device_id,user_id,device_type,platform,app_version,last_active_at,trusted
D0000374,U002203,Android,星购App,6.0.0,2025-03-05 23:05:25,1
D0000375,U002603,Android,星购App,5.8.0,2025-08-10 18:35:28,1
D0000376,U004342,Android,星购App,5.8.0,2026-01-03 22:18:25,1
D0000377,U000362,iOS,星购App,5.8.0,2026-07-11 23:52:32,1
D0000378,U004407,iOS,网页,5.8.0,2025-02-17 05:02:40,1
D0000379,U001570,Android,星购App,web,2025-06-23 07:25:30,1
D0000380,U003980,iOS,星购App,5.9.1,2026-07-29 07:32:05,1
D0000381,U000217,Android,星购App,5.9.1,2026-03-04 13:37:33,1
D0000382,U000879,Android,网页,6.0.0,2026-01-28 11:37:11,1
D0000383,U004657,Android,星购App,6.0.0,2026-07-10 10:32:09,1
D0000384,U001779,Android,星购App,6.0.0,2025-03-12 05:14:47,1
D0000385,U002165,Android,星购App,5.8.0,2025-10-08 23:33:26,1
D0000386,U000543,Android,星购App,6.0.0,2025-03-26 06:43:21,1
D0000387,U002890,Windows,星购App,6.0.0,2025-02-22 05:30:20,1
D0000388,U003038,Windows,星购App,5.9.1,2025-06-25 00:22:36,1
D0000389,U002586,Android,微信小程序,6.0.0,2025-01-08 02:33:39,1
D0000390,U003414,iOS,星购App,5.8.0,2026-08-06 22:54:16,1
D0000391,U000884,iOS,星购App,5.9.1,2025-07-18 02:12:47,1
D0000392,U001006,Android,星购App,web,2025-02-27 05:14:14,1
D0000393,U004681,Android,星购App,6.0.0,2025-10-02 14:34:55,1
D0000394,U000568,iOS,星购App,5.8.0,2026-08-01 07:04:30,1
D0000395,U001495,Android,星购App,5.9.1,2026-05-21 17:26:49,1
D0000396,U000912,Android,星购App,6.0.0,2025-02-28 23:55:05,1
D0000397,U000048,Android,网页,5.8.0,2025-12-07 18:16:54,1
D0000398,U002987,iOS,微信小程序,6.0.0,2026-06-14 05:47:52,1
D0000399,U000286,Android,星购App,5.8.0,2025-12-06 03:50:31,1
D0000400,U002832,iOS,微信小程序,5.9.1,2025-10-06 12:42:13,1
D0000401,U001515,Android,星购App,5.9.1,2025-09-11 01:24:52,1
D0000402,U003461,iOS,星购App,5.9.1,2025-08-12 23:32:29,1
D0000403,U000383,Windows,星购App,6.0.0,2026-06-05 05:11:11,1
D0000404,U004206,Android,星购App,5.8.0,2025-02-07 07:11:42,1
D0000405,U004370,iOS,星购App,5.8.0,2026-02-19 12:20:38,1
D0000406,U001991,iOS,星购App,5.9.1,2026-01-08 20:43:55,1
D0000407,U000324,iOS,星购App,5.9.1,2025-09-01 13:07:26,1
D0000408,U001837,Windows,星购App,5.8.0,2025-01-13 23:04:24,1
D0000409,U000122,iOS,网页,6.0.0,2026-06-10 11:23:20,1
D0000410,U000288,Android,微信小程序,web,2025-03-25 09:56:21,1
D0000411,U000365,iOS,星购App,5.9.1,2026-07-15 22:59:39,1
D0000412,U001230,Android,星购App,5.9.1,2025-08-22 01:19:40,1
D0000413,U003427,Android,网页,web,2026-08-05 04:17:18,1
D0000414,U000367,Android,星购App,6.0.0,2025-04-09 22:14:55,1
D0000415,U004445,Android,星购App,6.0.0,2026-02-17 14:45:11,1
D0000416,U002764,Android,微信小程序,6.0.0,2025-05-30 02:38:49,1
D0000417,U003122,Android,星购App,5.9.1,2025-10-23 22:16:34,1
D0000418,U004851,Android,星购App,5.8.0,2025-10-11 14:28:59,1
D0000419,U003714,iOS,网页,web,2025-10-22 20:37:54,1
D0000420,U002028,iOS,网页,6.0.0,2025-12-05 16:20:36,1
D0000421,U003171,Android,星购App,web,2026-07-26 08:37:09,1
D0000422,U004727,iOS,微信小程序,5.8.0,2025-02-07 02:32:43,1
D0000423,U001682,macOS,星购App,web,2026-06-30 12:12:08,1
D0000424,U002983,Android,星购App,6.0.0,2025-07-18 20:04:35,1
D0000425,U000740,Android,星购App,5.8.0,2025-05-20 22:58:27,1
D0000426,U002862,Android,星购App,6.0.0,2025-02-25 03:22:57,1
D0000427,U004352,iOS,星购App,6.0.0,2025-07-27 00:16:31,1
D0000428,U003309,iOS,星购App,web,2025-03-03 19:34:14,1
D0000429,U001502,Android,微信小程序,5.9.1,2026-05-02 08:45:19,1
D0000430,U003697,iOS,星购App,5.8.0,2025-05-31 20:55:32,1
D0000431,U003828,Android,星购App,web,2025-10-12 18:02:26,1
D0000432,U003533,Android,微信小程序,5.9.1,2025-07-24 15:04:39,1
D0000433,U002627,Android,微信小程序,5.8.0,2025-04-08 23:49:32,1
D0000434,U002571,Android,星购App,6.0.0,2025-08-13 18:22:54,1
D0000435,U003313,iOS,星购App,5.8.0,2026-06-25 03:21:46,1
D0000436,U000111,Android,星购App,5.8.0,2025-02-28 21:58:16,1
D0000437,U003741,iOS,星购App,5.8.0,2026-06-17 21:45:22,1
D0000438,U000454,iOS,网页,5.9.1,2026-02-01 04:56:33,1
D0000439,U001393,iOS,星购App,6.0.0,2025-05-23 16:04:58,1
D0000440,U004769,iOS,星购App,5.9.1,2025-07-29 05:49:55,1
D0000441,U000565,iOS,微信小程序,5.8.0,2026-04-10 11:19:55,1
D0000442,U003651,macOS,微信小程序,5.8.0,2025-01-10 03:46:26,1
D0000443,U001482,Android,网页,5.8.0,2026-02-25 19:26:58,1
D0000444,U003183,Android,网页,5.8.0,2025-07-14 11:31:30,1
D0000445,U004615,iOS,星购App,6.0.0,2025-11-05 20:52:51,1
D0000446,U004942,Android,星购App,5.9.1,2026-02-27 20:37:53,1
D0000447,U003156,iOS,星购App,6.0.0,2025-12-20 21:53:25,1
D0000448,U002669,Windows,微信小程序,6.0.0,2025-05-05 12:53:05,1
D0000449,U001455,Android,微信小程序,5.9.1,2025-01-30 14:32:36,1
D0000450,U002265,iOS,星购App,6.0.0,2025-12-19 05:29:50,1
D0000451,U004318,Android,网页,6.0.0,2025-12-08 14:47:06,1
D0000452,U003739,Windows,星购App,6.0.0,2025-06-26 19:59:12,1
D0000453,U004674,Android,星购App,6.0.0,2025-06-23 05:29:41,1
D0000454,U003652,Windows,星购App,web,2025-06-23 21:30:48,1
D0000455,U004132,Android,星购App,5.8.0,2025-04-11 17:38:11,1
D0000456,U002673,iOS,微信小程序,5.9.1,2025-03-17 16:32:18,1
D0000457,U004973,iOS,星购App,5.8.0,2026-05-26 08:21:03,1
D0000458,U002353,Android,网页,6.0.0,2026-08-13 09:53:38,1
D0000459,U001608,Android,微信小程序,5.8.0,2025-07-30 07:38:22,1
D0000460,U001819,Android,星购App,6.0.0,2026-06-03 03:49:37,1
D0000461,U003934,Android,网页,6.0.0,2026-06-08 00:52:45,1
D0000462,U003204,Android,星购App,5.8.0,2026-04-04 17:14:44,1
D0000463,U000191,Android,星购App,6.0.0,2025-10-25 11:21:50,1
D0000464,U002066,Android,微信小程序,6.0.0,2025-02-17 23:05:43,1
D0000465,U000691,iOS,微信小程序,5.8.0,2025-10-23 19:17:55,1
D0000466,U004584,iOS,星购App,5.8.0,2025-12-29 00:58:54,1
D0000467,U003641,iOS,星购App,web,2025-03-16 00:57:00,1
D0000468,U003666,Android,星购App,5.8.0,2025-12-10 10:31:06,1
D0000469,U001057,Android,网页,6.0.0,2025-09-23 07:02:12,1
D0000470,U001024,iOS,星购App,5.9.1,2025-12-14 08:34:32,1
D0000471,U004446,Android,星购App,5.8.0,2025-04-12 21:02:45,1
D0000472,U003780,Windows,星购App,6.0.0,2025-06-27 09:28:06,1
D0000473,U003311,iOS,微信小程序,5.9.1,2025-09-12 23:53:48,1
D0000474,U002680,Windows,星购App,6.0.0,2025-06-13 06:11:12,1
D0000475,U004161,Android,微信小程序,5.9.1,2025-08-16 22:01:44,1
D0000476,U002485,Android,星购App,6.0.0,2026-08-06 09:25:47,1
D0000477,U000114,Android,星购App,5.9.1,2025-12-10 18:43:52,1
D0000478,U003873,iOS,微信小程序,6.0.0,2026-01-07 03:17:33,1
D0000479,U003623,iOS,星购App,5.8.0,2026-06-01 06:00:03,1
D0000480,U001246,iOS,微信小程序,web,2026-03-26 18:30:15,1
D0000481,U002757,Android,微信小程序,5.8.0,2025-02-25 18:47:22,1
D0000482,U003512,iOS,星购App,5.8.0,2025-08-16 06:04:37,1
D0000483,U003686,Android,星购App,web,2025-07-29 21:54:28,1
D0000484,U000909,iOS,星购App,6.0.0,2026-01-05 11:15:34,1
D0000485,U000968,iOS,网页,6.0.0,2026-01-16 23:02:29,1
D0000486,U004537,iOS,星购App,5.9.1,2025-10-15 14:11:24,1
D0000487,U004594,Android,星购App,5.8.0,2025-02-28 19:36:02,1
D0000488,U002244,Android,星购App,web,2026-05-23 12:47:32,1
D0000489,U000835,Android,网页,5.9.1,2025-05-12 20:33:21,1
D0000490,U002552,Android,星购App,6.0.0,2026-06-01 02:20:05,1
D0000491,U004615,Windows,星购App,6.0.0,2025-11-16 21:21:23,1
D0000492,U000496,Android,微信小程序,5.8.0,2025-05-08 23:05:09,1
D0000493,U001130,Android,星购App,5.9.1,2025-06-08 04:47:10,1
D0000494,U002038,Android,微信小程序,5.8.0,2026-01-25 11:41:46,1
D0000495,U001161,Android,星购App,6.0.0,2025-10-01 15:07:58,1
D0000496,U000500,iOS,星购App,6.0.0,2025-09-30 20:11:49,1
D0000497,U003474,iOS,微信小程序,5.8.0,2025-04-20 07:56:08,1
D0000498,U003406,iOS,网页,5.8.0,2025-08-11 03:06:39,1
D0000499,U001700,Windows,星购App,6.0.0,2025-02-21 01:23:47,1
D0000500,U003403,Android,微信小程序,5.9.1,2025-12-22 18:39:56,1
D0000501,U000601,Windows,微信小程序,5.8.0,2026-03-01 10:17:36,1
D0000502,U003908,Android,星购App,5.8.0,2025-07-04 00:37:20,1
D0000503,U000616,Android,微信小程序,5.9.1,2025-06-11 23:00:30,1
D0000504,U000041,iOS,网页,6.0.0,2025-10-04 00:36:57,1
D0000505,U000887,iOS,星购App,5.9.1,2026-01-10 13:33:57,1
D0000506,U001506,Android,网页,5.9.1,2026-08-07 04:56:22,1
D0000507,U003241,iOS,网页,5.8.0,2025-12-06 14:40:43,1
D0000508,U003039,Windows,星购App,5.8.0,2025-06-21 23:16:37,1
D0000509,U000857,iOS,网页,web,2025-09-17 08:30:51,1
D0000510,U004089,iOS,星购App,5.8.0,2025-09-19 09:24:25,1
D0000511,U000017,Android,星购App,5.8.0,2025-08-05 22:30:15,1
D0000512,U002358,Android,星购App,6.0.0,2025-03-09 08:48:36,1
D0000513,U001017,Windows,网页,5.9.1,2026-07-25 17:36:20,1
D0000514,U000396,iOS,星购App,6.0.0,2025-02-05 11:36:51,1
D0000515,U003272,iOS,星购App,5.8.0,2025-07-06 06:40:34,1
D0000516,U000403,Android,微信小程序,5.9.1,2025-07-28 01:49:00,1
D0000517,U004077,Android,网页,6.0.0,2026-06-09 13:07:06,1
D0000518,U000891,Android,网页,6.0.0,2025-07-29 14:07:14,1
D0000519,U001627,iOS,微信小程序,5.9.1,2026-03-17 16:09:54,1
D0000520,U000729,iOS,星购App,6.0.0,2025-07-23 14:22:05,1
D0000521,U003977,iOS,星购App,5.8.0,2025-09-01 14:05:06,1
D0000522,U001895,iOS,星购App,6.0.0,2026-03-20 20:30:28,1
D0000523,U002057,Android,星购App,6.0.0,2025-12-23 10:42:57,1
D0000524,U004404,Android,星购App,5.9.1,2026-04-23 02:53:18,1
D0000525,U002417,iOS,网页,6.0.0,2025-09-02 21:43:39,1
D0000526,U000891,Android,星购App,5.9.1,2026-05-09 09:11:21,1
D0000527,U004125,iOS,微信小程序,5.8.0,2026-02-23 10:14:54,1
D0000528,U000425,Android,星购App,5.9.1,2025-03-10 10:54:30,1
D0000529,U001427,iOS,网页,web,2026-01-14 08:06:52,1
D0000530,U000062,Windows,星购App,6.0.0,2025-05-14 20:55:02,1
D0000531,U000359,Windows,网页,6.0.0,2025-05-10 05:46:17,1
D0000532,U000862,Android,网页,5.8.0,2025-03-03 04:07:23,1
D0000533,U004488,macOS,星购App,5.8.0,2025-01-05 09:47:32,1
D0000534,U001929,Android,星购App,web,2025-06-30 05:31:56,1
D0000535,U004154,iOS,星购App,5.9.1,2026-03-19 17:49:41,1
D0000536,U000778,iOS,星购App,web,2025-04-19 14:38:22,1
D0000537,U001789,Android,星购App,5.9.1,2025-09-19 22:42:31,1
D0000538,U002348,iOS,星购App,6.0.0,2026-08-03 19:57:35,1
D0000539,U004432,Android,网页,5.9.1,2025-12-02 10:26:20,1
D0000540,U000830,Windows,星购App,6.0.0,2025-10-13 11:52:18,1
D0000541,U003988,iOS,微信小程序,6.0.0,2025-05-22 07:31:32,1
D0000542,U000932,Android,微信小程序,5.9.1,2025-08-11 18:29:52,1
D0000543,U003887,Android,星购App,5.9.1,2025-09-30 15:37:44,1
D0000544,U002855,Android,网页,5.9.1,2025-02-20 10:03:24,1
D0000545,U000598,Windows,星购App,5.9.1,2026-07-04 08:12:21,1
D0000546,U002746,Android,网页,5.8.0,2026-07-30 19:50:29,1
D0000547,U002738,iOS,星购App,6.0.0,2025-10-06 18:24:17,1
D0000548,U003921,Android,网页,6.0.0,2025-11-01 03:12:46,1
D0000549,U003018,Windows,星购App,5.8.0,2025-06-11 23:08:33,1
D0000550,U001419,Windows,微信小程序,5.8.0,2025-03-28 23:04:23,1
D0000551,U001125,Windows,星购App,5.9.1,2026-06-02 03:56:35,1
D0000552,U004288,Android,微信小程序,5.9.1,2025-09-13 00:13:31,1
D0000553,U000197,Android,微信小程序,6.0.0,2026-01-13 05:40:56,1
D0000554,U003923,iOS,网页,6.0.0,2025-09-14 14:29:46,1
D0000555,U002995,iOS,网页,5.9.1,2025-06-22 16:38:53,1
D0000556,U002693,Windows,微信小程序,6.0.0,2026-02-17 15:46:01,1
D0000557,U001920,iOS,星购App,5.9.1,2026-02-25 08:26:46,1
D0000558,U004455,Android,星购App,web,2025-04-01 23:02:55,1
D0000559,U003060,macOS,星购App,5.9.1,2026-04-29 23:59:22,1
D0000560,U004234,Android,微信小程序,web,2025-11-26 16:54:04,1
D0000561,U002967,Android,网页,web,2025-09-19 04:13:51,1
D0000562,U001067,iOS,星购App,6.0.0,2025-04-14 10:34:18,1
D0000563,U002602,iOS,微信小程序,5.8.0,2026-06-13 17:57:20,1
D0000564,U002515,Android,星购App,5.8.0,2025-12-17 17:18:17,1
D0000565,U003277,Windows,星购App,5.8.0,2026-08-10 10:50:05,1
D0000566,U003491,iOS,微信小程序,5.9.1,2025-09-14 17:39:47,1
D0000567,U001518,iOS,微信小程序,5.9.1,2025-07-07 11:15:52,1
D0000568,U002103,Android,星购App,5.9.1,2025-03-15 18:15:44,1
D0000569,U004454,iOS,网页,6.0.0,2025-09-25 05:05:24,1
D0000570,U003320,iOS,网页,5.9.1,2026-07-13 03:00:20,1
D0000571,U001499,iOS,微信小程序,6.0.0,2026-07-05 15:18:10,1
D0000572,U004585,iOS,微信小程序,5.8.0,2026-07-03 03:02:30,1
D0000573,U001844,iOS,星购App,5.9.1,2025-05-06 13:12:48,1
D0000574,U002138,Windows,星购App,5.9.1,2026-06-07 01:43:58,1
D0000575,U003760,Android,星购App,6.0.0,2026-03-26 11:17:02,1
D0000576,U003079,Android,微信小程序,5.8.0,2026-05-26 16:20:03,1
D0000577,U000965,iOS,星购App,6.0.0,2026-07-31 04:02:28,1
D0000578,U003824,iOS,星购App,6.0.0,2025-08-16 20:34:59,1
D0000579,U002671,Android,星购App,6.0.0,2025-09-27 05:12:00,1
D0000580,U001388,Android,网页,6.0.0,2026-08-09 01:05:12,1
D0000581,U004744,Android,微信小程序,5.8.0,2026-02-08 03:59:45,1
D0000582,U000404,Android,星购App,6.0.0,2026-02-04 03:32:23,1
D0000583,U002915,Android,微信小程序,5.9.1,2025-09-26 19:14:16,1
D0000584,U003436,Windows,星购App,5.9.1,2026-04-05 21:37:09,1
D0000585,U004531,Android,星购App,5.8.0,2025-11-13 14:02:55,1
D0000586,U003468,iOS,微信小程序,6.0.0,2026-02-24 15:23:59,1
D0000587,U000083,Android,网页,5.8.0,2025-08-14 12:48:44,1
D0000588,U003871,Android,微信小程序,5.8.0,2026-01-17 05:16:36,1
D0000589,U001478,macOS,星购App,6.0.0,2025-01-22 11:10:23,1
D0000590,U001737,Windows,星购App,6.0.0,2025-02-19 01:43:47,1
D0000591,U001984,iOS,微信小程序,6.0.0,2025-03-26 06:47:03,1
D0000592,U003226,iOS,星购App,6.0.0,2025-09-06 01:36:50,1
D0000593,U000652,Windows,微信小程序,6.0.0,2025-03-09 03:17:27,1
D0000594,U003445,Windows,星购App,web,2025-03-07 01:17:20,1
D0000595,U002791,Android,星购App,web,2025-04-20 01:36:34,1
D0000596,U003954,iOS,星购App,5.8.0,2026-06-01 10:23:47,1
D0000597,U000267,iOS,星购App,5.8.0,2025-06-10 21:46:46,1
D0000598,U001730,Android,星购App,5.8.0,2025-08-12 19:59:11,1
D0000599,U003581,iOS,网页,web,2025-01-10 01:35:11,1
D0000600,U000959,macOS,星购App,web,2025-07-11 17:45:00,1
D0000601,U003459,Android,星购App,5.9.1,2025-01-26 00:24:44,1
D0000602,U001566,iOS,星购App,6.0.0,2026-01-28 09:07:22,1
D0000603,U003659,Android,星购App,5.9.1,2026-01-13 06:02:42,1
D0000604,U004644,Android,网页,6.0.0,2025-11-14 02:46:47,1
D0000605,U003369,Android,星购App,5.8.0,2026-03-12 08:25:55,1
D0000606,U003693,iOS,微信小程序,5.8.0,2025-06-01 21:33:03,1
D0000607,U002900,Android,星购App,5.8.0,2025-09-30 00:53:25,1
D0000608,U001870,Windows,星购App,5.9.1,2025-09-20 19:40:08,1
D0000609,U003033,Android,网页,6.0.0,2026-01-26 14:14:18,1
D0000610,U004175,Android,星购App,6.0.0,2025-06-25 18:08:42,1
D0000611,U004832,Windows,星购App,6.0.0,2026-02-10 16:22:47,1
D0000612,U003426,iOS,星购App,6.0.0,2025-04-09 16:03:54,1
D0000613,U004305,Android,星购App,5.8.0,2025-06-07 23:36:53,1
D0000614,U003485,Android,星购App,5.8.0,2025-01-18 02:04:38,1
D0000615,U004955,Windows,微信小程序,5.8.0,2025-12-05 11:54:51,1
D0000616,U004837,macOS,网页,6.0.0,2026-06-12 13:41:01,1
D0000617,U002781,Android,网页,5.8.0,2026-08-10 22:42:20,1
D0000618,U001540,Android,星购App,web,2025-05-24 04:14:31,1
D0000619,U000191,iOS,星购App,web,2026-07-14 23:53:43,1
D0000620,U002558,iOS,星购App,5.8.0,2025-09-04 13:00:14,1
D0000621,U004774,iOS,星购App,5.9.1,2025-09-18 09:39:45,1
D0000622,U004615,Windows,星购App,5.8.0,2025-11-25 19:09:12,1
D0000623,U004682,Windows,星购App,5.8.0,2025-09-13 20:25:42,1
D0000624,U002274,Android,微信小程序,6.0.0,2025-05-23 09:03:23,1
D0000625,U003130,Android,星购App,5.9.1,2026-01-11 07:29:32,1
D0000626,U003869,Android,星购App,6.0.0,2025-03-24 19:56:24,1
D0000627,U001605,iOS,星购App,5.8.0,2025-02-07 10:33:56,1
D0000628,U003031,Android,微信小程序,web,2025-05-18 07:05:03,1
D0000629,U001085,Windows,星购App,6.0.0,2025-07-11 09:10:04,1
D0000630,U000036,Windows,微信小程序,5.9.1,2025-07-21 01:46:18,1
D0000631,U004918,Windows,星购App,5.8.0,2025-12-29 18:58:31,1
D0000632,U004078,iOS,微信小程序,5.9.1,2025-05-06 07:31:02,1
D0000633,U001041,Android,微信小程序,5.8.0,2026-04-08 09:18:35,1
D0000634,U004430,Android,星购App,5.9.1,2026-03-31 12:33:11,1
D0000635,U002219,Android,微信小程序,5.8.0,2025-07-17 00:02:15,1
D0000636,U003559,Android,星购App,5.9.1,2026-07-29 08:29:04,1
D0000637,U004121,Android,星购App,6.0.0,2025-06-11 15:59:58,1
D0000638,U001306,Android,星购App,6.0.0,2025-05-14 21:16:48,1
D0000639,U003597,Android,星购App,5.9.1,2025-05-11 21:36:04,1
D0000640,U002878,Windows,星购App,6.0.0,2026-06-02 22:21:28,1
D0000641,U000642,iOS,网页,5.9.1,2026-02-15 05:34:30,1
D0000642,U001366,iOS,星购App,6.0.0,2025-02-19 05:17:35,1
D0000643,U003285,iOS,星购App,5.8.0,2026-07-10 00:36:40,1
D0000644,U001913,Android,星购App,6.0.0,2025-06-16 08:58:46,1
D0000645,U003468,Android,微信小程序,5.8.0,2026-02-25 02:20:08,1
D0000646,U000791,Android,网页,6.0.0,2025-01-06 07:37:08,1
D0000647,U002644,Android,星购App,6.0.0,2025-06-05 18:31:07,1
D0000648,U003093,iOS,星购App,5.8.0,2025-12-14 14:24:13,1
D0000649,U000836,Android,网页,6.0.0,2025-11-07 15:59:24,1
D0000650,U003275,Windows,星购App,5.8.0,2025-01-17 10:46:07,1
D0000651,U002723,Android,星购App,5.9.1,2026-02-09 15:38:22,1
D0000652,U004490,iOS,星购App,5.9.1,2025-01-20 15:03:35,1
D0000653,U004285,Android,星购App,5.9.1,2026-08-14 22:17:04,1
D0000654,U001849,iOS,星购App,5.9.1,2025-04-11 08:51:53,1
D0000655,U002700,Android,网页,5.9.1,2026-08-21 16:12:52,1
D0000656,U004665,Android,微信小程序,6.0.0,2025-02-10 06:52:49,1
D0000657,U003591,iOS,网页,5.9.1,2026-06-07 06:35:39,1
D0000658,U003826,Android,星购App,6.0.0,2025-10-17 10:10:48,1
D0000659,U004573,iOS,网页,6.0.0,2025-05-26 18:16:29,1
D0000660,U004191,iOS,星购App,5.9.1,2025-06-26 20:07:47,1
D0000661,U004070,iOS,网页,6.0.0,2025-08-05 14:12:16,1
D0000662,U000710,Android,星购App,5.8.0,2025-09-11 17:24:53,1
D0000663,U000938,Windows,星购App,5.8.0,2026-08-10 10:10:01,1
D0000664,U002565,iOS,星购App,6.0.0,2025-08-26 14:50:00,1
D0000665,U000497,Android,星购App,5.9.1,2026-08-01 09:58:04,1
D0000666,U004013,Android,网页,5.8.0,2025-12-04 21:24:04,1
D0000667,U004437,Android,微信小程序,5.9.1,2025-10-26 08:12:24,1
D0000668,U002213,Android,微信小程序,6.0.0,2025-03-02 07:33:01,1
D0000669,U004457,iOS,星购App,5.9.1,2026-06-02 08:25:01,1
D0000670,U001942,Windows,星购App,5.9.1,2025-10-18 05:36:29,1
D0000671,U002356,iOS,星购App,5.9.1,2026-01-09 10:08:57,1
D0000672,U000492,iOS,微信小程序,5.8.0,2026-05-18 03:25:38,1
D0000673,U000006,Windows,微信小程序,web,2026-03-02 08:05:54,1
D0000674,U003683,macOS,星购App,5.9.1,2026-07-19 10:18:22,1
D0000675,U002060,Android,星购App,5.9.1,2025-02-24 22:12:42,1
D0000676,U003034,Android,星购App,6.0.0,2025-09-14 09:10:51,1
D0000677,U002907,iOS,星购App,6.0.0,2025-01-01 02:51:18,1
D0000678,U000578,iOS,星购App,6.0.0,2025-06-12 18:48:07,1
D0000679,U004184,iOS,网页,web,2025-12-09 07:04:52,1
D0000680,U003376,iOS,微信小程序,6.0.0,2025-10-16 03:05:28,1
D0000681,U003459,Android,网页,5.8.0,2025-01-09 05:08:05,1
D0000682,U001991,Android,星购App,web,2026-02-16 13:55:07,1
D0000683,U002228,Windows,星购App,6.0.0,2025-10-10 16:11:22,1
D0000684,U000093,Android,星购App,web,2025-05-23 16:38:14,1
D0000685,U004044,iOS,网页,6.0.0,2025-08-31 02:47:42,1
D0000686,U004701,Windows,星购App,5.9.1,2026-03-18 13:28:09,1
D0000687,U004145,iOS,星购App,6.0.0,2025-03-31 08:39:33,1
D0000688,U003492,Android,星购App,6.0.0,2026-07-02 02:28:26,1
D0000689,U001097,macOS,星购App,6.0.0,2026-02-13 22:26:17,1
D0000690,U002300,Android,星购App,5.8.0,2026-01-12 12:02:45,1
D0000691,U000625,Android,网页,5.8.0,2026-04-30 09:08:35,1
D0000692,U003059,Android,星购App,web,2025-02-11 22:17:35,1
D0000693,U001225,Android,星购App,6.0.0,2025-09-13 21:02:27,1
D0000694,U001637,Android,网页,6.0.0,2025-12-24 00:43:50,1
D0000695,U003822,Android,网页,5.9.1,2025-05-09 05:19:03,1
D0000696,U001580,Windows,星购App,6.0.0,2025-12-17 13:50:35,1
D0000697,U001998,iOS,微信小程序,5.9.1,2025-02-07 22:03:35,1
D0000698,U001193,Android,网页,6.0.0,2025-12-25 09:58:44,1
D0000699,U001344,Android,微信小程序,6.0.0,2025-12-03 14:19:52,1
D0000700,U000171,Windows,星购App,5.8.0,2025-12-31 16:41:06,1
D0000701,U002108,Android,星购App,6.0.0,2025-08-20 09:11:31,1
D0000702,U003122,iOS,星购App,5.8.0,2025-05-16 14:11:56,1
D0000703,U003015,iOS,星购App,5.8.0,2025-11-13 18:18:52,1
D0000704,U003758,iOS,微信小程序,6.0.0,2026-05-21 01:07:10,1
D0000705,U000949,iOS,星购App,6.0.0,2025-04-12 05:22:20,1
D0000706,U002361,iOS,网页,6.0.0,2025-04-03 10:31:43,1
D0000707,U000682,Android,星购App,5.8.0,2026-01-22 02:36:21,1
D0000708,U002419,iOS,网页,5.8.0,2026-02-13 01:41:13,1
D0000709,U000556,Windows,星购App,6.0.0,2025-10-16 00:25:02,1
D0000710,U004183,Windows,星购App,6.0.0,2025-11-16 07:02:35,1
D0000711,U004298,iOS,网页,6.0.0,2026-04-18 02:22:07,1
D0000712,U001885,Android,星购App,5.9.1,2025-06-04 11:38:47,1
D0000713,U002219,Android,星购App,web,2025-09-30 19:48:25,1
D0000714,U004384,macOS,网页,5.9.1,2026-02-15 09:15:08,1
D0000715,U003974,Android,星购App,6.0.0,2025-09-14 16:50:56,1
D0000716,U001441,iOS,星购App,6.0.0,2025-12-19 23:48:15,1
D0000717,U003895,Android,微信小程序,5.8.0,2025-07-12 15:15:49,1
D0000718,U003340,Android,星购App,6.0.0,2025-08-10 20:23:19,1
D0000719,U004699,Android,微信小程序,6.0.0,2025-09-11 03:05:30,1
D0000720,U003303,Android,微信小程序,web,2025-10-10 08:28:05,1
D0000721,U000837,Android,星购App,6.0.0,2025-07-30 01:49:27,1
D0000722,U001448,iOS,网页,6.0.0,2025-11-27 20:12:56,1
D0000723,U001130,Android,微信小程序,5.9.1,2025-03-11 13:24:51,1
D0000724,U003180,iOS,星购App,5.8.0,2025-03-12 15:50:11,1
D0000725,U003907,iOS,星购App,6.0.0,2026-03-31 16:57:04,1
