relation_id,user_id,tag_id,score,assigned_at,source
UTR00000383,U004604,TAG02,0.5595,2025-04-05 13:15:32,rule
UTR00000384,U004496,TAG02,0.9949,2026-07-30 04:07:37,rule
UTR00000385,U000624,TAG12,0.8788,2026-05-24 03:32:22,rule
UTR00000386,U002293,TAG14,0.8959,2025-09-08 09:39:58,model
UTR00000387,U002019,TAG03,0.7911,2025-11-28 15:54:24,model
UTR00000388,U000132,TAG03,0.6426,2025-01-17 04:08:07,model
UTR00000389,U002922,TAG11,0.9434,2025-03-19 13:01:40,manual
UTR00000390,U001257,TAG02,0.6455,2025-04-07 18:02:57,rule
UTR00000391,U001270,TAG01,0.9939,2026-01-05 18:41:38,rule
UTR00000392,U000594,TAG03,0.664,2026-02-19 21:14:22,rule
UTR00000393,U000968,TAG04,0.796,2025-03-16 04:53:08,rule
UTR00000394,U001748,TAG10,0.8474,2025-05-08 13:15:49,rule
UTR00000395,U004722,TAG14,0.5876,2026-03-24 06:13:42,rule
UTR00000396,U000175,TAG01,0.656,2025-03-15 12:10:02,rule
UTR00000397,U004874,TAG11,0.7398,2025-07-21 04:12:42,rule
UTR00000398,U000807,TAG02,0.5814,2025-10-24 23:37:23,rule
UTR00000399,U001605,TAG01,0.6504,2026-08-01 10:34:15,model
UTR00000400,U003296,TAG11,0.7418,2025-04-28 07:24:34,model
UTR00000401,U001725,TAG07,0.9581,2025-02-10 21:52:21,model
UTR00000402,U000092,TAG03,0.8145,2026-01-28 08:10:55,rule
UTR00000403,U000268,TAG07,0.6378,2026-03-03 12:16:48,model
UTR00000404,U001937,TAG13,0.6991,2026-06-02 07:52:05,model
UTR00000405,U002473,TAG09,0.6816,2025-07-06 12:05:33,model
UTR00000406,U000742,TAG10,0.947,2025-03-27 13:02:45,rule
UTR00000407,U002798,TAG11,0.8574,2026-08-19 12:29:20,rule
UTR00000408,U004262,TAG04,0.8588,2025-07-23 04:19:39,rule
UTR00000409,U004932,TAG03,0.7113,2026-03-25 22:58:45,model
UTR00000410,U000741,TAG14,0.8417,2025-12-11 03:19:44,model
UTR00000411,U002557,TAG10,0.7222,2026-05-25 05:39:45,rule
UTR00000412,U000453,TAG03,0.9041,2026-07-10 18:58:13,rule
UTR00000413,U003970,TAG10,0.7176,2025-09-26 08:42:42,rule
UTR00000414,U004122,TAG05,0.763,2026-05-01 12:50:18,model
UTR00000415,U002986,TAG15,0.8281,2025-12-25 22:16:59,rule
UTR00000416,U002210,TAG02,0.5751,2026-08-19 22:14:03,rule
UTR00000417,U004987,TAG14,0.9966,2025-10-26 03:15:58,model
UTR00000418,U002686,TAG05,0.9792,2026-04-17 02:40:27,model
UTR00000419,U004777,TAG03,0.7228,2025-07-25 18:54:21,model
UTR00000420,U004101,TAG15,0.7993,2026-04-16 04:49:11,model
UTR00000421,U002221,TAG04,0.612,2026-02-04 11:02:29,rule
UTR00000422,U002150,TAG01,0.9812,2025-07-02 01:15:33,rule
UTR00000423,U001761,TAG09,0.9979,2025-02-26 09:19:20,model
UTR00000424,U002928,TAG06,0.6948,2026-08-18 20:24:34,model
UTR00000425,U002070,TAG10,0.7179,2025-06-08 08:55:03,model
UTR00000426,U001804,TAG09,0.5518,2025-08-29 03:34:29,rule
UTR00000427,U004164,TAG11,0.5971,2025-10-05 04:32:38,model
UTR00000428,U003328,TAG09,0.8477,2025-10-22 20:25:22,rule
UTR00000429,U000450,TAG13,0.5647,2025-07-21 22:24:01,rule
UTR00000430,U000794,TAG10,0.6409,2025-09-10 07:36:09,model
UTR00000431,U000937,TAG12,0.7318,2025-06-10 19:46:03,rule
UTR00000432,U000063,TAG06,0.9789,2026-03-29 10:19:39,model
UTR00000433,U004366,TAG02,0.9423,2026-02-25 00:42:32,model
UTR00000434,U002753,TAG04,0.6452,2026-07-31 20:30:52,rule
UTR00000435,U001891,TAG05,0.7045,2026-06-18 12:02:02,model
UTR00000436,U004445,TAG03,0.8532,2026-06-09 02:55:08,manual
UTR00000437,U004206,TAG08,0.8181,2025-01-30 10:10:32,rule
UTR00000438,U001180,TAG08,0.5943,2025-06-19 14:38:53,model
UTR00000439,U004179,TAG07,0.9487,2025-10-13 17:50:01,model
UTR00000440,U002983,TAG11,0.8891,2025-07-23 03:22:10,rule
UTR00000441,U003007,TAG02,0.6184,2026-05-06 16:18:53,rule
UTR00000442,U000864,TAG10,0.9133,2025-12-15 18:30:18,rule
UTR00000443,U001578,TAG07,0.7846,2026-03-13 08:46:09,model
UTR00000444,U004619,TAG08,0.7217,2025-09-25 00:51:48,rule
UTR00000445,U002549,TAG01,0.9242,2025-12-20 18:39:47,model
UTR00000446,U004174,TAG08,0.8763,2026-02-19 09:48:07,rule
UTR00000447,U003783,TAG09,0.603,2026-05-16 17:07:22,rule
UTR00000448,U003445,TAG14,0.6622,2026-04-17 18:56:17,rule
UTR00000449,U002232,TAG01,0.9992,2025-01-16 02:06:17,model
UTR00000450,U002469,TAG05,0.7745,2025-03-10 03:56:47,model
UTR00000451,U004927,TAG09,0.9686,2025-06-09 23:35:58,rule
UTR00000452,U000364,TAG03,0.7732,2026-07-19 00:52:09,rule
UTR00000453,U002571,TAG12,0.7857,2026-01-19 05:54:40,rule
UTR00000454,U002078,TAG09,0.8032,2025-05-06 12:27:29,model
UTR00000455,U004597,TAG12,0.5945,2025-05-20 02:58:44,rule
UTR00000456,U003447,TAG14,0.7376,2026-08-19 12:49:15,rule
UTR00000457,U004586,TAG09,0.6944,2025-01-02 00:56:52,rule
UTR00000458,U000976,TAG14,0.8231,2026-04-06 20:00:00,rule
UTR00000459,U002253,TAG12,0.5669,2026-06-17 18:28:54,rule
UTR00000460,U004566,TAG03,0.719,2025-04-28 02:37:22,rule
UTR00000461,U002083,TAG16,0.9104,2025-02-28 04:51:38,rule
UTR00000462,U004661,TAG12,0.7504,2025-05-06 21:59:24,rule
UTR00000463,U004048,TAG10,0.7875,2025-06-21 04:18:06,model
UTR00000464,U003481,TAG15,0.983,2025-10-11 18:29:39,model
UTR00000465,U002126,TAG01,0.5929,2025-04-16 12:12:18,model
UTR00000466,U000584,TAG04,0.999,2025-01-09 04:41:17,model
UTR00000467,U000752,TAG12,0.684,2025-04-21 19:36:32,model
UTR00000468,U004493,TAG10,0.6556,2026-02-14 05:46:32,rule
UTR00000469,U002762,TAG02,0.9524,2026-08-17 23:51:31,rule
UTR00000470,U004553,TAG05,0.7246,2025-07-17 17:54:27,rule
UTR00000471,U000269,TAG10,0.985,2026-04-23 21:23:27,model
UTR00000472,U000422,TAG02,0.6088,2025-10-31 22:12:26,rule
UTR00000473,U000916,TAG11,0.5927,2025-04-03 01:02:55,rule
UTR00000474,U000722,TAG05,0.782,2025-06-15 17:30:21,model
UTR00000475,U000450,TAG03,0.6156,2025-10-24 09:42:20,rule
UTR00000476,U004980,TAG01,0.7014,2026-07-16 23:24:06,rule
UTR00000477,U001032,TAG10,0.9097,2026-07-14 10:58:40,rule
UTR00000478,U003465,TAG12,0.7088,2025-11-29 13:58:23,model
UTR00000479,U002300,TAG07,0.754,2025-03-29 17:13:28,model
UTR00000480,U002178,TAG01,0.6144,2025-03-27 21:10:02,rule
UTR00000481,U002238,TAG06,0.7856,2026-05-18 02:19:59,manual
UTR00000482,U003367,TAG08,0.5594,2025-02-28 06:18:28,model
UTR00000483,U000810,TAG07,0.9517,2026-02-23 20:12:23,rule
UTR00000484,U002517,TAG01,0.9304,2026-06-29 08:28:35,model
UTR00000485,U003713,TAG15,0.7421,2026-06-19 10:22:29,rule
UTR00000486,U001144,TAG09,0.9152,2026-06-06 21:56:54,rule
UTR00000487,U001526,TAG11,0.694,2025-07-29 15:27:30,rule
UTR00000488,U000685,TAG07,0.5544,2025-08-18 13:22:18,rule
UTR00000489,U001142,TAG16,0.9937,2025-03-19 02:12:28,rule
UTR00000490,U002117,TAG08,0.6789,2025-04-19 11:12:00,manual
UTR00000491,U000701,TAG07,0.9425,2025-11-29 12:26:33,rule
UTR00000492,U003073,TAG01,0.9919,2026-06-06 07:15:54,model
UTR00000493,U000976,TAG16,0.5851,2026-01-29 11:44:35,rule
UTR00000494,U003260,TAG06,0.7713,2025-07-15 17:18:41,model
UTR00000495,U004097,TAG08,0.6821,2025-03-25 05:14:42,manual
UTR00000496,U002247,TAG15,0.8701,2026-06-13 16:14:18,model
UTR00000497,U004677,TAG13,0.6511,2025-12-25 00:48:48,model
UTR00000498,U004343,TAG04,0.6307,2025-10-29 06:06:03,rule
UTR00000499,U002617,TAG06,0.8902,2025-09-06 19:12:51,rule
UTR00000500,U000934,TAG15,0.9825,2026-04-08 13:26:44,rule
UTR00000501,U003424,TAG08,0.7303,2025-06-04 14:33:38,rule
UTR00000502,U001714,TAG06,0.752,2026-03-27 16:11:00,model
UTR00000503,U000804,TAG04,0.5872,2025-09-11 16:47:28,model
UTR00000504,U001516,TAG03,0.6187,2025-08-21 16:58:42,model
UTR00000505,U004299,TAG15,0.7868,2025-02-02 08:55:26,rule
UTR00000506,U003328,TAG14,0.73,2025-11-22 21:52:02,rule
UTR00000507,U000233,TAG09,0.8967,2026-07-12 18:47:03,model
UTR00000508,U003186,TAG09,0.7411,2026-04-01 16:28:00,rule
UTR00000509,U002885,TAG03,0.6905,2025-06-23 00:39:10,model
UTR00000510,U004803,TAG13,0.9028,2025-04-19 02:44:59,rule
UTR00000511,U002981,TAG13,0.9496,2025-08-26 15:03:40,model
UTR00000512,U002993,TAG13,0.6447,2025-07-11 20:25:18,rule
UTR00000513,U004776,TAG09,0.9462,2025-06-18 15:00:08,rule
UTR00000514,U000500,TAG11,0.6875,2026-03-17 09:25:10,rule
UTR00000515,U002499,TAG04,0.9947,2026-07-19 04:22:13,model
UTR00000516,U001148,TAG05,0.9257,2025-07-17 21:02:59,rule
UTR00000517,U004706,TAG10,0.8241,2025-01-30 10:26:59,rule
UTR00000518,U003646,TAG01,0.7232,2025-04-19 20:52:27,model
UTR00000519,U000483,TAG07,0.9907,2025-02-15 08:03:31,rule
UTR00000520,U000369,TAG02,0.7745,2026-05-14 23:58:53,manual
UTR00000521,U000904,TAG09,0.9201,2025-11-28 11:02:03,rule
UTR00000522,U002465,TAG05,0.9994,2026-02-03 23:09:29,rule
UTR00000523,U004307,TAG10,0.7989,2025-08-23 23:39:47,model
UTR00000524,U004196,TAG02,0.8521,2025-10-12 14:39:03,model
UTR00000525,U002985,TAG04,0.6145,2026-07-24 23:53:17,manual
UTR00000526,U001810,TAG02,0.7148,2025-05-25 17:16:28,rule
UTR00000527,U001557,TAG07,0.7543,2025-08-24 01:47:43,rule
UTR00000528,U001647,TAG11,0.7294,2025-02-23 06:25:18,model
UTR00000529,U004917,TAG12,0.8219,2025-07-30 00:03:45,manual
UTR00000530,U000755,TAG07,0.5569,2026-08-16 15:57:37,rule
UTR00000531,U002795,TAG14,0.5694,2025-05-07 14:11:49,rule
UTR00000532,U001623,TAG15,0.5675,2026-06-03 10:06:42,rule
UTR00000533,U004573,TAG01,0.7642,2025-08-14 10:36:12,rule
UTR00000534,U004479,TAG05,0.8625,2026-07-04 07:04:08,rule
UTR00000535,U003252,TAG16,0.967,2025-07-11 02:48:44,rule
UTR00000536,U001354,TAG09,0.9597,2026-05-18 02:00:12,model
UTR00000537,U000055,TAG16,0.5528,2026-05-19 23:41:03,model
UTR00000538,U002784,TAG05,0.8142,2025-02-21 04:03:48,rule
UTR00000539,U000449,TAG04,0.8592,2026-06-09 08:11:20,rule
UTR00000540,U000229,TAG02,0.8831,2026-07-10 16:01:24,model
UTR00000541,U003353,TAG02,0.6971,2025-11-18 18:39:05,model
UTR00000542,U004061,TAG10,0.6231,2025-01-17 03:47:51,model
UTR00000543,U002890,TAG05,0.8769,2026-06-17 15:30:31,rule
UTR00000544,U003900,TAG01,0.6433,2026-07-07 04:04:00,rule
UTR00000545,U002009,TAG11,0.7663,2026-05-27 02:04:12,rule
UTR00000546,U000830,TAG14,0.7242,2025-03-28 14:09:07,rule
UTR00000547,U004280,TAG12,0.7658,2026-07-17 20:47:17,rule
UTR00000548,U004023,TAG11,0.839,2026-07-08 22:52:26,rule
UTR00000549,U002301,TAG05,0.8918,2025-08-20 06:47:52,rule
UTR00000550,U000901,TAG08,0.5738,2025-01-06 15:27:41,rule
UTR00000551,U001717,TAG15,0.6891,2025-10-06 17:53:29,model
UTR00000552,U000869,TAG04,0.7217,2026-03-07 13:00:52,rule
UTR00000553,U000711,TAG14,0.8919,2025-08-08 17:16:28,model
UTR00000554,U004344,TAG02,0.6723,2026-07-05 00:18:32,rule
UTR00000555,U001865,TAG16,0.716,2025-03-06 06:17:23,rule
UTR00000556,U001487,TAG01,0.9668,2025-04-09 23:27:13,model
UTR00000557,U000536,TAG14,0.8766,2026-07-11 12:48:05,rule
UTR00000558,U000570,TAG03,0.9325,2025-05-18 15:23:09,model
UTR00000559,U001104,TAG12,0.9117,2025-01-20 13:45:51,rule
UTR00000560,U003984,TAG04,0.8342,2026-01-16 12:42:36,model
UTR00000561,U003805,TAG10,0.8161,2025-05-13 15:00:06,model
UTR00000562,U002803,TAG02,0.6035,2026-02-07 21:49:57,rule
UTR00000563,U001742,TAG07,0.5948,2026-08-15 18:28:31,model
UTR00000564,U001443,TAG16,0.6164,2025-07-10 19:54:28,model
UTR00000565,U002486,TAG06,0.5869,2025-07-12 06:52:42,rule
UTR00000566,U004783,TAG13,0.8937,2025-12-21 18:23:48,rule
UTR00000567,U001256,TAG14,0.5527,2026-05-28 20:54:02,manual
UTR00000568,U001226,TAG02,0.811,2025-09-10 08:12:13,manual
UTR00000569,U001570,TAG10,0.9568,2025-09-26 17:54:01,rule
UTR00000570,U003916,TAG08,0.5889,2025-05-25 06:28:50,rule
UTR00000571,U000885,TAG02,0.7306,2025-02-04 16:26:28,rule
UTR00000572,U000601,TAG01,0.7653,2025-08-11 00:07:52,rule
UTR00000573,U000806,TAG08,0.5858,2026-02-10 08:17:07,rule
UTR00000574,U000388,TAG05,0.8997,2025-09-18 12:37:48,rule
UTR00000575,U003762,TAG04,0.6687,2025-04-21 13:46:55,manual
UTR00000576,U002683,TAG02,0.6462,2025-10-03 23:42:07,rule
UTR00000577,U003920,TAG13,0.8815,2025-08-08 20:21:15,model
UTR00000578,U004844,TAG09,0.9595,2025-06-25 07:06:44,rule
UTR00000579,U004086,TAG14,0.959,2025-02-05 18:51:09,rule
UTR00000580,U004175,TAG06,0.8226,2025-10-20 09:41:14,model
UTR00000581,U004311,TAG16,0.8716,2025-06-27 16:13:17,model
UTR00000582,U003173,TAG16,0.7796,2025-02-06 12:45:10,rule
UTR00000583,U000446,TAG01,0.8855,2026-03-21 08:21:55,rule
UTR00000584,U001034,TAG12,0.739,2026-07-18 03:03:07,rule
UTR00000585,U001132,TAG15,0.6775,2025-11-09 06:24:20,rule
UTR00000586,U002002,TAG05,0.9619,2025-06-14 07:42:37,model
UTR00000587,U001947,TAG01,0.9793,2025-10-14 15:22:20,model
UTR00000588,U000430,TAG10,0.9784,2026-06-29 04:19:32,model
UTR00000589,U003051,TAG09,0.5973,2026-07-11 13:44:25,model
UTR00000590,U003523,TAG03,0.5912,2025-08-16 22:17:11,model
UTR00000591,U004348,TAG08,0.9591,2025-05-31 00:02:16,rule
UTR00000592,U000318,TAG03,0.6921,2025-05-29 02:22:54,rule
UTR00000593,U001056,TAG11,0.7258,2026-03-24 12:45:52,rule
UTR00000594,U003975,TAG06,0.679,2025-10-18 08:11:37,model
UTR00000595,U002319,TAG12,0.7273,2025-12-07 05:10:45,model
UTR00000596,U004025,TAG06,0.9646,2025-01-29 21:39:12,model
UTR00000597,U002989,TAG13,0.9024,2025-06-19 00:28:58,rule
UTR00000598,U001868,TAG04,0.5565,2025-04-28 21:16:43,model
UTR00000599,U004799,TAG11,0.562,2025-09-29 00:56:49,rule
UTR00000600,U004094,TAG05,0.5772,2026-06-03 13:44:46,model
UTR00000601,U003721,TAG04,0.9885,2025-07-24 20:57:21,rule
UTR00000602,U001652,TAG01,0.688,2025-11-18 08:36:19,rule
UTR00000603,U001153,TAG03,0.989,2026-02-06 00:37:12,model
UTR00000604,U002577,TAG08,0.7586,2025-10-25 02:25:49,model
UTR00000605,U000976,TAG07,0.9728,2025-03-12 19:22:29,model
UTR00000606,U002273,TAG14,0.8672,2025-04-22 13:10:46,rule
UTR00000607,U004984,TAG05,0.944,2025-10-25 00:09:11,rule
UTR00000608,U003858,TAG06,0.8364,2025-09-11 05:28:56,manual
UTR00000609,U000047,TAG09,0.5878,2025-03-14 19:28:03,model
UTR00000610,U002794,TAG01,0.5606,2026-05-12 18:48:06,rule
UTR00000611,U000408,TAG13,0.6896,2025-09-27 11:22:04,rule
UTR00000612,U000602,TAG13,0.7571,2025-06-16 02:46:44,rule
UTR00000613,U001505,TAG05,0.6684,2025-02-28 05:24:15,model
UTR00000614,U004055,TAG15,0.563,2026-06-29 05:51:07,model
UTR00000615,U000782,TAG05,0.9484,2025-03-06 15:18:55,model
UTR00000616,U003242,TAG05,0.7148,2025-03-27 11:56:09,manual
UTR00000617,U004014,TAG16,0.7977,2025-09-23 02:41:21,rule
UTR00000618,U001671,TAG12,0.6397,2026-05-23 12:00:06,model
UTR00000619,U004324,TAG10,0.7244,2025-04-19 06:04:04,model
UTR00000620,U002699,TAG10,0.7803,2025-02-26 09:07:46,rule
UTR00000621,U003225,TAG16,0.9033,2025-07-19 14:30:22,rule
UTR00000622,U001556,TAG11,0.984,2025-11-09 22:10:03,rule
UTR00000623,U004439,TAG03,0.5947,2026-05-22 11:17:39,rule
UTR00000624,U003824,TAG11,0.7825,2026-07-17 15:23:36,rule
UTR00000625,U004884,TAG11,0.7072,2026-01-06 23:58:19,rule
UTR00000626,U002686,TAG02,0.6265,2025-02-24 07:30:50,rule
UTR00000627,U001670,TAG01,0.617,2026-07-30 01:06:18,rule
UTR00000628,U000014,TAG13,0.9398,2025-09-09 18:56:56,rule
UTR00000629,U003790,TAG03,0.7937,2026-01-07 01:45:02,model
UTR00000630,U001162,TAG06,0.8653,2025-08-31 01:24:44,model
UTR00000631,U002855,TAG10,0.8829,2025-01-29 17:23:35,model
UTR00000632,U002968,TAG13,0.7789,2025-10-10 08:32:06,manual
UTR00000633,U002298,TAG07,0.9894,2025-06-10 14:42:14,model
UTR00000634,U001918,TAG04,0.7068,2025-04-27 00:04:56,rule
UTR00000635,U001757,TAG09,0.8279,2026-01-01 13:47:11,rule
UTR00000636,U003329,TAG05,0.9498,2026-04-08 23:37:05,model
UTR00000637,U004348,TAG07,0.7199,2026-03-18 09:41:31,model
UTR00000638,U001813,TAG04,0.953,2025-09-08 07:23:03,rule
UTR00000639,U004948,TAG05,0.9754,2025-03-14 05:22:45,model
UTR00000640,U002072,TAG14,0.579,2025-09-17 18:34:51,rule
UTR00000641,U004642,TAG04,0.6737,2025-09-30 01:36:07,rule
UTR00000642,U004339,TAG15,0.6736,2025-01-15 11:01:04,model
UTR00000643,U000915,TAG08,0.5693,2025-12-20 03:11:39,model
UTR00000644,U001162,TAG10,0.8073,2026-06-17 01:26:41,rule
UTR00000645,U003128,TAG08,0.8293,2025-10-29 16:52:16,rule
UTR00000646,U001123,TAG04,0.8649,2026-07-02 05:55:46,rule
UTR00000647,U000549,TAG07,0.6836,2025-02-17 22:47:18,manual
UTR00000648,U004336,TAG10,0.8829,2025-09-21 02:28:41,model
UTR00000649,U002102,TAG09,0.8916,2025-07-15 06:21:51,manual
UTR00000650,U000529,TAG04,0.6199,2026-05-09 10:44:56,rule
UTR00000651,U004567,TAG03,0.6634,2025-07-26 08:07:43,rule
UTR00000652,U000992,TAG08,0.9172,2026-02-04 07:50:39,rule
UTR00000653,U004302,TAG07,0.802,2025-05-02 19:53:57,rule
UTR00000654,U002260,TAG05,0.888,2025-08-01 08:04:36,rule
UTR00000655,U002067,TAG10,0.8174,2025-07-16 02:15:58,rule
UTR00000656,U000172,TAG12,0.9663,2026-03-02 10:02:19,rule
UTR00000657,U003455,TAG06,0.5853,2025-01-11 01:55:42,rule
UTR00000658,U000193,TAG01,0.6937,2025-12-19 21:49:30,model
UTR00000659,U003553,TAG08,0.6733,2025-07-09 22:43:46,rule
UTR00000660,U002625,TAG13,0.7639,2025-02-27 01:49:14,model
UTR00000661,U001607,TAG01,0.5771,2025-05-27 12:11:56,model
UTR00000662,U004457,TAG09,0.856,2026-03-25 03:31:23,rule
UTR00000663,U004863,TAG16,0.8659,2025-09-13 18:26:09,model
UTR00000664,U002730,TAG14,0.8083,2026-07-12 19:41:13,manual
UTR00000665,U001503,TAG09,0.6902,2026-04-24 22:05:22,model
UTR00000666,U004418,TAG09,0.589,2026-04-14 13:36:30,model
UTR00000667,U003697,TAG08,0.5713,2026-03-25 11:27:21,rule
UTR00000668,U004148,TAG06,0.5552,2025-07-23 15:14:36,rule
UTR00000669,U003209,TAG14,0.8516,2025-01-01 00:18:53,model
UTR00000670,U004404,TAG10,0.9716,2026-01-10 07:11:52,model
UTR00000671,U000863,TAG16,0.6914,2025-07-11 15:30:56,rule
UTR00000672,U004336,TAG01,0.5615,2025-08-25 16:42:29,rule
UTR00000673,U004472,TAG12,0.6648,2026-06-18 15:27:49,rule
UTR00000674,U003955,TAG13,0.9968,2026-03-27 11:31:58,rule
UTR00000675,U001881,TAG09,0.5929,2025-01-07 07:20:22,rule
UTR00000676,U003910,TAG07,0.8044,2025-08-29 05:04:30,model
UTR00000677,U001056,TAG11,0.6486,2025-10-22 04:02:38,model
UTR00000678,U000409,TAG13,0.9252,2025-11-08 04:41:44,rule
UTR00000679,U001404,TAG04,0.8559,2026-05-03 13:22:19,rule
UTR00000680,U003930,TAG16,0.5774,2026-01-16 06:47:36,model
UTR00000681,U004982,TAG07,0.8141,2025-07-13 19:11:37,model
UTR00000682,U002553,TAG11,0.7156,2026-06-27 23:19:47,rule
UTR00000683,U002181,TAG15,0.9962,2025-01-05 08:10:44,model
UTR00000684,U003024,TAG16,0.8535,2026-08-14 20:54:03,model
UTR00000685,U001335,TAG06,0.5879,2025-12-15 00:37:34,model
UTR00000686,U003988,TAG09,0.6744,2025-05-23 17:21:55,model
UTR00000687,U003776,TAG10,0.614,2026-01-03 22:41:39,rule
UTR00000688,U001430,TAG09,0.5965,2026-03-09 14:11:42,rule
UTR00000689,U001167,TAG02,0.905,2025-12-25 05:46:09,manual
UTR00000690,U000564,TAG15,0.6715,2025-03-30 00:02:41,rule
UTR00000691,U002473,TAG14,0.7248,2025-08-26 14:04:47,rule
UTR00000692,U000630,TAG15,0.7423,2026-05-15 18:33:44,model
UTR00000693,U004822,TAG03,0.955,2026-06-22 10:58:19,model
UTR00000694,U002293,TAG15,0.819,2025-03-21 08:00:10,rule
UTR00000695,U002740,TAG06,0.9327,2025-05-03 12:58:45,rule
UTR00000696,U002184,TAG06,0.9429,2026-04-27 05:19:51,model
UTR00000697,U002866,TAG16,0.7473,2026-02-21 17:19:30,model
UTR00000698,U002435,TAG12,0.9094,2025-12-12 19:55:31,model
UTR00000699,U000549,TAG14,0.9298,2025-08-14 02:39:34,rule
UTR00000700,U004426,TAG05,0.9208,2025-01-13 12:19:01,manual
UTR00000701,U000156,TAG14,0.7519,2025-06-07 23:54:36,model
UTR00000702,U004698,TAG06,0.634,2025-12-07 04:38:09,rule
UTR00000703,U004527,TAG02,0.936,2026-06-12 10:45:58,model
UTR00000704,U003553,TAG07,0.753,2025-03-14 11:49:35,rule
UTR00000705,U002861,TAG03,0.5898,2025-04-12 05:37:11,rule
UTR00000706,U003931,TAG12,0.5732,2025-01-03 23:34:53,manual
UTR00000707,U002645,TAG13,0.7472,2026-05-20 11:40:03,rule
UTR00000708,U002464,TAG08,0.6672,2026-07-29 08:26:47,model
UTR00000709,U004995,TAG03,0.7697,2026-02-02 13:55:18,model
UTR00000710,U004039,TAG11,0.9034,2025-02-22 11:28:52,rule
UTR00000711,U001878,TAG15,0.5633,2025-05-28 10:31:45,model
UTR00000712,U000113,TAG16,0.8803,2025-02-17 19:06:02,rule
UTR00000713,U000505,TAG12,0.7135,2026-05-05 13:55:14,model
UTR00000714,U002477,TAG16,0.7304,2025-10-22 23:49:12,rule
UTR00000715,U000485,TAG12,0.7227,2026-03-29 01:04:39,model
UTR00000716,U001780,TAG02,0.84,2025-04-23 16:08:37,rule
UTR00000717,U002842,TAG11,0.6194,2026-05-11 21:34:33,model
UTR00000718,U000472,TAG03,0.5819,2025-06-12 02:12:12,rule
UTR00000719,U004134,TAG14,0.9023,2025-03-20 01:17:15,rule
UTR00000720,U002748,TAG13,0.6913,2025-04-20 23:03:41,model
UTR00000721,U001054,TAG15,0.7069,2026-07-05 19:57:28,rule
UTR00000722,U001314,TAG15,0.8746,2025-12-31 09:40:04,rule
UTR00000723,U000045,TAG08,0.6383,2025-10-27 21:30:05,rule
UTR00000724,U004077,TAG05,0.7897,2026-05-29 00:14:51,model
UTR00000725,U003855,TAG12,0.7774,2026-03-15 04:45:44,rule
UTR00000726,U002353,TAG11,0.982,2025-06-16 20:47:27,model
UTR00000727,U000964,TAG09,0.7977,2026-02-08 21:03:00,rule
UTR00000728,U002342,TAG08,0.5822,2025-09-12 08:42:17,rule
UTR00000729,U003411,TAG14,0.9334,2026-03-06 16:31:59,rule
UTR00000730,U003844,TAG04,0.5651,2026-03-28 22:10:36,rule
UTR00000731,U001399,TAG16,0.8087,2025-05-02 03:18:19,rule
UTR00000732,U004377,TAG12,0.9602,2026-05-16 06:20:50,manual
UTR00000733,U003517,TAG08,0.6441,2025-11-22 02:15:19,model
UTR00000734,U002005,TAG06,0.826,2025-11-24 23:34:06,rule
UTR00000735,U000256,TAG16,0.8488,2025-02-22 10:18:45,model
UTR00000736,U002749,TAG03,0.9289,2025-11-24 04:03:29,rule
UTR00000737,U003917,TAG13,0.957,2026-08-20 12:33:26,rule
UTR00000738,U004319,TAG02,0.5585,2026-01-16 11:44:16,model
UTR00000739,U004093,TAG05,0.6512,2025-06-28 23:39:06,rule
UTR00000740,U000820,TAG01,0.5823,2025-12-13 22:58:23,rule
UTR00000741,U001804,TAG11,0.9499,2025-11-18 16:16:38,rule
UTR00000742,U004790,TAG15,0.8868,2025-01-13 18:20:25,rule
UTR00000743,U002683,TAG12,0.9229,2026-06-04 13:25:47,model
UTR00000744,U000279,TAG07,0.6859,2025-06-04 07:16:13,rule
UTR00000745,U004646,TAG09,0.7709,2025-07-16 07:20:53,model
UTR00000746,U002247,TAG03,0.6787,2025-09-23 00:33:08,rule
UTR00000747,U004769,TAG13,0.606,2026-01-10 20:27:06,rule
UTR00000748,U002996,TAG13,0.5653,2025-03-06 06:08:56,rule
UTR00000749,U001740,TAG05,0.8247,2026-06-27 09:46:07,rule
UTR00000750,U004294,TAG09,0.7886,2026-02-17 13:32:02,rule
UTR00000751,U003034,TAG11,0.6049,2025-01-29 23:38:19,rule
UTR00000752,U001333,TAG01,0.5834,2026-08-10 00:46:05,rule
UTR00000753,U000646,TAG08,0.8489,2026-01-17 03:29:02,rule
UTR00000754,U000514,TAG03,0.6824,2026-03-20 16:43:34,rule
UTR00000755,U003715,TAG02,0.7386,2025-07-16 06:35:30,model
UTR00000756,U001550,TAG01,0.7659,2025-10-17 11:29:34,rule
UTR00000757,U003298,TAG07,0.963,2026-07-26 22:54:16,rule
UTR00000758,U003347,TAG16,0.9824,2026-05-31 11:28:11,model
UTR00000759,U002353,TAG10,0.7695,2026-05-21 04:43:40,model
UTR00000760,U004678,TAG11,0.6365,2026-05-20 02:09:31,model
UTR00000761,U001343,TAG01,0.6227,2025-12-31 02:59:03,model
UTR00000762,U002936,TAG14,0.8447,2026-02-02 00:46:40,rule
UTR00000763,U004876,TAG05,0.6226,2025-07-04 06:28:49,rule
UTR00000764,U004308,TAG13,0.595,2025-07-09 21:12:14,rule
UTR00000765,U004968,TAG16,0.8941,2025-09-25 14:32:58,model
