view_id,session_id,user_id,page_type,product_id,source_position,viewed_at,stay_seconds,scroll_depth
PV000000321,SES00008268,U001450,product,P000504,search,2025-06-19 14:31:13,147,0.2376
PV000000322,SES00013918,U001374,campaign,,recommendation,2025-09-07 04:03:59,57,0.3492
PV000000323,SES00010068,U000062,campaign,,recommendation,2026-04-04 01:48:16,99,0.3785
PV000000324,SES00017861,U004192,search,,search,2026-08-08 23:53:11,48,0.7716
PV000000325,SES00006793,,product,P000207,category,2026-02-24 05:36:39,211,0.6219
PV000000326,SES00002433,U004736,product,P000387,search,2026-05-23 19:05:56,122,0.5355
PV000000327,SES00016729,U001519,campaign,,category,2026-06-08 23:03:44,156,0.4149
PV000000328,SES00011605,U001353,product,P001285,recommendation,2026-07-03 04:27:50,173,0.6552
PV000000329,SES00000714,U002251,product,P000065,search,2025-07-17 14:12:03,109,0.0936
PV000000330,SES00013872,U002459,search,,banner,2026-04-30 14:04:03,72,0.4299
PV000000331,SES00014715,U001204,search,,recommendation,2025-06-29 15:47:15,165,0.3458
PV000000332,SES00006600,U004659,checkout,,recommendation,2025-01-30 13:57:07,87,0.6927
PV000000333,SES00000457,,category,,banner,2025-05-02 22:52:53,219,0.2452
PV000000334,SES00017898,,category,,direct,2025-03-23 12:20:32,177,0.4359
PV000000335,SES00004068,U004189,search,,recommendation,2026-08-22 17:54:03,119,0.8043
PV000000336,SES00012999,U001772,search,,recommendation,2026-03-02 16:09:30,20,0.6176
PV000000337,SES00009961,,search,,search,2025-08-02 11:22:02,111,0.8108
PV000000338,SES00013268,U002405,product,P000003,recommendation,2025-10-03 22:51:36,62,0.4826
PV000000339,SES00011943,U002361,home,,recommendation,2026-07-07 01:06:45,105,0.8739
PV000000340,SES00002477,,product,P000651,direct,2025-07-02 21:10:52,29,0.6337
PV000000341,SES00008528,U004259,product,P000119,category,2025-12-03 04:17:07,178,0.1632
PV000000342,SES00004484,U003311,cart,,recommendation,2026-08-16 18:47:26,85,0.446
PV000000343,SES00006294,U003386,search,,direct,2025-08-31 13:00:21,193,0.858
PV000000344,SES00002570,U003911,product,P000393,recommendation,2025-09-29 18:39:40,56,0.3307
PV000000345,SES00017818,U000315,search,,recommendation,2026-01-09 15:46:42,223,0.2054
PV000000346,SES00006176,,product,P001185,recommendation,2025-08-14 03:06:30,17,0.5112
PV000000347,SES00006692,U001676,product,P001408,banner,2025-01-03 16:23:47,175,0.0833
PV000000348,SES00006825,U001324,category,,direct,2025-05-04 11:22:49,23,0.0778
PV000000349,SES00010142,U002215,product,P000966,category,2025-04-13 18:48:05,60,0.0814
PV000000350,SES00007096,U002160,cart,,direct,2025-11-14 00:53:41,72,0.0018
PV000000351,SES00017708,U000232,product,P000602,banner,2026-05-20 20:43:04,126,0.2391
PV000000352,SES00009824,U000665,category,,recommendation,2025-09-18 03:38:16,94,0.5634
PV000000353,SES00002584,U000226,product,P001205,category,2026-08-15 02:35:35,122,0.7831
PV000000354,SES00008004,U001296,campaign,,recommendation,2026-05-03 15:56:42,4,0.5637
PV000000355,SES00001561,U003755,category,,banner,2025-03-28 18:14:08,223,0.8505
PV000000356,SES00009747,U001694,checkout,,direct,2026-01-21 19:44:44,143,0.5909
PV000000357,SES00003606,U003820,product,P000308,recommendation,2026-04-16 02:41:05,123,0.7509
PV000000358,SES00017600,U002369,product,P000669,direct,2025-11-22 04:54:46,33,0.724
PV000000359,SES00002686,U001273,category,,search,2025-08-19 20:46:48,16,0.3055
PV000000360,SES00000176,,product,P000232,search,2026-04-25 09:02:47,206,0.4705
PV000000361,SES00013876,U001654,home,,search,2025-03-26 11:46:54,167,0.9308
PV000000362,SES00008803,U004569,product,P000649,category,2025-12-05 04:19:25,164,0.6875
PV000000363,SES00007398,,home,,direct,2025-03-19 17:18:06,74,0.1728
PV000000364,SES00013297,U001943,product,P000165,banner,2025-09-05 21:59:39,168,0.9006
PV000000365,SES00006195,U001469,category,,direct,2025-03-28 21:05:01,238,0.122
PV000000366,SES00002030,U001443,product,P000759,direct,2026-06-16 07:13:49,194,0.6608
PV000000367,SES00011973,U002843,search,,recommendation,2025-04-12 03:41:16,45,0.7595
PV000000368,SES00007616,U004493,product,P000790,search,2026-06-27 14:12:08,236,0.9354
PV000000369,SES00019697,U002706,search,,direct,2026-05-18 01:01:30,85,0.747
PV000000370,SES00007111,U000113,product,P000497,direct,2026-05-07 02:09:08,68,0.1367
PV000000371,SES00003958,U002646,home,,search,2026-05-16 08:45:22,209,0.3729
PV000000372,SES00019386,,product,P000391,direct,2025-05-21 16:55:16,130,0.146
PV000000373,SES00015383,U000131,category,,category,2026-01-11 14:37:23,233,0.1272
PV000000374,SES00001031,U001816,home,,direct,2026-02-14 00:36:25,211,0.5226
PV000000375,SES00012325,,product,P001445,category,2026-04-25 14:22:24,106,0.7287
PV000000376,SES00017835,U003786,product,P000846,recommendation,2026-06-29 13:14:06,210,0.5995
PV000000377,SES00008950,U002568,product,P000603,direct,2026-03-01 18:38:22,173,0.1784
PV000000378,SES00012070,U001374,home,,recommendation,2026-06-12 12:10:15,204,0.918
PV000000379,SES00012475,U001096,cart,,category,2025-11-11 10:56:25,67,0.7781
PV000000380,SES00008334,U004984,search,,search,2026-03-18 15:12:25,239,0.1447
PV000000381,SES00014760,U004725,product,P001448,recommendation,2025-07-24 15:12:55,160,0.104
PV000000382,SES00014003,,cart,,direct,2026-02-26 23:54:22,23,0.6457
PV000000383,SES00010615,U004161,home,,search,2025-04-06 18:01:49,169,0.5574
PV000000384,SES00000003,U000967,search,,banner,2025-10-27 17:00:11,170,0.1801
PV000000385,SES00002025,U002738,product,P001424,search,2025-12-06 00:22:18,12,0.3399
PV000000386,SES00002683,U000846,home,,category,2026-03-07 03:31:55,77,0.7033
PV000000387,SES00003987,U003456,checkout,,search,2025-12-02 00:19:56,92,0.0068
PV000000388,SES00015224,U003292,campaign,,banner,2025-09-08 03:40:52,126,0.1259
PV000000389,SES00002206,U000807,search,,category,2026-06-09 23:06:07,28,0.8163
PV000000390,SES00000942,U000771,home,,category,2025-05-13 07:39:42,119,0.9475
PV000000391,SES00001079,U002480,campaign,,banner,2025-11-07 21:55:02,48,0.0992
PV000000392,SES00015124,U002635,product,P000210,search,2025-05-19 17:19:53,163,0.7028
PV000000393,SES00018209,U001093,home,,recommendation,2026-05-17 10:01:16,238,0.381
PV000000394,SES00010199,U001380,home,,recommendation,2026-03-02 12:59:23,165,0.6454
PV000000395,SES00015165,U004737,category,,direct,2025-06-11 09:21:46,173,0.7202
PV000000396,SES00005581,U000593,product,P001194,category,2026-07-02 07:48:53,81,0.4636
PV000000397,SES00015199,U004317,product,P001308,recommendation,2025-08-16 16:44:17,180,0.4388
PV000000398,SES00001616,U003082,category,,recommendation,2026-06-28 20:16:03,41,0.4619
PV000000399,SES00019125,U001370,search,,category,2025-04-08 00:25:30,188,0.6214
PV000000400,SES00002373,U001657,product,P000120,search,2026-03-11 04:07:50,222,0.9146
PV000000401,SES00017475,,search,,direct,2025-09-22 09:10:00,239,0.7392
PV000000402,SES00001965,U003209,category,,search,2025-12-30 18:37:48,5,0.2937
PV000000403,SES00001803,U002249,campaign,,category,2025-11-03 23:26:38,65,0.1356
PV000000404,SES00016475,U003117,product,P000973,search,2026-06-08 13:03:10,237,0.3324
PV000000405,SES00003575,U001681,product,P000286,category,2026-07-19 04:35:42,155,0.9654
PV000000406,SES00016699,U001210,product,P000659,category,2025-12-06 18:52:51,94,0.6281
PV000000407,SES00008897,U001026,checkout,,category,2026-01-10 09:03:51,181,0.6611
PV000000408,SES00018075,U001932,product,P001399,recommendation,2025-03-27 15:47:51,109,0.0707
PV000000409,SES00006037,U000210,product,P001170,category,2025-04-05 03:26:38,74,0.0011
PV000000410,SES00009974,U003921,product,P000347,category,2025-02-15 01:45:56,180,0.0812
PV000000411,SES00005741,U001270,home,,category,2025-03-03 21:45:10,146,0.5119
PV000000412,SES00000011,U004236,campaign,,search,2025-05-13 19:14:35,92,0.2937
PV000000413,SES00000453,U002720,product,P001408,category,2025-04-05 14:55:35,92,0.7608
PV000000414,SES00012189,U000902,home,,category,2025-10-03 04:33:58,150,0.9783
PV000000415,SES00002987,U000949,campaign,,search,2026-03-15 08:06:26,121,0.1527
PV000000416,SES00015149,U004287,home,,category,2026-03-05 18:16:13,29,0.3368
PV000000417,SES00005408,U001017,search,,direct,2026-04-02 22:44:46,214,0.7482
PV000000418,SES00003988,U001789,category,,direct,2025-10-30 07:40:48,182,0.9504
PV000000419,SES00003467,U003224,product,P001099,category,2025-01-01 01:45:19,72,0.225
PV000000420,SES00004675,U001456,product,P000598,category,2025-02-18 04:34:56,45,0.277
PV000000421,SES00006295,U001102,category,,recommendation,2025-09-10 04:21:31,111,0.5503
PV000000422,SES00016676,U001231,product,P000515,search,2026-04-17 17:02:19,229,0.7128
PV000000423,SES00015988,U002134,home,,recommendation,2025-07-25 00:54:12,127,0.1431
PV000000424,SES00017683,U000054,product,P001085,recommendation,2026-01-16 15:44:03,72,0.1575
PV000000425,SES00015977,U004081,product,P000452,banner,2026-08-03 05:03:18,135,0.0267
PV000000426,SES00015224,U003292,search,,category,2025-09-08 03:41:00,209,0.6066
PV000000427,SES00015508,,product,P001321,search,2026-03-09 09:51:30,88,0.5721
PV000000428,SES00018250,U001632,search,,direct,2025-09-29 18:23:16,7,0.9033
PV000000429,SES00008669,U001251,product,P000033,recommendation,2026-07-07 04:40:02,196,0.773
PV000000430,SES00010772,U002677,category,,category,2025-12-09 23:20:10,66,0.0159
PV000000431,SES00016171,U004454,category,,category,2025-09-20 22:14:37,31,0.234
PV000000432,SES00009281,,campaign,,direct,2026-04-28 07:34:09,10,0.0401
PV000000433,SES00012208,U003721,product,P001041,search,2026-01-01 23:02:04,225,0.308
PV000000434,SES00004825,U002294,home,,recommendation,2026-03-21 08:13:51,35,0.5433
PV000000435,SES00019876,U001402,home,,search,2025-09-27 09:25:07,130,0.8728
PV000000436,SES00001969,U004321,search,,direct,2026-02-01 16:19:05,94,0.735
PV000000437,SES00009242,U002434,home,,recommendation,2025-01-10 04:47:39,62,0.1608
PV000000438,SES00010760,U001238,product,P001177,recommendation,2025-03-27 13:10:44,27,0.609
PV000000439,SES00008949,U000970,home,,recommendation,2025-11-22 02:54:48,170,0.7324
PV000000440,SES00012672,U002806,campaign,,direct,2026-02-18 12:59:31,51,0.5761
PV000000441,SES00008905,U002822,home,,category,2025-12-07 17:49:09,237,0.7504
PV000000442,SES00004245,U001716,product,P001347,direct,2026-07-24 13:28:34,42,0.7227
PV000000443,SES00010559,,product,P000823,banner,2026-07-03 05:23:28,150,0.0608
PV000000444,SES00011802,U003008,product,P001498,recommendation,2026-01-06 18:09:23,19,0.7663
PV000000445,SES00011673,U001668,product,P000317,direct,2025-10-15 05:18:08,188,0.15
PV000000446,SES00001929,U003181,product,P000019,search,2025-08-21 20:47:30,162,0.2153
PV000000447,SES00002547,U000981,category,,search,2026-07-06 17:56:22,14,0.8064
PV000000448,SES00013542,U002591,search,,direct,2026-08-02 21:51:12,226,0.006
PV000000449,SES00013301,U002435,search,,recommendation,2025-07-07 14:19:09,31,0.8192
PV000000450,SES00005083,U004137,home,,recommendation,2025-06-26 20:01:07,110,0.9676
PV000000451,SES00006481,U000567,home,,recommendation,2025-10-20 23:10:28,56,0.8702
PV000000452,SES00005589,U000911,product,P000156,recommendation,2025-02-05 03:42:04,55,0.0613
PV000000453,SES00011038,,product,P001359,recommendation,2025-05-10 00:15:39,237,0.9463
PV000000454,SES00001232,U001246,search,,search,2025-07-23 01:53:06,126,0.3145
PV000000455,SES00013506,U003391,product,P000448,category,2026-03-17 18:54:38,202,0.8971
PV000000456,SES00014387,U004763,product,P001163,recommendation,2025-01-04 06:28:37,17,0.4644
PV000000457,SES00002888,U000350,search,,category,2025-01-28 23:04:26,157,0.0673
PV000000458,SES00008586,U004992,home,,category,2025-10-28 22:55:26,60,0.8186
PV000000459,SES00002959,U002965,category,,category,2025-10-14 08:15:37,32,0.6557
PV000000460,SES00000614,U001440,home,,search,2025-11-20 16:18:25,65,0.4747
PV000000461,SES00017000,U001590,home,,category,2025-01-05 22:22:10,25,0.5456
PV000000462,SES00013981,U000487,product,P000891,direct,2025-01-11 08:36:12,160,0.0664
PV000000463,SES00009875,U003058,cart,,category,2026-08-02 23:39:21,22,0.1682
PV000000464,SES00010046,U000186,product,P000187,search,2025-06-27 13:38:55,13,0.0484
PV000000465,SES00005826,U002939,product,P000622,direct,2025-07-04 06:14:02,23,0.3954
PV000000466,SES00015461,U003939,search,,recommendation,2025-01-06 03:32:03,18,0.1636
PV000000467,SES00019122,U002327,product,P000656,banner,2025-06-25 14:07:19,140,0.7463
PV000000468,SES00003143,U003563,product,P001194,direct,2026-02-21 18:35:39,28,0.3978
PV000000469,SES00003502,U004343,product,P001416,search,2026-05-02 23:13:50,104,0.8388
PV000000470,SES00017948,U001746,home,,search,2025-10-23 12:16:56,53,0.0006
PV000000471,SES00012782,U004001,category,,banner,2025-03-10 06:24:09,177,0.5007
PV000000472,SES00008346,U002134,category,,recommendation,2026-02-02 21:16:19,171,0.1747
PV000000473,SES00018566,U002731,product,P001294,recommendation,2025-07-10 15:26:27,66,0.8582
PV000000474,SES00011796,U001591,home,,recommendation,2026-01-20 06:53:29,50,0.2599
PV000000475,SES00009697,U001618,home,,direct,2026-07-24 04:31:46,159,0.5151
PV000000476,SES00013855,,product,P001194,search,2026-05-06 16:19:19,9,0.3967
PV000000477,SES00011873,U002052,home,,banner,2025-12-12 21:16:24,171,0.0832
PV000000478,SES00003423,U004119,home,,category,2026-06-23 11:29:01,9,0.438
PV000000479,SES00009040,U002832,product,P000362,recommendation,2025-03-13 15:23:06,152,0.8028
PV000000480,SES00008190,U002064,home,,search,2025-01-30 16:40:54,46,0.0254
PV000000481,SES00002420,U002099,search,,banner,2025-05-11 10:58:10,160,0.2666
PV000000482,SES00019390,U002283,product,P000891,search,2025-06-16 09:32:31,122,0.0177
PV000000483,SES00007331,U004637,home,,category,2025-02-15 08:09:10,20,0.1958
PV000000484,SES00007144,U004652,product,P000334,recommendation,2026-07-24 17:39:03,193,0.3437
PV000000485,SES00000168,U001714,home,,recommendation,2025-03-15 13:20:08,108,0.5652
PV000000486,SES00014410,U004235,product,P001221,category,2025-07-01 02:17:31,117,0.7389
PV000000487,SES00015038,U001806,category,,recommendation,2025-01-26 18:26:57,7,0.4182
PV000000488,SES00001636,U004878,product,P000349,recommendation,2025-08-08 19:13:10,75,0.7369
PV000000489,SES00018457,U004159,search,,search,2025-08-22 05:38:07,29,0.0994
PV000000490,SES00010159,U002738,product,P000056,category,2026-07-05 04:02:04,240,0.2786
PV000000491,SES00019039,U002290,product,P001025,banner,2026-07-02 21:50:01,218,0.2419
PV000000492,SES00010856,U003635,search,,recommendation,2025-03-07 00:30:54,76,0.2044
PV000000493,SES00013085,U003109,product,P000601,banner,2025-12-15 12:13:31,77,0.8074
PV000000494,SES00017301,U002637,campaign,,banner,2026-07-03 13:47:30,128,0.7272
PV000000495,SES00009043,U003071,product,P000628,search,2026-06-24 00:04:50,168,0.6756
PV000000496,SES00014329,U001423,product,P000903,recommendation,2025-11-29 10:13:51,212,0.7937
PV000000497,SES00009018,,product,P000248,direct,2025-08-21 06:39:31,85,0.9141
PV000000498,SES00002861,U004513,product,P001324,category,2025-10-09 21:31:41,227,0.4669
PV000000499,SES00007513,U003472,search,,recommendation,2026-04-17 13:06:18,148,0.9872
PV000000500,SES00014023,U000252,category,,recommendation,2025-12-05 09:14:21,100,0.4737
PV000000501,SES00000015,U002032,product,P001141,category,2025-05-18 08:59:22,75,0.2913
PV000000502,SES00010766,U004278,product,P001288,direct,2025-02-16 15:36:20,124,0.3672
PV000000503,SES00002253,U004929,search,,recommendation,2026-07-13 11:58:12,25,0.1677
PV000000504,SES00001465,U002627,product,P000540,recommendation,2026-02-20 11:28:51,57,0.4963
PV000000505,SES00001368,,product,P001244,recommendation,2026-04-29 14:06:54,182,0.2408
PV000000506,SES00018844,U002342,home,,banner,2026-01-05 17:18:10,139,0.6413
PV000000507,SES00001321,U002542,home,,recommendation,2025-03-26 04:19:51,116,0.5456
PV000000508,SES00013662,U003460,product,P001299,recommendation,2025-10-24 01:07:49,39,0.3661
PV000000509,SES00015406,,product,P001256,recommendation,2025-07-15 04:42:12,114,0.2767
PV000000510,SES00001866,U001152,search,,search,2026-03-01 11:14:42,8,0.4065
PV000000511,SES00003688,U002270,category,,recommendation,2025-10-05 06:34:07,44,0.0074
PV000000512,SES00003491,U003584,cart,,search,2025-05-05 20:17:40,65,0.3827
PV000000513,SES00014632,U004634,product,P001109,recommendation,2026-08-06 20:39:04,141,0.0813
PV000000514,SES00003833,U001662,product,P001155,banner,2025-02-26 09:39:06,128,0.9611
PV000000515,SES00006967,U001032,product,P000362,banner,2025-08-16 10:51:07,86,0.2618
PV000000516,SES00017763,U004193,search,,category,2025-10-09 23:11:36,115,0.3095
PV000000517,SES00008318,U001594,product,P000649,category,2026-08-07 00:21:22,122,0.591
PV000000518,SES00016343,U000411,category,,category,2025-06-19 01:39:12,44,0.4414
PV000000519,SES00007692,U001033,home,,direct,2025-04-27 20:51:37,154,0.2594
PV000000520,SES00001771,U004253,checkout,,recommendation,2025-06-30 08:09:44,172,0.3992
PV000000521,SES00010870,,home,,search,2025-05-30 18:12:18,93,0.627
PV000000522,SES00011688,U001174,product,P001484,banner,2025-01-31 14:52:51,100,0.4406
PV000000523,SES00003671,U002447,search,,recommendation,2025-08-14 09:15:10,149,0.0368
PV000000524,SES00015176,U001535,home,,search,2025-02-03 16:18:08,13,0.9237
PV000000525,SES00017803,U003602,home,,search,2025-11-22 20:04:10,87,0.4174
PV000000526,SES00004999,U001933,home,,search,2025-02-16 02:27:44,175,0.8141
PV000000527,SES00007307,,search,,direct,2025-07-27 19:29:46,31,0.5194
PV000000528,SES00012310,U001699,product,P001476,recommendation,2025-09-23 04:27:32,43,0.1752
PV000000529,SES00004701,U000166,search,,recommendation,2026-02-16 09:02:07,192,0.4373
PV000000530,SES00005733,U001386,cart,,recommendation,2026-01-23 17:40:31,182,0.5029
PV000000531,SES00015750,U000294,category,,search,2025-07-17 16:22:48,150,0.7376
PV000000532,SES00001992,,category,,category,2025-09-24 11:14:59,174,0.7821
PV000000533,SES00003201,U003586,product,P000042,recommendation,2026-08-07 16:00:13,228,0.6594
PV000000534,SES00004644,U000517,category,,direct,2026-05-13 07:28:41,83,0.593
PV000000535,SES00010708,U002221,home,,recommendation,2025-11-13 06:04:38,111,0.7755
PV000000536,SES00018175,U000135,product,P000137,recommendation,2025-01-28 20:19:07,111,0.6839
PV000000537,SES00016495,U003535,category,,banner,2025-08-24 19:36:10,100,0.1658
PV000000538,SES00008201,U003029,search,,category,2026-07-09 06:59:20,46,0.4806
PV000000539,SES00002858,U000258,home,,category,2025-10-06 10:41:57,104,0.6669
PV000000540,SES00009033,U002652,category,,category,2025-06-22 09:44:03,146,0.1102
