cart_item_id,cart_id,sku_id,quantity,unit_price,added_at,selected
CI00000343,CART0002886,SKU0001641,3,2885.53,2025-10-22 02:59:59,1
CI00000344,CART0000675,SKU0002960,3,3203.42,2026-01-17 14:34:29,1
CI00000345,CART0005208,SKU0001445,4,980.22,2026-01-07 06:50:05,1
CI00000346,CART0002033,SKU0000061,1,2863.08,2026-04-08 21:06:24,1
CI00000347,CART0001511,SKU0002873,3,550.72,2026-03-17 09:38:30,1
CI00000348,CART0005239,SKU0001872,1,3113.54,2025-03-09 09:28:38,1
CI00000349,CART0000941,SKU0000695,2,3377.69,2025-02-01 10:35:43,1
CI00000350,CART0002850,SKU0002441,1,347.81,2025-01-09 09:10:57,1
CI00000351,CART0000130,SKU0002625,3,787.23,2025-08-11 16:35:02,1
CI00000352,CART0004028,SKU0002252,2,505.85,2025-10-19 09:52:30,1
CI00000353,CART0001034,SKU0002338,1,1744.61,2026-06-28 23:07:08,0
CI00000354,CART0001709,SKU0000790,2,3261.68,2025-01-03 22:49:15,1
CI00000355,CART0004338,SKU0001659,1,1983.69,2026-04-24 13:41:26,1
CI00000356,CART0004835,SKU0000998,1,820.5,2025-11-21 16:59:13,1
CI00000357,CART0004450,SKU0002872,2,267.95,2025-08-04 19:37:02,1
CI00000358,CART0004395,SKU0000978,1,1653.06,2025-12-11 17:38:40,0
CI00000359,CART0005388,SKU0001087,2,403.02,2025-01-02 18:34:12,1
CI00000360,CART0004038,SKU0000542,4,761.63,2025-09-06 21:57:44,1
CI00000361,CART0001253,SKU0000687,4,1761.38,2024-12-19 07:24:41,0
CI00000362,CART0004262,SKU0000484,3,831.79,2026-05-06 11:06:28,1
CI00000363,CART0005625,SKU0002778,4,655.99,2026-04-18 11:42:54,1
CI00000364,CART0000808,SKU0000581,3,799.84,2026-06-09 08:13:39,1
CI00000365,CART0003707,SKU0000773,2,2637.56,2025-01-31 05:14:51,1
CI00000366,CART0003094,SKU0001988,3,61.9,2025-06-21 05:39:18,1
CI00000367,CART0001867,SKU0000311,2,1261.8,2025-12-08 16:33:47,0
CI00000368,CART0000292,SKU0000735,3,1304.83,2026-06-11 01:49:00,1
CI00000369,CART0000864,SKU0002041,2,1315.06,2025-08-01 01:30:53,1
CI00000370,CART0004586,SKU0002479,2,2389.45,2026-05-05 03:12:21,1
CI00000371,CART0004652,SKU0000046,2,3249.7,2026-05-10 10:56:08,0
CI00000372,CART0001109,SKU0001375,4,2035.02,2025-08-13 07:51:57,1
CI00000373,CART0002659,SKU0002504,2,2355.11,2025-09-13 13:18:44,0
CI00000374,CART0005102,SKU0000253,1,124.02,2026-01-19 22:39:30,1
CI00000375,CART0003106,SKU0001109,1,1054.15,2025-04-20 09:45:18,1
CI00000376,CART0005094,SKU0001069,1,1571.61,2026-06-05 19:40:11,0
CI00000377,CART0000494,SKU0001237,4,525.04,2025-06-11 00:40:36,1
CI00000378,CART0003804,SKU0002004,3,3159.52,2026-01-03 07:25:42,0
CI00000379,CART0001117,SKU0002690,1,1640.08,2025-07-19 10:41:16,1
CI00000380,CART0003134,SKU0002468,2,1586.82,2026-04-13 07:06:57,1
CI00000381,CART0003763,SKU0000037,2,2871.31,2025-08-20 16:55:03,0
CI00000382,CART0004190,SKU0001447,3,451.24,2024-12-24 11:38:21,1
CI00000383,CART0005906,SKU0002953,1,1299.81,2026-01-19 15:33:03,1
CI00000384,CART0001505,SKU0000890,2,577.91,2025-09-01 23:11:50,0
CI00000385,CART0005866,SKU0001517,3,1482.86,2025-02-24 05:50:33,1
CI00000386,CART0002503,SKU0001764,4,971.94,2025-11-01 14:03:47,1
CI00000387,CART0003370,SKU0000156,1,1123.01,2025-05-17 18:09:37,1
CI00000388,CART0005426,SKU0000118,2,1309.75,2026-04-26 11:11:29,0
CI00000389,CART0005195,SKU0002988,4,1530.06,2025-03-17 05:09:18,0
CI00000390,CART0001669,SKU0002675,1,2401.29,2025-10-30 22:04:23,1
CI00000391,CART0005775,SKU0000444,4,457.48,2026-04-16 16:58:03,1
CI00000392,CART0002299,SKU0001565,3,2732.06,2025-05-14 07:44:13,1
CI00000393,CART0004454,SKU0000041,4,1374.34,2026-04-20 05:42:57,0
CI00000394,CART0001069,SKU0002376,3,784.95,2025-08-30 20:03:43,1
CI00000395,CART0001501,SKU0000321,1,1755.05,2025-04-12 20:38:38,1
CI00000396,CART0004455,SKU0001647,3,854.23,2025-06-27 00:07:37,0
CI00000397,CART0005701,SKU0001771,2,3305.13,2025-12-09 06:01:47,1
CI00000398,CART0004072,SKU0001666,2,483.21,2025-10-06 19:33:33,1
CI00000399,CART0005123,SKU0002620,2,620.88,2025-12-11 00:49:15,1
CI00000400,CART0001478,SKU0002924,3,1226.07,2024-12-28 05:09:56,0
CI00000401,CART0001139,SKU0002603,1,173.55,2025-11-10 15:51:18,1
CI00000402,CART0000963,SKU0001939,4,2210.52,2026-07-02 16:33:39,1
CI00000403,CART0002103,SKU0002308,2,492.91,2026-06-08 02:19:13,1
CI00000404,CART0002835,SKU0002257,2,1004.78,2025-03-27 00:57:12,1
CI00000405,CART0000643,SKU0000918,1,1313.12,2026-06-26 20:05:58,1
CI00000406,CART0002631,SKU0001615,1,2220.95,2025-02-09 10:55:03,1
CI00000407,CART0002573,SKU0002125,2,1656.02,2025-11-29 01:29:20,1
CI00000408,CART0003463,SKU0001833,3,429.17,2025-07-05 22:57:33,1
CI00000409,CART0000762,SKU0002759,1,2750.28,2025-02-11 06:52:04,1
CI00000410,CART0000764,SKU0000099,4,1937.43,2025-07-21 06:06:31,1
CI00000411,CART0004931,SKU0000460,3,2972.12,2026-03-29 20:42:04,1
CI00000412,CART0003693,SKU0002032,2,2076.75,2025-03-25 18:48:34,0
CI00000413,CART0001586,SKU0001376,2,2053.18,2026-03-17 04:20:54,0
CI00000414,CART0002773,SKU0002356,3,1749.08,2026-03-23 12:24:11,1
CI00000415,CART0004259,SKU0002243,3,2181.95,2025-01-26 10:58:28,1
CI00000416,CART0002772,SKU0001260,1,2694.69,2025-12-15 11:35:31,1
CI00000417,CART0005235,SKU0001148,1,3135.39,2025-01-24 23:39:04,0
CI00000418,CART0000389,SKU0001929,1,1380.98,2025-02-09 00:09:28,1
CI00000419,CART0004492,SKU0002922,1,3091.72,2025-10-06 23:00:14,1
CI00000420,CART0003909,SKU0000629,3,675.72,2026-07-02 10:12:57,1
CI00000421,CART0000701,SKU0002936,1,1667.17,2025-10-21 05:33:36,0
CI00000422,CART0005518,SKU0001403,1,1598.46,2025-09-09 22:31:19,1
CI00000423,CART0004972,SKU0001178,2,3274.08,2025-10-30 18:18:23,1
CI00000424,CART0001531,SKU0001233,4,2204.64,2025-01-30 20:48:58,1
CI00000425,CART0004728,SKU0000660,2,2549.33,2025-12-10 06:34:55,1
CI00000426,CART0002808,SKU0002630,4,416.03,2026-02-09 20:02:22,1
CI00000427,CART0002760,SKU0001922,4,283.45,2025-07-21 11:09:42,1
CI00000428,CART0001064,SKU0000852,1,482.04,2026-05-04 19:05:11,0
CI00000429,CART0002576,SKU0000886,1,19.23,2024-12-21 11:04:34,1
CI00000430,CART0004448,SKU0001085,2,1141.26,2026-06-07 20:55:09,1
CI00000431,CART0002674,SKU0000892,1,365.8,2025-05-21 12:40:06,1
CI00000432,CART0002715,SKU0001941,1,459.25,2025-06-17 08:18:35,1
CI00000433,CART0002024,SKU0001167,2,2431.49,2025-12-11 07:48:54,0
CI00000434,CART0004299,SKU0002022,3,1925.01,2026-03-03 21:40:22,1
CI00000435,CART0005735,SKU0002841,4,2597.5,2026-06-10 12:03:26,1
CI00000436,CART0004011,SKU0000156,4,1123.01,2025-06-27 10:18:20,1
CI00000437,CART0003159,SKU0001279,4,1998.35,2025-02-13 05:18:15,0
CI00000438,CART0001944,SKU0000673,4,2434.53,2025-10-20 17:31:59,1
CI00000439,CART0005950,SKU0002251,4,444.61,2025-06-25 17:43:26,1
CI00000440,CART0001003,SKU0000635,4,1280.7,2025-08-20 01:15:22,0
CI00000441,CART0000912,SKU0001514,2,519.83,2025-10-24 01:43:13,1
CI00000442,CART0000778,SKU0001577,3,3240.32,2026-07-17 02:06:50,0
CI00000443,CART0000838,SKU0000462,2,740.92,2025-12-06 00:01:51,1
CI00000444,CART0005955,SKU0001707,1,1163.36,2025-05-30 17:00:31,1
CI00000445,CART0004411,SKU0002200,4,317.4,2025-04-10 10:35:32,1
CI00000446,CART0004173,SKU0002763,4,1811.22,2025-09-15 02:50:06,1
CI00000447,CART0000980,SKU0001125,4,2617.93,2026-03-21 09:05:07,0
CI00000448,CART0004598,SKU0001157,3,2179.55,2026-01-07 20:19:27,0
CI00000449,CART0004220,SKU0000031,3,1655.66,2026-06-21 06:30:13,1
CI00000450,CART0004836,SKU0000404,2,2221.21,2025-09-02 20:35:18,0
CI00000451,CART0005513,SKU0000741,4,1502.64,2026-04-24 03:14:31,0
CI00000452,CART0000411,SKU0001771,3,3305.13,2026-07-31 21:47:25,1
CI00000453,CART0005250,SKU0002607,1,271.6,2025-01-13 19:12:14,1
CI00000454,CART0004028,SKU0002735,3,323.21,2025-10-12 09:52:30,1
CI00000455,CART0005940,SKU0002966,2,3212.2,2026-01-13 04:50:48,0
CI00000456,CART0003556,SKU0002440,2,1437.85,2025-10-25 23:19:40,1
CI00000457,CART0001156,SKU0000532,1,394.18,2025-01-11 11:17:13,1
CI00000458,CART0001753,SKU0002147,4,654.5,2025-12-14 08:13:49,1
CI00000459,CART0003438,SKU0002965,3,2973.54,2025-08-06 11:47:24,0
CI00000460,CART0003229,SKU0002828,4,782.24,2026-01-15 07:32:29,1
CI00000461,CART0003797,SKU0002190,4,1017.77,2025-01-18 20:21:27,1
CI00000462,CART0001984,SKU0000694,4,1457.92,2026-07-21 10:20:31,1
CI00000463,CART0002895,SKU0000258,3,215.05,2025-06-01 18:44:02,1
CI00000464,CART0003274,SKU0002864,1,2508.65,2026-05-28 18:45:19,0
CI00000465,CART0000158,SKU0001178,2,3274.08,2025-01-17 04:42:16,0
CI00000466,CART0000486,SKU0001427,3,1386.65,2026-02-18 03:25:12,1
CI00000467,CART0000410,SKU0000950,1,2730.68,2025-12-26 08:30:15,1
CI00000468,CART0003947,SKU0001370,1,1628.65,2025-10-31 07:18:16,1
CI00000469,CART0004868,SKU0000688,2,1793.08,2025-10-30 17:47:25,1
CI00000470,CART0005175,SKU0000936,3,237.04,2025-10-25 17:03:14,0
CI00000471,CART0005898,SKU0002377,1,1326.72,2026-04-27 07:30:06,1
CI00000472,CART0000574,SKU0002834,3,3472.7,2025-06-20 06:12:30,1
CI00000473,CART0000394,SKU0001605,4,2825.17,2026-01-04 00:42:55,1
CI00000474,CART0001217,SKU0002881,4,916.03,2025-07-17 16:16:54,1
CI00000475,CART0000914,SKU0000270,4,2179.18,2025-02-11 04:19:05,1
CI00000476,CART0003659,SKU0002317,4,2255.13,2026-01-11 19:49:48,1
CI00000477,CART0000269,SKU0001946,2,1554.28,2025-05-22 04:50:52,1
CI00000478,CART0001723,SKU0001544,3,3007.21,2025-10-15 00:51:54,0
CI00000479,CART0003124,SKU0000508,4,2690.56,2025-12-23 09:33:57,1
CI00000480,CART0002144,SKU0000875,4,99.81,2025-06-23 19:36:35,1
CI00000481,CART0002569,SKU0000980,2,2866.33,2025-12-16 00:39:09,0
CI00000482,CART0000268,SKU0001329,2,354.33,2026-04-12 13:11:15,1
CI00000483,CART0004181,SKU0000378,3,812.45,2025-03-26 04:21:13,1
CI00000484,CART0001253,SKU0002369,2,1422.62,2024-12-11 07:24:41,0
CI00000485,CART0001642,SKU0000352,4,1062.35,2025-12-12 15:43:35,1
CI00000486,CART0003912,SKU0001382,1,2187.33,2026-02-18 00:41:23,0
CI00000487,CART0004579,SKU0002239,1,1531.68,2025-12-25 04:55:52,1
CI00000488,CART0000174,SKU0000820,3,2120.45,2026-05-09 09:28:17,1
CI00000489,CART0002164,SKU0001943,2,3169.07,2026-02-05 05:45:40,1
CI00000490,CART0000013,SKU0000080,4,1027.88,2025-03-11 23:13:53,1
CI00000491,CART0002999,SKU0002430,1,1089.62,2026-05-11 23:17:24,0
CI00000492,CART0004631,SKU0000194,3,641.76,2025-06-02 21:56:40,1
CI00000493,CART0002311,SKU0001868,3,2271.71,2025-02-21 17:56:54,1
CI00000494,CART0005401,SKU0000393,4,1787.4,2025-03-14 18:47:47,1
CI00000495,CART0000330,SKU0002532,1,1403.29,2026-04-06 18:21:28,1
CI00000496,CART0000849,SKU0000428,4,16.63,2025-12-02 06:01:44,1
CI00000497,CART0003663,SKU0001547,1,2389.51,2025-01-16 02:15:57,1
CI00000498,CART0004211,SKU0002473,4,1805.76,2025-09-20 15:09:04,1
CI00000499,CART0002566,SKU0000426,3,2670.1,2026-07-29 00:03:03,0
CI00000500,CART0002046,SKU0000025,1,1535.37,2025-02-01 12:40:17,1
CI00000501,CART0004220,SKU0002328,1,921.64,2026-07-07 06:30:13,1
CI00000502,CART0001075,SKU0002524,3,1471.18,2026-04-04 12:22:36,0
CI00000503,CART0000130,SKU0001347,2,1222.27,2025-08-07 16:35:02,1
CI00000504,CART0005313,SKU0002310,4,2007.66,2025-10-12 12:50:05,1
CI00000505,CART0005711,SKU0000367,4,3054.1,2026-06-22 20:58:17,1
CI00000506,CART0000014,SKU0001011,3,388.53,2025-10-26 22:26:48,1
CI00000507,CART0003093,SKU0000561,3,2684.82,2026-06-05 09:28:27,1
CI00000508,CART0005079,SKU0000554,2,2243.27,2026-01-10 15:22:22,1
CI00000509,CART0005315,SKU0001899,4,1697.74,2025-04-12 10:30:18,1
CI00000510,CART0003428,SKU0000445,3,2646.67,2026-01-06 11:02:44,1
CI00000511,CART0005150,SKU0002055,3,1119.41,2026-08-09 14:56:17,1
CI00000512,CART0004253,SKU0001122,1,2095.81,2025-06-15 11:20:58,1
CI00000513,CART0004574,SKU0001390,2,325.57,2025-04-20 21:36:24,1
CI00000514,CART0003127,SKU0002835,2,921.33,2025-07-03 21:32:45,1
CI00000515,CART0000702,SKU0001411,3,252.16,2025-05-15 02:48:17,1
CI00000516,CART0002424,SKU0000999,2,2428.28,2024-12-19 09:57:21,0
CI00000517,CART0000048,SKU0000564,2,2577.16,2025-08-10 01:37:32,1
CI00000518,CART0000248,SKU0001874,1,613.67,2025-04-30 05:19:22,1
CI00000519,CART0003270,SKU0000289,3,1787.19,2026-01-04 07:58:20,1
CI00000520,CART0002071,SKU0000871,3,1075.98,2026-03-29 08:11:06,1
CI00000521,CART0003290,SKU0000122,4,3123.43,2025-02-25 09:47:21,1
CI00000522,CART0001703,SKU0002707,4,2430.82,2025-05-22 08:32:55,0
CI00000523,CART0002993,SKU0001128,1,1472.93,2026-06-14 15:13:25,0
CI00000524,CART0003661,SKU0000054,2,1251.83,2026-02-27 22:17:57,1
CI00000525,CART0002343,SKU0002787,4,296.67,2026-05-25 07:33:39,1
CI00000526,CART0002870,SKU0000212,1,2902.46,2026-07-28 07:27:22,1
CI00000527,CART0005580,SKU0000559,4,856.94,2025-06-17 11:18:38,1
CI00000528,CART0004636,SKU0002980,1,2837.92,2025-04-24 00:21:16,1
CI00000529,CART0004973,SKU0001725,2,1472.29,2025-01-13 16:43:26,1
CI00000530,CART0000891,SKU0002263,4,1041.93,2025-11-11 03:02:04,0
CI00000531,CART0000349,SKU0002460,1,391.14,2025-09-18 06:53:25,1
CI00000532,CART0000290,SKU0001400,4,3317.49,2025-08-20 05:52:33,0
CI00000533,CART0000260,SKU0000706,3,866.55,2025-09-02 09:24:25,1
CI00000534,CART0004318,SKU0000801,3,2440.29,2026-01-16 14:20:03,1
CI00000535,CART0003772,SKU0002556,1,207.05,2025-01-31 02:48:40,0
CI00000536,CART0001906,SKU0000748,1,53.76,2025-11-12 22:56:45,1
CI00000537,CART0005120,SKU0000764,1,2192.24,2025-08-13 08:44:01,1
CI00000538,CART0000247,SKU0001633,1,3201.84,2025-06-24 04:22:24,1
CI00000539,CART0001887,SKU0000610,3,3055.76,2025-06-21 03:59:26,0
CI00000540,CART0000717,SKU0002358,3,1667.55,2025-06-09 05:54:17,1
CI00000541,CART0005506,SKU0001905,2,3247.49,2026-07-11 18:52:53,1
CI00000542,CART0004296,SKU0000067,3,2031.4,2025-10-10 09:31:58,0
CI00000543,CART0002461,SKU0000908,4,1835.98,2026-01-16 08:28:39,1
CI00000544,CART0000574,SKU0002075,3,385.19,2025-06-15 06:12:30,1
CI00000545,CART0001052,SKU0002015,4,2906.64,2026-02-27 15:25:35,0
CI00000546,CART0005928,SKU0001738,1,1216.55,2025-08-08 15:22:13,1
CI00000547,CART0004579,SKU0001705,2,2493.73,2025-12-30 04:55:52,1
CI00000548,CART0005237,SKU0000577,4,3200.06,2025-10-13 00:06:39,1
CI00000549,CART0003096,SKU0000776,2,1682.08,2026-07-01 14:10:40,1
CI00000550,CART0004068,SKU0002339,1,1472.58,2026-01-28 19:46:54,0
CI00000551,CART0000649,SKU0000285,3,1124.35,2025-05-11 13:34:14,1
CI00000552,CART0004929,SKU0002666,3,1327.65,2025-02-01 19:51:18,1
CI00000553,CART0005419,SKU0002733,4,2931.11,2025-10-09 08:01:24,1
CI00000554,CART0005955,SKU0000030,2,1354.73,2025-05-22 17:00:31,0
CI00000555,CART0003160,SKU0001243,1,496.39,2025-08-07 20:12:24,0
CI00000556,CART0000402,SKU0000652,3,1816.16,2025-10-26 22:27:55,1
CI00000557,CART0000647,SKU0000641,1,1356.68,2025-08-14 04:18:15,0
CI00000558,CART0001459,SKU0002552,2,1757.04,2026-04-26 17:04:13,1
CI00000559,CART0000102,SKU0000829,1,2497.67,2025-07-08 15:56:36,0
CI00000560,CART0005595,SKU0002981,1,416.94,2025-02-04 03:20:07,1
CI00000561,CART0002164,SKU0000634,2,1676.06,2026-01-17 05:45:40,1
CI00000562,CART0000767,SKU0002753,4,2269.72,2026-01-30 08:28:44,1
CI00000563,CART0002961,SKU0000630,2,555.5,2025-09-13 13:34:00,1
CI00000564,CART0005351,SKU0000777,2,368.44,2025-01-02 04:51:10,1
CI00000565,CART0005414,SKU0000016,2,2971.27,2025-11-21 01:26:29,0
CI00000566,CART0005838,SKU0002538,4,2334.32,2026-06-15 17:44:32,1
CI00000567,CART0001223,SKU0001386,1,696.5,2026-03-12 05:44:37,1
CI00000568,CART0004592,SKU0002211,1,2628.19,2025-01-28 21:46:41,1
CI00000569,CART0000516,SKU0001987,2,57.17,2025-12-24 22:12:14,1
CI00000570,CART0001144,SKU0000117,2,1366.93,2025-07-17 11:44:57,1
CI00000571,CART0003251,SKU0001521,4,2024.37,2026-06-13 03:43:11,1
CI00000572,CART0003336,SKU0000007,2,887.83,2025-09-07 17:06:58,1
CI00000573,CART0001629,SKU0000507,4,2579.81,2026-01-29 19:48:31,0
CI00000574,CART0002141,SKU0002178,3,976.7,2025-04-02 01:01:44,1
CI00000575,CART0001433,SKU0000142,1,2683.55,2026-06-14 01:14:17,1
CI00000576,CART0001307,SKU0001443,2,1240.04,2026-06-13 08:42:06,1
CI00000577,CART0002294,SKU0002882,3,872.2,2024-12-31 03:51:35,1
CI00000578,CART0004275,SKU0002544,2,740.01,2025-04-17 16:29:16,1
CI00000579,CART0002411,SKU0001668,1,568.15,2025-07-01 19:50:36,0
CI00000580,CART0005798,SKU0000278,4,1571.93,2026-03-03 00:20:06,1
CI00000581,CART0002986,SKU0001692,1,1523.79,2025-01-30 14:56:09,0
CI00000582,CART0005804,SKU0001559,1,2313.96,2025-09-20 18:10:14,0
CI00000583,CART0004287,SKU0001663,2,2814.96,2025-03-11 08:35:24,1
CI00000584,CART0001228,SKU0002923,2,1300.06,2025-10-03 11:48:46,1
CI00000585,CART0004235,SKU0000447,4,2439.4,2025-09-04 23:15:47,1
CI00000586,CART0002167,SKU0002454,3,107.79,2025-05-29 04:08:00,1
CI00000587,CART0000252,SKU0002145,3,1219.0,2026-01-30 11:43:01,1
CI00000588,CART0003548,SKU0002356,1,1749.08,2025-12-10 03:54:02,1
CI00000589,CART0003192,SKU0001496,3,2267.74,2026-05-31 19:54:52,1
CI00000590,CART0003600,SKU0001702,3,1162.52,2025-01-05 23:27:18,1
CI00000591,CART0000881,SKU0000380,4,2454.8,2025-05-31 06:17:26,1
CI00000592,CART0002922,SKU0001420,4,3029.42,2025-08-04 05:42:33,0
CI00000593,CART0005725,SKU0002765,3,2383.27,2025-12-22 23:16:24,0
CI00000594,CART0005675,SKU0000952,2,3226.76,2025-04-17 20:08:12,0
CI00000595,CART0003938,SKU0001585,1,2810.39,2026-01-29 13:49:55,0
CI00000596,CART0001801,SKU0000169,4,2024.15,2025-10-14 05:23:44,1
CI00000597,CART0004072,SKU0002284,2,3561.63,2025-10-16 19:33:33,1
CI00000598,CART0003423,SKU0000905,1,474.85,2026-02-02 22:51:57,0
CI00000599,CART0001575,SKU0002049,4,701.11,2025-03-11 12:32:22,1
CI00000600,CART0002999,SKU0002809,1,850.41,2026-05-16 23:17:24,1
CI00000601,CART0003859,SKU0001255,4,2689.43,2025-10-11 07:36:03,1
CI00000602,CART0004810,SKU0002538,1,2334.32,2025-12-11 01:59:10,1
CI00000603,CART0002241,SKU0000664,2,519.79,2025-07-01 21:05:15,1
CI00000604,CART0004033,SKU0000785,1,818.97,2025-04-12 00:30:31,1
CI00000605,CART0001460,SKU0000334,4,77.3,2025-01-31 11:50:51,0
CI00000606,CART0005101,SKU0002253,1,2299.88,2025-03-02 05:30:56,1
CI00000607,CART0005833,SKU0002122,4,1901.21,2025-08-02 12:57:54,1
CI00000608,CART0002483,SKU0000791,2,3409.19,2025-09-08 08:24:39,1
CI00000609,CART0001780,SKU0002287,3,2608.83,2025-10-18 15:03:43,1
CI00000610,CART0005986,SKU0002017,3,2920.8,2026-01-18 08:35:11,1
CI00000611,CART0005141,SKU0001738,1,1216.55,2025-07-30 10:49:43,1
CI00000612,CART0000912,SKU0001030,2,2763.54,2025-11-02 01:43:13,1
CI00000613,CART0001728,SKU0000944,4,920.56,2025-03-06 17:46:31,1
CI00000614,CART0002953,SKU0002317,1,2255.13,2026-03-04 14:33:27,0
CI00000615,CART0004814,SKU0002262,2,1213.55,2025-03-12 22:02:49,1
CI00000616,CART0003635,SKU0000268,3,2935.54,2026-04-09 05:32:45,1
CI00000617,CART0000821,SKU0000596,1,1146.92,2025-07-30 21:33:46,0
CI00000618,CART0000524,SKU0002196,1,2965.52,2026-04-13 05:36:14,1
CI00000619,CART0001238,SKU0001407,4,2845.79,2026-06-11 13:26:16,1
CI00000620,CART0005835,SKU0001789,1,202.17,2025-04-25 06:48:06,1
CI00000621,CART0003103,SKU0001845,3,530.52,2025-09-24 17:09:28,1
CI00000622,CART0004485,SKU0001753,3,2603.86,2025-06-06 01:59:08,0
CI00000623,CART0001676,SKU0002820,1,3114.58,2025-05-14 10:49:55,1
CI00000624,CART0003823,SKU0002927,1,1176.85,2025-10-16 11:40:32,1
CI00000625,CART0002333,SKU0000881,3,1161.24,2025-10-26 17:31:27,1
CI00000626,CART0003021,SKU0000035,4,2307.16,2025-11-30 23:09:55,1
CI00000627,CART0005222,SKU0002465,3,99.38,2026-05-14 05:57:20,0
CI00000628,CART0003423,SKU0000751,4,1736.53,2026-01-24 22:51:57,1
CI00000629,CART0002995,SKU0001022,2,264.91,2025-09-02 10:42:52,0
CI00000630,CART0005799,SKU0001428,3,1600.1,2026-07-04 18:13:01,1
CI00000631,CART0001695,SKU0001924,2,1344.04,2025-06-06 23:24:24,0
CI00000632,CART0003643,SKU0002143,4,430.58,2025-12-16 15:01:36,1
CI00000633,CART0002935,SKU0000130,2,2281.55,2026-01-17 12:13:59,0
CI00000634,CART0001308,SKU0000376,3,2330.84,2025-08-24 09:39:57,0
CI00000635,CART0000567,SKU0000472,1,2444.23,2025-01-13 14:51:49,1
CI00000636,CART0005715,SKU0000546,2,2877.82,2025-08-05 19:53:31,1
CI00000637,CART0003358,SKU0002884,1,992.99,2025-02-22 15:31:40,0
CI00000638,CART0002821,SKU0002081,3,627.56,2025-08-02 07:54:56,1
CI00000639,CART0000172,SKU0000453,2,467.43,2026-01-17 12:45:41,1
CI00000640,CART0005269,SKU0001360,3,2020.32,2025-07-08 19:20:40,1
CI00000641,CART0000816,SKU0002803,1,2826.8,2026-07-12 01:58:23,1
CI00000642,CART0002843,SKU0002920,1,1931.98,2025-12-24 18:46:59,1
CI00000643,CART0000102,SKU0000381,1,129.31,2025-07-07 15:56:36,1
CI00000644,CART0001238,SKU0000340,1,1035.03,2026-06-06 13:26:16,1
CI00000645,CART0001742,SKU0000918,4,1313.12,2026-04-28 04:32:33,0
CI00000646,CART0000349,SKU0001582,3,1765.32,2025-09-18 06:53:25,0
CI00000647,CART0001732,SKU0002764,3,1501.69,2026-05-07 07:20:53,0
CI00000648,CART0002124,SKU0000578,3,3167.53,2025-06-28 07:51:17,1
CI00000649,CART0005523,SKU0001858,1,3337.26,2026-06-04 10:49:57,1
CI00000650,CART0000494,SKU0000189,3,1877.22,2025-06-05 00:40:36,1
CI00000651,CART0002790,SKU0002237,2,961.77,2025-06-22 06:42:28,1
CI00000652,CART0005974,SKU0000063,4,2467.37,2025-11-06 10:15:58,1
CI00000653,CART0004035,SKU0001177,4,3146.0,2025-07-03 06:43:58,1
CI00000654,CART0003223,SKU0001652,2,644.33,2026-06-28 19:32:36,1
CI00000655,CART0004834,SKU0002651,3,2357.3,2025-02-20 07:27:57,0
CI00000656,CART0005173,SKU0000874,2,1174.39,2025-03-22 23:47:02,0
CI00000657,CART0002292,SKU0000856,3,1433.92,2025-06-03 14:46:42,1
CI00000658,CART0002820,SKU0002089,4,1040.18,2025-07-19 23:02:43,0
CI00000659,CART0000726,SKU0001158,4,2589.64,2025-03-01 09:46:17,1
CI00000660,CART0001815,SKU0001060,3,2396.84,2025-12-15 05:09:22,1
CI00000661,CART0005284,SKU0000871,3,1075.98,2024-12-27 05:26:32,1
CI00000662,CART0003447,SKU0001191,3,175.43,2025-01-15 19:11:51,1
CI00000663,CART0000880,SKU0000384,2,1399.24,2026-08-10 21:23:05,1
CI00000664,CART0005511,SKU0001358,4,1741.96,2025-06-21 12:22:26,1
CI00000665,CART0004150,SKU0002887,4,2820.8,2025-02-14 07:27:21,0
CI00000666,CART0004497,SKU0001707,2,1163.36,2026-06-11 17:13:49,1
CI00000667,CART0004990,SKU0001181,3,1769.48,2026-07-06 15:11:37,1
CI00000668,CART0002400,SKU0000297,2,696.98,2025-08-18 21:26:53,1
CI00000669,CART0002603,SKU0002547,3,2716.97,2026-02-12 13:29:40,1
CI00000670,CART0005646,SKU0000763,2,1821.7,2025-03-31 08:35:31,1
CI00000671,CART0000923,SKU0000760,2,1493.77,2026-04-08 07:20:35,1
CI00000672,CART0005274,SKU0001911,1,1332.77,2026-05-03 23:29:15,0
CI00000673,CART0005242,SKU0001416,1,1802.2,2025-03-02 12:23:52,1
CI00000674,CART0005309,SKU0000818,1,2642.53,2026-02-27 11:13:49,1
CI00000675,CART0005773,SKU0002427,4,1213.39,2025-04-28 00:11:25,1
CI00000676,CART0002169,SKU0002037,3,2083.71,2026-01-19 17:22:44,1
CI00000677,CART0002657,SKU0002860,1,601.4,2026-01-17 15:33:54,1
CI00000678,CART0001970,SKU0002291,2,82.33,2025-11-27 14:27:26,1
CI00000679,CART0002732,SKU0000807,2,845.07,2025-12-08 23:50:26,1
CI00000680,CART0001282,SKU0002273,2,639.35,2025-12-19 09:16:17,1
CI00000681,CART0000968,SKU0001872,3,3113.54,2025-10-24 08:20:04,1
CI00000682,CART0002334,SKU0002983,3,347.41,2025-12-24 21:18:26,1
CI00000683,CART0002931,SKU0002290,4,163.19,2025-08-02 16:05:50,1
CI00000684,CART0005193,SKU0001788,4,3095.88,2026-04-06 03:27:37,1
CI00000685,CART0001252,SKU0001462,4,3514.91,2026-06-17 10:00:51,1
