search_id,session_id,user_id,keyword,category_id,result_count,clicked,converted,searched_at
SE00000327,SES00001349,,护肤,C014,265,1,1,2025-10-04 18:41:30
SE00000328,SES00002221,U001596,送礼,C009,748,0,0,2025-11-08 00:11:52
SE00000329,SES00015036,U004778,性价比,C035,37,1,0,2025-09-07 20:56:17
SE00000330,SES00001232,U001246,国货,C029,89,0,0,2025-07-23 01:54:48
SE00000331,SES00013255,,户外装备,C010,387,1,0,2025-06-17 10:10:47
SE00000332,SES00001317,U004427,护肤,C038,615,0,0,2025-08-18 02:52:32
SE00000333,SES00019048,U001256,个人护理,C024,343,1,0,2026-07-22 09:26:43
SE00000334,SES00018413,U001359,夏季,C038,203,0,0,2026-05-27 03:11:49
SE00000335,SES00010301,U000465,玩具,C020,568,1,0,2025-12-25 04:38:47
SE00000336,SES00005180,U003789,生鲜果蔬,C005,601,0,0,2025-10-10 06:34:52
SE00000337,SES00017013,U001757,女装,C035,308,0,0,2026-08-04 12:14:19
SE00000338,SES00003301,U001343,运动鞋服,C002,604,1,0,2026-05-26 05:35:17
SE00000339,SES00016664,U000175,休闲食品,C025,175,0,0,2025-07-04 15:40:32
SE00000340,SES00000512,,男装,C014,34,0,1,2026-07-11 04:43:38
SE00000341,SES00006508,U000512,折扣,C033,26,0,0,2025-05-26 14:17:41
SE00000342,SES00014165,U004979,家纺,C002,414,1,0,2026-06-03 00:31:41
SE00000343,SES00007771,U000964,手机通讯,C015,711,1,0,2026-05-09 23:37:25
SE00000344,SES00006028,U001771,家居生活,C028,196,0,0,2025-03-28 18:07:06
SE00000345,SES00011168,U003144,家纺,C025,377,1,0,2025-04-24 01:40:16
SE00000346,SES00013935,U000438,手机通讯,C009,663,0,0,2026-03-20 19:59:18
SE00000347,SES00003790,U000272,家用,C009,150,1,0,2025-03-10 00:51:17
SE00000348,SES00015320,U002395,开学季,C038,542,1,0,2026-07-29 12:55:55
SE00000349,SES00011387,U003396,轻便,C032,176,0,0,2025-07-07 17:57:39
SE00000350,SES00010694,,开学季,C028,585,1,0,2025-07-28 17:23:22
SE00000351,SES00011806,U001106,健身训练,C014,82,0,0,2025-01-12 16:54:45
SE00000352,SES00009485,U000555,男装,C014,119,1,0,2025-05-09 21:46:28
SE00000353,SES00002990,U003588,健身训练,C010,148,0,0,2026-07-19 07:24:57
SE00000354,SES00018086,U000070,饮料冲调,C028,100,1,0,2025-03-04 21:29:54
SE00000355,SES00008896,U000370,户外装备,C002,770,0,0,2026-05-30 05:41:19
SE00000356,SES00012378,U002520,饮料冲调,C038,534,1,0,2025-08-11 04:00:54
SE00000357,SES00012010,U003977,宠物生活,C007,55,1,0,2025-03-10 18:32:19
SE00000358,SES00011878,U001838,数码家电,C012,148,1,0,2025-09-04 19:08:56
SE00000359,SES00011723,U002520,家具,C028,246,1,0,2026-02-15 10:05:59
SE00000360,SES00003664,U001815,厨具,C015,429,1,0,2025-05-12 23:22:18
SE00000361,SES00015215,U004557,男装,C007,300,1,0,2025-08-12 01:48:10
SE00000362,SES00000142,U000136,家具,C005,635,0,0,2026-04-07 00:54:46
SE00000363,SES00019814,U000468,智能,C023,657,1,0,2025-04-18 22:30:48
SE00000364,SES00018662,,宠物生活,C018,790,1,0,2026-01-11 18:37:52
SE00000365,SES00013906,U001848,轻便,C017,444,1,0,2026-07-03 17:33:44
SE00000366,SES00015525,,电脑办公,C039,157,1,0,2025-07-02 19:43:15
SE00000367,SES00009556,U000048,粮油调味,C023,524,1,0,2025-08-17 16:29:40
SE00000368,SES00008810,U000762,送礼,C009,788,1,0,2026-05-07 04:53:04
SE00000369,SES00004605,,轻便,C008,495,1,0,2025-03-14 16:32:37
SE00000370,SES00005974,U002456,服饰鞋包,C024,74,1,0,2025-07-24 05:54:21
SE00000371,SES00002372,U003913,体育用品,C025,269,1,0,2025-09-03 14:33:42
SE00000372,SES00002717,U003633,轻便,C033,668,1,0,2025-03-25 05:00:27
SE00000373,SES00000004,U004701,轻便,C023,275,1,0,2026-03-22 10:40:07
SE00000374,SES00006039,,轻便,C029,200,0,0,2025-12-02 17:27:23
SE00000375,SES00004488,U001016,男装,C033,249,0,0,2026-06-30 11:32:26
SE00000376,SES00013446,U004143,开学季,C014,50,1,0,2025-12-25 12:48:49
SE00000377,SES00004340,U002693,运动鞋服,C010,297,1,0,2026-05-11 13:31:34
SE00000378,SES00017846,U001316,家居生活,C028,778,1,0,2025-06-20 03:51:30
SE00000379,SES00018897,U001584,夏季,C019,103,1,0,2025-01-29 02:16:24
SE00000380,SES00014689,U004305,饮料冲调,C005,120,0,0,2025-05-30 06:42:26
SE00000381,SES00003704,U002998,夏季,C030,784,0,0,2026-05-05 07:49:58
SE00000382,SES00015723,U003610,婴童用品,C012,582,1,0,2026-05-02 18:07:15
SE00000383,SES00007791,,休闲食品,C005,131,1,0,2025-12-04 22:52:46
SE00000384,SES00011370,U000476,玩具,C020,440,1,1,2026-01-24 14:06:00
SE00000385,SES00018718,U004272,家具,C038,156,1,0,2025-03-10 09:06:00
SE00000386,SES00009863,U003312,图书文娱,C004,52,1,0,2025-09-03 23:27:51
SE00000387,SES00000224,U000022,图书文娱,C037,205,0,0,2025-04-06 05:50:22
SE00000388,SES00013305,U002892,饮料冲调,C020,800,0,0,2026-02-06 14:08:03
SE00000389,SES00010437,U003239,洗护,C034,14,1,0,2025-09-25 14:51:42
SE00000390,SES00006680,U004355,母婴玩具,C018,731,0,0,2026-08-11 21:16:02
SE00000391,SES00001470,U001252,护肤,C014,98,1,0,2025-01-26 15:38:45
SE00000392,SES00005561,U000485,女装,C013,410,1,0,2025-05-18 02:06:26
SE00000393,SES00008511,,休闲食品,C017,711,1,0,2025-07-24 19:55:00
SE00000394,SES00009768,,体育用品,C029,151,1,0,2025-11-01 00:49:32
SE00000395,SES00006639,U001152,电脑办公,C018,388,1,0,2025-01-24 02:04:40
SE00000396,SES00011623,U001853,轻便,C037,31,1,0,2026-03-28 11:33:03
SE00000397,SES00019457,U001537,服饰鞋包,C008,257,0,0,2025-08-01 02:14:02
SE00000398,SES00008621,U000044,运动户外,C020,202,0,0,2025-12-15 20:13:13
SE00000399,SES00008039,U002720,粮油调味,C023,201,1,0,2025-04-04 15:24:56
SE00000400,SES00013657,,运动鞋服,C034,102,1,0,2025-10-03 13:33:28
SE00000401,SES00007666,,彩妆,C012,707,1,0,2025-07-07 05:40:02
SE00000402,SES00004038,U000812,生鲜果蔬,C024,255,0,0,2025-01-10 08:21:43
SE00000403,SES00002616,U002311,玩具,C018,51,1,0,2025-11-21 00:37:23
SE00000404,SES00003116,,彩妆,C023,514,1,0,2026-02-23 15:55:36
SE00000405,SES00007191,U004482,图书文娱,C003,284,1,0,2025-12-20 12:44:51
SE00000406,SES00003208,U004781,生鲜果蔬,C005,226,0,0,2026-03-14 19:01:16
SE00000407,SES00015510,U004815,文创,C009,299,0,0,2025-08-31 04:27:45
SE00000408,SES00009822,,童装童鞋,C035,150,1,1,2025-09-26 14:29:08
SE00000409,SES00005879,U001688,美妆个护,C024,544,1,0,2026-02-08 12:45:48
SE00000410,SES00018058,U000096,洗护,C020,163,1,0,2026-05-19 08:45:33
SE00000411,SES00004531,,户外装备,C010,282,1,0,2025-01-30 05:57:11
SE00000412,SES00003533,U004726,骑行,C027,699,0,0,2025-03-05 10:24:47
SE00000413,SES00013770,U000978,玩具,C039,5,0,0,2025-09-26 18:13:42
SE00000414,SES00014758,U001823,护肤,C024,784,0,0,2025-10-27 21:20:09
SE00000415,SES00014168,U001847,运动鞋服,C012,684,1,0,2025-02-08 05:47:34
SE00000416,SES00005365,U000460,个人护理,C005,333,1,0,2025-04-29 09:00:05
SE00000417,SES00004544,U001443,饮料冲调,C038,783,1,0,2026-06-02 17:23:46
SE00000418,SES00007506,U003673,运动户外,C008,494,0,0,2025-07-17 13:50:44
SE00000419,SES00012339,U000453,饮料冲调,C035,15,1,0,2025-10-18 19:50:18
SE00000420,SES00017995,U001526,清洁用品,C003,576,1,0,2025-11-22 14:15:28
SE00000421,SES00003227,U004636,饮料冲调,C004,119,1,0,2026-02-19 23:42:36
SE00000422,SES00011668,U003420,护肤,C008,108,1,0,2025-07-05 16:57:26
SE00000423,SES00003761,U000956,国货,C033,656,1,0,2025-11-01 16:16:45
SE00000424,SES00014910,U001039,粮油调味,C015,377,1,0,2025-08-12 14:43:02
SE00000425,SES00017303,U000816,图书文娱,C033,364,0,0,2025-02-24 13:43:33
SE00000426,SES00004418,U003803,护肤,C017,131,0,0,2025-11-27 03:54:53
SE00000427,SES00017420,U001045,粮油调味,C004,410,0,0,2026-03-30 01:11:39
SE00000428,SES00010782,U002587,休闲食品,C013,564,1,0,2025-10-19 12:20:44
SE00000429,SES00002024,U001015,乐器,C019,224,1,0,2025-05-11 19:36:06
SE00000430,SES00016394,U000131,骑行,C012,84,0,0,2026-01-16 19:56:09
SE00000431,SES00005690,U002754,骑行,C023,448,1,0,2025-10-30 12:48:46
SE00000432,SES00013571,U002093,女装,C004,699,1,0,2025-02-10 09:12:50
SE00000433,SES00014305,U000698,数码家电,C004,627,1,0,2025-02-28 18:24:07
SE00000434,SES00008693,U000666,个人护理,C038,21,0,0,2026-01-08 14:11:52
SE00000435,SES00015965,U002294,国货,C009,557,0,0,2025-12-11 17:45:06
SE00000436,SES00017918,U000673,服饰鞋包,C018,519,0,0,2025-03-20 10:28:55
SE00000437,SES00009502,U002531,奶粉辅食,C003,301,1,0,2025-12-24 09:32:38
SE00000438,SES00015226,U003422,粮油调味,C032,481,0,0,2025-02-28 21:22:32
SE00000439,SES00009077,U004912,体育用品,C005,752,0,0,2026-06-21 18:12:10
SE00000440,SES00004395,U003083,图书,C032,183,1,1,2025-02-03 18:13:37
SE00000441,SES00018186,,健身训练,C019,78,0,0,2025-01-27 04:54:16
SE00000442,SES00000291,,玩具,C020,623,0,1,2025-09-19 15:33:39
SE00000443,SES00015769,U003208,文创,C039,306,0,0,2026-02-12 01:52:52
SE00000444,SES00012453,,新品,C014,155,0,0,2026-06-17 19:12:01
SE00000445,SES00008382,U000774,厨具,C033,676,0,0,2025-08-14 10:18:19
SE00000446,SES00010236,U000377,数码家电,C033,330,0,0,2025-11-24 04:42:40
SE00000447,SES00009959,U003340,美妆个护,C018,434,0,0,2025-01-16 10:24:05
SE00000448,SES00011260,U002459,粮油调味,C015,145,1,0,2026-01-29 06:51:54
SE00000449,SES00006247,,电脑办公,C032,340,1,0,2026-04-16 18:59:59
SE00000450,SES00017759,U003944,女装,C005,307,0,0,2025-05-06 11:27:48
SE00000451,SES00014830,U000559,运动户外,C034,240,1,0,2025-06-27 10:37:31
SE00000452,SES00016877,U002360,护肤,C033,357,1,0,2025-11-14 18:25:57
SE00000453,SES00015132,U001205,母婴玩具,C034,185,0,0,2025-04-01 09:52:21
SE00000454,SES00017522,,玩具,C030,185,1,0,2025-05-18 22:55:33
SE00000455,SES00017879,U000025,彩妆,C015,439,1,0,2026-01-29 18:57:50
SE00000456,SES00009909,U002759,童装童鞋,C015,149,0,0,2025-02-04 08:57:44
SE00000457,SES00016112,U001208,乐器,C019,276,1,0,2025-10-30 10:59:09
SE00000458,SES00010573,U003076,国货,C022,39,1,1,2026-02-09 04:18:09
SE00000459,SES00013622,U003290,家用电器,C004,177,0,0,2025-02-14 07:40:00
SE00000460,SES00000185,U002466,童装童鞋,C027,377,1,0,2025-10-06 11:27:46
SE00000461,SES00011223,U001104,童装童鞋,C017,550,1,0,2025-01-07 10:28:28
SE00000462,SES00011414,U000044,美妆个护,C010,36,0,0,2025-10-15 14:32:38
SE00000463,SES00013703,U003125,户外装备,C019,504,1,0,2026-06-01 11:45:56
SE00000464,SES00006587,U004025,文创,C035,633,1,1,2025-09-24 20:45:42
SE00000465,SES00008486,U000901,母婴玩具,C018,148,0,0,2025-02-28 02:58:35
SE00000466,SES00010053,U000349,开学季,C035,405,1,0,2026-05-27 23:14:34
SE00000467,SES00005055,U003574,饮料冲调,C012,37,0,0,2025-02-12 14:04:33
SE00000468,SES00004326,U004524,家居生活,C024,92,1,0,2026-04-16 19:30:13
SE00000469,SES00013935,U000438,折扣,C029,206,1,0,2026-03-20 20:00:50
SE00000470,SES00018349,U001194,箱包配饰,C039,695,1,0,2025-06-13 01:17:06
SE00000471,SES00003893,U001996,童装童鞋,C039,59,0,0,2026-05-10 12:26:48
SE00000472,SES00009110,U003267,家用,C025,315,1,0,2025-04-07 01:20:26
SE00000473,SES00018462,U002385,送礼,C029,338,1,0,2026-04-10 09:15:21
SE00000474,SES00011850,U000453,骑行,C040,45,1,0,2025-10-01 19:40:45
SE00000475,SES00007345,U004875,乐器,C033,213,0,1,2026-06-16 17:23:05
SE00000476,SES00018613,U000605,家纺,C008,37,1,0,2025-02-11 10:55:25
SE00000477,SES00002230,U003024,饮料冲调,C009,740,1,0,2025-08-18 12:46:34
SE00000478,SES00011826,U002396,箱包配饰,C007,20,0,0,2026-02-05 04:37:02
SE00000479,SES00018383,U004058,箱包配饰,C040,247,0,0,2026-04-25 08:38:14
SE00000480,SES00003132,U002136,家居生活,C008,41,0,0,2025-11-30 14:46:41
SE00000481,SES00018758,,国货,C035,786,0,0,2026-01-03 19:59:13
SE00000482,SES00002971,U000717,休闲食品,C015,357,0,0,2026-05-15 21:10:39
SE00000483,SES00001047,U001189,清洁用品,C004,180,0,0,2025-09-03 00:56:54
SE00000484,SES00004759,U003922,图书文娱,C019,335,0,0,2025-10-04 10:28:14
SE00000485,SES00016701,U000640,性价比,C034,649,1,0,2025-08-14 05:00:12
SE00000486,SES00011078,U003315,家纺,C024,210,1,1,2025-05-28 07:23:53
SE00000487,SES00011745,U004859,个人护理,C004,276,0,0,2026-01-28 11:00:58
SE00000488,SES00019836,U002066,智能设备,C004,510,1,0,2026-03-04 23:28:40
SE00000489,SES00017392,U001420,骑行,C004,441,0,0,2025-01-01 07:16:25
SE00000490,SES00006052,U002517,家用电器,C040,146,1,0,2025-07-29 06:29:57
SE00000491,SES00018934,,婴童用品,C007,179,1,0,2025-05-17 10:34:48
SE00000492,SES00000135,U004361,女装,C022,538,0,0,2025-08-30 04:20:30
SE00000493,SES00010278,U003757,家用,C014,791,1,0,2026-07-18 06:34:32
SE00000494,SES00016341,U003285,户外装备,C023,204,0,0,2026-02-18 07:55:47
SE00000495,SES00016989,U000612,宠物生活,C024,211,0,0,2026-06-08 21:12:47
SE00000496,SES00000236,U002978,开学季,C017,603,1,0,2026-03-01 01:11:17
SE00000497,SES00006131,U003249,食品生鲜,C010,204,1,1,2025-11-08 16:48:13
SE00000498,SES00010507,U000145,奶粉辅食,C037,751,0,0,2026-04-10 19:38:06
SE00000499,SES00000621,,箱包配饰,C028,244,0,0,2026-01-30 13:58:05
SE00000500,SES00009950,U002154,生鲜果蔬,C005,505,1,0,2025-06-13 18:07:46
SE00000501,SES00002572,U001127,乐器,C012,321,0,0,2025-01-27 16:35:50
SE00000502,SES00019251,,家具,C004,570,0,0,2026-06-13 09:00:13
SE00000503,SES00003624,U003491,护肤,C027,670,1,0,2026-07-13 23:46:03
SE00000504,SES00012937,U001355,新品,C007,396,1,0,2026-02-12 21:15:10
SE00000505,SES00005178,U000216,图书,C027,78,1,0,2025-01-28 06:10:58
SE00000506,SES00002670,U002961,饮料冲调,C025,489,0,0,2025-03-03 14:59:27
SE00000507,SES00015688,U001494,家用,C004,787,1,0,2026-05-23 09:12:04
SE00000508,SES00016116,U003975,婴童用品,C030,207,0,0,2025-08-23 14:46:16
SE00000509,SES00007812,U002489,夏季,C032,445,0,0,2025-02-03 19:34:07
SE00000510,SES00003743,U000724,电脑办公,C003,408,1,0,2025-06-24 01:26:24
SE00000511,SES00002867,,护肤,C017,107,1,0,2025-06-06 17:00:26
SE00000512,SES00018094,U003250,婴童用品,C034,357,0,0,2025-09-23 09:06:59
SE00000513,SES00011322,,饮料冲调,C022,768,0,0,2025-12-26 16:10:32
SE00000514,SES00016807,U001915,轻便,C009,519,0,0,2025-03-13 13:07:18
SE00000515,SES00008626,U003979,运动鞋服,C008,212,1,1,2026-04-05 03:30:55
SE00000516,SES00003790,U000272,家纺,C013,165,1,0,2025-03-10 00:51:28
SE00000517,SES00010543,,户外装备,C014,657,1,0,2025-10-11 16:27:21
SE00000518,SES00003218,U004813,奶粉辅食,C035,715,0,0,2025-01-11 15:24:43
SE00000519,SES00000223,U004244,电脑办公,C004,337,0,0,2025-04-10 13:10:02
SE00000520,SES00013607,U001941,箱包配饰,C015,736,0,0,2025-02-15 22:11:26
SE00000521,SES00008876,U000179,折扣,C009,71,0,0,2025-04-04 23:02:11
SE00000522,SES00007836,U004711,女装,C005,22,1,0,2026-01-29 04:53:12
SE00000523,SES00001340,U003146,性价比,C008,798,1,0,2025-02-10 16:35:30
SE00000524,SES00007307,,婴童用品,C010,529,0,0,2025-07-27 19:30:43
SE00000525,SES00013238,,厨具,C008,364,1,0,2025-09-20 16:52:08
SE00000526,SES00001715,U004246,开学季,C002,147,1,0,2026-03-29 20:36:15
SE00000527,SES00009387,U000952,性价比,C034,721,1,0,2025-02-09 21:30:57
SE00000528,SES00017167,U003288,性价比,C025,116,1,0,2026-06-25 08:23:09
SE00000529,SES00019382,U004096,乐器,C005,255,0,0,2026-03-09 05:07:44
SE00000530,SES00001516,U001950,家用,C002,355,0,1,2025-09-03 20:18:12
SE00000531,SES00012813,U000899,运动户外,C003,279,0,0,2025-01-29 15:25:48
SE00000532,SES00008404,U001110,婴童用品,C035,533,1,0,2025-01-31 00:50:18
SE00000533,SES00009154,U003186,家用,C005,184,0,0,2025-02-18 13:56:49
SE00000534,SES00011141,,家用,C007,645,1,0,2025-06-09 23:55:03
SE00000535,SES00001990,U000227,户外装备,C022,222,1,0,2025-12-20 08:35:18
SE00000536,SES00008648,U003834,饮料冲调,C019,251,0,0,2026-05-06 09:55:10
SE00000537,SES00008130,U003814,女装,C020,613,1,0,2025-02-01 21:22:40
SE00000538,SES00009284,U001439,彩妆,C028,747,0,0,2026-08-01 14:10:58
SE00000539,SES00006723,U003341,电脑办公,C032,608,1,0,2025-08-11 22:04:21
SE00000540,SES00002953,,电脑办公,C035,68,1,0,2025-11-19 20:18:15
SE00000541,SES00008372,U004002,图书文娱,C032,443,1,0,2026-05-29 02:31:46
SE00000542,SES00019522,U001856,箱包配饰,C024,663,0,0,2026-04-27 13:58:57
SE00000543,SES00001224,U004756,奶粉辅食,C018,766,1,0,2026-02-07 15:47:58
SE00000544,SES00012255,U000574,家用,C033,498,1,0,2026-03-31 10:37:06
SE00000545,SES00004972,U004050,彩妆,C019,173,1,0,2025-05-23 20:36:39
SE00000546,SES00002149,U000608,电脑办公,C012,158,0,0,2026-07-25 11:42:21
SE00000547,SES00014055,U000171,电脑办公,C002,293,1,0,2026-01-04 22:54:40
SE00000548,SES00018599,U000950,户外装备,C025,445,1,0,2025-05-18 05:10:29
SE00000549,SES00015888,U001377,洗护,C034,493,1,0,2025-03-15 14:47:41
SE00000550,SES00011409,U000224,体育用品,C024,60,1,0,2026-07-15 15:41:50
SE00000551,SES00012424,U004523,奶粉辅食,C033,751,0,0,2025-03-19 10:38:22
SE00000552,SES00014236,U002254,运动户外,C003,672,0,0,2025-08-04 22:28:55
SE00000553,SES00004872,U000488,智能,C034,197,1,0,2025-09-11 07:43:40
SE00000554,SES00008593,U004273,新品,C015,347,0,0,2026-08-08 19:34:46
SE00000555,SES00008629,U004636,性价比,C034,59,0,0,2025-03-09 00:49:36
SE00000556,SES00013803,U003426,宠物生活,C020,742,0,0,2026-04-30 15:37:40
SE00000557,SES00006479,U003751,户外装备,C010,313,0,0,2026-04-05 00:46:45
SE00000558,SES00002778,U004273,母婴玩具,C028,596,1,0,2025-01-28 11:36:33
SE00000559,SES00014372,,清洁用品,C022,17,1,0,2025-04-03 10:32:02
SE00000560,SES00013657,,清洁用品,C025,688,1,0,2025-10-03 13:39:55
SE00000561,SES00019201,U002666,男装,C024,550,0,0,2026-04-30 04:58:24
SE00000562,SES00019877,U003752,数码家电,C013,322,1,0,2025-10-10 16:57:58
SE00000563,SES00013400,U000562,男装,C005,610,1,0,2025-09-30 06:36:07
SE00000564,SES00013203,U000528,童装童鞋,C018,554,0,0,2026-06-10 12:00:17
SE00000565,SES00016110,U002862,健身训练,C002,317,1,0,2026-05-02 11:18:26
SE00000566,SES00007790,U003233,粮油调味,C030,612,1,0,2026-05-08 11:28:48
SE00000567,SES00013190,U003004,家具,C010,1,1,0,2025-04-10 05:37:15
SE00000568,SES00001037,U001206,童装童鞋,C030,457,0,0,2026-06-09 10:21:02
SE00000569,SES00013077,U000936,饮料冲调,C019,646,1,0,2025-08-24 01:51:58
SE00000570,SES00008713,U001163,家用,C024,43,1,0,2025-02-17 05:46:51
SE00000571,SES00002288,U000055,开学季,C029,487,1,0,2026-03-13 11:43:59
SE00000572,SES00012207,U002903,母婴玩具,C013,185,0,0,2025-12-29 22:03:10
SE00000573,SES00007989,U000147,轻便,C002,360,1,0,2025-03-26 15:21:46
SE00000574,SES00019748,U001698,骑行,C017,40,1,0,2025-09-20 11:14:12
SE00000575,SES00000762,U003658,个人护理,C022,730,1,0,2026-07-17 17:43:23
SE00000576,SES00006535,U002053,轻便,C009,103,0,0,2026-04-22 22:40:33
SE00000577,SES00011970,U000974,厨具,C040,3,0,0,2025-07-06 13:21:38
SE00000578,SES00015390,U003239,休闲食品,C002,156,1,0,2025-04-26 22:56:54
SE00000579,SES00015136,U003598,图书,C027,373,1,0,2025-09-26 23:43:10
SE00000580,SES00005016,U003075,手机通讯,C012,715,1,0,2025-12-19 15:34:57
SE00000581,SES00005943,U003821,洗护,C019,47,0,0,2026-02-01 12:27:58
SE00000582,SES00007181,U004575,奶粉辅食,C008,150,0,0,2026-02-18 16:08:21
SE00000583,SES00000465,U004744,厨具,C033,382,1,0,2026-07-18 17:11:06
SE00000584,SES00012712,U004466,婴童用品,C033,360,1,0,2026-03-20 22:28:01
SE00000585,SES00000535,,家纺,C008,379,0,0,2025-07-28 22:04:44
SE00000586,SES00013019,U001279,男装,C019,540,1,0,2025-07-18 01:50:08
SE00000587,SES00005643,U000672,性价比,C040,106,0,0,2026-05-07 17:31:34
SE00000588,SES00011443,U004764,母婴玩具,C008,739,0,1,2025-07-29 11:15:56
SE00000589,SES00008351,U002358,洗护,C028,699,0,0,2025-03-07 03:06:59
SE00000590,SES00012336,U001878,夏季,C040,340,0,0,2026-07-22 09:33:15
SE00000591,SES00010826,U003594,国货,C020,490,1,0,2026-06-16 12:11:11
SE00000592,SES00019104,U000847,家居生活,C032,406,1,0,2026-08-14 03:57:26
SE00000593,SES00008168,U001705,图书,C034,141,0,0,2026-02-16 14:46:48
SE00000594,SES00006782,U000186,个人护理,C005,388,1,0,2026-08-22 20:01:13
SE00000595,SES00003196,U003710,个人护理,C018,312,1,0,2026-04-03 13:12:53
SE00000596,SES00015518,U004773,饮料冲调,C014,89,1,1,2025-09-13 10:33:40
SE00000597,SES00004124,U001751,夏季,C014,208,1,0,2026-06-18 20:05:15
SE00000598,SES00005929,U001844,轻便,C004,502,0,0,2025-10-01 17:45:49
SE00000599,SES00012381,,家用电器,C010,524,1,0,2026-06-10 07:45:02
SE00000600,SES00017744,U002781,体育用品,C024,607,0,0,2026-01-12 21:21:51
SE00000601,SES00015291,U002099,性价比,C017,588,0,0,2026-01-03 02:42:37
SE00000602,SES00018951,U001639,骑行,C003,56,1,0,2025-11-10 18:13:59
SE00000603,SES00013374,U002854,家居生活,C008,776,1,0,2025-07-22 03:46:09
SE00000604,SES00001459,U001396,婴童用品,C018,260,1,0,2026-04-24 13:12:31
SE00000605,SES00013459,U000885,送礼,C007,350,0,0,2025-01-21 16:43:23
SE00000606,SES00015544,U001945,粮油调味,C017,228,0,0,2026-06-06 12:46:25
SE00000607,SES00007465,U000988,家纺,C004,554,1,0,2025-06-15 00:03:05
SE00000608,SES00010445,U001022,食品生鲜,C019,291,0,0,2026-01-29 13:53:31
SE00000609,SES00002721,U000230,厨具,C020,608,1,0,2026-06-20 01:20:49
SE00000610,SES00016248,U001107,洗护,C025,699,1,0,2026-06-25 22:35:34
SE00000611,SES00001957,U003534,家居生活,C003,268,1,0,2026-05-13 03:21:14
SE00000612,SES00011709,U003449,护肤,C002,223,0,0,2025-05-13 07:59:50
SE00000613,SES00011627,U001835,美妆个护,C012,722,0,0,2025-03-18 00:24:42
