refund_id,order_id,user_id,refund_reason,refund_amount,refund_status,applied_at,completed_at
RF0001069,O00002904,U002163,拍错或多拍,4756.59,approved,2025-02-02 14:53:32,
RF0001070,O00005286,U000583,尺码不合适,502.68,completed,2025-11-05 14:01:30,2025-11-08 14:01:30
RF0001071,O00005473,U001389,拍错或多拍,2452.73,completed,2025-04-19 06:09:47,2025-04-22 06:09:47
RF0001072,O00004796,U000263,质量问题,1281.96,completed,2025-06-22 20:09:11,2025-06-23 20:09:11
RF0001073,O00009877,U004792,质量问题,1566.08,completed,2025-10-06 19:33:01,2025-10-08 19:33:01
RF0001074,O00010461,U004674,不喜欢,1038.41,completed,2026-07-21 01:43:50,2026-07-26 01:43:50
RF0001075,O00004733,U001384,质量问题,612.28,rejected,2025-12-12 09:00:55,2025-12-16 09:00:55
RF0001076,O00002061,U001000,质量问题,1811.39,completed,2026-06-06 18:43:45,2026-06-11 18:43:45
RF0001077,O00009347,U002487,不喜欢,2188.03,completed,2025-06-19 19:04:46,2025-06-24 19:04:46
RF0001078,O00004380,U004377,不喜欢,2340.74,completed,2025-06-15 00:08:27,2025-06-19 00:08:27
RF0001079,O00006925,U001387,不喜欢,1800.41,completed,2025-10-27 16:19:02,2025-10-28 16:19:02
RF0001080,O00011131,U000985,未按时到货,1844.79,processing,2026-02-25 17:09:10,
RF0001081,O00001495,U003684,未按时到货,2801.71,approved,2025-10-15 16:51:15,
RF0001082,O00007264,U003643,质量问题,2651.04,completed,2026-04-14 07:38:11,2026-04-18 07:38:11
RF0001083,O00007661,U000506,质量问题,1628.54,rejected,2025-06-07 23:44:35,2025-06-08 23:44:35
RF0001084,O00001239,U003231,拍错或多拍,4250.81,completed,2026-04-13 13:52:43,2026-04-14 13:52:43
RF0001085,O00007862,U004834,不喜欢,912.39,completed,2026-05-13 22:49:32,2026-05-18 22:49:32
RF0001086,O00011858,U002759,不喜欢,440.85,completed,2026-08-01 11:24:24,2026-08-06 11:24:24
RF0001087,O00001065,U000701,拍错或多拍,373.05,completed,2025-07-25 12:38:48,2025-07-27 12:38:48
RF0001088,O00000040,U001372,拍错或多拍,1799.21,completed,2025-11-22 01:43:38,2025-11-27 01:43:38
RF0001089,O00002157,U000475,尺码不合适,2517.08,completed,2026-01-12 17:52:27,2026-01-14 17:52:27
RF0001090,O00007406,U003561,商品破损,4243.45,completed,2025-12-25 16:18:25,2025-12-29 16:18:25
RF0001091,O00011933,U001366,未按时到货,2423.14,approved,2026-05-03 10:47:45,
RF0001092,O00009263,U003782,拍错或多拍,2260.16,completed,2026-05-04 14:43:54,2026-05-07 14:43:54
RF0001093,O00011947,U002918,拍错或多拍,2667.39,rejected,2025-02-08 03:31:06,2025-02-13 03:31:06
RF0001094,O00003607,U002821,不喜欢,1026.46,completed,2025-09-24 13:45:06,2025-09-25 13:45:06
RF0001095,O00001154,U003580,不喜欢,1059.41,completed,2025-05-31 13:13:02,2025-06-01 13:13:02
RF0001096,O00010008,U002212,拍错或多拍,775.95,approved,2026-06-15 02:46:16,
RF0001097,O00009255,U004898,不喜欢,5005.6,completed,2026-06-10 06:01:01,2026-06-15 06:01:01
RF0001098,O00011120,U003536,不喜欢,665.84,completed,2026-01-01 15:42:06,2026-01-06 15:42:06
RF0001099,O00007409,U001170,尺码不合适,3262.37,completed,2025-10-06 04:10:48,2025-10-11 04:10:48
RF0001100,O00009476,U000218,质量问题,1189.89,completed,2026-01-23 01:21:14,2026-01-27 01:21:14
RF0001101,O00000221,U002809,尺码不合适,2424.04,completed,2026-02-13 11:18:32,2026-02-18 11:18:32
RF0001102,O00011207,U003783,不喜欢,1909.17,processing,2026-04-07 15:31:02,
RF0001103,O00002676,U000199,尺码不合适,1046.06,approved,2026-02-26 15:36:05,
RF0001104,O00003430,U001258,未按时到货,5655.66,completed,2025-06-23 04:42:04,2025-06-28 04:42:04
RF0001105,O00001491,U002425,不喜欢,4641.95,completed,2025-10-08 20:54:53,2025-10-10 20:54:53
RF0001106,O00006688,U002261,拍错或多拍,1657.26,completed,2025-12-11 18:19:43,2025-12-14 18:19:43
RF0001107,O00010635,U000776,拍错或多拍,306.7,completed,2026-06-14 03:01:43,2026-06-15 03:01:43
RF0001108,O00010342,U004941,不喜欢,3936.18,completed,2026-01-30 06:20:50,2026-02-02 06:20:50
RF0001109,O00005219,U004362,未按时到货,2995.72,completed,2025-05-06 09:45:10,2025-05-09 09:45:10
RF0001110,O00004358,U004118,质量问题,2878.65,completed,2025-12-22 11:56:39,2025-12-25 11:56:39
RF0001111,O00011397,U004710,不喜欢,2682.11,approved,2025-05-28 13:52:27,
RF0001112,O00002227,U003242,尺码不合适,5114.89,completed,2025-12-26 14:53:39,2025-12-30 14:53:39
RF0001113,O00007755,U004930,不喜欢,5052.48,completed,2026-04-10 00:56:59,2026-04-11 00:56:59
RF0001114,O00001958,U002295,尺码不合适,3076.97,completed,2025-01-21 00:00:34,2025-01-23 00:00:34
RF0001115,O00004850,U002231,未按时到货,1854.21,completed,2025-03-26 20:08:32,2025-03-30 20:08:32
RF0001116,O00008688,U002814,商品破损,1492.74,completed,2026-02-25 18:51:07,2026-03-01 18:51:07
RF0001117,O00004277,U001004,尺码不合适,3221.03,approved,2025-11-28 22:34:28,
RF0001118,O00004547,U001085,不喜欢,15.53,rejected,2025-09-29 18:35:03,2025-10-02 18:35:03
RF0001119,O00002031,U003896,不喜欢,808.9,approved,2026-04-16 23:24:49,
RF0001120,O00001584,U004695,质量问题,1041.59,completed,2025-12-18 18:33:34,2025-12-19 18:33:34
RF0001121,O00011746,U003930,质量问题,17.99,completed,2025-06-01 06:44:21,2025-06-04 06:44:21
RF0001122,O00011416,U003474,未按时到货,2944.82,approved,2025-07-07 23:53:27,
RF0001123,O00002388,U003458,拍错或多拍,30.38,processing,2026-08-14 13:41:01,
RF0001124,O00007736,U002771,不喜欢,6358.08,completed,2025-08-04 14:34:27,2025-08-09 14:34:27
RF0001125,O00009488,U002030,不喜欢,5793.03,approved,2025-03-07 05:33:54,
RF0001126,O00004056,U001547,拍错或多拍,2525.2,completed,2026-09-12 12:00:47,2026-09-14 12:00:47
RF0001127,O00009655,U000802,拍错或多拍,2085.0,completed,2025-02-06 13:33:25,2025-02-10 13:33:25
RF0001128,O00004159,U001931,商品破损,534.8,processing,2025-03-09 05:41:58,
RF0001129,O00005594,U001224,不喜欢,6550.2,completed,2025-11-20 05:30:01,2025-11-21 05:30:01
RF0001130,O00006963,U002265,不喜欢,386.77,completed,2026-08-06 15:28:42,2026-08-07 15:28:42
RF0001131,O00008019,U001004,尺码不合适,1439.01,processing,2026-02-12 07:16:28,
RF0001132,O00008603,U003209,拍错或多拍,1487.03,completed,2026-04-17 16:56:31,2026-04-20 16:56:31
RF0001133,O00004255,U000890,拍错或多拍,966.1,rejected,2026-04-09 20:32:41,2026-04-11 20:32:41
RF0001134,O00004729,U004441,尺码不合适,2031.14,approved,2026-05-31 11:12:19,
RF0001135,O00002098,U001391,不喜欢,609.88,rejected,2026-06-12 13:09:02,2026-06-15 13:09:02
RF0001136,O00001188,U003067,不喜欢,324.05,approved,2025-09-26 08:28:25,
RF0001137,O00002006,U004200,不喜欢,2716.36,approved,2025-12-10 22:46:14,
RF0001138,O00001558,U002601,尺码不合适,1082.81,completed,2025-01-24 15:12:41,2025-01-25 15:12:41
RF0001139,O00001316,U000751,拍错或多拍,4672.05,completed,2025-01-03 06:52:30,2025-01-06 06:52:30
RF0001140,O00007940,U004622,拍错或多拍,7812.61,completed,2025-06-26 15:51:18,2025-06-30 15:51:18
RF0001141,O00001993,U003711,不喜欢,1414.77,completed,2025-11-30 14:22:39,2025-12-05 14:22:39
RF0001142,O00007776,U002515,商品破损,3318.99,completed,2026-02-14 00:23:15,2026-02-15 00:23:15
RF0001143,O00004179,U002542,质量问题,1017.26,approved,2026-08-31 11:28:02,
RF0001144,O00005607,U002126,商品破损,9990.96,approved,2026-05-19 05:34:17,
RF0001145,O00009913,U003720,商品破损,5971.98,completed,2026-08-17 21:51:30,2026-08-22 21:51:30
RF0001146,O00004942,U001002,质量问题,3465.66,completed,2025-07-10 20:25:44,2025-07-14 20:25:44
RF0001147,O00005044,U004212,拍错或多拍,1540.36,completed,2026-03-01 02:20:26,2026-03-04 02:20:26
RF0001148,O00011265,U000686,质量问题,1368.27,completed,2025-05-03 23:43:51,2025-05-05 23:43:51
RF0001149,O00001564,U002181,拍错或多拍,2016.4,rejected,2026-09-06 19:02:43,2026-09-07 19:02:43
RF0001150,O00009077,U001574,商品破损,838.55,completed,2026-08-14 17:49:30,2026-08-15 17:49:30
RF0001151,O00005496,U000071,不喜欢,2395.65,completed,2026-05-10 13:52:25,2026-05-14 13:52:25
RF0001152,O00003214,U002144,质量问题,3118.02,completed,2026-06-05 16:08:39,2026-06-09 16:08:39
RF0001153,O00006629,U002918,未按时到货,1314.46,rejected,2025-04-12 00:12:47,2025-04-13 00:12:47
RF0001154,O00004097,U001072,质量问题,114.54,rejected,2025-12-24 20:26:29,2025-12-25 20:26:29
RF0001155,O00004088,U000142,不喜欢,5521.55,rejected,2026-07-11 14:06:47,2026-07-13 14:06:47
RF0001156,O00008829,U003477,质量问题,4627.92,completed,2025-07-08 05:27:21,2025-07-11 05:27:21
RF0001157,O00001312,U003705,质量问题,5076.93,completed,2026-06-23 02:23:16,2026-06-24 02:23:16
RF0001158,O00006028,U001676,不喜欢,762.74,approved,2025-10-22 20:23:12,
RF0001159,O00004890,U000970,未按时到货,2483.9,approved,2026-06-29 14:42:35,
RF0001160,O00000215,U002668,尺码不合适,354.13,completed,2025-09-02 04:57:46,2025-09-04 04:57:46
RF0001161,O00000723,U001900,商品破损,1569.28,completed,2025-08-18 19:53:34,2025-08-21 19:53:34
RF0001162,O00007396,U002354,拍错或多拍,3374.05,rejected,2026-01-17 06:22:30,2026-01-21 06:22:30
RF0001163,O00003642,U001161,拍错或多拍,2152.17,processing,2026-05-15 13:28:07,
RF0001164,O00009529,U002251,不喜欢,400.86,completed,2025-09-03 23:54:22,2025-09-04 23:54:22
RF0001165,O00009604,U002549,拍错或多拍,1540.18,approved,2025-07-02 17:30:50,
RF0001166,O00002108,U001596,未按时到货,491.73,approved,2025-10-05 08:34:04,
RF0001167,O00002283,U001982,尺码不合适,433.45,approved,2026-04-14 06:44:19,
RF0001168,O00009742,U001529,未按时到货,314.97,processing,2025-03-26 12:44:40,
RF0001169,O00001773,U001875,尺码不合适,287.12,processing,2025-07-21 15:06:59,
RF0001170,O00002339,U002800,拍错或多拍,1601.93,approved,2026-05-22 14:31:16,
RF0001171,O00000472,U001536,拍错或多拍,12451.11,approved,2025-05-09 13:19:24,
RF0001172,O00006324,U004525,质量问题,1822.25,rejected,2026-01-08 23:27:29,2026-01-13 23:27:29
RF0001173,O00010706,U004869,拍错或多拍,625.0,approved,2025-12-15 02:44:30,
RF0001174,O00011334,U001368,不喜欢,2963.64,completed,2026-08-04 02:41:08,2026-08-09 02:41:08
RF0001175,O00007257,U001081,质量问题,33.64,completed,2025-10-28 15:40:05,2025-10-29 15:40:05
RF0001176,O00000350,U001810,拍错或多拍,1490.97,processing,2025-10-13 13:43:18,
RF0001177,O00009235,U003125,质量问题,5372.16,completed,2026-01-23 21:33:56,2026-01-27 21:33:56
RF0001178,O00007914,U001310,不喜欢,4463.48,completed,2026-07-12 06:04:38,2026-07-17 06:04:38
RF0001179,O00005932,U002760,拍错或多拍,11793.34,completed,2026-05-26 20:44:06,2026-05-28 20:44:06
RF0001180,O00010300,U002632,未按时到货,3793.67,completed,2025-08-26 12:45:23,2025-08-28 12:45:23
RF0001181,O00002143,U003705,尺码不合适,2241.81,rejected,2026-02-28 11:29:26,2026-03-01 11:29:26
RF0001182,O00001594,U003598,拍错或多拍,5750.33,completed,2025-03-16 07:54:34,2025-03-20 07:54:34
RF0001183,O00000469,U000567,商品破损,1712.69,completed,2026-02-14 22:41:25,2026-02-17 22:41:25
RF0001184,O00008137,U004978,未按时到货,3052.28,completed,2026-03-27 18:18:52,2026-03-31 18:18:52
RF0001185,O00010446,U001724,拍错或多拍,584.24,approved,2025-03-05 08:42:27,
RF0001186,O00000828,U004053,质量问题,1194.62,completed,2025-05-08 15:52:39,2025-05-12 15:52:39
RF0001187,O00003410,U002587,不喜欢,9095.48,approved,2026-01-10 22:51:03,
RF0001188,O00004031,U003444,未按时到货,507.08,completed,2025-07-05 09:37:50,2025-07-08 09:37:50
RF0001189,O00001263,U004148,不喜欢,756.47,approved,2026-02-04 13:48:22,
RF0001190,O00007167,U004671,尺码不合适,1564.37,completed,2026-02-26 14:30:21,2026-02-27 14:30:21
RF0001191,O00003801,U001712,质量问题,2422.55,completed,2025-11-30 23:19:33,2025-12-02 23:19:33
RF0001192,O00001370,U003234,拍错或多拍,148.39,completed,2025-09-14 17:26:26,2025-09-19 17:26:26
RF0001193,O00003780,U002490,不喜欢,3121.63,approved,2025-12-20 08:46:47,
RF0001194,O00007735,U004396,尺码不合适,546.6,completed,2026-07-27 11:01:36,2026-07-29 11:01:36
RF0001195,O00007130,U003453,质量问题,419.22,completed,2025-05-23 20:18:50,2025-05-24 20:18:50
RF0001196,O00003995,U002460,不喜欢,6402.54,completed,2025-07-04 06:45:32,2025-07-07 06:45:32
RF0001197,O00006336,U004046,尺码不合适,3019.35,completed,2025-05-13 12:49:07,2025-05-15 12:49:07
RF0001198,O00007220,U003546,不喜欢,618.95,processing,2025-07-26 22:12:16,
RF0001199,O00004128,U001499,尺码不合适,2100.82,approved,2025-08-06 21:18:22,
RF0001200,O00006833,U002132,质量问题,2278.65,completed,2025-02-03 02:06:13,2025-02-06 02:06:13
RF0001201,O00008381,U004124,未按时到货,2458.02,completed,2025-02-15 04:47:37,2025-02-20 04:47:37
RF0001202,O00008073,U002526,不喜欢,395.37,completed,2025-01-31 02:34:06,2025-02-02 02:34:06
RF0001203,O00001504,U001451,未按时到货,3263.23,completed,2025-03-09 14:17:11,2025-03-13 14:17:11
RF0001204,O00009198,U001292,不喜欢,2513.87,completed,2026-02-12 00:13:44,2026-02-13 00:13:44
RF0001205,O00010188,U003245,未按时到货,1224.27,processing,2025-05-12 02:12:17,
RF0001206,O00008159,U002679,未按时到货,1757.39,approved,2025-03-06 16:21:37,
RF0001207,O00009143,U004857,商品破损,207.33,approved,2025-05-26 23:11:13,
RF0001208,O00001091,U001301,商品破损,2363.19,approved,2026-02-06 22:03:02,
RF0001209,O00001282,U004548,拍错或多拍,2869.35,completed,2025-09-19 02:55:56,2025-09-21 02:55:56
RF0001210,O00001829,U000684,拍错或多拍,4497.69,completed,2025-12-21 09:42:39,2025-12-22 09:42:39
RF0001211,O00006349,U000564,尺码不合适,1815.62,completed,2025-01-27 12:16:54,2025-02-01 12:16:54
RF0001212,O00007211,U001122,质量问题,2141.88,completed,2025-04-19 01:02:52,2025-04-20 01:02:52
RF0001213,O00000406,U001881,质量问题,2321.3,approved,2025-02-11 09:48:25,
RF0001214,O00003471,U004568,拍错或多拍,2150.91,completed,2026-04-16 12:05:44,2026-04-18 12:05:44
RF0001215,O00004081,U004527,未按时到货,274.75,completed,2025-10-28 05:10:47,2025-11-02 05:10:47
RF0001216,O00000084,U003073,拍错或多拍,2348.99,completed,2025-02-23 21:43:57,2025-02-27 21:43:57
RF0001217,O00003149,U001336,不喜欢,1908.26,completed,2026-02-15 21:41:01,2026-02-16 21:41:01
RF0001218,O00000513,U004856,拍错或多拍,3039.88,completed,2025-01-05 07:37:02,2025-01-08 07:37:02
RF0001219,O00002257,U001609,质量问题,645.08,completed,2026-06-15 21:12:00,2026-06-20 21:12:00
RF0001220,O00001499,U001405,不喜欢,2140.93,completed,2026-09-01 22:15:06,2026-09-02 22:15:06
RF0001221,O00001173,U004645,拍错或多拍,2833.14,completed,2025-02-21 18:14:04,2025-02-22 18:14:04
RF0001222,O00011790,U000938,商品破损,863.08,completed,2025-01-27 03:40:08,2025-02-01 03:40:08
RF0001223,O00011078,U002631,质量问题,4818.98,rejected,2026-02-25 11:57:42,2026-02-27 11:57:42
RF0001224,O00008636,U004939,不喜欢,1414.24,processing,2026-04-12 03:15:01,
RF0001225,O00006025,U002917,不喜欢,64.57,completed,2026-02-05 06:18:00,2026-02-09 06:18:00
RF0001226,O00005301,U002749,不喜欢,228.59,completed,2026-04-09 01:54:57,2026-04-13 01:54:57
RF0001227,O00000782,U001240,拍错或多拍,1628.47,completed,2026-08-26 04:17:39,2026-08-28 04:17:39
RF0001228,O00007525,U004921,拍错或多拍,8131.22,completed,2025-08-01 10:03:36,2025-08-06 10:03:36
RF0001229,O00011755,U004707,未按时到货,2411.42,completed,2025-08-24 05:07:02,2025-08-26 05:07:02
RF0001230,O00008619,U001907,拍错或多拍,2518.17,completed,2026-04-17 15:24:01,2026-04-19 15:24:01
RF0001231,O00007526,U003684,不喜欢,1439.3,completed,2026-02-10 01:50:32,2026-02-15 01:50:32
RF0001232,O00006975,U001474,未按时到货,1682.06,approved,2025-09-15 02:19:49,
RF0001233,O00002210,U004436,质量问题,1801.31,completed,2025-10-14 16:42:36,2025-10-16 16:42:36
RF0001234,O00000427,U000588,拍错或多拍,2219.33,approved,2025-04-22 01:23:37,
RF0001235,O00005188,U004269,不喜欢,1106.97,completed,2026-03-07 11:20:22,2026-03-10 11:20:22
RF0001236,O00006252,U003887,不喜欢,1948.75,completed,2025-06-11 00:24:41,2025-06-14 00:24:41
RF0001237,O00003453,U002933,不喜欢,2893.52,completed,2025-04-08 08:08:48,2025-04-12 08:08:48
RF0001238,O00007543,U003767,不喜欢,2096.94,approved,2025-06-20 18:09:15,
RF0001239,O00011055,U000797,不喜欢,2188.78,completed,2026-02-27 10:42:05,2026-03-01 10:42:05
RF0001240,O00005107,U001767,商品破损,2723.22,rejected,2026-07-12 13:33:22,2026-07-17 13:33:22
RF0001241,O00000341,U000532,未按时到货,796.63,approved,2025-05-11 08:36:51,
RF0001242,O00010110,U001736,商品破损,2851.29,completed,2026-08-29 01:08:33,2026-09-03 01:08:33
RF0001243,O00011611,U000162,商品破损,1717.99,processing,2025-09-25 03:14:10,
RF0001244,O00008492,U002384,不喜欢,3465.61,approved,2025-12-29 20:52:09,
RF0001245,O00005357,U004283,未按时到货,2160.08,rejected,2026-08-08 11:44:50,2026-08-09 11:44:50
RF0001246,O00003305,U002035,尺码不合适,2335.77,completed,2025-09-29 20:24:31,2025-10-03 20:24:31
RF0001247,O00006997,U000682,不喜欢,1208.79,processing,2026-08-14 11:58:44,
RF0001248,O00001668,U000438,拍错或多拍,1363.61,completed,2025-10-14 05:55:48,2025-10-17 05:55:48
RF0001249,O00009936,U004908,尺码不合适,4769.34,completed,2025-03-18 22:51:32,2025-03-20 22:51:32
RF0001250,O00011180,U003604,尺码不合适,1128.03,processing,2025-09-06 06:26:55,
RF0001251,O00008227,U004803,不喜欢,3684.34,completed,2025-06-26 19:01:03,2025-06-30 19:01:03
RF0001252,O00002738,U002679,质量问题,4030.83,completed,2025-04-20 04:11:29,2025-04-25 04:11:29
RF0001253,O00011729,U004306,质量问题,774.54,completed,2025-08-14 02:17:27,2025-08-15 02:17:27
RF0001254,O00000097,U000840,拍错或多拍,683.28,completed,2026-05-11 10:17:36,2026-05-14 10:17:36
RF0001255,O00006830,U000514,尺码不合适,7520.9,approved,2026-08-24 14:20:04,
RF0001256,O00006267,U001057,不喜欢,2293.87,completed,2025-04-04 17:31:22,2025-04-08 17:31:22
RF0001257,O00001272,U001901,商品破损,155.66,completed,2025-04-03 21:11:08,2025-04-07 21:11:08
RF0001258,O00005315,U000602,未按时到货,345.47,processing,2025-11-29 14:19:19,
RF0001259,O00005322,U004817,质量问题,306.16,completed,2026-01-21 20:30:54,2026-01-24 20:30:54
RF0001260,O00009561,U004728,未按时到货,2009.17,approved,2026-03-14 03:58:13,
RF0001261,O00005177,U000297,商品破损,2951.64,completed,2026-02-07 13:13:30,2026-02-09 13:13:30
RF0001262,O00002528,U004050,商品破损,945.44,completed,2025-04-09 15:08:58,2025-04-10 15:08:58
RF0001263,O00011406,U000848,不喜欢,1096.67,completed,2025-08-15 15:04:52,2025-08-20 15:04:52
RF0001264,O00005719,U003035,未按时到货,658.95,approved,2025-12-13 19:35:27,
RF0001265,O00007792,U004244,质量问题,2589.77,completed,2026-07-11 17:16:05,2026-07-14 17:16:05
RF0001266,O00009242,U001244,商品破损,1152.92,approved,2026-04-19 03:33:47,
RF0001267,O00004739,U000669,不喜欢,3214.47,completed,2025-02-01 13:13:30,2025-02-04 13:13:30
RF0001268,O00011524,U001858,尺码不合适,2884.47,completed,2026-07-12 15:33:53,2026-07-14 15:33:53
RF0001269,O00009166,U000343,尺码不合适,1697.78,processing,2025-07-18 08:12:13,
RF0001270,O00004757,U003027,不喜欢,2326.61,completed,2025-12-10 00:19:52,2025-12-15 00:19:52
RF0001271,O00009781,U003596,质量问题,2553.94,completed,2025-05-13 10:47:01,2025-05-14 10:47:01
RF0001272,O00001099,U004933,拍错或多拍,969.0,completed,2025-04-04 16:32:24,2025-04-08 16:32:24
RF0001273,O00008190,U002164,质量问题,2664.84,completed,2026-08-12 13:55:43,2026-08-16 13:55:43
RF0001274,O00003197,U003967,商品破损,5304.64,completed,2025-02-05 05:14:00,2025-02-08 05:14:00
RF0001275,O00000401,U004323,尺码不合适,534.75,approved,2025-02-18 12:58:59,
RF0001276,O00000195,U001141,不喜欢,37.67,completed,2025-06-08 18:42:04,2025-06-09 18:42:04
RF0001277,O00006221,U000887,尺码不合适,2509.15,approved,2025-06-23 08:27:58,
RF0001278,O00009909,U004472,尺码不合适,1574.95,completed,2026-08-27 06:16:18,2026-08-30 06:16:18
RF0001279,O00001352,U002778,拍错或多拍,450.04,approved,2025-09-28 19:32:15,
RF0001280,O00005890,U004183,未按时到货,3861.81,completed,2026-05-20 08:51:39,2026-05-21 08:51:39
RF0001281,O00001226,U003285,不喜欢,2041.27,approved,2025-03-24 14:21:47,
RF0001282,O00002140,U004823,拍错或多拍,1724.74,processing,2025-11-15 23:33:40,
RF0001283,O00002091,U004552,质量问题,2980.92,approved,2026-08-15 16:16:04,
RF0001284,O00003194,U000289,尺码不合适,1730.29,completed,2025-09-23 10:21:22,2025-09-27 10:21:22
RF0001285,O00011477,U001600,不喜欢,4962.78,completed,2026-04-03 01:29:20,2026-04-04 01:29:20
RF0001286,O00009026,U003276,质量问题,10333.98,completed,2025-09-13 02:41:06,2025-09-18 02:41:06
RF0001287,O00003292,U003804,不喜欢,2188.42,completed,2026-09-05 07:54:13,2026-09-09 07:54:13
RF0001288,O00006063,U000493,质量问题,90.78,completed,2025-03-19 12:07:48,2025-03-21 12:07:48
RF0001289,O00011792,U003539,尺码不合适,2192.82,approved,2026-03-28 16:03:10,
RF0001290,O00009173,U000467,不喜欢,521.85,processing,2026-01-16 03:37:49,
RF0001291,O00005833,U004815,尺码不合适,2518.54,completed,2025-08-07 21:03:44,2025-08-11 21:03:44
RF0001292,O00001175,U004665,拍错或多拍,1798.01,completed,2026-04-02 09:26:05,2026-04-04 09:26:05
RF0001293,O00004049,U000829,拍错或多拍,2290.01,completed,2026-03-06 22:44:52,2026-03-08 22:44:52
RF0001294,O00004405,U003257,未按时到货,880.46,completed,2025-12-12 08:39:19,2025-12-15 08:39:19
RF0001295,O00005178,U002842,未按时到货,3708.3,processing,2025-05-05 12:26:23,
RF0001296,O00010007,U004088,质量问题,244.48,approved,2025-01-28 10:57:37,
RF0001297,O00008041,U002327,尺码不合适,1317.84,processing,2026-06-14 01:47:05,
RF0001298,O00008534,U004306,不喜欢,1954.21,completed,2025-11-27 09:31:58,2025-12-01 09:31:58
RF0001299,O00009289,U000850,不喜欢,459.81,completed,2025-06-25 15:38:51,2025-06-27 15:38:51
RF0001300,O00004735,U002771,尺码不合适,1665.1,rejected,2026-07-05 17:18:47,2026-07-07 17:18:47
RF0001301,O00002423,U003263,不喜欢,6544.54,completed,2026-07-27 06:54:00,2026-07-28 06:54:00
RF0001302,O00000539,U001392,质量问题,992.63,completed,2025-09-14 22:36:10,2025-09-16 22:36:10
RF0001303,O00001810,U000763,商品破损,1602.39,rejected,2026-08-03 06:36:46,2026-08-05 06:36:46
RF0001304,O00003463,U004984,拍错或多拍,522.54,completed,2025-07-04 01:23:06,2025-07-08 01:23:06
RF0001305,O00003333,U003706,拍错或多拍,844.58,completed,2025-10-05 05:21:15,2025-10-10 05:21:15
RF0001306,O00011412,U004361,拍错或多拍,3863.97,approved,2025-05-06 23:16:58,
RF0001307,O00006388,U002826,未按时到货,2017.52,completed,2025-03-27 14:18:44,2025-03-30 14:18:44
RF0001308,O00010529,U002860,不喜欢,1623.57,completed,2026-03-19 14:18:56,2026-03-22 14:18:56
RF0001309,O00007395,U000706,质量问题,5222.18,completed,2025-04-10 06:34:54,2025-04-15 06:34:54
RF0001310,O00009822,U001663,尺码不合适,2261.78,rejected,2025-09-19 22:07:09,2025-09-20 22:07:09
RF0001311,O00004433,U004876,质量问题,1951.96,completed,2025-06-29 12:14:49,2025-07-01 12:14:49
RF0001312,O00003042,U000444,拍错或多拍,3141.42,completed,2025-02-09 14:45:20,2025-02-12 14:45:20
RF0001313,O00003444,U001260,尺码不合适,2243.73,completed,2025-12-24 13:32:06,2025-12-28 13:32:06
RF0001314,O00007549,U003786,尺码不合适,3165.72,completed,2026-01-06 10:54:18,2026-01-09 10:54:18
RF0001315,O00006743,U000084,尺码不合适,1033.3,completed,2025-08-06 20:26:48,2025-08-08 20:26:48
RF0001316,O00009021,U001111,商品破损,2055.03,completed,2025-04-23 23:17:43,2025-04-28 23:17:43
RF0001317,O00008925,U000341,拍错或多拍,5722.62,completed,2025-08-24 07:46:48,2025-08-27 07:46:48
RF0001318,O00007961,U004522,拍错或多拍,13150.84,completed,2025-02-21 23:16:37,2025-02-24 23:16:37
RF0001319,O00003437,U004940,质量问题,1350.55,rejected,2025-05-21 09:48:56,2025-05-26 09:48:56
RF0001320,O00010582,U001035,不喜欢,2916.74,completed,2025-08-23 08:06:44,2025-08-24 08:06:44
RF0001321,O00003858,U001937,质量问题,4420.67,completed,2025-02-20 09:58:36,2025-02-24 09:58:36
RF0001322,O00009835,U002364,尺码不合适,1508.12,approved,2025-03-25 06:35:38,
RF0001323,O00011074,U002234,质量问题,3832.68,completed,2026-01-09 19:50:11,2026-01-10 19:50:11
RF0001324,O00002450,U002207,不喜欢,569.09,processing,2025-10-08 22:14:13,
RF0001325,O00000009,U001489,尺码不合适,1643.93,completed,2025-04-27 17:02:18,2025-05-02 17:02:18
RF0001326,O00002300,U000580,未按时到货,1671.82,completed,2025-12-20 05:48:51,2025-12-22 05:48:51
RF0001327,O00008056,U001198,未按时到货,2587.4,completed,2026-02-19 10:53:10,2026-02-23 10:53:10
RF0001328,O00006339,U004003,未按时到货,1306.39,processing,2025-07-27 06:26:38,
RF0001329,O00010545,U001240,未按时到货,1216.99,rejected,2025-03-20 09:09:36,2025-03-23 09:09:36
RF0001330,O00006161,U002598,不喜欢,2029.97,completed,2025-10-06 06:42:40,2025-10-10 06:42:40
RF0001331,O00009938,U003833,不喜欢,3140.36,approved,2025-07-18 15:23:44,
RF0001332,O00003096,U000035,不喜欢,714.7,completed,2025-10-01 09:35:15,2025-10-06 09:35:15
RF0001333,O00003308,U003437,不喜欢,1910.03,completed,2025-08-06 04:35:51,2025-08-08 04:35:51
RF0001334,O00001785,U003916,未按时到货,256.83,approved,2025-08-27 01:20:12,
RF0001335,O00005996,U001636,未按时到货,2454.78,approved,2025-05-05 03:25:59,
RF0001336,O00005997,U003148,质量问题,898.74,completed,2026-08-14 16:06:34,2026-08-18 16:06:34
RF0001337,O00004297,U000030,不喜欢,3372.04,completed,2025-07-30 02:19:55,2025-08-02 02:19:55
RF0001338,O00003231,U004481,不喜欢,5020.55,approved,2026-07-21 14:52:50,
