price_id,sku_id,price,effective_from,effective_to,price_type
PR00000438,SKU0000219,1779.89,2025-12-21,,regular
PR00000439,SKU0000220,1612.09,2025-01-10,2025-04-19,regular
PR00000440,SKU0000220,1537.12,2025-04-19,,regular
PR00000441,SKU0000221,624.43,2025-01-31,2025-06-13,regular
PR00000442,SKU0000221,666.67,2025-06-13,,campaign
PR00000443,SKU0000222,782.11,2025-03-19,2025-08-16,regular
PR00000444,SKU0000222,702.77,2025-08-16,,campaign
PR00000445,SKU0000223,2762.57,2025-05-08,2025-07-20,regular
PR00000446,SKU0000223,2788.2,2025-07-20,,campaign
PR00000447,SKU0000224,2873.8,2025-11-27,2026-04-17,regular
PR00000448,SKU0000224,3047.18,2026-04-17,,regular
PR00000449,SKU0000225,2055.63,2025-10-21,2026-01-31,regular
PR00000450,SKU0000225,1944.56,2026-01-31,,regular
PR00000451,SKU0000226,2268.72,2025-12-06,2026-03-02,regular
PR00000452,SKU0000226,2156.76,2026-03-02,,regular
PR00000453,SKU0000227,115.49,2025-04-11,2025-06-25,regular
PR00000454,SKU0000227,105.3,2025-06-25,,regular
PR00000455,SKU0000228,117.87,2025-07-09,2025-12-16,regular
PR00000456,SKU0000228,110.06,2025-12-16,,regular
PR00000457,SKU0000229,2560.03,2025-09-02,2026-02-18,regular
PR00000458,SKU0000229,2466.6,2026-02-18,,regular
PR00000459,SKU0000230,1961.33,2025-08-13,2025-12-21,regular
PR00000460,SKU0000230,2028.65,2025-12-21,,campaign
PR00000461,SKU0000231,3655.81,2025-03-12,2025-07-27,regular
PR00000462,SKU0000231,3378.01,2025-07-27,,regular
PR00000463,SKU0000232,3396.92,2025-04-16,2025-08-10,regular
PR00000464,SKU0000232,3446.34,2025-08-10,,regular
PR00000465,SKU0000233,2107.33,2025-03-07,2025-08-02,regular
PR00000466,SKU0000233,1930.53,2025-08-02,,regular
PR00000467,SKU0000234,1571.1,2025-03-09,2025-04-16,regular
PR00000468,SKU0000234,1610.93,2025-04-16,,regular
PR00000469,SKU0000235,2134.02,2026-02-14,2026-03-30,regular
PR00000470,SKU0000235,2246.25,2026-03-30,,regular
PR00000471,SKU0000236,2343.18,2025-02-05,2025-07-07,regular
PR00000472,SKU0000236,2429.95,2025-07-07,,regular
PR00000473,SKU0000237,2342.62,2025-07-10,2025-08-22,regular
PR00000474,SKU0000237,2530.82,2025-08-22,,regular
PR00000475,SKU0000238,3514.06,2025-10-27,2026-01-08,regular
PR00000476,SKU0000238,3175.64,2026-01-08,,regular
PR00000477,SKU0000239,1925.76,2025-05-25,2025-09-06,regular
PR00000478,SKU0000239,1984.38,2025-09-06,,regular
PR00000479,SKU0000240,2209.55,2025-11-28,2026-03-23,regular
PR00000480,SKU0000240,2124.82,2026-03-23,,regular
PR00000481,SKU0000241,1179.38,2025-05-22,2025-09-28,regular
PR00000482,SKU0000241,1199.42,2025-09-28,,regular
PR00000483,SKU0000242,1187.02,2026-02-06,2026-07-01,regular
PR00000484,SKU0000242,1130.02,2026-07-01,,regular
PR00000485,SKU0000243,1583.7,2025-11-29,2026-04-10,regular
PR00000486,SKU0000243,1512.17,2026-04-10,,regular
PR00000487,SKU0000244,1886.37,2025-06-26,2025-08-01,regular
PR00000488,SKU0000244,1795.79,2025-08-01,,regular
PR00000489,SKU0000245,1560.81,2026-05-11,2026-06-25,regular
PR00000490,SKU0000245,1564.76,2026-06-25,,regular
PR00000491,SKU0000246,1519.8,2025-01-20,2025-03-16,regular
PR00000492,SKU0000246,1563.99,2025-03-16,,regular
PR00000493,SKU0000247,977.54,2025-08-27,2025-11-01,regular
PR00000494,SKU0000247,906.17,2025-11-01,,regular
PR00000495,SKU0000248,900.69,2025-09-27,2026-01-17,regular
PR00000496,SKU0000248,871.61,2026-01-17,,regular
PR00000497,SKU0000249,2617.3,2026-02-09,2026-05-31,regular
PR00000498,SKU0000249,2680.22,2026-05-31,,regular
PR00000499,SKU0000250,3079.97,2025-02-20,2025-03-29,regular
PR00000500,SKU0000250,2997.66,2025-03-29,,campaign
PR00000501,SKU0000251,1083.26,2025-03-07,2025-05-15,regular
PR00000502,SKU0000251,1043.16,2025-05-15,,regular
PR00000503,SKU0000252,1026.75,2025-06-27,2025-12-02,regular
PR00000504,SKU0000252,977.28,2025-12-02,,regular
PR00000505,SKU0000253,116.09,2026-04-25,2026-06-07,regular
PR00000506,SKU0000253,124.02,2026-06-07,,campaign
PR00000507,SKU0000254,103.96,2025-08-13,2025-10-11,regular
PR00000508,SKU0000254,112.95,2025-10-11,,regular
PR00000509,SKU0000255,1125.83,2025-10-17,2026-04-09,regular
PR00000510,SKU0000255,1048.64,2026-04-09,,campaign
PR00000511,SKU0000256,951.68,2025-08-23,2025-10-07,regular
PR00000512,SKU0000256,966.82,2025-10-07,,regular
PR00000513,SKU0000257,247.88,2025-02-13,2025-08-01,regular
PR00000514,SKU0000257,224.75,2025-08-01,,campaign
PR00000515,SKU0000258,212.58,2025-05-08,2025-09-23,regular
PR00000516,SKU0000258,215.05,2025-09-23,,regular
PR00000517,SKU0000259,2128.05,2025-11-21,2026-03-24,regular
PR00000518,SKU0000259,1963.5,2026-03-24,,regular
PR00000519,SKU0000260,1834.3,2025-06-23,2025-10-15,regular
PR00000520,SKU0000260,1677.76,2025-10-15,,regular
PR00000521,SKU0000261,2073.74,2025-03-21,2025-05-02,regular
PR00000522,SKU0000261,1979.97,2025-05-02,,regular
PR00000523,SKU0000262,2225.82,2025-02-28,2025-08-22,regular
PR00000524,SKU0000262,2091.84,2025-08-22,,regular
PR00000525,SKU0000263,850.63,2025-01-27,2025-02-27,regular
PR00000526,SKU0000263,856.04,2025-02-27,,campaign
PR00000527,SKU0000264,865.88,2026-01-21,2026-07-07,regular
PR00000528,SKU0000264,873.03,2026-07-07,,regular
PR00000529,SKU0000265,2438.51,2026-04-08,2026-06-23,regular
PR00000530,SKU0000265,2521.28,2026-06-23,,regular
PR00000531,SKU0000266,2056.94,2026-03-06,2026-04-14,regular
PR00000532,SKU0000266,2215.13,2026-04-14,,regular
PR00000533,SKU0000267,3370.15,2025-07-14,2026-01-01,regular
PR00000534,SKU0000267,3150.8,2026-01-01,,campaign
PR00000535,SKU0000268,2706.88,2025-03-31,2025-07-07,regular
PR00000536,SKU0000268,2935.54,2025-07-07,,regular
PR00000537,SKU0000269,1855.61,2025-03-28,2025-07-30,regular
PR00000538,SKU0000269,1848.56,2025-07-30,,regular
PR00000539,SKU0000270,2184.33,2025-04-03,2025-05-19,regular
PR00000540,SKU0000270,2179.18,2025-05-19,,regular
PR00000541,SKU0000271,1463.52,2026-02-28,2026-06-08,regular
PR00000542,SKU0000271,1347.99,2026-06-08,,regular
PR00000543,SKU0000272,1336.92,2025-12-14,2026-05-30,regular
PR00000544,SKU0000272,1298.6,2026-05-30,,regular
PR00000545,SKU0000273,1647.7,2026-04-23,2026-07-24,regular
PR00000546,SKU0000273,1483.24,2026-07-24,,regular
PR00000547,SKU0000274,1499.21,2025-05-30,2025-10-09,regular
PR00000548,SKU0000274,1486.98,2025-10-09,,regular
PR00000549,SKU0000275,2219.52,2025-04-04,2025-06-25,regular
PR00000550,SKU0000275,2000.1,2025-06-25,,regular
PR00000551,SKU0000276,1518.1,2025-05-25,2025-10-07,regular
PR00000552,SKU0000276,1617.99,2025-10-07,,regular
PR00000553,SKU0000277,1672.95,2025-12-03,2026-01-25,regular
PR00000554,SKU0000277,1659.26,2026-01-25,,regular
PR00000555,SKU0000278,1724.23,2025-04-17,2025-06-19,regular
PR00000556,SKU0000278,1571.93,2025-06-19,,campaign
PR00000557,SKU0000279,2178.39,2026-04-03,2026-06-30,regular
PR00000558,SKU0000279,2215.37,2026-06-30,,regular
PR00000559,SKU0000280,2354.96,2026-05-11,2026-08-22,regular
PR00000560,SKU0000280,2123.29,2026-08-22,,campaign
PR00000561,SKU0000281,482.91,2026-05-03,2026-08-22,regular
PR00000562,SKU0000281,482.92,2026-08-22,,regular
PR00000563,SKU0000282,626.16,2026-04-30,2026-08-22,regular
PR00000564,SKU0000282,583.87,2026-08-22,,regular
PR00000565,SKU0000283,671.49,2025-03-20,2025-05-17,regular
PR00000566,SKU0000283,675.61,2025-05-17,,campaign
PR00000567,SKU0000284,868.61,2025-12-30,2026-02-14,regular
PR00000568,SKU0000284,795.48,2026-02-14,,regular
PR00000569,SKU0000285,1253.15,2025-08-13,2025-12-11,regular
PR00000570,SKU0000285,1124.35,2025-12-11,,regular
PR00000571,SKU0000286,969.26,2025-07-23,2026-01-04,regular
PR00000572,SKU0000286,1050.89,2026-01-04,,campaign
PR00000573,SKU0000287,3036.99,2026-03-24,2026-05-25,regular
PR00000574,SKU0000287,2878.55,2026-05-25,,regular
PR00000575,SKU0000288,2621.29,2025-12-22,2026-03-18,regular
PR00000576,SKU0000288,2795.01,2026-03-18,,regular
PR00000577,SKU0000289,1917.76,2026-05-22,2026-08-22,regular
PR00000578,SKU0000289,1787.19,2026-08-22,,regular
PR00000579,SKU0000290,1668.72,2025-12-21,2026-03-08,regular
PR00000580,SKU0000290,1765.43,2026-03-08,,campaign
PR00000581,SKU0000291,997.54,2025-08-24,2026-01-20,regular
PR00000582,SKU0000291,1082.39,2026-01-20,,regular
PR00000583,SKU0000292,1054.6,2025-08-27,2025-12-04,regular
PR00000584,SKU0000292,1084.79,2025-12-04,,regular
PR00000585,SKU0000293,2196.15,2025-07-13,2025-11-25,regular
PR00000586,SKU0000293,2166.83,2025-11-25,,campaign
PR00000587,SKU0000294,1990.67,2025-02-27,2025-05-07,regular
PR00000588,SKU0000294,2094.72,2025-05-07,,campaign
PR00000589,SKU0000295,1336.1,2025-09-18,2026-03-08,regular
PR00000590,SKU0000295,1429.65,2026-03-08,,campaign
PR00000591,SKU0000296,1521.69,2025-04-04,2025-05-07,regular
PR00000592,SKU0000296,1469.67,2025-05-07,,regular
PR00000593,SKU0000297,720.97,2025-02-06,2025-05-06,regular
PR00000594,SKU0000297,696.98,2025-05-06,,campaign
PR00000595,SKU0000298,572.15,2025-02-06,2025-07-24,regular
PR00000596,SKU0000298,592.4,2025-07-24,,regular
PR00000597,SKU0000299,1392.56,2026-01-08,2026-05-20,regular
PR00000598,SKU0000299,1499.44,2026-05-20,,regular
PR00000599,SKU0000300,1603.04,2025-02-07,2025-08-01,regular
PR00000600,SKU0000300,1532.11,2025-08-01,,regular
PR00000601,SKU0000301,3706.64,2025-12-05,2026-03-30,regular
PR00000602,SKU0000301,3426.44,2026-03-30,,regular
PR00000603,SKU0000302,3583.01,2025-05-12,2025-08-08,regular
PR00000604,SKU0000302,3345.57,2025-08-08,,regular
PR00000605,SKU0000303,1476.21,2025-04-14,2025-09-10,regular
PR00000606,SKU0000303,1335.83,2025-09-10,,regular
PR00000607,SKU0000304,1154.51,2026-01-17,2026-04-25,regular
PR00000608,SKU0000304,1226.88,2026-04-25,,regular
PR00000609,SKU0000305,1188.54,2026-02-23,2026-07-03,regular
PR00000610,SKU0000305,1216.44,2026-07-03,,regular
PR00000611,SKU0000306,1212.98,2025-01-02,2025-02-07,regular
PR00000612,SKU0000306,1245.27,2025-02-07,,regular
PR00000613,SKU0000307,729.74,2025-07-12,2025-10-28,regular
PR00000614,SKU0000307,663.57,2025-10-28,,regular
PR00000615,SKU0000308,583.44,2026-04-25,2026-06-01,regular
PR00000616,SKU0000308,621.27,2026-06-01,,campaign
PR00000617,SKU0000309,2004.65,2025-09-03,2026-01-09,regular
PR00000618,SKU0000309,2116.06,2026-01-09,,campaign
PR00000619,SKU0000310,2232.75,2026-01-19,2026-04-04,regular
PR00000620,SKU0000310,2090.64,2026-04-04,,campaign
PR00000621,SKU0000311,1385.36,2025-08-05,2026-01-14,regular
PR00000622,SKU0000311,1261.8,2026-01-14,,regular
PR00000623,SKU0000312,1297.95,2025-06-09,2025-11-10,regular
PR00000624,SKU0000312,1212.57,2025-11-10,,campaign
PR00000625,SKU0000313,1979.27,2026-01-12,2026-02-13,regular
PR00000626,SKU0000313,2016.55,2026-02-13,,campaign
PR00000627,SKU0000314,2156.36,2026-03-16,2026-08-22,regular
PR00000628,SKU0000314,2001.78,2026-08-22,,campaign
PR00000629,SKU0000315,1507.25,2026-03-20,2026-05-14,regular
PR00000630,SKU0000315,1351.31,2026-05-14,,regular
PR00000631,SKU0000316,1335.01,2026-05-05,2026-08-11,regular
PR00000632,SKU0000316,1357.81,2026-08-11,,campaign
PR00000633,SKU0000317,802.49,2025-10-09,2026-03-24,regular
PR00000634,SKU0000317,834.82,2026-03-24,,regular
PR00000635,SKU0000318,1084.84,2025-08-03,2025-09-22,regular
PR00000636,SKU0000318,976.72,2025-09-22,,regular
PR00000637,SKU0000319,1138.26,2025-02-03,2025-07-10,regular
PR00000638,SKU0000319,1214.26,2025-07-10,,campaign
PR00000639,SKU0000320,1237.63,2025-03-10,2025-05-22,regular
PR00000640,SKU0000320,1147.91,2025-05-22,,regular
PR00000641,SKU0000321,1788.44,2025-08-02,2025-10-27,regular
PR00000642,SKU0000321,1755.05,2025-10-27,,campaign
PR00000643,SKU0000322,1675.68,2026-01-20,2026-07-15,regular
PR00000644,SKU0000322,1693.88,2026-07-15,,campaign
PR00000645,SKU0000323,2979.43,2025-03-23,2025-08-31,regular
PR00000646,SKU0000323,2747.65,2025-08-31,,regular
PR00000647,SKU0000324,2613.04,2026-02-27,2026-08-22,regular
PR00000648,SKU0000324,2486.39,2026-08-22,,regular
PR00000649,SKU0000325,2377.78,2025-08-21,2025-10-03,regular
PR00000650,SKU0000325,2287.35,2025-10-03,,regular
PR00000651,SKU0000326,2493.0,2025-09-21,2026-01-09,regular
PR00000652,SKU0000326,2250.0,2026-01-09,,regular
PR00000653,SKU0000327,2559.59,2025-03-05,2025-06-17,regular
PR00000654,SKU0000327,2698.53,2025-06-17,,regular
PR00000655,SKU0000328,2343.32,2025-06-26,2025-10-05,regular
PR00000656,SKU0000328,2136.3,2025-10-05,,regular
PR00000657,SKU0000329,2244.82,2025-05-09,2025-10-27,regular
PR00000658,SKU0000329,2363.58,2025-10-27,,regular
PR00000659,SKU0000330,2489.01,2025-11-25,2026-04-04,regular
PR00000660,SKU0000330,2615.01,2026-04-04,,regular
PR00000661,SKU0000331,3319.52,2025-04-18,2025-06-20,regular
PR00000662,SKU0000331,3185.81,2025-06-20,,regular
PR00000663,SKU0000332,3431.69,2025-07-26,2025-09-15,regular
PR00000664,SKU0000332,3191.96,2025-09-15,,campaign
PR00000665,SKU0000333,81.57,2025-11-05,2026-01-25,regular
PR00000666,SKU0000333,75.51,2026-01-25,,campaign
PR00000667,SKU0000334,71.97,2026-01-09,2026-06-30,regular
PR00000668,SKU0000334,77.3,2026-06-30,,campaign
PR00000669,SKU0000335,658.91,2025-10-31,2026-02-03,regular
PR00000670,SKU0000335,706.03,2026-02-03,,regular
PR00000671,SKU0000336,883.89,2025-07-18,2025-11-12,regular
PR00000672,SKU0000336,820.72,2025-11-12,,regular
PR00000673,SKU0000337,33.86,2025-04-29,2025-06-10,regular
PR00000674,SKU0000337,33.04,2025-06-10,,campaign
PR00000675,SKU0000338,35.22,2025-01-12,2025-04-16,regular
PR00000676,SKU0000338,33.02,2025-04-16,,regular
PR00000677,SKU0000339,1029.52,2026-02-07,2026-07-20,regular
PR00000678,SKU0000339,1036.14,2026-07-20,,regular
PR00000679,SKU0000340,1020.22,2025-09-08,2026-01-02,regular
PR00000680,SKU0000340,1035.03,2026-01-02,,regular
PR00000681,SKU0000341,1863.86,2026-05-09,2026-07-16,regular
PR00000682,SKU0000341,1789.93,2026-07-16,,regular
PR00000683,SKU0000342,1984.88,2025-11-18,2025-12-19,regular
PR00000684,SKU0000342,1884.9,2025-12-19,,campaign
PR00000685,SKU0000343,1635.51,2025-12-19,2026-04-30,regular
PR00000686,SKU0000343,1573.55,2026-04-30,,regular
PR00000687,SKU0000344,1698.2,2026-05-20,2026-06-24,regular
PR00000688,SKU0000344,1576.68,2026-06-24,,campaign
PR00000689,SKU0000345,3036.73,2025-03-11,2025-04-25,regular
PR00000690,SKU0000345,2935.84,2025-04-25,,regular
PR00000691,SKU0000346,2497.63,2025-03-15,2025-06-21,regular
PR00000692,SKU0000346,2463.36,2025-06-21,,campaign
PR00000693,SKU0000347,2239.45,2025-10-27,2026-03-11,regular
PR00000694,SKU0000347,2408.78,2026-03-11,,campaign
PR00000695,SKU0000348,2049.82,2025-02-25,2025-04-17,regular
PR00000696,SKU0000348,2034.84,2025-04-17,,regular
PR00000697,SKU0000349,1217.41,2025-07-02,2025-12-20,regular
PR00000698,SKU0000349,1276.85,2025-12-20,,regular
PR00000699,SKU0000350,1509.7,2025-04-15,2025-08-30,regular
PR00000700,SKU0000350,1376.19,2025-08-30,,regular
PR00000701,SKU0000351,1045.99,2025-11-21,2026-01-15,regular
PR00000702,SKU0000351,966.22,2026-01-15,,campaign
PR00000703,SKU0000352,1177.99,2025-09-28,2026-01-17,regular
PR00000704,SKU0000352,1062.35,2026-01-17,,regular
PR00000705,SKU0000353,2074.13,2025-01-13,2025-06-06,regular
PR00000706,SKU0000353,1971.27,2025-06-06,,regular
PR00000707,SKU0000354,2451.27,2025-04-21,2025-09-06,regular
PR00000708,SKU0000354,2220.9,2025-09-06,,regular
PR00000709,SKU0000355,3101.51,2025-11-06,2026-03-17,regular
PR00000710,SKU0000355,2854.19,2026-03-17,,regular
PR00000711,SKU0000356,3146.27,2025-06-17,2025-12-12,regular
PR00000712,SKU0000356,3297.15,2025-12-12,,regular
PR00000713,SKU0000357,2826.48,2025-03-31,2025-06-15,regular
PR00000714,SKU0000357,2903.23,2025-06-15,,regular
PR00000715,SKU0000358,3455.51,2025-04-01,2025-07-12,regular
PR00000716,SKU0000358,3200.01,2025-07-12,,regular
PR00000717,SKU0000359,1364.56,2025-02-22,2025-08-07,regular
PR00000718,SKU0000359,1414.99,2025-08-07,,regular
PR00000719,SKU0000360,1192.64,2025-09-04,2025-10-06,regular
PR00000720,SKU0000360,1209.87,2025-10-06,,regular
PR00000721,SKU0000361,979.34,2025-01-10,2025-04-14,regular
PR00000722,SKU0000361,989.23,2025-04-14,,regular
PR00000723,SKU0000362,977.66,2026-04-27,2026-08-22,regular
PR00000724,SKU0000362,893.83,2026-08-22,,campaign
PR00000725,SKU0000363,817.37,2025-10-01,2026-02-17,regular
PR00000726,SKU0000363,827.31,2026-02-17,,regular
PR00000727,SKU0000364,798.67,2026-04-22,2026-08-11,regular
PR00000728,SKU0000364,791.26,2026-08-11,,regular
PR00000729,SKU0000365,2848.18,2025-11-22,2026-05-17,regular
PR00000730,SKU0000365,2992.04,2026-05-17,,regular
PR00000731,SKU0000366,2376.56,2026-03-06,2026-07-29,regular
PR00000732,SKU0000366,2468.24,2026-07-29,,regular
PR00000733,SKU0000367,2957.52,2026-05-10,2026-08-22,regular
PR00000734,SKU0000367,3054.1,2026-08-22,,regular
PR00000735,SKU0000368,3414.78,2025-02-19,2025-07-14,regular
PR00000736,SKU0000368,3152.26,2025-07-14,,regular
PR00000737,SKU0000369,3052.43,2025-07-26,2025-12-20,regular
PR00000738,SKU0000369,2932.21,2025-12-20,,campaign
PR00000739,SKU0000370,3325.73,2025-11-01,2026-01-12,regular
PR00000740,SKU0000370,3327.1,2026-01-12,,regular
PR00000741,SKU0000371,1369.58,2026-04-11,2026-07-04,regular
PR00000742,SKU0000371,1314.5,2026-07-04,,campaign
PR00000743,SKU0000372,1495.74,2025-05-19,2025-10-16,regular
PR00000744,SKU0000372,1374.9,2025-10-16,,regular
PR00000745,SKU0000373,2217.81,2025-07-26,2025-11-10,regular
PR00000746,SKU0000373,2319.87,2025-11-10,,regular
PR00000747,SKU0000374,2776.41,2025-08-12,2025-11-15,regular
PR00000748,SKU0000374,2511.34,2025-11-15,,campaign
PR00000749,SKU0000375,2384.0,2025-01-21,2025-05-15,regular
PR00000750,SKU0000375,2262.85,2025-05-15,,regular
PR00000751,SKU0000376,2309.91,2026-04-21,2026-08-22,regular
PR00000752,SKU0000376,2330.84,2026-08-22,,regular
PR00000753,SKU0000377,847.61,2025-06-19,2025-11-30,regular
PR00000754,SKU0000377,911.5,2025-11-30,,campaign
PR00000755,SKU0000378,903.76,2026-02-05,2026-04-25,regular
PR00000756,SKU0000378,812.45,2026-04-25,,regular
PR00000757,SKU0000379,2187.06,2026-02-16,2026-08-14,regular
PR00000758,SKU0000379,2375.49,2026-08-14,,campaign
PR00000759,SKU0000380,2456.76,2026-02-26,2026-05-29,regular
PR00000760,SKU0000380,2454.8,2026-05-29,,regular
PR00000761,SKU0000381,129.13,2026-05-20,2026-08-22,regular
PR00000762,SKU0000381,129.31,2026-08-22,,regular
PR00000763,SKU0000382,152.35,2025-07-03,2025-12-12,regular
PR00000764,SKU0000382,136.38,2025-12-12,,regular
PR00000765,SKU0000383,1188.25,2025-09-19,2025-10-20,regular
PR00000766,SKU0000383,1172.38,2025-10-20,,regular
PR00000767,SKU0000384,1341.64,2025-10-09,2026-02-01,regular
PR00000768,SKU0000384,1399.24,2026-02-01,,regular
PR00000769,SKU0000385,1493.56,2025-10-28,2026-03-18,regular
PR00000770,SKU0000385,1567.24,2026-03-18,,regular
PR00000771,SKU0000386,1492.98,2026-01-31,2026-05-04,regular
PR00000772,SKU0000386,1456.86,2026-05-04,,regular
PR00000773,SKU0000387,2468.84,2026-01-15,2026-04-12,regular
PR00000774,SKU0000387,2356.02,2026-04-12,,regular
PR00000775,SKU0000388,2309.32,2025-10-22,2026-04-16,regular
PR00000776,SKU0000388,2377.51,2026-04-16,,regular
PR00000777,SKU0000389,943.31,2025-05-12,2025-07-29,regular
PR00000778,SKU0000389,1007.55,2025-07-29,,regular
PR00000779,SKU0000390,880.03,2025-06-06,2025-10-24,regular
PR00000780,SKU0000390,951.95,2025-10-24,,campaign
PR00000781,SKU0000391,1032.45,2026-04-17,2026-08-14,regular
PR00000782,SKU0000391,933.31,2026-08-14,,campaign
PR00000783,SKU0000392,1027.89,2025-05-28,2025-10-13,regular
PR00000784,SKU0000392,937.94,2025-10-13,,regular
PR00000785,SKU0000393,1894.54,2025-02-23,2025-08-04,regular
PR00000786,SKU0000393,1787.4,2025-08-04,,regular
PR00000787,SKU0000394,1806.29,2025-05-30,2025-08-25,regular
PR00000788,SKU0000394,1723.74,2025-08-25,,regular
PR00000789,SKU0000395,1083.33,2025-11-04,2025-12-07,regular
PR00000790,SKU0000395,1013.82,2025-12-07,,campaign
PR00000791,SKU0000396,909.11,2025-06-19,2025-08-14,regular
PR00000792,SKU0000396,975.24,2025-08-14,,campaign
PR00000793,SKU0000397,1895.46,2025-07-25,2025-10-19,regular
PR00000794,SKU0000397,1786.46,2025-10-19,,campaign
PR00000795,SKU0000398,1754.21,2025-11-03,2026-02-11,regular
PR00000796,SKU0000398,1710.81,2026-02-11,,regular
PR00000797,SKU0000399,1579.43,2026-02-28,2026-08-10,regular
PR00000798,SKU0000399,1678.93,2026-08-10,,regular
PR00000799,SKU0000400,1623.91,2025-10-04,2026-01-10,regular
PR00000800,SKU0000400,1569.31,2026-01-10,,regular
PR00000801,SKU0000401,2258.96,2025-02-24,2025-07-02,regular
PR00000802,SKU0000401,2376.64,2025-07-02,,campaign
PR00000803,SKU0000402,2748.84,2025-12-31,2026-06-05,regular
PR00000804,SKU0000402,2641.09,2026-06-05,,regular
PR00000805,SKU0000403,2012.17,2025-12-30,2026-02-13,regular
PR00000806,SKU0000403,2105.47,2026-02-13,,regular
PR00000807,SKU0000404,2053.81,2025-06-18,2025-09-30,regular
PR00000808,SKU0000404,2221.21,2025-09-30,,regular
PR00000809,SKU0000405,1992.66,2025-03-19,2025-07-28,regular
PR00000810,SKU0000405,1832.95,2025-07-28,,regular
PR00000811,SKU0000406,1941.05,2025-09-14,2025-11-17,regular
PR00000812,SKU0000406,2103.52,2025-11-17,,regular
PR00000813,SKU0000407,72.38,2025-07-20,2025-12-25,regular
PR00000814,SKU0000407,73.6,2025-12-25,,regular
PR00000815,SKU0000408,70.97,2025-04-11,2025-05-18,regular
PR00000816,SKU0000408,64.25,2025-05-18,,regular
PR00000817,SKU0000409,1844.46,2025-02-18,2025-07-08,regular
PR00000818,SKU0000409,1816.96,2025-07-08,,regular
PR00000819,SKU0000410,1707.46,2026-04-26,2026-07-19,regular
PR00000820,SKU0000410,1786.88,2026-07-19,,regular
PR00000821,SKU0000411,1630.14,2025-12-23,2026-03-06,regular
