review_id,order_item_id,order_id,user_id,product_id,rating,review_content,has_image,created_at,review_status
RV00000265,OI000004816,O00002858,U003875,P000103,2,质量很好，符合预期,0,2025-11-30 17:32:54,visible
RV00000266,OI000017649,O00010336,U001722,P001456,3,体验一般,0,2025-08-30 07:51:09,visible
RV00000267,OI000015569,O00009127,U001645,P000767,3,性价比不错,0,2025-09-01 18:52:26,visible
RV00000268,OI000016254,O00009533,U003257,P000988,4,性价比不错,0,2025-06-24 14:38:53,visible
RV00000269,OI000010544,O00006204,U001165,P001331,5,体验一般,0,2025-07-11 20:46:59,visible
RV00000270,OI000007682,O00004536,U002846,P000948,5,物流很快，包装完整,1,2026-02-14 03:01:48,visible
RV00000271,OI000006284,O00003715,U004089,P001092,1,与描述有差异,0,2026-08-22 17:10:47,hidden
RV00000272,OI000008944,O00005271,U002742,P001351,5,质量很好，符合预期,0,2025-11-08 17:08:19,visible
RV00000273,OI000019688,O00011549,U000386,P001481,5,质量很好，符合预期,0,2025-06-24 21:21:11,visible
RV00000274,OI000019218,O00011272,U002095,P001479,4,整体满意,0,2025-03-21 18:38:05,visible
RV00000275,OI000007060,O00004164,U001104,P000055,5,整体满意,0,2025-10-15 20:12:13,visible
RV00000276,OI000015565,O00009123,U003759,P001316,4,整体满意,0,2026-08-23 05:01:50,visible
RV00000277,OI000014942,O00008747,U003335,P001135,5,与描述有差异,0,2025-10-16 18:20:16,visible
RV00000278,OI000020231,O00011872,U003924,P000762,5,体验一般,0,2025-03-09 00:14:21,visible
RV00000279,OI000016270,O00009540,U004779,P001030,3,整体满意,0,2025-02-15 07:29:54,visible
RV00000280,OI000011622,O00006815,U004157,P001267,5,体验一般,0,2026-08-15 10:22:15,visible
RV00000281,OI000005909,O00003501,U004623,P000492,4,质量很好，符合预期,1,2026-06-17 12:18:11,visible
RV00000282,OI000015209,O00008917,U002028,P001160,5,物流很快，包装完整,0,2025-07-21 22:49:16,visible
RV00000283,OI000015441,O00009049,U004224,P000295,2,物流很快，包装完整,0,2025-07-21 00:16:27,visible
RV00000284,OI000005683,O00003370,U003376,P000302,5,物流很快，包装完整,1,2025-03-15 07:54:32,visible
RV00000285,OI000009812,O00005780,U000364,P000022,5,体验一般,0,2025-05-17 18:07:11,visible
RV00000286,OI000010386,O00006110,U002021,P000961,5,体验一般,0,2025-05-07 05:03:42,visible
RV00000287,OI000020356,O00011940,U000505,P000804,5,物流很快，包装完整,0,2025-02-08 17:55:20,visible
RV00000288,OI000012123,O00007097,U002454,P001185,5,整体满意,0,2026-02-04 08:29:47,visible
RV00000289,OI000015856,O00009298,U003131,P000229,5,质量很好，符合预期,0,2026-02-01 22:37:36,visible
RV00000290,OI000001053,O00000604,U000022,P000434,5,性价比不错,0,2025-09-09 07:38:02,visible
RV00000291,OI000019613,O00011507,U003879,P000568,5,质量很好，符合预期,0,2025-09-09 19:00:37,visible
RV00000292,OI000015029,O00008802,U004282,P000887,5,整体满意,0,2025-05-29 16:12:59,visible
RV00000293,OI000016784,O00009848,U003432,P001027,5,质量很好，符合预期,1,2026-05-08 02:17:20,visible
RV00000294,OI000012367,O00007243,U004533,P000448,3,物流很快，包装完整,0,2025-09-18 10:32:05,visible
RV00000295,OI000013170,O00007704,U001901,P000914,5,质量很好，符合预期,0,2026-04-10 11:41:54,visible
RV00000296,OI000004819,O00002860,U003640,P001273,5,整体满意,1,2026-03-18 01:02:11,visible
RV00000297,OI000006408,O00003787,U003677,P001076,4,体验一般,1,2025-02-19 15:06:07,visible
RV00000298,OI000005888,O00003488,U003955,P001325,5,质量很好，符合预期,0,2026-05-15 05:22:24,visible
RV00000299,OI000006329,O00003742,U001221,P000563,4,质量很好，符合预期,0,2025-09-10 12:42:06,visible
RV00000300,OI000014740,O00008627,U004816,P001420,5,整体满意,0,2025-07-28 02:27:55,visible
RV00000301,OI000004032,O00002397,U002507,P001217,5,性价比不错,0,2026-01-26 15:28:11,visible
RV00000302,OI000004710,O00002792,U003145,P000598,5,性价比不错,0,2025-05-10 14:04:54,visible
RV00000303,OI000017975,O00010528,U002157,P001368,5,体验一般,0,2025-06-27 18:27:42,visible
RV00000304,OI000009845,O00005798,U002221,P000981,4,性价比不错,1,2025-08-29 17:55:56,visible
RV00000305,OI000016150,O00009466,U001266,P000054,4,质量很好，符合预期,0,2025-07-29 00:45:30,visible
RV00000306,OI000000450,O00000259,U003512,P000457,5,整体满意,0,2025-10-23 08:46:27,visible
RV00000307,OI000007044,O00004152,U004356,P000415,1,物流很快，包装完整,0,2025-11-26 06:46:05,visible
RV00000308,OI000008913,O00005251,U001649,P000183,5,质量很好，符合预期,0,2025-02-28 15:01:35,visible
RV00000309,OI000003196,O00001880,U001216,P000777,5,整体满意,0,2025-12-24 21:20:28,visible
RV00000310,OI000001158,O00000666,U002659,P001055,4,性价比不错,0,2026-04-05 01:46:55,visible
RV00000311,OI000011149,O00006547,U004025,P001075,5,整体满意,0,2025-02-12 11:06:10,visible
RV00000312,OI000010906,O00006405,U000346,P001259,4,质量很好，符合预期,0,2025-01-24 20:24:47,visible
RV00000313,OI000006143,O00003629,U002929,P000386,5,性价比不错,0,2026-09-02 04:10:35,visible
RV00000314,OI000014538,O00008516,U002658,P000423,5,整体满意,0,2025-04-28 06:34:04,visible
RV00000315,OI000019721,O00011571,U001569,P001267,2,整体满意,0,2025-02-28 06:54:57,visible
RV00000316,OI000011846,O00006935,U004862,P000925,4,整体满意,0,2025-12-26 18:41:55,visible
RV00000317,OI000005287,O00003143,U003635,P000890,5,质量很好，符合预期,0,2026-04-13 08:34:44,visible
RV00000318,OI000005994,O00003546,U002532,P000804,5,质量很好，符合预期,0,2025-02-06 01:53:49,visible
RV00000319,OI000012880,O00007542,U001883,P001356,2,物流很快，包装完整,0,2026-06-02 17:25:45,visible
RV00000320,OI000013566,O00007935,U000377,P000917,5,性价比不错,0,2025-06-03 00:28:23,visible
RV00000321,OI000009766,O00005755,U004593,P000023,5,性价比不错,0,2025-03-24 11:46:56,visible
RV00000322,OI000001036,O00000594,U003656,P000009,5,质量很好，符合预期,0,2025-10-01 00:26:56,visible
RV00000323,OI000008821,O00005194,U003822,P001084,1,整体满意,0,2025-07-14 16:36:30,hidden
RV00000324,OI000012434,O00007277,U002787,P000208,4,体验一般,0,2025-09-30 00:59:49,visible
RV00000325,OI000006858,O00004047,U004960,P000733,5,物流很快，包装完整,0,2026-04-05 01:16:22,visible
RV00000326,OI000019797,O00011617,U000481,P001452,5,体验一般,0,2025-04-23 02:10:06,visible
RV00000327,OI000011387,O00006679,U001061,P000679,4,物流很快，包装完整,0,2026-07-27 23:57:41,visible
RV00000328,OI000007041,O00004151,U001236,P001273,5,物流很快，包装完整,0,2025-12-18 20:06:45,visible
RV00000329,OI000004457,O00002644,U004671,P001447,5,体验一般,0,2025-08-24 14:19:12,visible
RV00000330,OI000007656,O00004522,U000087,P000285,5,性价比不错,0,2025-10-02 19:05:26,visible
RV00000331,OI000003150,O00001858,U003184,P001165,5,性价比不错,0,2026-03-22 09:10:41,visible
RV00000332,OI000004935,O00002933,U003500,P000221,5,性价比不错,0,2025-08-18 23:27:37,visible
RV00000333,OI000001661,O00000968,U003925,P000788,5,物流很快，包装完整,0,2026-07-22 19:10:10,visible
RV00000334,OI000010084,O00005930,U001002,P001415,5,物流很快，包装完整,0,2025-02-15 10:42:03,visible
RV00000335,OI000017872,O00010462,U002212,P001267,5,物流很快，包装完整,0,2026-07-31 01:26:35,visible
RV00000336,OI000012778,O00007482,U004893,P000091,5,体验一般,0,2026-07-23 10:02:59,visible
RV00000337,OI000009770,O00005759,U001583,P001328,5,性价比不错,0,2025-05-31 16:28:48,visible
RV00000338,OI000000597,O00000343,U000995,P001010,5,性价比不错,0,2025-03-21 16:13:52,visible
RV00000339,OI000017466,O00010227,U000980,P001136,4,性价比不错,0,2025-05-21 17:27:58,visible
RV00000340,OI000009263,O00005462,U001757,P001027,4,整体满意,0,2025-06-22 07:48:19,visible
RV00000341,OI000015598,O00009146,U002476,P001306,5,性价比不错,0,2026-06-28 19:48:41,visible
RV00000342,OI000000857,O00000492,U002136,P000649,5,整体满意,0,2025-07-18 16:08:06,visible
RV00000343,OI000019506,O00011443,U001458,P000986,5,物流很快，包装完整,0,2026-05-12 07:26:08,visible
RV00000344,OI000019866,O00011657,U003893,P001127,3,与描述有差异,0,2025-05-26 20:07:21,visible
RV00000345,OI000018079,O00010592,U001210,P001309,4,质量很好，符合预期,0,2025-07-12 14:15:38,visible
RV00000346,OI000000904,O00000517,U003498,P001321,5,与描述有差异,0,2025-12-02 17:11:22,visible
RV00000347,OI000008041,O00004730,U002487,P001492,3,质量很好，符合预期,0,2025-12-19 22:38:41,visible
RV00000348,OI000001428,O00000825,U000164,P001149,2,性价比不错,0,2025-01-29 02:20:13,visible
RV00000349,OI000013835,O00008099,U000992,P000359,5,质量很好，符合预期,0,2025-02-22 14:14:57,visible
RV00000350,OI000011109,O00006520,U001880,P000440,5,性价比不错,0,2025-03-01 16:49:08,visible
RV00000351,OI000011642,O00006825,U004332,P000667,5,质量很好，符合预期,0,2025-05-29 18:54:49,visible
RV00000352,OI000008992,O00005302,U004219,P001409,2,物流很快，包装完整,0,2025-10-03 20:13:24,visible
RV00000353,OI000015629,O00009165,U001072,P000322,5,质量很好，符合预期,0,2026-06-26 12:48:11,visible
RV00000354,OI000008299,O00004888,U000393,P001150,5,性价比不错,0,2025-08-09 00:00:15,visible
RV00000355,OI000014563,O00008529,U003785,P000750,4,物流很快，包装完整,0,2025-08-26 19:37:43,visible
RV00000356,OI000000993,O00000571,U003706,P000028,5,整体满意,0,2025-02-19 06:44:58,visible
RV00000357,OI000015155,O00008885,U003797,P001260,5,整体满意,0,2025-10-28 22:45:49,visible
RV00000358,OI000018358,O00010760,U000876,P001157,5,物流很快，包装完整,0,2025-06-08 09:12:49,visible
RV00000359,OI000011744,O00006879,U003744,P000345,5,整体满意,0,2025-12-19 13:29:03,visible
RV00000360,OI000009888,O00005822,U000516,P000844,5,性价比不错,0,2025-01-11 18:38:16,visible
RV00000361,OI000014289,O00008361,U003283,P000527,4,整体满意,0,2025-10-13 00:37:25,visible
RV00000362,OI000019603,O00011502,U002387,P000033,4,质量很好，符合预期,0,2026-01-25 12:43:24,visible
RV00000363,OI000015623,O00009162,U004173,P001386,5,与描述有差异,0,2026-05-25 21:57:01,visible
RV00000364,OI000019640,O00011526,U004960,P000249,5,与描述有差异,0,2025-11-02 21:28:36,visible
RV00000365,OI000016084,O00009430,U004437,P000704,5,性价比不错,0,2025-11-13 17:06:28,visible
RV00000366,OI000014520,O00008504,U001307,P001147,5,体验一般,0,2025-05-25 21:15:46,visible
RV00000367,OI000012939,O00007572,U003855,P000572,5,性价比不错,0,2025-10-07 22:38:24,visible
RV00000368,OI000010321,O00006073,U001145,P000281,5,体验一般,0,2025-11-07 03:14:01,visible
RV00000369,OI000002254,O00001322,U002251,P000906,5,整体满意,0,2025-04-01 05:21:17,visible
RV00000370,OI000013051,O00007635,U004529,P000237,3,物流很快，包装完整,0,2025-03-02 17:07:36,visible
RV00000371,OI000011816,O00006920,U002002,P000636,5,质量很好，符合预期,0,2026-01-08 17:34:51,visible
RV00000372,OI000016156,O00009471,U000652,P000484,5,性价比不错,0,2025-05-08 14:15:18,visible
RV00000373,OI000017207,O00010088,U002588,P000264,4,质量很好，符合预期,0,2026-01-29 07:09:39,visible
RV00000374,OI000004321,O00002570,U004126,P000797,5,质量很好，符合预期,0,2025-11-15 10:00:17,visible
RV00000375,OI000018425,O00010800,U004067,P000725,4,性价比不错,0,2025-05-02 01:24:01,visible
RV00000376,OI000016468,O00009650,U004125,P001272,5,质量很好，符合预期,0,2025-02-22 15:19:40,visible
RV00000377,OI000005684,O00003371,U004456,P000390,5,质量很好，符合预期,1,2025-11-23 05:29:08,visible
RV00000378,OI000000813,O00000463,U002644,P000766,5,物流很快，包装完整,0,2025-12-23 22:43:58,visible
RV00000379,OI000015934,O00009348,U000462,P000367,5,整体满意,0,2026-07-15 22:29:07,visible
RV00000380,OI000000616,O00000352,U002818,P000471,5,整体满意,0,2025-02-08 16:22:02,visible
RV00000381,OI000015677,O00009190,U004387,P000417,5,整体满意,0,2026-04-12 21:35:04,visible
RV00000382,OI000011548,O00006768,U003952,P000083,2,物流很快，包装完整,0,2026-05-08 15:28:00,visible
RV00000383,OI000017902,O00010483,U001006,P001200,3,性价比不错,0,2025-09-13 16:48:55,visible
RV00000384,OI000001971,O00001170,U001336,P000698,4,性价比不错,1,2025-05-12 21:04:50,visible
RV00000385,OI000015069,O00008826,U000671,P000299,5,物流很快，包装完整,0,2025-05-18 12:43:31,visible
RV00000386,OI000019081,O00011189,U003911,P001054,5,体验一般,0,2025-10-26 14:42:28,visible
RV00000387,OI000008394,O00004940,U000312,P000892,5,整体满意,0,2025-09-04 17:19:33,visible
RV00000388,OI000008766,O00005163,U002742,P000682,5,性价比不错,0,2026-06-06 22:26:15,visible
RV00000389,OI000004825,O00002863,U000918,P000936,4,质量很好，符合预期,1,2025-07-18 04:38:17,visible
RV00000390,OI000002178,O00001280,U002983,P000470,5,整体满意,0,2026-05-27 01:37:51,hidden
RV00000391,OI000003319,O00001953,U003456,P000953,5,整体满意,1,2025-10-10 20:45:24,visible
RV00000392,OI000016104,O00009440,U003529,P000788,5,性价比不错,0,2025-09-30 20:47:03,visible
RV00000393,OI000003747,O00002217,U003103,P001077,4,整体满意,0,2025-06-08 20:03:56,visible
RV00000394,OI000004181,O00002488,U001382,P000940,5,整体满意,0,2025-05-17 18:21:48,visible
RV00000395,OI000007903,O00004651,U000074,P000833,4,体验一般,0,2026-02-06 01:08:33,visible
RV00000396,OI000018503,O00010848,U001877,P001153,5,物流很快，包装完整,0,2025-07-10 00:08:29,visible
RV00000397,OI000018382,O00010773,U000150,P001293,5,整体满意,0,2026-06-10 02:08:15,visible
RV00000398,OI000003709,O00002192,U001657,P001023,4,整体满意,0,2025-01-29 08:03:46,visible
RV00000399,OI000000562,O00000325,U000196,P000224,5,物流很快，包装完整,0,2026-05-22 07:46:41,visible
RV00000400,OI000012796,O00007492,U002912,P000744,3,物流很快，包装完整,0,2026-09-10 16:12:55,visible
RV00000401,OI000004969,O00002953,U001363,P001159,5,与描述有差异,0,2025-01-16 01:47:26,visible
RV00000402,OI000010740,O00006313,U004198,P001105,5,物流很快，包装完整,0,2026-05-29 05:04:48,visible
RV00000403,OI000013327,O00007789,U004361,P001477,5,物流很快，包装完整,0,2025-02-04 10:05:28,visible
RV00000404,OI000003698,O00002185,U003010,P001252,5,物流很快，包装完整,0,2026-07-18 01:19:09,visible
RV00000405,OI000014852,O00008691,U004654,P001489,4,物流很快，包装完整,0,2025-02-04 05:20:13,visible
RV00000406,OI000016267,O00009540,U004779,P000230,5,整体满意,0,2025-02-15 07:29:54,visible
RV00000407,OI000020130,O00011809,U002578,P000877,3,物流很快，包装完整,0,2026-02-12 05:22:06,visible
RV00000408,OI000013563,O00007934,U000451,P000796,3,质量很好，符合预期,1,2025-05-21 02:04:09,visible
RV00000409,OI000014718,O00008614,U000494,P000684,5,性价比不错,0,2025-11-23 08:59:21,visible
RV00000410,OI000008491,O00005000,U000461,P000483,5,整体满意,0,2025-03-05 00:11:42,visible
RV00000411,OI000016015,O00009395,U001159,P000171,4,整体满意,0,2026-04-03 02:34:55,visible
RV00000412,OI000010433,O00006137,U004448,P001074,5,整体满意,0,2026-05-18 07:23:02,visible
RV00000413,OI000015224,O00008925,U000341,P000173,3,质量很好，符合预期,0,2025-09-06 07:46:48,visible
RV00000414,OI000018737,O00010982,U004936,P000004,4,物流很快，包装完整,0,2025-04-25 23:33:46,visible
RV00000415,OI000006059,O00003582,U000366,P001345,5,与描述有差异,0,2026-03-07 13:22:19,visible
RV00000416,OI000006287,O00003717,U002178,P000720,5,质量很好，符合预期,0,2026-02-21 10:22:43,visible
RV00000417,OI000013121,O00007676,U004562,P000276,5,体验一般,1,2025-11-14 03:53:55,visible
RV00000418,OI000013445,O00007857,U003857,P001149,4,整体满意,0,2026-01-04 06:55:21,visible
RV00000419,OI000015076,O00008831,U002311,P001274,3,整体满意,0,2026-01-31 17:23:09,visible
RV00000420,OI000016877,O00009899,U003194,P000752,5,与描述有差异,0,2025-05-12 15:20:19,visible
RV00000421,OI000000397,O00000229,U004735,P000010,4,性价比不错,0,2025-03-26 11:46:19,visible
RV00000422,OI000001902,O00001121,U001633,P000963,3,体验一般,0,2026-01-21 19:07:00,visible
RV00000423,OI000020060,O00011772,U004684,P001069,3,质量很好，符合预期,1,2026-07-25 13:51:36,visible
RV00000424,OI000017660,O00010342,U004941,P000848,5,整体满意,0,2026-01-22 06:20:50,visible
RV00000425,OI000012592,O00007362,U003032,P000701,4,性价比不错,0,2025-11-28 04:58:10,visible
RV00000426,OI000008067,O00004748,U004662,P001085,5,性价比不错,1,2025-02-05 03:21:26,visible
RV00000427,OI000012868,O00007534,U001278,P000709,5,性价比不错,1,2025-07-01 20:35:35,visible
RV00000428,OI000019299,O00011322,U003192,P000208,4,质量很好，符合预期,0,2026-03-08 14:12:56,visible
RV00000429,OI000002797,O00001651,U004723,P000284,4,整体满意,0,2025-02-25 11:02:14,visible
RV00000430,OI000006177,O00003650,U004142,P000812,5,整体满意,0,2025-07-31 10:59:18,visible
RV00000431,OI000006802,O00004018,U004795,P000027,4,性价比不错,0,2025-10-22 23:21:47,visible
RV00000432,OI000000285,O00000160,U003747,P000642,4,整体满意,0,2025-07-13 05:37:01,visible
RV00000433,OI000001876,O00001102,U002071,P000417,5,整体满意,1,2026-07-02 00:35:10,visible
RV00000434,OI000008621,O00005078,U004422,P000490,4,质量很好，符合预期,0,2026-01-30 12:01:57,visible
RV00000435,OI000011291,O00006625,U002204,P000862,4,物流很快，包装完整,0,2025-05-14 08:17:10,visible
RV00000436,OI000002768,O00001632,U001637,P000475,4,质量很好，符合预期,0,2026-01-24 11:22:37,visible
RV00000437,OI000013926,O00008150,U002255,P001259,5,质量很好，符合预期,0,2026-02-24 01:39:44,visible
RV00000438,OI000017611,O00010310,U002521,P000812,5,体验一般,0,2025-06-09 01:48:03,visible
RV00000439,OI000005910,O00003501,U004623,P000172,4,整体满意,0,2026-06-25 12:18:11,visible
RV00000440,OI000000958,O00000548,U000207,P000641,4,整体满意,0,2025-12-17 07:12:51,visible
RV00000441,OI000008485,O00004994,U003948,P000075,5,与描述有差异,0,2026-05-31 02:06:54,visible
RV00000442,OI000014713,O00008612,U004636,P000903,5,质量很好，符合预期,0,2025-05-27 03:35:57,visible
RV00000443,OI000012785,O00007485,U001915,P000770,4,性价比不错,0,2026-02-11 14:40:11,visible
RV00000444,OI000000681,O00000390,U004540,P000150,5,质量很好，符合预期,0,2026-09-04 22:21:09,visible
