product_id,product_name,store_id,brand_id,category_id,supplier_id,product_status,created_at,weight_kg,warranty_months
P001016,悦己029厨具商品1016,S0056,B0029,C018,SUP0044,active,2025-10-28 23:01:57,10.95,3
P001017,青禾115体育用品商品1017,S0057,B0115,C035,SUP0148,draft,2025-12-12 00:56:26,8.02,12
P001018,悦己029童装童鞋商品1018,S0058,B0029,C030,SUP0028,active,2026-05-15 04:08:25,2.4,1
P001019,极光005清洁用品商品1019,S0059,B0005,C019,SUP0124,draft,2025-12-11 16:07:39,1.07,6
P001020,极光120文创商品1020,S0060,B0120,C039,SUP0076,active,2025-09-29 21:41:41,8.48,4
P001021,星辰042家纺商品1021,S0061,B0042,C017,SUP0138,active,2024-04-19 00:24:43,9.29,6
P001022,云谷113女装商品1022,S0062,B0113,C008,SUP0079,active,2025-11-08 17:05:53,2.79,8
P001023,云谷025饮料冲调商品1023,S0063,B0025,C013,SUP0040,active,2024-05-27 12:33:39,1.29,5
P001024,智造036饮料冲调商品1024,S0064,B0036,C013,SUP0014,draft,2025-08-26 22:40:22,7.32,17
P001025,本色123奶粉辅食商品1025,S0065,B0123,C028,SUP0101,active,2026-03-11 10:38:38,3.69,22
P001026,悦己029智能设备商品1026,S0066,B0029,C005,SUP0059,active,2024-07-08 20:07:43,3.89,24
P001027,元气051电脑办公商品1027,S0067,B0051,C003,SUP0001,active,2024-05-16 04:07:42,1.59,10
P001028,极光005家具商品1028,S0068,B0005,C020,SUP0100,active,2025-11-21 21:19:56,3.61,10
P001029,极光030护肤商品1029,S0069,B0030,C022,SUP0122,active,2026-03-16 20:54:26,9.29,14
P001030,智造036骑行商品1030,S0070,B0036,C034,SUP0007,inactive,2026-04-05 12:48:01,8.11,3
P001031,智造027箱包配饰商品1031,S0071,B0027,C010,SUP0148,active,2024-03-29 10:52:41,4.03,1
P001032,星辰009手机通讯商品1032,S0072,B0009,C002,SUP0130,active,2025-09-29 18:38:33,2.68,9
P001033,智造064手机通讯商品1033,S0073,B0064,C002,SUP0119,active,2024-09-07 14:20:27,7.04,11
P001034,本色118女装商品1034,S0074,B0118,C008,SUP0132,active,2025-04-23 11:53:10,7.16,20
P001035,本色067健身训练商品1035,S0075,B0067,C032,SUP0120,inactive,2025-04-08 18:57:44,1.77,4
P001036,极光046骑行商品1036,S0076,B0046,C034,SUP0083,active,2024-11-01 14:23:44,11.97,13
P001037,轻享040智能设备商品1037,S0077,B0040,C005,SUP0053,active,2024-06-15 05:25:27,11.96,4
P001038,悦己014户外装备商品1038,S0078,B0014,C033,SUP0035,active,2025-05-23 14:52:11,0.94,5
P001039,元气108洗护商品1039,S0079,B0108,C024,SUP0002,active,2024-05-21 02:37:00,4.32,13
P001040,星辰060休闲食品商品1040,S0080,B0060,C012,SUP0145,active,2024-05-10 19:59:49,10.39,12
P001041,智造007清洁用品商品1041,S0001,B0007,C019,SUP0010,active,2024-08-21 14:43:03,6.12,2
P001042,新境142粮油调味商品1042,S0002,B0142,C014,SUP0015,active,2026-01-05 23:03:23,3.44,8
P001043,智造027婴童用品商品1043,S0003,B0027,C027,SUP0070,active,2024-10-23 09:30:16,10.29,2
P001044,轻享010彩妆商品1044,S0004,B0010,C023,SUP0062,active,2024-09-04 05:33:46,4.01,8
P001045,轻享119粮油调味商品1045,S0005,B0119,C014,SUP0106,active,2025-04-11 12:33:24,7.7,13
P001046,悦己037体育用品商品1046,S0006,B0037,C035,SUP0118,active,2024-05-18 23:11:21,11.45,24
P001047,本色129家纺商品1047,S0007,B0129,C017,SUP0061,active,2025-12-07 23:27:19,1.31,21
P001048,新境088玩具商品1048,S0008,B0088,C029,SUP0022,inactive,2026-01-15 08:01:44,9.62,15
P001049,悦己074生鲜果蔬商品1049,S0009,B0074,C015,SUP0030,active,2025-12-25 17:50:37,6.83,2
P001050,轻享022手机通讯商品1050,S0010,B0022,C002,SUP0056,active,2026-02-22 20:29:23,2.4,12
P001051,新境137智能设备商品1051,S0011,B0137,C005,SUP0090,active,2026-08-05 21:04:10,8.1,12
P001052,元气095生鲜果蔬商品1052,S0012,B0095,C015,SUP0124,active,2025-08-07 18:13:46,9.96,13
P001053,轻享010家纺商品1053,S0013,B0010,C017,SUP0086,active,2026-06-15 05:47:44,4.37,15
P001054,悦己056玩具商品1054,S0014,B0056,C029,SUP0109,active,2024-09-01 19:40:00,10.54,17
P001055,新境142图书商品1055,S0015,B0142,C037,SUP0115,active,2025-08-18 10:47:51,2.1,24
P001056,本色070粮油调味商品1056,S0016,B0070,C014,SUP0032,active,2025-04-12 11:26:58,0.32,5
P001057,智造044箱包配饰商品1057,S0017,B0044,C010,SUP0082,active,2025-03-16 04:34:18,9.69,13
P001058,悦己074厨具商品1058,S0018,B0074,C018,SUP0066,active,2026-05-09 07:17:25,4.96,15
P001059,极光046宠物生活商品1059,S0019,B0046,C040,SUP0061,active,2026-01-06 23:50:34,2.24,21
P001060,极光046生鲜果蔬商品1060,S0020,B0046,C015,SUP0122,draft,2026-04-26 17:59:47,9.49,20
P001061,悦己035彩妆商品1061,S0021,B0035,C023,SUP0104,active,2026-08-09 22:47:19,9.19,2
P001062,极光057骑行商品1062,S0022,B0057,C034,SUP0037,active,2026-05-26 03:53:47,8.66,14
P001063,轻享111健身训练商品1063,S0023,B0111,C032,SUP0093,active,2024-08-08 21:33:52,0.62,20
P001064,智造131男装商品1064,S0024,B0131,C007,SUP0047,active,2026-04-22 07:50:26,5.16,12
P001065,智造053男装商品1065,S0025,B0053,C007,SUP0150,active,2025-02-09 14:12:45,11.34,5
P001066,轻享032女装商品1066,S0026,B0032,C008,SUP0131,active,2025-07-17 03:25:28,7.36,3
P001067,本色129厨具商品1067,S0027,B0129,C018,SUP0035,draft,2025-09-08 01:24:27,8.15,10
P001068,星辰042健身训练商品1068,S0028,B0042,C032,SUP0097,active,2025-04-08 14:31:17,4.46,11
P001069,轻享149休闲食品商品1069,S0029,B0149,C012,SUP0064,active,2026-06-16 12:05:39,10.96,15
P001070,智造053电脑办公商品1070,S0030,B0053,C003,SUP0068,active,2025-02-26 11:12:10,5.14,3
P001071,悦己006个人护理商品1071,S0031,B0006,C025,SUP0110,active,2025-07-15 19:50:33,10.98,2
P001072,元气055休闲食品商品1072,S0032,B0055,C012,SUP0132,active,2026-02-10 19:20:54,4.69,6
P001073,智造140箱包配饰商品1073,S0033,B0140,C010,SUP0028,active,2024-03-31 04:57:27,5.64,5
P001074,新境041体育用品商品1074,S0034,B0041,C035,SUP0004,active,2024-06-14 20:08:39,7.98,15
P001075,智造127家纺商品1075,S0035,B0127,C017,SUP0125,active,2026-06-01 19:34:29,3.79,19
P001076,云谷025洗护商品1076,S0036,B0025,C024,SUP0073,active,2024-04-16 14:57:50,2.67,3
P001077,悦己125饮料冲调商品1077,S0037,B0125,C013,SUP0090,draft,2025-05-13 23:55:38,8.71,6
P001078,元气089运动鞋服商品1078,S0038,B0089,C009,SUP0110,active,2025-04-16 10:43:07,2.87,16
P001079,极光120乐器商品1079,S0039,B0120,C038,SUP0013,active,2025-10-03 20:52:42,0.88,8
P001080,极光121健身训练商品1080,S0040,B0121,C032,SUP0030,active,2025-08-27 19:14:17,9.24,6
P001081,云谷113彩妆商品1081,S0041,B0113,C023,SUP0093,active,2026-02-19 06:44:20,9.32,0
P001082,星辰008电脑办公商品1082,S0042,B0008,C003,SUP0099,active,2025-03-26 01:55:15,3.46,4
P001083,智造127骑行商品1083,S0043,B0127,C034,SUP0007,active,2025-01-09 00:50:11,3.89,18
P001084,青禾138清洁用品商品1084,S0044,B0138,C019,SUP0140,active,2026-07-11 23:59:07,2.23,12
P001085,新境031运动鞋服商品1085,S0045,B0031,C009,SUP0130,active,2025-12-27 21:09:36,6.51,24
P001086,云谷098玩具商品1086,S0046,B0098,C029,SUP0099,active,2026-06-21 05:03:05,5.85,2
P001087,轻享111体育用品商品1087,S0047,B0111,C035,SUP0048,active,2026-07-17 03:06:50,0.9,10
P001088,智造058箱包配饰商品1088,S0048,B0058,C010,SUP0150,active,2024-07-07 15:59:16,9.55,19
P001089,悦己038饮料冲调商品1089,S0049,B0038,C013,SUP0066,active,2025-02-24 11:20:57,10.78,22
P001090,新境085户外装备商品1090,S0050,B0085,C033,SUP0125,active,2025-10-17 12:27:43,1.56,18
P001091,极光057饮料冲调商品1091,S0051,B0057,C013,SUP0090,active,2026-01-26 03:15:11,8.83,0
P001092,新境031体育用品商品1092,S0052,B0031,C035,SUP0017,active,2024-06-28 03:50:11,9.27,5
P001093,新境073童装童鞋商品1093,S0053,B0073,C030,SUP0068,active,2026-07-28 15:09:03,9.98,23
P001094,星辰018男装商品1094,S0054,B0018,C007,SUP0095,active,2025-06-29 07:09:22,11.59,0
P001095,悦己035玩具商品1095,S0055,B0035,C029,SUP0061,active,2024-11-20 15:41:44,5.71,17
P001096,新境150童装童鞋商品1096,S0056,B0150,C030,SUP0126,active,2026-04-04 18:31:31,10.01,15
P001097,星辰042洗护商品1097,S0057,B0042,C024,SUP0141,active,2025-02-06 06:23:00,2.78,11
P001098,本色129家具商品1098,S0058,B0129,C020,SUP0046,active,2025-05-01 21:51:09,4.42,9
P001099,本色021智能设备商品1099,S0059,B0021,C005,SUP0070,active,2024-11-22 00:46:21,10.39,21
P001100,轻享048女装商品1100,S0060,B0048,C008,SUP0075,active,2025-08-21 20:35:09,11.52,19
P001101,星辰103健身训练商品1101,S0061,B0103,C032,SUP0062,active,2024-10-25 15:39:27,5.2,1
P001102,极光046女装商品1102,S0062,B0046,C008,SUP0006,inactive,2026-02-24 05:27:53,10.37,14
P001103,轻享091智能设备商品1103,S0063,B0091,C005,SUP0089,active,2024-04-18 23:34:14,6.01,12
P001104,新境137男装商品1104,S0064,B0137,C007,SUP0064,active,2024-06-27 10:09:22,4.5,3
P001105,元气020奶粉辅食商品1105,S0065,B0020,C028,SUP0058,active,2025-11-16 01:00:43,1.05,16
P001106,轻享111家纺商品1106,S0066,B0111,C017,SUP0130,active,2025-03-09 22:53:38,4.31,19
P001107,智造044彩妆商品1107,S0067,B0044,C023,SUP0020,active,2025-05-03 08:23:50,8.57,20
P001108,青禾039女装商品1108,S0068,B0039,C008,SUP0082,active,2024-12-23 12:18:13,11.75,14
P001109,本色118粮油调味商品1109,S0069,B0118,C014,SUP0122,active,2024-05-06 01:09:30,3.87,1
P001110,极光052骑行商品1110,S0070,B0052,C034,SUP0045,active,2025-08-11 01:54:12,1.97,11
P001111,元气094健身训练商品1111,S0071,B0094,C032,SUP0113,active,2024-11-30 01:13:00,2.06,9
P001112,新境132家具商品1112,S0072,B0132,C020,SUP0023,active,2026-02-01 15:08:24,1.99,2
P001113,智造062彩妆商品1113,S0073,B0062,C023,SUP0070,active,2025-11-18 06:00:44,0.52,3
P001114,新境047运动鞋服商品1114,S0074,B0047,C009,SUP0112,active,2026-07-01 21:10:37,6.29,7
P001115,智造028婴童用品商品1115,S0075,B0028,C027,SUP0106,active,2025-02-12 02:36:35,5.8,14
P001116,轻享119粮油调味商品1116,S0076,B0119,C014,SUP0049,active,2025-11-14 09:28:21,3.27,20
P001117,青禾138健身训练商品1117,S0077,B0138,C032,SUP0125,active,2026-07-15 02:00:51,3.99,16
P001118,星辰023电脑办公商品1118,S0078,B0023,C003,SUP0032,active,2026-04-05 06:32:56,6.41,21
P001119,元气084休闲食品商品1119,S0079,B0084,C012,SUP0036,inactive,2025-07-11 15:02:34,6.81,13
P001120,极光121女装商品1120,S0080,B0121,C008,SUP0011,active,2025-05-08 03:19:36,5.8,19
P001121,悦己035家具商品1121,S0001,B0035,C020,SUP0036,active,2026-06-17 13:16:27,5.54,19
P001122,悦己014彩妆商品1122,S0002,B0014,C023,SUP0003,active,2025-09-02 06:38:52,11.98,5
P001123,极光057童装童鞋商品1123,S0003,B0057,C030,SUP0141,active,2024-06-17 14:41:51,2.4,11
P001124,星辰114图书商品1124,S0004,B0114,C037,SUP0036,active,2024-08-29 12:13:16,10.79,23
P001125,青禾039个人护理商品1125,S0005,B0039,C025,SUP0095,active,2024-07-26 02:53:04,5.36,8
P001126,新境135体育用品商品1126,S0006,B0135,C035,SUP0082,active,2024-04-25 05:50:42,3.88,0
P001127,元气013粮油调味商品1127,S0007,B0013,C014,SUP0023,active,2024-07-31 20:43:44,5.45,10
P001128,极光139箱包配饰商品1128,S0008,B0139,C010,SUP0002,active,2024-09-03 15:53:05,3.87,23
P001129,元气095饮料冲调商品1129,S0009,B0095,C013,SUP0085,active,2026-06-16 16:02:11,2.59,19
P001130,极光065乐器商品1130,S0010,B0065,C038,SUP0137,active,2024-12-17 06:16:07,1.68,17
P001131,极光076清洁用品商品1131,S0011,B0076,C019,SUP0148,active,2025-02-25 02:34:56,7.27,12
P001132,轻享011箱包配饰商品1132,S0012,B0011,C010,SUP0122,active,2026-06-22 00:49:45,1.39,22
P001133,本色129箱包配饰商品1133,S0013,B0129,C010,SUP0037,active,2026-05-18 15:52:17,10.39,14
P001134,云谷075休闲食品商品1134,S0014,B0075,C012,SUP0076,active,2026-04-11 11:24:34,1.17,10
P001135,本色097清洁用品商品1135,S0015,B0097,C019,SUP0008,active,2024-04-03 05:31:35,6.54,10
P001136,智造007护肤商品1136,S0016,B0007,C022,SUP0135,active,2026-06-05 07:18:29,10.06,8
P001137,智造012休闲食品商品1137,S0017,B0012,C012,SUP0095,active,2025-04-22 05:12:55,6.29,22
P001138,悦己144骑行商品1138,S0018,B0144,C034,SUP0126,inactive,2024-05-23 07:06:28,0.39,18
P001139,悦己130图书商品1139,S0019,B0130,C037,SUP0141,active,2025-10-11 05:32:29,6.66,23
P001140,元气004乐器商品1140,S0020,B0004,C038,SUP0079,active,2024-08-02 06:11:34,9.29,8
P001141,青禾092玩具商品1141,S0021,B0092,C029,SUP0025,active,2026-06-22 10:13:16,5.76,3
P001142,智造064家用电器商品1142,S0022,B0064,C004,SUP0148,active,2024-05-07 14:27:33,8.21,11
P001143,智造059健身训练商品1143,S0023,B0059,C032,SUP0041,draft,2025-04-30 18:18:57,4.55,14
P001144,轻享149家纺商品1144,S0024,B0149,C017,SUP0145,active,2025-10-01 23:12:31,5.36,3
P001145,轻享079图书商品1145,S0025,B0079,C037,SUP0035,active,2025-07-10 05:18:40,8.16,16
P001146,元气013宠物生活商品1146,S0026,B0013,C040,SUP0135,active,2024-12-11 17:06:49,8.05,23
P001147,青禾115厨具商品1147,S0027,B0115,C018,SUP0054,active,2025-10-29 23:44:08,2.96,19
P001148,轻享043洗护商品1148,S0028,B0043,C024,SUP0115,active,2026-08-03 08:34:28,6.72,12
P001149,极光005智能设备商品1149,S0029,B0005,C005,SUP0053,draft,2024-08-06 07:17:33,5.94,1
P001150,云谷075箱包配饰商品1150,S0030,B0075,C010,SUP0111,active,2024-06-08 08:17:40,7.62,2
P001151,星辰107家纺商品1151,S0031,B0107,C017,SUP0022,active,2025-12-24 12:56:35,10.66,21
P001152,星辰116清洁用品商品1152,S0032,B0116,C019,SUP0006,active,2025-08-16 17:50:47,2.09,21
P001153,本色105健身训练商品1153,S0033,B0105,C032,SUP0114,active,2025-02-15 20:54:43,4.16,18
P001154,本色070休闲食品商品1154,S0034,B0070,C012,SUP0076,active,2026-01-12 11:53:45,4.14,15
P001155,智造054奶粉辅食商品1155,S0035,B0054,C028,SUP0064,active,2026-02-14 03:58:56,11.05,7
P001156,悦己130健身训练商品1156,S0036,B0130,C032,SUP0123,active,2024-08-07 17:11:37,8.11,12
P001157,悦己099厨具商品1157,S0037,B0099,C018,SUP0011,active,2024-12-20 01:53:13,5.76,20
P001158,本色133智能设备商品1158,S0038,B0133,C005,SUP0127,active,2025-12-01 06:33:39,2.4,16
P001159,悦己056家具商品1159,S0039,B0056,C020,SUP0064,active,2025-06-24 08:27:06,3.55,0
P001160,极光050运动鞋服商品1160,S0040,B0050,C009,SUP0070,active,2024-12-14 04:42:01,10.41,12
P001161,极光072电脑办公商品1161,S0041,B0072,C003,SUP0085,active,2024-05-04 04:17:32,8.95,9
P001162,新境150粮油调味商品1162,S0042,B0150,C014,SUP0009,active,2024-09-17 10:52:42,3.59,22
P001163,本色097电脑办公商品1163,S0043,B0097,C003,SUP0124,active,2024-08-26 22:59:06,1.93,0
P001164,星辰042智能设备商品1164,S0044,B0042,C005,SUP0027,active,2025-11-26 00:53:51,6.76,16
P001165,轻享040家纺商品1165,S0045,B0040,C017,SUP0018,active,2025-12-05 09:36:02,6.48,21
P001166,云谷145个人护理商品1166,S0046,B0145,C025,SUP0076,active,2025-05-25 14:00:43,3.81,8
P001167,本色016家纺商品1167,S0047,B0016,C017,SUP0049,active,2026-03-05 16:26:57,6.86,8
P001168,元气013洗护商品1168,S0048,B0013,C024,SUP0138,active,2025-08-31 14:54:16,9.45,17
P001169,云谷113宠物生活商品1169,S0049,B0113,C040,SUP0054,active,2025-02-06 03:12:25,3.8,21
P001170,极光050个人护理商品1170,S0050,B0050,C025,SUP0105,active,2024-10-06 18:15:43,10.34,5
P001171,元气004厨具商品1171,S0051,B0004,C018,SUP0057,active,2024-10-12 07:23:10,4.98,23
P001172,智造127洗护商品1172,S0052,B0127,C024,SUP0026,active,2025-09-26 13:22:15,9.71,23
P001173,智造086生鲜果蔬商品1173,S0053,B0086,C015,SUP0132,active,2026-05-02 00:55:33,7.58,5
P001174,新境134童装童鞋商品1174,S0054,B0134,C030,SUP0125,active,2025-01-10 08:16:51,10.39,23
P001175,轻享011宠物生活商品1175,S0055,B0011,C040,SUP0055,active,2026-03-02 22:43:53,8.04,1
P001176,新境031彩妆商品1176,S0056,B0031,C023,SUP0020,active,2025-09-29 22:55:15,8.05,1
P001177,青禾061文创商品1177,S0057,B0061,C039,SUP0126,active,2024-09-09 07:45:09,4.29,20
P001178,本色105生鲜果蔬商品1178,S0058,B0105,C015,SUP0066,draft,2025-10-29 20:42:24,5.09,6
P001179,新境135健身训练商品1179,S0059,B0135,C032,SUP0061,active,2024-07-03 17:11:51,9.87,12
P001180,轻享063运动鞋服商品1180,S0060,B0063,C009,SUP0041,active,2025-10-17 18:35:47,2.92,21
P001181,智造053护肤商品1181,S0061,B0053,C022,SUP0064,active,2026-07-03 09:58:58,0.55,10
P001182,智造102个人护理商品1182,S0062,B0102,C025,SUP0059,active,2024-03-11 10:26:34,1.94,23
P001183,青禾104男装商品1183,S0063,B0104,C007,SUP0121,active,2024-04-07 14:17:35,1.86,9
P001184,新境078运动鞋服商品1184,S0064,B0078,C009,SUP0134,active,2025-06-10 02:43:54,11.91,1
P001185,云谷015家具商品1185,S0065,B0015,C020,SUP0020,active,2026-04-16 11:32:32,4.8,3
P001186,星辰116运动鞋服商品1186,S0066,B0116,C009,SUP0053,active,2024-07-15 13:07:11,0.73,10
P001187,新境031婴童用品商品1187,S0067,B0031,C027,SUP0113,active,2026-01-12 10:51:39,4.23,8
P001188,元气106奶粉辅食商品1188,S0068,B0106,C028,SUP0032,active,2024-05-09 12:00:54,2.68,16
P001189,智造036电脑办公商品1189,S0069,B0036,C003,SUP0091,active,2024-09-22 12:58:53,6.52,15
P001190,星辰023手机通讯商品1190,S0070,B0023,C002,SUP0006,active,2024-08-25 09:45:42,6.39,21
P001191,元气068女装商品1191,S0071,B0068,C008,SUP0024,active,2025-04-21 09:23:54,5.99,5
P001192,智造054户外装备商品1192,S0072,B0054,C033,SUP0138,active,2024-12-24 03:05:47,3.13,0
P001193,极光121清洁用品商品1193,S0073,B0121,C019,SUP0048,active,2025-09-23 03:17:46,11.37,3
P001194,元气106婴童用品商品1194,S0074,B0106,C027,SUP0075,active,2024-05-15 10:05:26,3.65,2
P001195,元气094生鲜果蔬商品1195,S0075,B0094,C015,SUP0117,active,2024-09-22 12:07:40,5.74,4
P001196,青禾039骑行商品1196,S0076,B0039,C034,SUP0030,active,2025-06-07 09:34:29,6.14,6
P001197,青禾083乐器商品1197,S0077,B0083,C038,SUP0119,active,2025-11-07 13:40:35,5.69,21
P001198,智造007男装商品1198,S0078,B0007,C007,SUP0061,active,2026-06-06 06:53:09,8.75,18
P001199,云谷141男装商品1199,S0079,B0141,C007,SUP0049,active,2024-03-11 00:32:31,9.2,21
P001200,轻享040家纺商品1200,S0080,B0040,C017,SUP0147,active,2025-08-15 12:31:43,9.88,3
P001201,元气082家具商品1201,S0001,B0082,C020,SUP0110,inactive,2025-10-17 02:10:12,3.63,23
P001202,新境088生鲜果蔬商品1202,S0002,B0088,C015,SUP0041,active,2025-08-09 20:58:24,6.09,4
P001203,悦己056体育用品商品1203,S0003,B0056,C035,SUP0058,active,2025-06-27 22:49:08,0.86,12
P001204,新境031洗护商品1204,S0004,B0031,C024,SUP0116,active,2025-09-19 23:45:46,4.43,24
P001205,本色070体育用品商品1205,S0005,B0070,C035,SUP0101,active,2024-12-10 10:47:32,0.84,3
P001206,云谷113家纺商品1206,S0006,B0113,C017,SUP0120,draft,2025-10-17 06:46:44,11.08,18
P001207,星辰101粮油调味商品1207,S0007,B0101,C014,SUP0133,active,2026-03-27 12:43:30,10.94,16
P001208,智造026休闲食品商品1208,S0008,B0026,C012,SUP0023,active,2025-12-28 09:22:37,1.46,13
P001209,极光076粮油调味商品1209,S0009,B0076,C014,SUP0021,inactive,2025-05-26 14:53:11,3.96,24
P001210,本色105箱包配饰商品1210,S0010,B0105,C010,SUP0076,active,2025-11-05 20:58:50,10.63,5
P001211,极光121家具商品1211,S0011,B0121,C020,SUP0102,active,2026-06-23 13:46:36,1.3,12
P001212,星辰087宠物生活商品1212,S0012,B0087,C040,SUP0146,active,2025-05-06 10:11:51,11.04,6
P001213,星辰096清洁用品商品1213,S0013,B0096,C019,SUP0088,active,2025-06-28 17:02:49,0.64,15
P001214,本色016粮油调味商品1214,S0014,B0016,C014,SUP0075,active,2024-08-20 22:11:41,4.9,11
P001215,轻享149智能设备商品1215,S0015,B0149,C005,SUP0050,active,2025-03-19 21:56:22,3.46,22
P001216,智造131护肤商品1216,S0016,B0131,C022,SUP0042,active,2026-01-09 23:57:49,9.96,2
P001217,星辰122玩具商品1217,S0017,B0122,C029,SUP0098,inactive,2024-11-15 10:12:54,4.37,4
P001218,智造026智能设备商品1218,S0018,B0026,C005,SUP0021,active,2025-02-16 20:44:29,11.32,3
P001219,本色147家用电器商品1219,S0019,B0147,C004,SUP0120,active,2024-06-04 09:03:28,5.54,24
P001220,智造080彩妆商品1220,S0020,B0080,C023,SUP0004,active,2025-01-22 11:15:59,5.96,10
P001221,元气013厨具商品1221,S0021,B0013,C018,SUP0092,active,2026-05-29 12:24:08,1.9,6
P001222,悦己056清洁用品商品1222,S0022,B0056,C019,SUP0091,active,2026-02-06 20:02:24,5.35,7
P001223,星辰003运动鞋服商品1223,S0023,B0003,C009,SUP0015,active,2025-12-01 23:54:35,9.71,4
P001224,智造109饮料冲调商品1224,S0024,B0109,C013,SUP0080,active,2024-06-13 22:20:47,10.53,11
P001225,智造064骑行商品1225,S0025,B0064,C034,SUP0107,inactive,2024-04-25 11:28:54,8.17,18
P001226,本色133健身训练商品1226,S0026,B0133,C032,SUP0017,active,2024-12-26 12:21:39,11.45,20
P001227,元气089玩具商品1227,S0027,B0089,C029,SUP0061,active,2025-05-31 06:11:03,10.65,18
P001228,极光030手机通讯商品1228,S0028,B0030,C002,SUP0024,active,2024-11-27 01:16:05,5.92,10
P001229,元气082图书商品1229,S0029,B0082,C037,SUP0023,active,2026-01-31 18:02:58,2.34,19
P001230,智造028女装商品1230,S0030,B0028,C008,SUP0016,active,2025-01-19 04:17:02,11.18,23
P001231,轻享011体育用品商品1231,S0031,B0011,C035,SUP0063,active,2025-08-21 18:02:10,6.09,2
P001232,青禾083婴童用品商品1232,S0032,B0083,C027,SUP0135,active,2025-12-15 06:55:58,2.16,4
P001233,本色097彩妆商品1233,S0033,B0097,C023,SUP0026,active,2026-01-03 04:48:08,11.27,4
P001234,星辰107个人护理商品1234,S0034,B0107,C025,SUP0075,active,2026-04-13 16:19:01,0.27,12
P001235,本色123个人护理商品1235,S0035,B0123,C025,SUP0049,active,2025-05-06 02:45:57,9.1,24
P001236,新境047宠物生活商品1236,S0036,B0047,C040,SUP0140,draft,2025-07-08 06:33:36,7.67,19
P001237,极光121健身训练商品1237,S0037,B0121,C032,SUP0107,draft,2026-06-23 01:10:15,6.96,14
P001238,本色097个人护理商品1238,S0038,B0097,C025,SUP0056,active,2025-07-19 02:52:06,5.81,16
P001239,极光071家具商品1239,S0039,B0071,C020,SUP0110,active,2024-10-18 10:53:17,4.85,14
P001240,星辰042电脑办公商品1240,S0040,B0042,C003,SUP0065,active,2024-04-26 13:46:58,9.66,13
P001241,新境135奶粉辅食商品1241,S0041,B0135,C028,SUP0074,inactive,2026-04-16 18:19:29,9.33,4
P001242,元气068粮油调味商品1242,S0042,B0068,C014,SUP0023,active,2024-09-22 17:23:57,10.57,5
P001243,悦己035骑行商品1243,S0043,B0035,C034,SUP0003,active,2025-08-06 22:03:29,9.62,1
P001244,智造102婴童用品商品1244,S0044,B0102,C027,SUP0011,active,2025-11-04 03:20:12,8.31,15
P001245,云谷113粮油调味商品1245,S0045,B0113,C014,SUP0034,active,2024-05-09 16:19:38,0.62,14
P001246,轻享022骑行商品1246,S0046,B0022,C034,SUP0027,active,2025-10-29 00:55:11,6.93,16
P001247,新境132休闲食品商品1247,S0047,B0132,C012,SUP0085,active,2025-12-02 21:05:49,9.87,15
P001248,星辰023家具商品1248,S0048,B0023,C020,SUP0003,active,2025-03-12 23:09:17,2.67,0
P001249,元气094清洁用品商品1249,S0049,B0094,C019,SUP0042,active,2025-08-15 10:50:41,7.01,0
P001250,极光071男装商品1250,S0050,B0071,C007,SUP0148,active,2025-05-09 04:32:16,9.08,6
P001251,智造059彩妆商品1251,S0051,B0059,C023,SUP0024,active,2026-02-09 17:41:11,6.38,12
P001252,星辰003箱包配饰商品1252,S0052,B0003,C010,SUP0093,active,2025-09-07 10:57:41,8.16,23
P001253,本色016箱包配饰商品1253,S0053,B0016,C010,SUP0030,active,2025-02-03 05:25:15,6.53,17
P001254,星辰116玩具商品1254,S0054,B0116,C029,SUP0032,active,2025-12-22 17:15:39,3.12,24
P001255,新境073户外装备商品1255,S0055,B0073,C033,SUP0062,active,2024-08-25 18:57:00,5.04,22
P001256,极光046男装商品1256,S0056,B0046,C007,SUP0019,active,2024-08-18 18:42:43,0.94,21
P001257,青禾039护肤商品1257,S0057,B0039,C022,SUP0077,active,2025-12-01 23:36:51,2.45,23
P001258,智造028家用电器商品1258,S0058,B0028,C004,SUP0002,active,2026-08-20 19:18:38,11.08,15
P001259,新境135女装商品1259,S0059,B0135,C008,SUP0111,active,2026-03-01 04:09:16,3.0,8
P001260,星辰112洗护商品1260,S0060,B0112,C024,SUP0042,active,2024-12-01 08:41:14,2.13,13
P001261,悦己037休闲食品商品1261,S0061,B0037,C012,SUP0069,active,2024-09-09 02:04:51,2.16,4
P001262,悦己006生鲜果蔬商品1262,S0062,B0006,C015,SUP0005,active,2025-11-20 14:29:42,6.19,18
P001263,本色097女装商品1263,S0063,B0097,C008,SUP0091,active,2026-08-08 09:37:57,10.92,20
P001264,极光121家纺商品1264,S0064,B0121,C017,SUP0050,active,2024-09-23 01:35:47,1.02,8
P001265,元气051智能设备商品1265,S0065,B0051,C005,SUP0123,active,2025-05-03 13:23:50,11.04,9
P001266,本色021个人护理商品1266,S0066,B0021,C025,SUP0013,active,2026-03-09 04:37:17,3.51,8
P001267,智造026家用电器商品1267,S0067,B0026,C004,SUP0061,active,2025-07-17 07:55:30,11.59,7
P001268,元气069个人护理商品1268,S0068,B0069,C025,SUP0112,active,2025-05-30 23:21:38,10.48,5
P001269,悦己074厨具商品1269,S0069,B0074,C018,SUP0069,active,2026-06-02 06:48:52,7.99,9
P001270,智造012粮油调味商品1270,S0070,B0012,C014,SUP0037,active,2025-10-04 21:02:32,1.22,21
