favorite_id,user_id,product_id,favorited_at,source_page
FAV00000454,U002182,P000987,2025-02-13 19:34:58,search
FAV00000455,U001050,P000655,2026-06-11 23:48:34,product
FAV00000456,U003270,P000781,2026-01-28 07:39:13,search
FAV00000457,U004426,P000059,2025-05-03 22:29:09,product
FAV00000458,U003385,P000259,2025-06-17 16:40:36,search
FAV00000459,U004351,P001456,2025-12-14 15:25:34,recommendation
FAV00000460,U004020,P000873,2025-07-10 13:16:57,recommendation
FAV00000461,U002895,P001090,2026-04-01 23:26:13,product
FAV00000462,U003349,P001386,2025-03-20 06:14:36,product
FAV00000463,U004340,P000576,2026-06-24 16:00:47,product
FAV00000464,U002047,P000136,2025-04-15 22:43:07,product
FAV00000465,U001672,P000525,2025-08-29 03:47:21,campaign
FAV00000466,U001971,P000499,2025-09-26 22:01:52,product
FAV00000467,U002007,P000470,2025-07-02 18:32:52,product
FAV00000468,U004329,P000610,2026-05-07 18:16:26,product
FAV00000469,U004915,P000737,2025-01-04 01:06:54,product
FAV00000470,U003349,P000807,2025-01-29 15:35:28,recommendation
FAV00000471,U000575,P001178,2025-12-08 04:16:24,product
FAV00000472,U004190,P000294,2025-01-15 11:46:34,recommendation
FAV00000473,U004787,P000196,2026-03-29 07:25:12,product
FAV00000474,U002070,P001055,2025-01-07 20:25:52,recommendation
FAV00000475,U002445,P000857,2025-04-14 21:27:11,product
FAV00000476,U000191,P001035,2025-12-16 03:58:00,product
FAV00000477,U000164,P000529,2025-10-02 17:25:07,product
FAV00000478,U000267,P000132,2025-08-12 10:48:07,recommendation
FAV00000479,U000778,P001290,2025-08-22 19:08:41,product
FAV00000480,U000959,P000535,2026-08-10 16:08:45,recommendation
FAV00000481,U001632,P000318,2025-12-19 18:05:03,product
FAV00000482,U003579,P000726,2025-04-01 21:16:51,product
FAV00000483,U002148,P001177,2025-08-24 19:59:31,product
FAV00000484,U002583,P001016,2025-09-13 23:23:52,campaign
FAV00000485,U000667,P000288,2025-07-08 10:56:24,product
FAV00000486,U000841,P001455,2026-08-14 15:55:06,product
FAV00000487,U000708,P000258,2026-07-01 18:01:56,recommendation
FAV00000488,U002696,P000695,2025-07-28 20:37:54,product
FAV00000489,U004089,P000035,2026-05-19 08:20:56,product
FAV00000490,U000013,P000752,2026-03-11 14:34:33,product
FAV00000491,U002267,P000712,2025-10-10 03:12:34,search
FAV00000492,U003693,P000669,2025-01-14 18:36:22,product
FAV00000493,U001250,P001311,2026-07-24 03:35:14,search
FAV00000494,U002116,P000149,2026-04-05 07:11:06,product
FAV00000495,U004448,P001342,2025-05-22 22:02:12,product
FAV00000496,U000712,P000237,2025-06-17 02:44:59,product
FAV00000497,U001469,P000119,2026-01-07 23:58:09,product
FAV00000498,U002602,P000954,2025-12-05 01:00:45,recommendation
FAV00000499,U003293,P000314,2026-07-11 23:43:32,product
FAV00000500,U003071,P001178,2025-05-30 15:15:16,product
FAV00000501,U003963,P000372,2026-06-20 06:26:55,recommendation
FAV00000502,U004214,P001255,2025-02-23 08:38:02,product
FAV00000503,U001562,P000886,2025-09-03 02:14:11,product
FAV00000504,U004395,P000075,2026-07-15 12:26:31,product
FAV00000505,U001519,P001146,2026-01-25 16:54:01,recommendation
FAV00000506,U001128,P001482,2025-10-03 12:07:35,product
FAV00000507,U001171,P001400,2025-02-15 13:38:00,product
FAV00000508,U003751,P000068,2026-04-03 05:10:36,recommendation
FAV00000509,U001180,P000376,2025-05-25 18:22:57,product
FAV00000510,U003761,P000026,2025-12-17 08:20:28,recommendation
FAV00000511,U004537,P001388,2025-03-12 03:23:45,recommendation
FAV00000512,U002750,P000526,2025-06-05 21:53:46,product
FAV00000513,U004313,P000209,2026-08-19 05:12:35,search
FAV00000514,U003891,P001212,2025-10-27 06:32:38,product
FAV00000515,U001433,P001359,2025-02-11 16:20:15,campaign
FAV00000516,U003253,P000032,2026-07-15 22:46:29,product
FAV00000517,U001674,P000853,2026-04-03 19:54:39,product
FAV00000518,U001978,P001375,2025-04-08 04:30:34,search
FAV00000519,U003155,P000166,2026-03-14 20:12:15,recommendation
FAV00000520,U004131,P001011,2025-11-16 15:21:39,product
FAV00000521,U003259,P000585,2026-01-24 18:34:41,product
FAV00000522,U000418,P000929,2025-10-22 02:36:50,product
FAV00000523,U004342,P001392,2025-08-21 00:42:28,product
FAV00000524,U000648,P001045,2026-02-14 23:21:25,recommendation
FAV00000525,U004046,P001314,2025-11-17 08:45:12,product
FAV00000526,U004095,P000405,2025-08-04 13:49:26,product
FAV00000527,U004922,P000353,2026-02-08 23:20:21,recommendation
FAV00000528,U000419,P001454,2025-09-15 13:39:30,recommendation
FAV00000529,U004956,P000517,2025-03-18 11:53:52,search
FAV00000530,U003334,P000819,2026-06-18 18:00:20,product
FAV00000531,U002413,P000269,2025-12-29 15:05:19,product
FAV00000532,U001423,P001200,2025-01-15 02:42:15,recommendation
FAV00000533,U004415,P001308,2026-03-16 08:25:56,product
FAV00000534,U003876,P001183,2026-02-26 17:36:32,search
FAV00000535,U002516,P000534,2025-03-07 14:50:39,product
FAV00000536,U002572,P001087,2025-04-05 19:20:20,product
FAV00000537,U000142,P000095,2026-07-02 15:33:20,product
FAV00000538,U003805,P000158,2025-09-01 17:50:51,search
FAV00000539,U001008,P000238,2025-05-10 19:09:14,product
FAV00000540,U001608,P001047,2026-06-16 14:13:33,search
FAV00000541,U000218,P000678,2025-12-10 00:25:59,product
FAV00000542,U000699,P000914,2026-04-24 22:58:16,product
FAV00000543,U004377,P001195,2025-11-15 13:30:58,product
FAV00000544,U001133,P001114,2025-03-02 12:51:37,product
FAV00000545,U001598,P001064,2025-10-14 06:38:27,product
FAV00000546,U003555,P001224,2025-10-12 23:09:53,product
FAV00000547,U000794,P000196,2025-08-06 18:34:47,product
FAV00000548,U001831,P001341,2026-07-25 00:53:02,campaign
FAV00000549,U001535,P001175,2025-11-12 20:41:56,product
FAV00000550,U002778,P000870,2026-05-15 03:10:59,product
FAV00000551,U002329,P000289,2026-02-21 05:31:23,product
FAV00000552,U003115,P001471,2026-03-16 05:05:59,product
FAV00000553,U001370,P000268,2025-07-22 12:17:40,product
FAV00000554,U000122,P001245,2025-10-15 05:35:07,product
FAV00000555,U000854,P001069,2025-07-19 10:19:09,product
FAV00000556,U003620,P000102,2026-07-25 12:01:34,recommendation
FAV00000557,U000023,P000733,2025-06-02 09:12:54,recommendation
FAV00000558,U003027,P000262,2025-07-25 23:51:41,product
FAV00000559,U003731,P001199,2025-01-14 16:50:08,product
FAV00000560,U003048,P000932,2025-06-04 08:34:12,product
FAV00000561,U003333,P001000,2026-04-24 13:07:30,recommendation
FAV00000562,U003985,P000565,2026-03-03 17:19:47,product
FAV00000563,U001858,P000344,2025-05-17 22:52:44,product
FAV00000564,U004410,P000287,2026-07-28 10:52:35,product
FAV00000565,U003449,P000399,2026-02-18 16:14:25,search
FAV00000566,U002539,P000844,2025-05-21 23:34:38,product
FAV00000567,U000941,P000333,2025-09-03 02:03:25,search
FAV00000568,U001584,P000404,2026-03-26 11:28:29,product
FAV00000569,U002828,P001136,2025-10-29 14:34:21,product
FAV00000570,U001476,P000222,2026-01-29 03:53:33,search
FAV00000571,U002900,P001264,2026-06-05 09:47:39,product
FAV00000572,U001469,P001403,2025-04-26 05:05:30,product
FAV00000573,U002936,P001035,2025-09-27 21:34:10,search
FAV00000574,U003406,P001189,2026-06-25 10:11:05,product
FAV00000575,U004427,P001105,2026-07-05 08:52:51,product
FAV00000576,U001817,P000855,2025-09-02 01:07:00,search
FAV00000577,U001811,P000045,2025-12-23 03:14:05,recommendation
FAV00000578,U000604,P001138,2026-07-09 05:51:31,product
FAV00000579,U001378,P000450,2025-04-16 21:21:45,product
FAV00000580,U002987,P001209,2026-06-17 13:23:25,product
FAV00000581,U003351,P000277,2025-01-14 16:01:07,product
FAV00000582,U004418,P001466,2025-12-24 16:46:02,product
FAV00000583,U002163,P000803,2025-09-07 01:08:19,product
FAV00000584,U003292,P001042,2026-03-22 07:01:18,product
FAV00000585,U004635,P001113,2026-07-07 03:55:52,search
FAV00000586,U002881,P000053,2025-11-19 13:42:27,recommendation
FAV00000587,U002073,P001223,2025-02-02 18:51:38,search
FAV00000588,U004918,P000133,2025-09-13 13:32:48,product
FAV00000589,U002815,P001379,2025-09-22 16:23:57,search
FAV00000590,U001059,P000545,2026-03-06 10:42:41,product
FAV00000591,U003299,P000589,2025-12-01 12:01:13,campaign
FAV00000592,U002747,P000173,2026-03-04 20:49:55,product
FAV00000593,U002643,P001345,2026-04-17 21:35:29,recommendation
FAV00000594,U004796,P000940,2026-08-03 11:16:17,recommendation
FAV00000595,U000494,P001497,2026-04-08 02:24:36,recommendation
FAV00000596,U002258,P001148,2026-03-24 13:32:06,product
FAV00000597,U002571,P000927,2025-08-08 20:00:25,product
FAV00000598,U002033,P000544,2025-11-20 14:55:36,search
FAV00000599,U001110,P000268,2025-10-10 23:49:57,product
FAV00000600,U003208,P000793,2025-08-30 07:30:50,product
FAV00000601,U002868,P001107,2026-06-18 10:53:46,product
FAV00000602,U003486,P000856,2026-04-22 19:20:35,product
FAV00000603,U002214,P000520,2025-12-13 13:27:54,product
FAV00000604,U004139,P000624,2025-01-13 08:40:34,product
FAV00000605,U004742,P000774,2025-01-17 12:47:17,product
FAV00000606,U002851,P000335,2025-06-10 23:16:43,product
FAV00000607,U004075,P001418,2025-04-27 19:12:31,product
FAV00000608,U002757,P000204,2025-08-29 05:10:03,product
FAV00000609,U003643,P001037,2026-04-06 10:26:19,campaign
FAV00000610,U002328,P000851,2025-06-17 06:25:24,product
FAV00000611,U002376,P000547,2025-03-13 22:25:45,product
FAV00000612,U002216,P000561,2025-08-16 15:02:04,product
FAV00000613,U002336,P000924,2025-03-09 20:42:04,product
FAV00000614,U004752,P000066,2026-07-13 15:44:06,search
FAV00000615,U003476,P000005,2026-06-14 04:11:58,recommendation
FAV00000616,U002722,P000018,2025-01-18 11:01:59,recommendation
FAV00000617,U001941,P000447,2025-05-08 20:27:38,product
FAV00000618,U000496,P000896,2026-04-25 15:51:00,product
FAV00000619,U002159,P001410,2026-03-07 09:55:07,search
FAV00000620,U003157,P001494,2025-03-02 13:43:34,product
FAV00000621,U004986,P000034,2025-10-18 14:30:17,recommendation
FAV00000622,U000874,P001067,2025-06-17 07:02:08,search
FAV00000623,U002598,P000781,2026-05-02 09:20:19,product
FAV00000624,U001947,P000011,2026-05-29 16:39:00,search
FAV00000625,U004283,P000317,2026-05-08 18:58:59,product
FAV00000626,U000270,P000669,2025-05-29 23:10:52,campaign
FAV00000627,U002067,P001400,2026-01-05 07:13:38,product
FAV00000628,U000462,P001389,2025-10-28 00:09:31,recommendation
FAV00000629,U002188,P000478,2026-06-26 04:01:35,product
FAV00000630,U004839,P000866,2025-10-11 06:39:47,recommendation
FAV00000631,U001689,P001447,2026-06-15 19:27:58,campaign
FAV00000632,U000234,P001061,2025-08-08 04:48:10,product
FAV00000633,U004591,P000031,2025-12-04 07:51:46,product
FAV00000634,U003709,P000572,2025-01-27 15:48:32,search
FAV00000635,U004785,P000794,2025-06-13 07:28:31,product
FAV00000636,U003282,P001356,2025-05-28 06:49:08,product
FAV00000637,U002482,P001355,2026-04-12 18:30:28,product
FAV00000638,U002328,P000394,2025-10-15 02:45:02,recommendation
FAV00000639,U000399,P000176,2025-05-01 00:26:13,recommendation
FAV00000640,U002553,P000616,2025-02-26 23:00:16,search
FAV00000641,U004702,P001023,2025-08-21 18:55:10,search
FAV00000642,U000551,P001046,2025-11-14 14:05:33,product
FAV00000643,U000548,P000582,2026-04-05 00:39:33,product
FAV00000644,U003776,P000245,2025-07-08 06:11:28,product
FAV00000645,U003837,P001414,2026-08-14 13:20:58,product
FAV00000646,U001420,P000644,2026-08-02 10:55:10,product
FAV00000647,U002801,P000812,2025-03-27 14:06:05,product
FAV00000648,U001245,P000100,2026-01-19 15:04:56,product
FAV00000649,U001612,P000488,2025-04-08 07:13:23,campaign
FAV00000650,U000689,P000840,2025-04-06 10:03:07,product
FAV00000651,U003346,P000330,2025-03-19 00:45:53,product
FAV00000652,U003342,P001479,2026-02-04 02:54:21,search
FAV00000653,U004367,P001125,2026-08-09 01:26:44,product
FAV00000654,U001216,P000707,2025-04-20 17:22:01,product
FAV00000655,U004777,P000082,2025-11-14 21:43:03,product
FAV00000656,U002942,P000954,2025-01-14 22:39:12,product
FAV00000657,U004672,P000765,2026-01-10 16:24:29,search
FAV00000658,U002467,P000872,2025-05-06 02:02:17,product
FAV00000659,U000276,P001265,2025-04-02 02:17:49,product
FAV00000660,U000746,P001223,2025-03-30 22:57:33,product
FAV00000661,U002560,P000493,2026-08-19 20:45:20,search
FAV00000662,U004308,P000409,2025-11-24 08:03:20,product
FAV00000663,U003684,P000797,2025-10-08 19:26:15,recommendation
FAV00000664,U003373,P001168,2025-03-06 07:10:05,product
FAV00000665,U000082,P001224,2025-10-29 13:41:24,search
FAV00000666,U000503,P000274,2026-08-09 11:52:10,product
FAV00000667,U001130,P000588,2025-01-03 12:04:20,search
FAV00000668,U003815,P001292,2025-12-13 06:30:08,product
FAV00000669,U002770,P000350,2026-04-14 01:13:28,recommendation
FAV00000670,U001095,P000700,2026-08-18 01:36:23,recommendation
FAV00000671,U003575,P000398,2025-01-21 22:00:47,recommendation
FAV00000672,U003495,P000906,2026-03-15 15:59:13,recommendation
FAV00000673,U002373,P000134,2026-04-24 22:51:58,recommendation
FAV00000674,U002464,P000921,2025-04-21 15:10:20,recommendation
FAV00000675,U000557,P000055,2025-05-13 14:26:30,search
FAV00000676,U004523,P000164,2026-05-01 18:47:16,product
FAV00000677,U001727,P000185,2025-09-29 18:29:44,product
FAV00000678,U001202,P000184,2026-05-16 03:10:43,product
FAV00000679,U004280,P001195,2025-12-31 02:07:20,product
FAV00000680,U000012,P000799,2026-06-01 16:31:25,product
FAV00000681,U001360,P000385,2025-09-02 02:22:28,recommendation
FAV00000682,U000959,P000129,2025-03-15 10:08:07,search
FAV00000683,U000629,P000139,2026-05-15 09:30:07,product
FAV00000684,U000056,P000690,2026-06-19 00:38:53,product
FAV00000685,U001967,P000673,2025-01-13 00:49:16,product
FAV00000686,U002833,P000077,2025-05-06 01:17:21,search
FAV00000687,U002034,P000586,2026-08-22 05:31:55,product
FAV00000688,U002553,P001084,2025-09-26 22:41:37,product
FAV00000689,U002215,P001185,2026-03-26 01:08:13,search
FAV00000690,U002491,P000328,2025-04-19 05:09:02,search
FAV00000691,U002154,P001206,2026-06-18 08:35:30,product
FAV00000692,U002032,P000201,2026-02-07 08:07:05,product
FAV00000693,U000385,P001346,2025-06-28 03:18:21,recommendation
FAV00000694,U004220,P000800,2026-08-07 20:58:02,product
FAV00000695,U003708,P001220,2026-03-23 19:29:06,product
FAV00000696,U003303,P000167,2026-06-13 15:43:17,product
FAV00000697,U001126,P000440,2026-05-10 06:07:20,recommendation
FAV00000698,U003930,P000363,2025-12-09 13:29:04,search
FAV00000699,U000430,P001210,2025-04-10 06:31:13,product
FAV00000700,U000788,P001015,2025-03-11 02:51:39,campaign
FAV00000701,U003233,P000686,2025-06-01 03:09:51,product
FAV00000702,U004588,P001328,2026-05-18 19:49:15,product
FAV00000703,U004524,P000250,2026-06-21 00:14:48,campaign
FAV00000704,U001135,P001009,2025-07-10 05:28:39,recommendation
FAV00000705,U002138,P000944,2025-01-30 21:00:47,product
FAV00000706,U001344,P000668,2025-03-12 02:00:39,product
FAV00000707,U003588,P000316,2025-01-04 15:21:28,product
FAV00000708,U003631,P001062,2025-07-15 13:39:40,recommendation
FAV00000709,U001189,P000882,2025-11-23 00:30:54,search
FAV00000710,U001390,P000577,2025-09-23 22:41:17,campaign
FAV00000711,U003483,P000136,2025-01-22 11:55:36,search
FAV00000712,U000135,P001322,2025-09-23 04:21:14,recommendation
FAV00000713,U003157,P000755,2025-03-13 21:12:57,search
FAV00000714,U001733,P000117,2025-10-25 04:52:25,product
FAV00000715,U000695,P001023,2026-06-22 09:49:55,product
FAV00000716,U000785,P000645,2026-07-11 02:12:40,product
FAV00000717,U001281,P000534,2026-02-28 08:26:24,product
FAV00000718,U003850,P000616,2026-07-12 20:38:15,product
FAV00000719,U003180,P001261,2026-08-01 03:45:21,search
FAV00000720,U002732,P001003,2025-07-10 05:49:48,search
FAV00000721,U004974,P001357,2025-12-23 01:41:13,recommendation
FAV00000722,U004604,P000350,2025-06-04 00:34:20,recommendation
FAV00000723,U000186,P000201,2025-04-18 03:23:05,search
FAV00000724,U001105,P000316,2026-01-09 21:30:41,search
FAV00000725,U004357,P001190,2026-02-12 23:09:06,product
FAV00000726,U000286,P001363,2025-02-27 01:31:55,product
FAV00000727,U003321,P000192,2025-09-25 05:04:58,product
FAV00000728,U002212,P001206,2025-01-30 06:03:02,recommendation
FAV00000729,U001542,P000542,2026-05-27 20:09:43,product
FAV00000730,U001010,P001146,2025-12-01 19:25:03,recommendation
FAV00000731,U003861,P001391,2026-04-30 18:50:58,product
FAV00000732,U000858,P000819,2025-10-25 06:02:55,recommendation
FAV00000733,U002046,P001037,2025-10-20 14:13:33,product
FAV00000734,U002561,P001401,2026-04-22 20:18:49,product
FAV00000735,U000686,P001334,2026-05-01 08:24:30,recommendation
FAV00000736,U003591,P001249,2026-03-15 09:26:38,product
FAV00000737,U003293,P000593,2025-06-11 15:25:02,product
FAV00000738,U004428,P000914,2025-09-03 11:40:40,product
FAV00000739,U003011,P000322,2026-01-25 00:40:39,product
FAV00000740,U003907,P000103,2025-12-31 22:59:39,product
FAV00000741,U000240,P000308,2025-04-06 13:07:04,product
FAV00000742,U003684,P000687,2026-08-20 10:22:33,recommendation
FAV00000743,U000599,P000778,2025-11-29 05:53:03,recommendation
FAV00000744,U003064,P001220,2025-07-29 06:24:26,search
FAV00000745,U001712,P001365,2025-11-30 12:29:08,campaign
FAV00000746,U001732,P001428,2025-07-03 15:33:19,product
FAV00000747,U001900,P000399,2025-07-24 01:46:57,product
FAV00000748,U000335,P000202,2026-08-16 10:44:50,search
FAV00000749,U001312,P000524,2026-05-02 03:41:46,product
FAV00000750,U000661,P000099,2025-02-02 04:13:59,product
FAV00000751,U001454,P000658,2026-02-02 00:37:09,search
FAV00000752,U002703,P000860,2026-07-17 07:20:16,search
FAV00000753,U004674,P001031,2026-02-06 00:03:18,recommendation
FAV00000754,U000664,P000095,2025-05-30 11:19:06,product
FAV00000755,U004473,P000603,2026-05-03 12:03:34,product
FAV00000756,U004927,P001158,2025-01-13 09:39:28,campaign
FAV00000757,U001023,P001079,2025-08-07 15:16:25,product
FAV00000758,U000733,P000882,2025-10-19 14:03:46,product
FAV00000759,U001449,P001451,2025-10-08 10:33:16,product
FAV00000760,U004648,P001132,2025-11-16 22:04:10,product
FAV00000761,U000259,P000248,2026-03-26 20:29:40,product
FAV00000762,U003028,P000161,2026-08-05 21:27:56,product
FAV00000763,U004906,P000099,2026-07-28 09:11:15,product
FAV00000764,U000740,P001096,2025-08-24 13:40:51,product
FAV00000765,U004620,P001398,2026-05-27 10:15:20,product
FAV00000766,U002818,P000597,2025-12-24 23:15:23,search
FAV00000767,U004191,P000433,2025-11-18 02:57:52,product
FAV00000768,U002660,P000595,2025-04-28 02:05:47,campaign
FAV00000769,U000952,P001167,2026-05-30 12:25:00,campaign
FAV00000770,U004226,P001108,2025-09-18 22:03:53,search
FAV00000771,U004908,P000613,2025-10-25 02:56:33,product
FAV00000772,U004347,P001175,2025-11-19 08:16:14,product
FAV00000773,U000044,P001047,2026-06-01 20:11:24,product
FAV00000774,U001220,P001466,2026-03-06 19:17:06,product
FAV00000775,U004421,P000993,2026-01-13 10:49:48,recommendation
FAV00000776,U002241,P000403,2025-04-23 07:57:21,search
FAV00000777,U004536,P000004,2026-05-29 11:54:19,campaign
FAV00000778,U004784,P001232,2026-05-03 21:46:32,product
FAV00000779,U000461,P000352,2025-12-24 01:47:34,product
FAV00000780,U002620,P000151,2025-11-27 18:07:08,product
FAV00000781,U000225,P001144,2026-07-02 03:49:14,product
FAV00000782,U000918,P000192,2026-04-04 03:55:39,product
FAV00000783,U004919,P000992,2026-01-08 14:00:12,product
FAV00000784,U001307,P000525,2026-01-02 00:23:24,product
FAV00000785,U004077,P000906,2026-07-21 05:09:43,campaign
FAV00000786,U002307,P000080,2025-10-29 18:23:45,recommendation
