refund_item_id,refund_id,order_item_id,sku_id,refund_quantity,refund_amount,refund_type
RFI00001423,RF0001152,OI000005415,SKU0001475,1,854.96,return_and_refund
RFI00001424,RF0001152,OI000005414,SKU0002116,1,2263.06,refund_only
RFI00001425,RF0001153,OI000011299,SKU0001736,1,157.7,return_and_refund
RFI00001426,RF0001153,OI000011298,SKU0002856,1,1156.76,return_and_refund
RFI00001427,RF0001154,OI000006941,SKU0001074,1,114.54,return_and_refund
RFI00001428,RF0001155,OI000006925,SKU0001269,2,5521.55,refund_only
RFI00001429,RF0001156,OI000015074,SKU0001023,3,4627.92,return_and_refund
RFI00001430,RF0001157,OI000002235,SKU0000939,1,2832.65,return_and_refund
RFI00001431,RF0001157,OI000002234,SKU0001260,1,2244.28,return_and_refund
RFI00001432,RF0001158,OI000010247,SKU0001261,1,762.74,return_and_refund
RFI00001433,RF0001159,OI000008303,SKU0000380,1,2216.43,refund_only
RFI00001434,RF0001159,OI000008304,SKU0002300,1,267.47,return_and_refund
RFI00001435,RF0001160,OI000000378,SKU0001736,2,354.13,refund_only
RFI00001436,RF0001161,OI000001255,SKU0002817,1,1569.28,return_and_refund
RFI00001437,RF0001162,OI000012656,SKU0000783,1,1797.12,return_and_refund
RFI00001438,RF0001162,OI000012655,SKU0001903,1,1576.93,return_and_refund
RFI00001439,RF0001163,OI000006166,SKU0000598,1,1864.33,return_and_refund
RFI00001440,RF0001163,OI000006165,SKU0002518,1,287.84,return_and_refund
RFI00001441,RF0001164,OI000016247,SKU0002462,1,267.18,refund_only
RFI00001442,RF0001164,OI000016246,SKU0000382,1,133.68,refund_only
RFI00001443,RF0001165,OI000016385,SKU0000832,1,1540.18,return_and_refund
RFI00001444,RF0001166,OI000003575,SKU0001765,1,491.73,return_and_refund
RFI00001445,RF0001167,OI000003851,SKU0001162,1,121.95,return_and_refund
RFI00001446,RF0001167,OI000003850,SKU0000682,1,311.5,return_and_refund
RFI00001447,RF0001168,OI000016608,SKU0002518,1,314.97,refund_only
RFI00001448,RF0001169,OI000003007,SKU0002170,1,287.12,refund_only
RFI00001449,RF0001170,OI000003938,SKU0001195,1,1601.93,return_and_refund
RFI00001450,RF0001171,OI000000825,SKU0001654,2,3509.26,refund_only
RFI00001451,RF0001171,OI000000826,SKU0002933,3,8941.85,return_and_refund
RFI00001452,RF0001172,OI000010764,SKU0001032,2,1822.25,return_and_refund
RFI00001453,RF0001173,OI000018269,SKU0000527,1,625.0,refund_only
RFI00001454,RF0001174,OI000019322,SKU0000661,1,2963.64,return_and_refund
RFI00001455,RF0001175,OI000012394,SKU0002484,1,33.64,refund_only
RFI00001456,RF0001176,OI000000612,SKU0001568,1,1490.97,return_and_refund
RFI00001457,RF0001177,OI000015752,SKU0002503,3,5372.16,return_and_refund
RFI00001458,RF0001178,OI000013531,SKU0002499,2,4463.48,return_and_refund
RFI00001459,RF0001179,OI000010087,SKU0000947,1,1507.53,return_and_refund
RFI00001460,RF0001179,OI000010089,SKU0001107,4,10285.81,return_and_refund
RFI00001461,RF0001180,OI000017596,SKU0002564,2,3793.67,return_and_refund
RFI00001462,RF0001181,OI000003633,SKU0001435,1,2241.81,refund_only
RFI00001463,RF0001182,OI000002703,SKU0000030,3,3255.73,refund_only
RFI00001464,RF0001182,OI000002702,SKU0002110,1,2494.6,refund_only
RFI00001465,RF0001183,OI000000821,SKU0000264,2,1712.69,refund_only
RFI00001466,RF0001184,OI000013900,SKU0000458,2,3052.28,refund_only
RFI00001467,RF0001185,OI000017841,SKU0002314,3,584.24,refund_only
RFI00001468,RF0001186,OI000001432,SKU0000118,1,1194.62,return_and_refund
RFI00001469,RF0001187,OI000005753,SKU0002746,4,9095.48,return_and_refund
RFI00001470,RF0001188,OI000006826,SKU0002956,1,507.08,return_and_refund
RFI00001471,RF0001189,OI000002145,SKU0000785,1,756.47,return_and_refund
RFI00001472,RF0001190,OI000012235,SKU0000807,2,1564.37,return_and_refund
RFI00001473,RF0001191,OI000006433,SKU0002563,1,2422.55,refund_only
RFI00001474,RF0001192,OI000002341,SKU0000148,1,148.39,return_and_refund
RFI00001475,RF0001193,OI000006394,SKU0000341,2,3121.63,return_and_refund
RFI00001476,RF0001194,OI000013224,SKU0001828,1,546.6,return_and_refund
RFI00001477,RF0001195,OI000012180,SKU0001327,1,419.22,return_and_refund
RFI00001478,RF0001196,OI000006762,SKU0001883,3,6402.54,return_and_refund
RFI00001479,RF0001197,OI000010783,SKU0000933,1,960.11,return_and_refund
RFI00001480,RF0001197,OI000010782,SKU0001893,1,2059.24,return_and_refund
RFI00001481,RF0001198,OI000012324,SKU0002587,1,63.46,return_and_refund
RFI00001482,RF0001198,OI000012323,SKU0000187,1,555.49,refund_only
RFI00001483,RF0001199,OI000007002,SKU0000346,1,2100.82,return_and_refund
RFI00001484,RF0001200,OI000011655,SKU0001778,1,2278.65,refund_only
RFI00001485,RF0001201,OI000014317,SKU0000545,1,2458.02,return_and_refund
RFI00001486,RF0001202,OI000013798,SKU0001243,1,395.37,refund_only
RFI00001487,RF0001203,OI000002556,SKU0002369,1,1260.86,refund_only
RFI00001488,RF0001203,OI000002555,SKU0002529,1,2002.37,refund_only
RFI00001489,RF0001204,OI000015689,SKU0001947,1,2513.87,return_and_refund
RFI00001490,RF0001205,OI000017391,SKU0000033,1,1224.27,return_and_refund
RFI00001491,RF0001206,OI000013936,SKU0000458,1,1757.39,return_and_refund
RFI00001492,RF0001207,OI000015594,SKU0000768,1,207.33,refund_only
RFI00001493,RF0001208,OI000001858,SKU0000509,1,2363.19,return_and_refund
RFI00001494,RF0001209,OI000002180,SKU0000869,1,2869.35,return_and_refund
RFI00001495,RF0001210,OI000003108,SKU0002834,1,3180.31,return_and_refund
RFI00001496,RF0001210,OI000003107,SKU0000273,1,1317.38,refund_only
RFI00001497,RF0001211,OI000010804,SKU0001659,1,1815.62,return_and_refund
RFI00001498,RF0001212,OI000012312,SKU0002564,1,2141.88,return_and_refund
RFI00001499,RF0001213,OI000000706,SKU0000470,1,426.0,return_and_refund
RFI00001500,RF0001213,OI000000707,SKU0002389,2,1895.3,return_and_refund
RFI00001501,RF0001214,OI000005864,SKU0002060,1,2150.91,return_and_refund
RFI00001502,RF0001215,OI000006911,SKU0000003,1,274.75,return_and_refund
RFI00001503,RF0001216,OI000000144,SKU0000545,1,2348.99,return_and_refund
RFI00001504,RF0001217,OI000005297,SKU0000877,1,1875.18,refund_only
RFI00001505,RF0001217,OI000005298,SKU0001997,1,33.08,return_and_refund
RFI00001506,RF0001218,OI000000896,SKU0000385,2,3039.88,refund_only
RFI00001507,RF0001219,OI000003817,SKU0001727,1,645.08,return_and_refund
RFI00001508,RF0001220,OI000002545,SKU0002515,2,2140.93,return_and_refund
RFI00001509,RF0001221,OI000001981,SKU0001811,1,2769.62,refund_only
RFI00001510,RF0001221,OI000001982,SKU0002292,1,63.52,refund_only
RFI00001511,RF0001222,OI000020091,SKU0001008,2,863.08,return_and_refund
RFI00001512,RF0001223,OI000018896,SKU0002338,1,1590.99,return_and_refund
RFI00001513,RF0001223,OI000018895,SKU0002018,1,3227.99,return_and_refund
RFI00001514,RF0001224,OI000014758,SKU0002385,1,1414.24,return_and_refund
RFI00001515,RF0001225,OI000010243,SKU0002292,1,64.57,return_and_refund
RFI00001516,RF0001226,OI000008990,SKU0000058,1,228.59,return_and_refund
RFI00001517,RF0001227,OI000001357,SKU0002422,1,1628.47,return_and_refund
RFI00001518,RF0001228,OI000012853,SKU0002469,3,7913.64,refund_only
RFI00001519,RF0001228,OI000012854,SKU0000550,1,217.58,refund_only
RFI00001520,RF0001229,OI000020037,SKU0002078,1,2411.42,return_and_refund
RFI00001521,RF0001230,OI000014724,SKU0002596,1,2518.17,return_and_refund
RFI00001522,RF0001231,OI000012855,SKU0002845,1,1439.3,return_and_refund
RFI00001523,RF0001232,OI000011919,SKU0001281,1,1682.06,refund_only
RFI00001524,RF0001233,OI000003737,SKU0002139,1,1801.31,return_and_refund
RFI00001525,RF0001234,OI000000747,SKU0002802,1,2219.33,refund_only
RFI00001526,RF0001235,OI000008814,SKU0001933,1,1106.97,return_and_refund
RFI00001527,RF0001236,OI000010629,SKU0001020,1,1948.75,refund_only
RFI00001528,RF0001237,OI000005833,SKU0000799,4,2893.52,return_and_refund
RFI00001529,RF0001238,OI000012884,SKU0001210,1,2096.94,return_and_refund
RFI00001530,RF0001239,OI000018850,SKU0000056,1,2188.78,return_and_refund
RFI00001531,RF0001240,OI000008671,SKU0000391,1,802.54,return_and_refund
RFI00001532,RF0001240,OI000008672,SKU0000871,2,1920.68,return_and_refund
RFI00001533,RF0001241,OI000000595,SKU0002408,1,796.63,return_and_refund
RFI00001534,RF0001242,OI000017253,SKU0002870,1,2152.95,return_and_refund
RFI00001535,RF0001242,OI000017251,SKU0002710,1,698.34,refund_only
RFI00001536,RF0001243,OI000019787,SKU0000731,1,1717.99,return_and_refund
RFI00001537,RF0001244,OI000014500,SKU0002190,2,1948.89,return_and_refund
RFI00001538,RF0001244,OI000014502,SKU0002189,2,1516.72,return_and_refund
RFI00001539,RF0001245,OI000009075,SKU0000415,1,877.24,refund_only
RFI00001540,RF0001245,OI000009074,SKU0001055,1,1282.84,return_and_refund
RFI00001541,RF0001246,OI000005565,SKU0000063,1,2335.77,refund_only
RFI00001542,RF0001247,OI000011963,SKU0001100,1,1208.79,return_and_refund
RFI00001543,RF0001248,OI000002827,SKU0001444,1,1363.61,return_and_refund
RFI00001544,RF0001249,OI000016940,SKU0000986,2,2545.82,refund_only
RFI00001545,RF0001249,OI000016941,SKU0002745,1,2223.52,refund_only
RFI00001546,RF0001250,OI000019064,SKU0001661,2,908.92,return_and_refund
RFI00001547,RF0001250,OI000019065,SKU0001021,1,219.11,refund_only
RFI00001548,RF0001251,OI000014052,SKU0002066,1,2565.62,return_and_refund
RFI00001549,RF0001251,OI000014053,SKU0000306,1,1118.72,return_and_refund
RFI00001550,RF0001252,OI000004617,SKU0002167,1,1225.6,return_and_refund
RFI00001551,RF0001252,OI000004616,SKU0000087,1,2805.23,return_and_refund
RFI00001552,RF0001253,OI000019996,SKU0001263,1,774.54,return_and_refund
RFI00001553,RF0001254,OI000000167,SKU0001833,2,683.28,return_and_refund
RFI00001554,RF0001255,OI000011649,SKU0000325,4,7520.9,return_and_refund
RFI00001555,RF0001256,OI000010655,SKU0000563,1,2293.87,return_and_refund
RFI00001556,RF0001257,OI000002162,SKU0001542,1,155.66,return_and_refund
RFI00001557,RF0001258,OI000009009,SKU0000066,1,345.47,return_and_refund
RFI00001558,RF0001259,OI000009019,SKU0002054,1,306.16,return_and_refund
RFI00001559,RF0001260,OI000016311,SKU0000730,1,2009.17,return_and_refund
RFI00001560,RF0001261,OI000008795,SKU0001767,1,2216.92,return_and_refund
RFI00001561,RF0001261,OI000008793,SKU0000007,1,734.72,return_and_refund
RFI00001562,RF0001262,OI000004250,SKU0000881,1,945.44,return_and_refund
RFI00001563,RF0001263,OI000019445,SKU0000198,1,1096.67,return_and_refund
RFI00001564,RF0001264,OI000009702,SKU0002810,1,658.95,refund_only
RFI00001565,RF0001265,OI000013333,SKU0001704,1,2589.77,return_and_refund
RFI00001566,RF0001266,OI000015762,SKU0000026,1,1152.92,return_and_refund
RFI00001567,RF0001267,OI000008053,SKU0001187,1,1933.54,return_and_refund
RFI00001568,RF0001267,OI000008052,SKU0001827,3,1280.93,return_and_refund
RFI00001569,RF0001268,OI000019636,SKU0000242,1,888.4,return_and_refund
RFI00001570,RF0001268,OI000019635,SKU0000401,1,1996.07,return_and_refund
RFI00001571,RF0001269,OI000015632,SKU0002357,1,1697.78,return_and_refund
RFI00001572,RF0001270,OI000008085,SKU0001931,1,2326.61,return_and_refund
RFI00001573,RF0001271,OI000016676,SKU0001407,1,2553.94,return_and_refund
RFI00001574,RF0001272,OI000001871,SKU0001762,2,969.0,return_and_refund
RFI00001575,RF0001273,OI000013990,SKU0002953,1,1194.56,return_and_refund
RFI00001576,RF0001273,OI000013991,SKU0000393,1,1470.28,return_and_refund
RFI00001577,RF0001274,OI000005383,SKU0002326,2,4528.46,return_and_refund
RFI00001578,RF0001274,OI000005382,SKU0002006,1,776.18,return_and_refund
RFI00001579,RF0001275,OI000000696,SKU0002088,1,534.75,refund_only
RFI00001580,RF0001276,OI000000348,SKU0002153,1,37.67,return_and_refund
RFI00001581,RF0001277,OI000010571,SKU0001165,1,2509.15,return_and_refund
RFI00001582,RF0001278,OI000016891,SKU0002693,1,1574.95,refund_only
RFI00001583,RF0001279,OI000002308,SKU0000823,1,450.04,return_and_refund
RFI00001584,RF0001280,OI000010010,SKU0001249,3,2375.41,refund_only
RFI00001585,RF0001280,OI000010011,SKU0001090,1,1486.4,refund_only
RFI00001586,RF0001281,OI000002073,SKU0001015,1,2041.27,return_and_refund
RFI00001587,RF0001282,OI000003626,SKU0001460,1,1724.74,return_and_refund
RFI00001588,RF0001283,OI000003539,SKU0000083,1,138.96,return_and_refund
RFI00001589,RF0001283,OI000003541,SKU0001203,1,2841.96,refund_only
RFI00001590,RF0001284,OI000005379,SKU0002740,1,1730.29,return_and_refund
RFI00001591,RF0001285,OI000019560,SKU0002829,3,4962.78,refund_only
RFI00001592,RF0001286,OI000015393,SKU0000112,2,3238.72,return_and_refund
RFI00001593,RF0001286,OI000015395,SKU0001871,3,7095.26,return_and_refund
RFI00001594,RF0001287,OI000005540,SKU0002548,1,2188.42,return_and_refund
RFI00001595,RF0001288,OI000010303,SKU0001145,1,90.78,return_and_refund
RFI00001596,RF0001289,OI000020099,SKU0002122,1,1842.7,return_and_refund
RFI00001597,RF0001289,OI000020096,SKU0002441,1,350.12,refund_only
RFI00001598,RF0001290,OI000015642,SKU0000504,1,521.85,refund_only
RFI00001599,RF0001291,OI000009903,SKU0001620,1,2518.54,refund_only
RFI00001600,RF0001292,OI000001984,SKU0002132,2,561.15,return_and_refund
RFI00001601,RF0001292,OI000001986,SKU0001492,1,1236.86,return_and_refund
RFI00001602,RF0001293,OI000006862,SKU0002133,1,2290.01,refund_only
RFI00001603,RF0001294,OI000007466,SKU0002072,1,880.46,refund_only
RFI00001604,RF0001295,OI000008797,SKU0000931,1,2593.71,refund_only
RFI00001605,RF0001295,OI000008798,SKU0002532,1,1114.59,return_and_refund
RFI00001606,RF0001296,OI000017066,SKU0001074,2,244.48,refund_only
RFI00001607,RF0001297,OI000013739,SKU0002057,1,1317.84,refund_only
RFI00001608,RF0001298,OI000014572,SKU0002813,1,578.71,return_and_refund
RFI00001609,RF0001298,OI000014571,SKU0001534,1,1375.5,refund_only
RFI00001610,RF0001299,OI000015835,SKU0001976,1,401.79,return_and_refund
RFI00001611,RF0001299,OI000015836,SKU0001176,1,58.02,refund_only
RFI00001612,RF0001300,OI000008047,SKU0000908,1,1665.1,refund_only
RFI00001613,RF0001301,OI000004075,SKU0000328,1,1912.72,refund_only
RFI00001614,RF0001301,OI000004073,SKU0000168,2,4631.82,refund_only
RFI00001615,RF0001302,OI000000940,SKU0000874,1,992.63,return_and_refund
RFI00001616,RF0001303,OI000003073,SKU0000314,1,1602.39,return_and_refund
RFI00001617,RF0001304,OI000005850,SKU0001593,2,522.54,refund_only
RFI00001618,RF0001305,OI000005619,SKU0000194,1,502.65,return_and_refund
RFI00001619,RF0001305,OI000005618,SKU0001793,1,341.93,return_and_refund
RFI00001620,RF0001306,OI000019456,SKU0001517,1,1367.26,refund_only
RFI00001621,RF0001306,OI000019455,SKU0001837,1,2496.71,return_and_refund
RFI00001622,RF0001307,OI000010881,SKU0000070,1,2017.52,return_and_refund
RFI00001623,RF0001308,OI000017976,SKU0000259,1,1623.57,return_and_refund
RFI00001624,RF0001309,OI000012653,SKU0002934,1,2970.59,return_and_refund
RFI00001625,RF0001309,OI000012652,SKU0000374,1,2251.59,return_and_refund
RFI00001626,RF0001310,OI000016739,SKU0000979,1,2261.78,return_and_refund
RFI00001627,RF0001311,OI000007516,SKU0001864,1,1951.96,return_and_refund
RFI00001628,RF0001312,OI000005108,SKU0001943,1,3141.42,return_and_refund
RFI00001629,RF0001313,OI000005818,SKU0001253,2,2243.73,return_and_refund
RFI00001630,RF0001314,OI000012898,SKU0001013,1,973.91,return_and_refund
RFI00001631,RF0001314,OI000012897,SKU0000373,1,2191.81,return_and_refund
RFI00001632,RF0001315,OI000011507,SKU0001670,1,1033.3,return_and_refund
RFI00001633,RF0001316,OI000015386,SKU0002801,1,2055.03,return_and_refund
RFI00001634,RF0001317,OI000015224,SKU0000345,2,5722.62,return_and_refund
RFI00001635,RF0001318,OI000013612,SKU0000782,1,970.98,return_and_refund
RFI00001636,RF0001318,OI000013613,SKU0000302,4,12179.86,return_and_refund
RFI00001637,RF0001319,OI000005800,SKU0002673,1,1350.55,return_and_refund
RFI00001638,RF0001320,OI000018059,SKU0002922,1,2916.74,refund_only
RFI00001639,RF0001321,OI000006529,SKU0001111,2,4420.67,refund_only
RFI00001640,RF0001322,OI000016760,SKU0000110,1,1508.12,return_and_refund
RFI00001641,RF0001323,OI000018889,SKU0002171,1,2073.05,return_and_refund
RFI00001642,RF0001323,OI000018888,SKU0000412,1,1759.63,refund_only
RFI00001643,RF0001324,OI000004114,SKU0000196,1,569.09,refund_only
RFI00001644,RF0001325,OI000000015,SKU0001000,1,1643.93,return_and_refund
RFI00001645,RF0001326,OI000003877,SKU0001228,1,1671.82,return_and_refund
RFI00001646,RF0001327,OI000013763,SKU0002392,1,388.78,refund_only
RFI00001647,RF0001327,OI000013762,SKU0000472,1,2198.62,return_and_refund
RFI00001648,RF0001328,OI000010787,SKU0000493,2,1306.39,return_and_refund
RFI00001649,RF0001329,OI000018000,SKU0000909,1,787.62,return_and_refund
RFI00001650,RF0001329,OI000018001,SKU0002990,1,429.37,return_and_refund
RFI00001651,RF0001330,OI000010470,SKU0000418,1,2029.97,return_and_refund
RFI00001652,RF0001331,OI000016944,SKU0000091,1,2151.0,return_and_refund
RFI00001653,RF0001331,OI000016945,SKU0002972,1,989.36,refund_only
RFI00001654,RF0001332,OI000005206,SKU0001617,1,714.7,refund_only
RFI00001655,RF0001333,OI000005569,SKU0002060,1,1910.03,return_and_refund
RFI00001656,RF0001334,OI000003023,SKU0000441,1,256.83,refund_only
RFI00001657,RF0001335,OI000010196,SKU0002384,1,2156.46,return_and_refund
RFI00001658,RF0001335,OI000010197,SKU0002704,1,298.32,return_and_refund
RFI00001659,RF0001336,OI000010198,SKU0002554,1,424.71,return_and_refund
RFI00001660,RF0001336,OI000010199,SKU0002874,1,474.03,refund_only
RFI00001661,RF0001337,OI000007278,SKU0001077,1,3372.04,refund_only
RFI00001662,RF0001338,OI000005438,SKU0002426,2,2566.03,return_and_refund
RFI00001663,RF0001338,OI000005439,SKU0000346,1,2454.52,return_and_refund
RFI00001664,RF0001339,OI000011319,SKU0002815,1,2040.37,return_and_refund
RFI00001665,RF0001340,OI000009295,SKU0000318,1,847.42,return_and_refund
RFI00001666,RF0001341,OI000003090,SKU0002546,1,2517.17,return_and_refund
RFI00001667,RF0001342,OI000003070,SKU0002052,1,2072.5,refund_only
RFI00001668,RF0001342,OI000003071,SKU0000292,1,884.22,return_and_refund
RFI00001669,RF0001343,OI000017497,SKU0001064,1,1409.47,return_and_refund
RFI00001670,RF0001344,OI000010101,SKU0001284,1,2127.42,return_and_refund
RFI00001671,RF0001344,OI000010102,SKU0002083,1,2814.58,return_and_refund
RFI00001672,RF0001345,OI000003897,SKU0002607,1,237.71,return_and_refund
RFI00001673,RF0001345,OI000003896,SKU0000207,1,1749.5,return_and_refund
RFI00001674,RF0001346,OI000018781,SKU0002938,1,1460.11,return_and_refund
RFI00001675,RF0001347,OI000005487,SKU0000742,1,1160.21,return_and_refund
RFI00001676,RF0001348,OI000004926,SKU0001186,1,3319.64,refund_only
RFI00001677,RF0001349,OI000014101,SKU0001538,1,172.14,return_and_refund
RFI00001678,RF0001350,OI000006170,SKU0001136,1,203.85,refund_only
RFI00001679,RF0001351,OI000014086,SKU0002720,2,2196.22,return_and_refund
RFI00001680,RF0001352,OI000015105,SKU0002606,2,4740.75,return_and_refund
RFI00001681,RF0001352,OI000015106,SKU0001646,1,1459.64,return_and_refund
RFI00001682,RF0001353,OI000019118,SKU0000459,1,2777.65,return_and_refund
RFI00001683,RF0001354,OI000018642,SKU0000108,1,1547.28,return_and_refund
RFI00001684,RF0001354,OI000018643,SKU0002187,1,2037.0,return_and_refund
RFI00001685,RF0001355,OI000005053,SKU0000384,1,1225.21,return_and_refund
RFI00001686,RF0001356,OI000010142,SKU0000681,1,420.68,return_and_refund
RFI00001687,RF0001357,OI000004843,SKU0000779,1,1946.84,return_and_refund
RFI00001688,RF0001357,OI000004844,SKU0000939,1,2586.66,return_and_refund
RFI00001689,RF0001358,OI000012490,SKU0001622,1,1718.42,return_and_refund
RFI00001690,RF0001359,OI000001966,SKU0002747,1,577.39,return_and_refund
RFI00001691,RF0001360,OI000006596,SKU0000671,2,1249.97,return_and_refund
RFI00001692,RF0001361,OI000018742,SKU0001243,1,446.62,return_and_refund
RFI00001693,RF0001362,OI000003742,SKU0000904,2,3091.55,return_and_refund
RFI00001694,RF0001363,OI000012473,SKU0001432,2,1662.44,return_and_refund
RFI00001695,RF0001364,OI000019343,SKU0000179,1,1120.81,return_and_refund
RFI00001696,RF0001365,OI000001484,SKU0002613,1,1204.7,return_and_refund
RFI00001697,RF0001366,OI000017215,SKU0000862,3,4615.98,return_and_refund
RFI00001698,RF0001367,OI000014876,SKU0000528,1,517.46,return_and_refund
RFI00001699,RF0001368,OI000018597,SKU0001679,2,2139.81,return_and_refund
RFI00001700,RF0001368,OI000018598,SKU0001520,1,1166.27,refund_only
RFI00001701,RF0001369,OI000007207,SKU0001766,3,1656.44,refund_only
RFI00001702,RF0001369,OI000007206,SKU0000966,3,5836.64,return_and_refund
RFI00001703,RF0001370,OI000019214,SKU0002029,2,2067.93,return_and_refund
RFI00001704,RF0001371,OI000015582,SKU0002196,1,2642.1,return_and_refund
RFI00001705,RF0001372,OI000008333,SKU0002403,1,1398.57,return_and_refund
RFI00001706,RF0001372,OI000008332,SKU0000004,3,878.71,return_and_refund
RFI00001707,RF0001373,OI000018293,SKU0001759,3,6212.48,refund_only
RFI00001708,RF0001374,OI000008446,SKU0002201,1,2764.42,refund_only
RFI00001709,RF0001374,OI000008445,SKU0002522,1,2557.74,refund_only
RFI00001710,RF0001375,OI000018844,SKU0002712,3,1763.24,refund_only
RFI00001711,RF0001375,OI000018845,SKU0000631,2,3049.55,return_and_refund
RFI00001712,RF0001376,OI000004002,SKU0000597,1,1652.48,refund_only
RFI00001713,RF0001377,OI000004999,SKU0000178,1,1673.02,return_and_refund
RFI00001714,RF0001378,OI000006479,SKU0000298,1,574.5,refund_only
RFI00001715,RF0001378,OI000006478,SKU0001578,1,2596.69,return_and_refund
RFI00001716,RF0001379,OI000017479,SKU0002705,4,6842.03,return_and_refund
RFI00001717,RF0001380,OI000008700,SKU0001071,1,2431.18,return_and_refund
RFI00001718,RF0001381,OI000002289,SKU0002571,1,2578.73,return_and_refund
RFI00001719,RF0001381,OI000002288,SKU0001132,1,1464.2,return_and_refund
RFI00001720,RF0001382,OI000018662,SKU0001210,1,2256.38,return_and_refund
RFI00001721,RF0001383,OI000007891,SKU0000840,1,427.48,return_and_refund
RFI00001722,RF0001384,OI000008833,SKU0001468,2,2312.41,refund_only
RFI00001723,RF0001385,OI000017728,SKU0001508,1,707.93,return_and_refund
RFI00001724,RF0001385,OI000017727,SKU0000068,3,5153.75,return_and_refund
RFI00001725,RF0001386,OI000010028,SKU0000563,1,2338.53,return_and_refund
RFI00001726,RF0001386,OI000010029,SKU0002323,1,1091.53,return_and_refund
RFI00001727,RF0001387,OI000017387,SKU0001090,1,1311.29,return_and_refund
RFI00001728,RF0001388,OI000002727,SKU0000348,1,1804.05,return_and_refund
RFI00001729,RF0001388,OI000002728,SKU0000507,1,2347.74,return_and_refund
RFI00001730,RF0001389,OI000006184,SKU0001279,1,1756.27,return_and_refund
RFI00001731,RF0001389,OI000006185,SKU0002880,2,2232.15,return_and_refund
RFI00001732,RF0001390,OI000016903,SKU0001659,1,1742.68,return_and_refund
RFI00001733,RF0001391,OI000010343,SKU0001316,1,1806.94,refund_only
RFI00001734,RF0001391,OI000010344,SKU0000036,2,3659.17,return_and_refund
RFI00001735,RF0001392,OI000020016,SKU0001977,1,1617.82,return_and_refund
RFI00001736,RF0001393,OI000010440,SKU0002872,1,253.0,return_and_refund
RFI00001737,RF0001393,OI000010441,SKU0001271,4,6003.69,refund_only
RFI00001738,RF0001394,OI000013449,SKU0002743,1,1697.04,refund_only
RFI00001739,RF0001394,OI000013450,SKU0002424,1,1014.59,refund_only
RFI00001740,RF0001395,OI000001215,SKU0001290,1,937.9,return_and_refund
RFI00001741,RF0001396,OI000005960,SKU0000683,1,3148.33,refund_only
RFI00001742,RF0001396,OI000005961,SKU0002924,2,2066.43,return_and_refund
RFI00001743,RF0001397,OI000004497,SKU0002347,1,2513.02,return_and_refund
RFI00001744,RF0001398,OI000000515,SKU0002554,1,464.84,refund_only
RFI00001745,RF0001399,OI000003917,SKU0001996,1,1626.43,return_and_refund
RFI00001746,RF0001400,OI000004116,SKU0000106,2,4242.1,return_and_refund
RFI00001747,RF0001401,OI000000972,SKU0001584,1,130.06,return_and_refund
RFI00001748,RF0001402,OI000002040,SKU0000765,2,4989.24,return_and_refund
RFI00001749,RF0001402,OI000002042,SKU0001406,2,5113.39,refund_only
RFI00001750,RF0001403,OI000002604,SKU0000600,1,2324.66,return_and_refund
RFI00001751,RF0001404,OI000016726,SKU0002813,1,560.46,return_and_refund
RFI00001752,RF0001405,OI000011755,SKU0002002,3,2641.46,refund_only
RFI00001753,RF0001406,OI000005341,SKU0000990,1,1240.16,refund_only
RFI00001754,RF0001407,OI000004568,SKU0000079,3,2358.7,return_and_refund
RFI00001755,RF0001408,OI000018731,SKU0000215,2,3973.15,return_and_refund
RFI00001756,RF0001409,OI000009849,SKU0002211,1,2357.65,return_and_refund
RFI00001757,RF0001410,OI000014085,SKU0000213,1,1541.31,return_and_refund
RFI00001758,RF0001411,OI000015937,SKU0002438,1,1102.83,return_and_refund
RFI00001759,RF0001412,OI000018299,SKU0001962,1,1786.18,refund_only
RFI00001760,RF0001412,OI000018300,SKU0002441,1,295.02,return_and_refund
RFI00001761,RF0001413,OI000000322,SKU0001660,1,1614.9,return_and_refund
RFI00001762,RF0001414,OI000013906,SKU0001886,1,1129.68,return_and_refund
RFI00001763,RF0001415,OI000001955,SKU0001084,1,98.45,refund_only
RFI00001764,RF0001416,OI000008678,SKU0001961,1,1364.51,return_and_refund
RFI00001765,RF0001417,OI000010455,SKU0000410,1,1724.0,return_and_refund
RFI00001766,RF0001418,OI000006615,SKU0000642,1,1220.84,return_and_refund
RFI00001767,RF0001419,OI000004392,SKU0002958,1,1505.72,return_and_refund
RFI00001768,RF0001419,OI000004391,SKU0002638,1,1565.39,refund_only
RFI00001769,RF0001420,OI000012930,SKU0000849,1,766.2,return_and_refund
RFI00001770,RF0001420,OI000012929,SKU0002770,1,3144.08,refund_only
RFI00001771,RF0001421,OI000001375,SKU0000270,2,3625.02,refund_only
RFI00001772,RF0001422,OI000014650,SKU0001568,1,1644.64,return_and_refund
RFI00001773,RF0001423,OI000009658,SKU0000663,1,479.29,return_and_refund
RFI00001774,RF0001424,OI000008969,SKU0000495,2,4888.65,refund_only
RFI00001775,RF0001425,OI000000135,SKU0001451,3,2773.78,return_and_refund
RFI00001776,RF0001426,OI000011213,SKU0000629,1,583.65,return_and_refund
RFI00001777,RF0001427,OI000007709,SKU0000722,1,823.71,return_and_refund
RFI00001778,RF0001427,OI000007710,SKU0002001,4,3162.05,refund_only
