order_item_id,order_id,product_id,sku_id,quantity,unit_price,discount_amount,paid_amount,cost_amount
OI000000331,O00000185,P001400,SKU0002800,1,1458.14,172.04,1286.1,957.1
OI000000332,O00000186,P000494,SKU0000987,1,1154.55,60.94,1093.61,710.42
OI000000333,O00000187,P000494,SKU0000987,1,1114.7,160.09,954.61,710.42
OI000000334,O00000188,P001377,SKU0002754,1,2062.36,353.76,1708.6,1324.52
OI000000335,O00000188,P001457,SKU0002913,1,671.12,58.28,612.84,434.29
OI000000336,O00000188,P001457,SKU0002913,1,674.05,1.99,672.06,434.29
OI000000337,O00000188,P000737,SKU0001473,2,2635.26,806.52,4464.0,2752.06
OI000000338,O00000189,P001387,SKU0002773,1,536.02,72.51,463.51,308.73
OI000000339,O00000190,P001104,SKU0002207,1,921.85,121.78,800.07,716.26
OI000000340,O00000191,P000236,SKU0000471,1,2933.55,171.61,2761.94,1661.88
OI000000341,O00000191,P001436,SKU0002872,2,258.14,89.55,426.73,311.08
OI000000342,O00000191,P001116,SKU0002231,1,1742.49,76.17,1666.32,1363.82
OI000000343,O00000192,P001395,SKU0002790,1,2955.41,62.69,2892.72,1670.74
OI000000344,O00000192,P000115,SKU0000230,1,2059.45,134.04,1925.41,1234.24
OI000000345,O00000193,P001148,SKU0002296,1,768.64,95.85,672.79,605.02
OI000000346,O00000194,P000257,SKU0000513,1,1145.06,138.18,1006.88,583.18
OI000000347,O00000194,P000097,SKU0000194,4,649.97,435.63,2164.25,1828.08
OI000000348,O00000195,P001077,SKU0002153,1,44.09,6.42,37.67,34.12
OI000000349,O00000195,P001477,SKU0002954,1,1048.59,130.59,918.0,527.04
OI000000350,O00000196,P000796,SKU0001591,1,1039.88,50.36,989.52,662.24
OI000000351,O00000197,P000427,SKU0000853,1,1042.03,49.29,992.74,814.51
OI000000352,O00000198,P000801,SKU0001601,1,325.1,42.77,282.33,241.84
OI000000353,O00000199,P001247,SKU0002493,2,1776.35,538.29,3014.41,2436.54
OI000000354,O00000200,P000143,SKU0000286,2,1006.69,146.23,1867.15,1065.56
OI000000355,O00000201,P000042,SKU0000083,1,154.03,3.3,150.73,90.41
OI000000356,O00000202,P001334,SKU0002668,1,706.42,77.43,628.99,443.5
OI000000357,O00000202,P001414,SKU0002827,1,919.66,2.49,917.17,703.3
OI000000358,O00000203,P000359,SKU0000717,1,2976.6,512.94,2463.66,2010.02
OI000000359,O00000203,P000359,SKU0000718,1,3222.41,339.03,2883.38,2256.9
OI000000360,O00000204,P001116,SKU0002232,1,1712.9,180.12,1532.78,1128.73
OI000000361,O00000205,P000856,SKU0001712,1,1395.15,232.29,1162.86,813.98
OI000000362,O00000205,P000216,SKU0000431,1,2770.46,8.13,2762.33,2122.66
OI000000363,O00000206,P001324,SKU0002648,1,2775.4,208.69,2566.71,1601.25
OI000000364,O00000207,P000267,SKU0000533,2,2741.92,657.24,4826.6,3011.9
OI000000365,O00000207,P001227,SKU0002453,2,100.07,11.71,188.43,114.86
OI000000366,O00000208,P000343,SKU0000685,1,144.59,6.03,138.56,109.35
OI000000367,O00000208,P000903,SKU0001806,1,2750.01,138.7,2611.31,1469.09
OI000000368,O00000209,P001479,SKU0002957,1,1869.48,19.47,1850.01,1295.84
OI000000369,O00000210,P000990,SKU0001979,1,536.91,77.71,459.2,338.47
OI000000370,O00000211,P000426,SKU0000852,1,477.49,44.8,432.69,310.1
OI000000371,O00000211,P000346,SKU0000692,1,2932.86,522.76,2410.1,1837.73
OI000000372,O00000211,P000026,SKU0000052,1,1045.38,117.29,928.09,644.72
OI000000373,O00000212,P000996,SKU0001991,2,3346.21,341.41,6351.01,4351.36
OI000000374,O00000212,P001156,SKU0002311,1,1975.13,82.33,1892.8,1135.22
OI000000375,O00000213,P001053,SKU0002106,3,255.02,118.65,646.41,388.59
OI000000376,O00000214,P000100,SKU0000199,1,1447.66,170.17,1277.49,1113.4
OI000000377,O00000214,P000340,SKU0000680,1,1434.32,94.76,1339.56,729.76
OI000000378,O00000215,P000868,SKU0001736,2,187.89,21.65,354.13,253.34
OI000000379,O00000216,P000454,SKU0000908,1,1770.8,1.88,1768.92,1263.35
OI000000380,O00000217,P000527,SKU0001053,1,1105.02,102.14,1002.88,730.78
OI000000381,O00000217,P001167,SKU0002334,1,1695.45,295.49,1399.96,886.16
OI000000382,O00000218,P000118,SKU0000236,1,2370.5,243.31,2127.19,1596.15
OI000000383,O00000218,P001398,SKU0002796,1,1272.63,28.19,1244.44,799.55
OI000000384,O00000219,P001203,SKU0002406,3,2024.15,863.32,5209.13,3879.72
OI000000385,O00000220,P000829,SKU0001657,2,573.18,204.19,942.17,697.94
OI000000386,O00000221,P000608,SKU0001215,1,2749.61,325.57,2424.04,2034.35
OI000000387,O00000222,P000063,SKU0000125,1,920.03,14.33,905.7,698.25
OI000000388,O00000222,P001423,SKU0002846,1,1450.9,0.18,1450.72,929.06
OI000000389,O00000223,P000269,SKU0000537,4,1817.73,286.08,6984.84,4887.52
OI000000390,O00000224,P000220,SKU0000439,1,2873.46,325.87,2547.59,1619.82
OI000000391,O00000225,P000316,SKU0000632,1,1858.91,159.12,1699.79,1072.95
OI000000392,O00000226,P000090,SKU0000180,1,1289.85,146.57,1143.28,730.42
OI000000393,O00000226,P001450,SKU0002899,1,1034.95,109.06,925.89,790.36
OI000000394,O00000227,P000162,SKU0000323,1,2590.59,212.42,2378.17,1989.23
OI000000395,O00000227,P000162,SKU0000324,2,2361.29,765.43,3957.15,2820.14
OI000000396,O00000228,P001101,SKU0002201,1,3197.7,267.3,2930.4,2592.59
OI000000397,O00000229,P000010,SKU0000019,1,502.54,22.46,480.08,303.84
OI000000398,O00000230,P001039,SKU0002078,2,2550.75,119.52,4981.98,3551.22
OI000000399,O00000230,P000159,SKU0000317,1,823.6,70.61,752.99,538.99
OI000000400,O00000230,P001439,SKU0002878,1,360.95,45.35,315.6,278.7
OI000000401,O00000231,P001374,SKU0002747,1,700.75,23.11,677.64,422.12
OI000000402,O00000232,P000809,SKU0001618,1,630.36,50.31,580.05,468.46
OI000000403,O00000232,P001449,SKU0002897,1,2397.88,230.86,2167.02,1404.16
OI000000404,O00000233,P000739,SKU0001477,1,3168.51,517.72,2650.79,2305.0
OI000000405,O00000234,P001071,SKU0002142,3,2124.06,1123.77,5248.41,3929.16
OI000000406,O00000234,P001311,SKU0002622,1,180.92,17.53,163.39,90.29
OI000000407,O00000235,P001353,SKU0002705,1,1969.15,315.84,1653.31,1295.15
OI000000408,O00000236,P000112,SKU0000224,2,3074.97,156.58,5993.36,3837.1
OI000000409,O00000237,P000524,SKU0001047,1,2169.19,301.09,1868.1,1591.94
OI000000410,O00000238,P000865,SKU0001729,1,2933.29,238.4,2694.89,1663.09
OI000000411,O00000238,P000385,SKU0000770,1,1154.75,117.46,1037.29,772.57
OI000000412,O00000238,P000065,SKU0000130,1,2148.9,84.11,2064.79,1241.61
OI000000413,O00000239,P001342,SKU0002684,1,3374.33,70.71,3303.62,2619.95
OI000000414,O00000240,P000940,SKU0001879,1,1555.66,108.07,1447.59,1029.89
OI000000415,O00000241,P000581,SKU0001161,1,130.63,21.33,109.3,92.59
OI000000416,O00000241,P000741,SKU0001482,1,268.25,7.48,260.77,179.06
OI000000417,O00000242,P001182,SKU0002364,1,1663.31,3.08,1660.23,1162.65
OI000000418,O00000242,P001422,SKU0002843,2,1025.6,254.3,1796.9,1194.34
OI000000419,O00000243,P001254,SKU0002508,1,3405.59,340.45,3065.14,2079.95
OI000000420,O00000244,P001208,SKU0002415,1,76.97,8.41,68.56,52.68
OI000000421,O00000245,P001192,SKU0002384,1,2356.32,252.97,2103.35,1224.1
OI000000422,O00000245,P000632,SKU0001264,1,818.32,99.33,718.99,574.73
OI000000423,O00000246,P000889,SKU0001778,1,2143.5,263.34,1880.16,1139.58
OI000000424,O00000246,P000249,SKU0000497,3,2766.07,316.42,7981.79,6409.95
OI000000425,O00000247,P000993,SKU0001985,1,2484.63,140.18,2344.45,1834.4
OI000000426,O00000247,P001393,SKU0002785,3,388.63,196.76,969.13,682.26
OI000000427,O00000247,P001153,SKU0002305,2,603.85,65.68,1142.02,825.66
OI000000428,O00000248,P001084,SKU0002168,2,1414.44,170.7,2658.18,1859.82
OI000000429,O00000248,P000444,SKU0000888,3,439.22,114.19,1203.47,907.8
OI000000430,O00000249,P000984,SKU0001967,2,3434.09,1108.65,5759.53,5366.46
OI000000431,O00000250,P001476,SKU0002951,2,400.14,10.62,789.66,491.26
OI000000432,O00000251,P001362,SKU0002723,1,3354.28,333.29,3020.99,2629.85
OI000000433,O00000251,P000642,SKU0001283,2,2371.43,840.43,3902.43,3724.86
OI000000434,O00000252,P001443,SKU0002886,2,2999.57,776.76,5222.38,3829.26
OI000000435,O00000252,P001043,SKU0002086,1,3400.71,138.74,3261.97,2420.23
OI000000436,O00000252,P000003,SKU0000005,2,1899.94,572.82,3227.06,2036.08
OI000000437,O00000252,P000883,SKU0001766,1,608.14,16.25,591.89,318.35
OI000000438,O00000253,P001490,SKU0002979,1,2426.79,185.2,2241.59,1588.87
OI000000439,O00000253,P000930,SKU0001860,1,215.34,36.74,178.6,149.12
OI000000440,O00000253,P000690,SKU0001380,1,3149.26,519.93,2629.33,1691.85
OI000000441,O00000254,P000096,SKU0000191,1,907.53,124.44,783.09,697.21
OI000000442,O00000254,P001216,SKU0002432,1,541.29,8.94,532.35,399.0
OI000000443,O00000254,P000896,SKU0001791,1,1571.9,200.85,1371.05,972.45
OI000000444,O00000255,P000657,SKU0001314,1,149.38,23.35,126.03,82.95
OI000000445,O00000255,P001217,SKU0002434,1,174.48,3.5,170.98,129.74
OI000000446,O00000256,P000835,SKU0001669,1,926.11,123.16,802.95,528.72
OI000000447,O00000257,P001278,SKU0002555,1,209.09,35.79,173.3,116.78
OI000000448,O00000258,P000632,SKU0001264,3,827.53,18.36,2464.23,1724.19
OI000000449,O00000258,P000312,SKU0000623,1,199.86,34.09,165.77,140.64
OI000000450,O00000259,P000457,SKU0000913,1,225.03,6.66,218.37,179.65
OI000000451,O00000259,P000297,SKU0000594,1,3010.41,245.1,2765.31,1681.26
OI000000452,O00000260,P001167,SKU0002334,1,1742.34,196.17,1546.17,886.16
OI000000453,O00000261,P000953,SKU0001906,3,2987.87,1012.7,7950.91,4856.07
OI000000454,O00000261,P000793,SKU0001585,1,2684.55,283.02,2401.53,1848.85
OI000000455,O00000261,P001433,SKU0002865,1,2353.06,158.54,2194.52,1851.61
OI000000456,O00000262,P001149,SKU0002297,1,220.52,35.7,184.82,174.27
OI000000457,O00000263,P001081,SKU0002161,2,1826.08,389.97,3262.19,1950.3
OI000000458,O00000263,P000681,SKU0001362,2,1400.58,57.72,2743.44,2004.82
OI000000459,O00000264,P001249,SKU0002498,1,1858.85,54.94,1803.91,1106.24
OI000000460,O00000265,P001361,SKU0002722,1,2795.38,496.41,2298.97,1561.41
OI000000461,O00000265,P000561,SKU0001122,1,2003.77,161.96,1841.81,1042.98
OI000000462,O00000265,P000241,SKU0000482,1,1924.64,45.08,1879.56,1126.28
OI000000463,O00000266,P000113,SKU0000225,2,1940.3,507.08,3373.52,2161.1
OI000000464,O00000267,P000575,SKU0001150,1,2748.62,301.2,2447.42,1805.72
OI000000465,O00000267,P000575,SKU0001150,1,2758.97,215.37,2543.6,1805.72
OI000000466,O00000268,P000749,SKU0001497,2,824.64,4.38,1644.9,1147.82
OI000000467,O00000268,P000589,SKU0001178,2,3145.78,615.1,5676.46,4974.52
OI000000468,O00000269,P000591,SKU0001181,1,1724.58,32.19,1692.39,890.09
OI000000469,O00000269,P001151,SKU0002302,1,2788.5,16.65,2771.85,1620.99
OI000000470,O00000270,P000227,SKU0000454,2,510.63,154.48,866.78,787.34
OI000000471,O00000271,P000609,SKU0001218,1,2365.85,230.98,2134.87,1636.67
OI000000472,O00000271,P001089,SKU0002177,1,921.96,16.55,905.41,698.41
OI000000473,O00000272,P000387,SKU0000773,1,2683.48,411.82,2271.66,1502.43
OI000000474,O00000273,P000364,SKU0000727,1,2262.31,290.19,1972.12,1162.49
OI000000475,O00000274,P000376,SKU0000752,3,2049.58,598.22,5550.52,3984.96
OI000000476,O00000274,P000456,SKU0000911,1,475.37,58.66,416.71,374.16
OI000000477,O00000274,P000456,SKU0000912,2,406.09,36.5,775.68,521.24
OI000000478,O00000275,P001472,SKU0002943,1,154.37,20.61,133.76,112.22
OI000000479,O00000275,P000432,SKU0000863,1,560.07,43.14,516.93,295.87
OI000000480,O00000276,P000744,SKU0001487,2,1608.1,485.65,2730.55,2155.02
OI000000481,O00000276,P000904,SKU0001808,1,2684.08,386.19,2297.89,1580.6
OI000000482,O00000277,P001243,SKU0002485,1,1253.56,14.49,1239.07,635.44
OI000000483,O00000278,P000986,SKU0001971,1,914.11,5.96,908.15,656.74
OI000000484,O00000279,P001133,SKU0002265,1,1267.8,106.55,1161.25,835.2
OI000000485,O00000280,P001005,SKU0002009,1,2796.82,191.83,2604.99,1776.81
OI000000486,O00000281,P001218,SKU0002436,1,1912.52,251.91,1660.61,1358.03
OI000000487,O00000281,P000178,SKU0000356,1,3217.87,206.85,3011.02,2341.71
OI000000488,O00000281,P000738,SKU0001475,1,1036.95,98.61,938.34,752.63
OI000000489,O00000281,P000418,SKU0000836,3,3177.3,798.27,8733.63,6243.66
OI000000490,O00000282,P001101,SKU0002202,2,2652.21,886.47,4417.95,2804.48
OI000000491,O00000282,P000381,SKU0000762,3,3007.79,747.11,8276.26,4709.28
OI000000492,O00000283,P000415,SKU0000830,1,2535.21,147.75,2387.46,1545.23
OI000000493,O00000283,P000095,SKU0000189,1,1768.83,119.18,1649.65,1061.47
OI000000494,O00000284,P001361,SKU0002722,2,2899.23,337.29,5461.17,3122.82
OI000000495,O00000285,P001259,SKU0002517,1,314.44,56.04,258.4,243.55
OI000000496,O00000286,P001283,SKU0002566,1,3255.64,96.26,3159.38,1954.29
OI000000497,O00000287,P001328,SKU0002656,1,1582.95,120.96,1461.99,1134.27
OI000000498,O00000287,P001488,SKU0002976,1,591.16,78.83,512.33,373.64
OI000000499,O00000288,P000980,SKU0001960,1,1136.37,89.47,1046.9,619.06
OI000000500,O00000288,P001380,SKU0002759,1,2632.87,273.0,2359.87,2086.87
OI000000501,O00000289,P000416,SKU0000832,4,1497.5,830.79,5159.21,3668.76
OI000000502,O00000290,P000547,SKU0001094,1,2636.92,425.58,2211.34,1334.88
OI000000503,O00000291,P000137,SKU0000273,1,1412.36,83.09,1329.27,1053.66
OI000000504,O00000291,P001497,SKU0002993,1,3431.4,442.31,2989.09,2558.4
OI000000505,O00000292,P001056,SKU0002111,1,653.18,32.43,620.75,463.27
OI000000506,O00000292,P000256,SKU0000511,1,2363.46,395.09,1968.37,1376.78
OI000000507,O00000293,P001147,SKU0002293,1,1609.59,72.84,1536.75,1041.0
OI000000508,O00000294,P001203,SKU0002406,1,1931.74,242.64,1689.1,1293.24
OI000000509,O00000295,P000262,SKU0000524,1,487.05,83.02,404.03,323.86
OI000000510,O00000295,P000342,SKU0000683,4,3126.67,533.69,11972.99,6333.36
OI000000511,O00000296,P000044,SKU0000087,2,2935.72,149.67,5721.77,3045.46
OI000000512,O00000296,P000364,SKU0000727,3,2157.56,841.44,5631.24,3487.47
OI000000513,O00000297,P000391,SKU0000782,1,1024.47,108.63,915.84,817.55
OI000000514,O00000297,P001191,SKU0002381,1,1192.43,66.1,1126.33,708.32
OI000000515,O00000298,P001277,SKU0002554,1,507.12,42.28,464.84,360.92
OI000000516,O00000298,P001117,SKU0002233,1,859.65,54.81,804.84,574.37
OI000000517,O00000299,P000171,SKU0000341,1,1737.13,5.03,1732.1,1244.2
OI000000518,O00000299,P000251,SKU0000501,2,2786.52,52.85,5520.19,4215.56
OI000000519,O00000300,P000852,SKU0001703,1,2842.2,93.94,2748.26,1978.16
OI000000520,O00000301,P000122,SKU0000244,1,1780.6,305.79,1474.81,1069.24
OI000000521,O00000302,P000458,SKU0000915,1,1170.03,204.02,966.01,609.78
OI000000522,O00000303,P001472,SKU0002943,1,150.83,19.49,131.34,112.22
OI000000523,O00000304,P000624,SKU0001247,1,648.52,75.9,572.62,332.59
OI000000524,O00000304,P000784,SKU0001568,1,1602.72,147.69,1455.03,829.12
OI000000525,O00000304,P000624,SKU0001247,1,641.34,96.92,544.42,332.59
OI000000526,O00000305,P000127,SKU0000254,1,110.39,19.37,91.02,83.06
OI000000527,O00000305,P000367,SKU0000733,1,2061.51,151.45,1910.06,1166.01
OI000000528,O00000305,P000607,SKU0001214,1,2642.57,82.5,2560.07,1577.26
OI000000529,O00000306,P001353,SKU0002706,1,1965.54,281.09,1684.45,992.67
OI000000530,O00000306,P001353,SKU0002706,1,1920.42,46.72,1873.7,992.67
OI000000531,O00000307,P000586,SKU0001172,1,597.76,74.69,523.07,306.67
OI000000532,O00000308,P000273,SKU0000546,1,2727.51,89.73,2637.78,1911.84
OI000000533,O00000309,P000820,SKU0001640,1,2915.42,394.57,2520.85,1736.78
OI000000534,O00000310,P000911,SKU0001822,1,113.16,1.42,111.74,72.4
OI000000535,O00000310,P000831,SKU0001661,1,468.61,55.06,413.55,253.43
OI000000536,O00000310,P000911,SKU0001822,2,117.78,15.47,220.09,144.8
OI000000537,O00000310,P001231,SKU0002462,1,287.94,25.33,262.61,185.89
OI000000538,O00000311,P000792,SKU0001583,1,148.96,2.59,146.37,120.58
OI000000539,O00000312,P000212,SKU0000424,1,1854.45,190.55,1663.9,1147.53
OI000000540,O00000313,P000565,SKU0001129,1,409.37,57.83,351.54,207.49
OI000000541,O00000314,P000057,SKU0000114,1,414.75,59.51,355.24,198.25
OI000000542,O00000314,P000137,SKU0000273,1,1395.0,87.1,1307.9,1053.66
OI000000543,O00000315,P000687,SKU0001374,1,1087.83,111.66,976.17,689.54
OI000000544,O00000316,P000033,SKU0000065,1,370.74,21.27,349.47,208.91
OI000000545,O00000316,P000433,SKU0000866,1,90.17,12.08,78.09,54.37
OI000000546,O00000317,P000310,SKU0000620,1,30.22,4.08,26.14,16.81
OI000000547,O00000317,P000230,SKU0000460,1,2984.14,126.74,2857.4,2246.12
OI000000548,O00000318,P000476,SKU0000951,2,2564.9,284.87,4844.93,3690.82
OI000000549,O00000318,P000636,SKU0001271,1,1670.36,273.54,1396.82,1045.13
OI000000550,O00000319,P001461,SKU0002922,1,2911.58,305.13,2606.45,2236.75
OI000000551,O00000319,P001221,SKU0002441,1,350.58,6.34,344.24,172.93
OI000000552,O00000319,P000901,SKU0001801,2,419.83,99.73,739.93,543.94
OI000000553,O00000320,P000787,SKU0001573,1,628.41,20.26,608.15,343.54
OI000000554,O00000320,P001027,SKU0002053,1,357.6,30.61,326.99,249.8
OI000000555,O00000321,P000801,SKU0001601,1,330.34,36.67,293.67,241.84
OI000000556,O00000321,P000081,SKU0000162,1,98.38,6.32,92.06,70.97
OI000000557,O00000321,P000321,SKU0000641,2,1306.5,342.77,2270.23,1314.96
OI000000558,O00000322,P000858,SKU0001716,1,1626.42,98.28,1528.14,901.13
OI000000559,O00000323,P000551,SKU0001102,1,2175.11,322.92,1852.19,1247.8
OI000000560,O00000324,P000817,SKU0001633,1,3256.82,34.87,3221.95,2086.8
OI000000561,O00000325,P001264,SKU0002528,1,437.52,25.76,411.76,324.62
OI000000562,O00000325,P000224,SKU0000448,1,2049.73,207.69,1842.04,1211.34
OI000000563,O00000326,P000242,SKU0000483,1,803.27,7.02,796.25,607.03
OI000000564,O00000326,P001202,SKU0002404,1,1605.75,208.14,1397.61,1272.57
OI000000565,O00000327,P000637,SKU0001273,1,1571.94,155.32,1416.62,813.87
OI000000566,O00000328,P000744,SKU0001488,3,1676.79,88.6,4941.77,2889.57
OI000000567,O00000328,P000904,SKU0001808,2,2782.05,275.03,5289.07,3161.2
OI000000568,O00000329,P000203,SKU0000406,1,1995.79,223.35,1772.44,1464.32
OI000000569,O00000329,P000923,SKU0001845,1,532.16,57.33,474.83,292.34
OI000000570,O00000329,P000603,SKU0001205,2,1774.98,190.9,3359.06,2757.52
OI000000571,O00000330,P000819,SKU0001637,1,2775.44,303.8,2471.64,1918.49
OI000000572,O00000330,P000339,SKU0000678,1,2696.75,440.02,2256.73,1440.15
OI000000573,O00000331,P001437,SKU0002873,1,548.82,8.44,540.38,317.43
OI000000574,O00000332,P001107,SKU0002214,1,977.45,89.08,888.37,767.69
OI000000575,O00000332,P000307,SKU0000613,1,3015.59,362.12,2653.47,2262.0
OI000000576,O00000333,P000280,SKU0000559,1,824.45,136.9,687.55,534.73
OI000000577,O00000333,P000840,SKU0001680,3,1359.69,261.22,3817.85,2622.3
OI000000578,O00000333,P000520,SKU0001040,1,2353.75,418.59,1935.16,1797.0
OI000000579,O00000333,P000280,SKU0000560,1,780.39,21.41,758.98,636.15
OI000000580,O00000334,P001447,SKU0002894,2,353.18,22.63,683.73,360.3
OI000000581,O00000334,P000007,SKU0000014,3,272.59,57.95,759.82,424.83
OI000000582,O00000334,P000647,SKU0001294,1,311.03,49.2,261.83,254.36
OI000000583,O00000335,P000266,SKU0000531,2,368.69,33.24,704.14,492.0
OI000000584,O00000336,P000371,SKU0000741,1,1515.96,245.0,1270.96,1157.53
OI000000585,O00000336,P000691,SKU0001382,2,2169.93,211.51,4128.35,2873.66
OI000000586,O00000336,P001011,SKU0002021,1,1776.63,184.07,1592.56,1211.45
OI000000587,O00000337,P000651,SKU0001302,1,1263.02,179.4,1083.62,657.26
OI000000588,O00000337,P000571,SKU0001142,1,2184.26,84.18,2100.08,1266.74
OI000000589,O00000337,P000331,SKU0000662,2,3212.9,586.49,5839.31,3333.0
OI000000590,O00000338,P000185,SKU0000369,2,2794.12,295.16,5293.08,4477.38
OI000000591,O00000339,P001303,SKU0002605,1,2525.64,392.71,2132.93,1858.84
OI000000592,O00000340,P001166,SKU0002331,1,1481.63,253.74,1227.89,1119.25
OI000000593,O00000341,P001044,SKU0002087,1,704.42,95.64,608.78,433.5
OI000000594,O00000341,P000644,SKU0001288,1,2323.84,201.98,2121.86,1425.17
OI000000595,O00000341,P001204,SKU0002408,1,943.24,146.61,796.63,562.95
OI000000596,O00000342,P001052,SKU0002104,2,33.55,11.36,55.74,37.64
OI000000597,O00000343,P001010,SKU0002020,1,3048.62,61.69,2986.93,1682.94
OI000000598,O00000343,P000050,SKU0000100,2,2009.46,63.0,3955.92,3107.88
OI000000599,O00000344,P001253,SKU0002505,1,2156.74,89.77,2066.97,1521.14
OI000000600,O00000345,P000186,SKU0000371,3,1267.54,617.11,3185.51,2185.47
OI000000601,O00000345,P000986,SKU0001972,1,993.21,83.67,909.54,727.98
OI000000602,O00000345,P000826,SKU0001651,1,518.51,75.32,443.19,336.39
OI000000603,O00000345,P000666,SKU0001332,2,773.8,219.47,1328.13,1115.58
OI000000604,O00000346,P000827,SKU0001654,1,1933.49,236.55,1696.94,1349.76
OI000000605,O00000346,P001467,SKU0002933,1,3070.63,379.32,2691.31,1788.62
OI000000606,O00000347,P001132,SKU0002263,1,984.09,56.59,927.5,720.18
OI000000607,O00000347,P000412,SKU0000824,1,445.59,54.87,390.72,234.48
OI000000608,O00000348,P000465,SKU0000929,1,2434.35,0.19,2434.16,1983.34
OI000000609,O00000349,P000880,SKU0001760,1,3045.5,153.23,2892.27,2188.46
OI000000610,O00000349,P001200,SKU0002400,1,2002.53,333.31,1669.22,1164.39
OI000000611,O00000349,P000720,SKU0001439,1,102.62,1.81,100.81,74.68
OI000000612,O00000350,P000784,SKU0001568,1,1554.19,63.22,1490.97,829.12
OI000000613,O00000351,P000452,SKU0000904,1,1704.72,154.14,1550.58,899.93
OI000000614,O00000352,P000711,SKU0001422,1,1281.28,25.57,1255.71,757.69
OI000000615,O00000352,P000471,SKU0000942,1,543.73,95.17,448.56,418.93
OI000000616,O00000352,P000471,SKU0000941,1,626.23,46.95,579.28,431.31
OI000000617,O00000353,P000520,SKU0001040,3,2330.86,230.13,6762.45,5391.0
OI000000618,O00000353,P000120,SKU0000240,1,2073.48,201.83,1871.65,1350.03
OI000000619,O00000353,P000760,SKU0001520,3,1375.64,215.51,3911.41,2192.46
OI000000620,O00000353,P000200,SKU0000400,1,1556.32,4.12,1552.2,912.69
OI000000621,O00000354,P000964,SKU0001927,1,2118.5,6.15,2112.35,1477.01
OI000000622,O00000354,P001044,SKU0002087,1,687.17,120.32,566.85,433.5
OI000000623,O00000355,P000827,SKU0001654,1,1799.78,127.24,1672.54,1349.76
OI000000624,O00000356,P001355,SKU0002709,1,563.42,4.38,559.04,315.02
OI000000625,O00000356,P000235,SKU0000470,1,512.69,50.01,462.68,383.3
