track_id,shipment_id,track_status,location,occurred_at
TRK000000400,SHP00000105,运输中,长沙,2025-01-25 19:25:38
TRK000000401,SHP00000106,已揽收,厦门,2026-06-25 10:34:37
TRK000000402,SHP00000106,运输中,厦门,2026-06-25 22:34:37
TRK000000403,SHP00000107,已揽收,天津,2025-07-20 21:51:07
TRK000000404,SHP00000107,运输中,天津,2025-07-21 09:51:07
TRK000000405,SHP00000108,已揽收,长沙,2026-05-23 07:41:47
TRK000000406,SHP00000108,运输中,长沙,2026-05-23 19:41:47
TRK000000407,SHP00000108,派送中,长沙,2026-05-24 01:41:47
TRK000000408,SHP00000108,已签收,长沙,2026-05-24 07:41:47
TRK000000409,SHP00000109,已揽收,南昌,2025-04-25 03:41:55
TRK000000410,SHP00000109,运输中,南昌,2025-04-25 15:41:55
TRK000000411,SHP00000110,已揽收,太原,2025-05-01 11:59:46
TRK000000412,SHP00000110,运输中,太原,2025-05-01 23:59:46
TRK000000413,SHP00000110,派送中,太原,2025-05-06 05:59:46
TRK000000414,SHP00000110,已签收,太原,2025-05-06 11:59:46
TRK000000415,SHP00000111,已揽收,南京,2025-03-30 06:20:22
TRK000000416,SHP00000111,运输中,南京,2025-03-30 18:20:22
TRK000000417,SHP00000111,派送中,南京,2025-04-05 00:20:22
TRK000000418,SHP00000111,已签收,南京,2025-04-05 06:20:22
TRK000000419,SHP00000112,已揽收,南京,2025-07-29 20:02:44
TRK000000420,SHP00000112,运输中,南京,2025-07-30 08:02:44
TRK000000421,SHP00000112,派送中,南京,2025-08-03 14:02:44
TRK000000422,SHP00000112,已签收,南京,2025-08-03 20:02:44
TRK000000423,SHP00000113,已揽收,成都,2026-01-12 08:25:18
TRK000000424,SHP00000113,运输中,成都,2026-01-12 20:25:18
TRK000000425,SHP00000113,派送中,成都,2026-01-15 02:25:18
TRK000000426,SHP00000113,已签收,成都,2026-01-15 08:25:18
TRK000000427,SHP00000114,已揽收,南宁,2025-11-17 08:05:39
TRK000000428,SHP00000114,运输中,南宁,2025-11-17 20:05:39
TRK000000429,SHP00000114,派送中,南宁,2025-11-21 02:05:39
TRK000000430,SHP00000114,已签收,南宁,2025-11-21 08:05:39
TRK000000431,SHP00000115,已揽收,石家庄,2025-06-05 02:06:29
TRK000000432,SHP00000115,运输中,石家庄,2025-06-05 14:06:29
TRK000000433,SHP00000115,派送中,石家庄,2025-06-06 20:06:29
TRK000000434,SHP00000115,已签收,石家庄,2025-06-07 02:06:29
TRK000000435,SHP00000116,已揽收,南京,2025-02-03 04:33:52
TRK000000436,SHP00000116,运输中,南京,2025-02-03 16:33:52
TRK000000437,SHP00000117,已揽收,石家庄,2025-11-12 22:33:40
TRK000000438,SHP00000117,运输中,石家庄,2025-11-13 10:33:40
TRK000000439,SHP00000117,派送中,石家庄,2025-11-15 16:33:40
TRK000000440,SHP00000117,已签收,石家庄,2025-11-15 22:33:40
TRK000000441,SHP00000118,已揽收,深圳,2025-12-20 09:52:47
TRK000000442,SHP00000118,运输中,深圳,2025-12-20 21:52:47
TRK000000443,SHP00000118,派送中,深圳,2025-12-23 03:52:47
TRK000000444,SHP00000118,已签收,深圳,2025-12-23 09:52:47
TRK000000445,SHP00000119,已揽收,上海,2025-06-26 06:29:07
TRK000000446,SHP00000119,运输中,上海,2025-06-26 18:29:07
TRK000000447,SHP00000119,派送中,上海,2025-06-27 00:29:07
TRK000000448,SHP00000119,已签收,上海,2025-06-27 06:29:07
TRK000000449,SHP00000120,已揽收,北京,2025-06-20 15:41:25
TRK000000450,SHP00000120,运输中,北京,2025-06-21 03:41:25
TRK000000451,SHP00000120,派送中,北京,2025-06-21 09:41:25
TRK000000452,SHP00000120,已签收,北京,2025-06-21 15:41:25
TRK000000453,SHP00000121,已揽收,武汉,2025-05-14 03:46:01
TRK000000454,SHP00000121,运输中,武汉,2025-05-14 15:46:01
TRK000000455,SHP00000121,派送中,武汉,2025-05-18 21:46:01
TRK000000456,SHP00000121,已签收,武汉,2025-05-19 03:46:01
TRK000000457,SHP00000122,已揽收,天津,2025-09-04 10:57:05
TRK000000458,SHP00000122,运输中,天津,2025-09-04 22:57:05
TRK000000459,SHP00000122,派送中,天津,2025-09-10 04:57:05
TRK000000460,SHP00000122,已签收,天津,2025-09-10 10:57:05
TRK000000461,SHP00000123,已揽收,杭州,2025-04-02 10:56:43
TRK000000462,SHP00000123,运输中,杭州,2025-04-02 22:56:43
TRK000000463,SHP00000123,派送中,杭州,2025-04-04 04:56:43
TRK000000464,SHP00000123,已签收,杭州,2025-04-04 10:56:43
TRK000000465,SHP00000124,已揽收,北京,2025-05-08 08:56:41
TRK000000466,SHP00000124,运输中,北京,2025-05-08 20:56:41
TRK000000467,SHP00000124,派送中,北京,2025-05-13 02:56:41
TRK000000468,SHP00000124,已签收,北京,2025-05-13 08:56:41
TRK000000469,SHP00000125,已揽收,石家庄,2025-08-27 20:36:22
TRK000000470,SHP00000125,运输中,石家庄,2025-08-28 08:36:22
TRK000000471,SHP00000125,派送中,石家庄,2025-08-30 14:36:22
TRK000000472,SHP00000125,已签收,石家庄,2025-08-30 20:36:22
TRK000000473,SHP00000126,已揽收,南京,2025-11-01 16:52:46
TRK000000474,SHP00000126,运输中,南京,2025-11-02 04:52:46
TRK000000475,SHP00000126,派送中,南京,2025-11-05 10:52:46
TRK000000476,SHP00000126,已签收,南京,2025-11-05 16:52:46
TRK000000477,SHP00000127,已揽收,南京,2026-01-30 05:09:50
TRK000000478,SHP00000127,运输中,南京,2026-01-30 17:09:50
TRK000000479,SHP00000127,派送中,南京,2026-02-01 23:09:50
TRK000000480,SHP00000127,已签收,南京,2026-02-02 05:09:50
TRK000000481,SHP00000128,已揽收,杭州,2025-10-25 00:08:33
TRK000000482,SHP00000128,运输中,杭州,2025-10-25 12:08:33
TRK000000483,SHP00000129,已揽收,郑州,2025-06-21 23:33:25
TRK000000484,SHP00000129,运输中,郑州,2025-06-22 11:33:25
TRK000000485,SHP00000129,派送中,郑州,2025-06-25 17:33:25
TRK000000486,SHP00000129,已签收,郑州,2025-06-25 23:33:25
TRK000000487,SHP00000130,已揽收,南昌,2025-12-31 14:49:00
TRK000000488,SHP00000130,运输中,南昌,2026-01-01 02:49:00
TRK000000489,SHP00000130,派送中,南昌,2026-01-03 08:49:00
TRK000000490,SHP00000130,已签收,南昌,2026-01-03 14:49:00
TRK000000491,SHP00000131,已揽收,杭州,2026-01-20 14:01:59
TRK000000492,SHP00000131,运输中,杭州,2026-01-21 02:01:59
TRK000000493,SHP00000132,已揽收,厦门,2026-05-12 21:17:45
TRK000000494,SHP00000132,运输中,厦门,2026-05-13 09:17:45
TRK000000495,SHP00000133,已揽收,天津,2026-01-20 12:37:45
TRK000000496,SHP00000133,运输中,天津,2026-01-21 00:37:45
TRK000000497,SHP00000133,派送中,天津,2026-01-26 06:37:45
TRK000000498,SHP00000133,已签收,天津,2026-01-26 12:37:45
TRK000000499,SHP00000134,已揽收,贵阳,2025-10-29 21:42:41
TRK000000500,SHP00000134,运输中,贵阳,2025-10-30 09:42:41
TRK000000501,SHP00000134,派送中,贵阳,2025-11-04 15:42:41
TRK000000502,SHP00000134,已签收,贵阳,2025-11-04 21:42:41
TRK000000503,SHP00000135,已揽收,武汉,2025-10-15 19:21:01
TRK000000504,SHP00000135,运输中,武汉,2025-10-16 07:21:01
TRK000000505,SHP00000135,派送中,武汉,2025-10-21 13:21:01
TRK000000506,SHP00000135,已签收,武汉,2025-10-21 19:21:01
TRK000000507,SHP00000136,已揽收,北京,2025-08-04 15:04:02
TRK000000508,SHP00000136,运输中,北京,2025-08-05 03:04:02
TRK000000509,SHP00000136,派送中,北京,2025-08-08 09:04:02
TRK000000510,SHP00000136,已签收,北京,2025-08-08 15:04:02
TRK000000511,SHP00000137,已揽收,南京,2026-06-01 09:22:15
TRK000000512,SHP00000137,运输中,南京,2026-06-01 21:22:15
TRK000000513,SHP00000137,派送中,南京,2026-06-06 03:22:15
TRK000000514,SHP00000137,已签收,南京,2026-06-06 09:22:15
TRK000000515,SHP00000138,已揽收,长沙,2025-08-11 10:16:16
TRK000000516,SHP00000138,运输中,长沙,2025-08-11 22:16:16
TRK000000517,SHP00000138,派送中,长沙,2025-08-15 04:16:16
TRK000000518,SHP00000138,已签收,长沙,2025-08-15 10:16:16
TRK000000519,SHP00000139,已揽收,杭州,2025-06-21 03:37:01
TRK000000520,SHP00000139,运输中,杭州,2025-06-21 15:37:01
TRK000000521,SHP00000139,派送中,杭州,2025-06-24 21:37:01
TRK000000522,SHP00000139,已签收,杭州,2025-06-25 03:37:01
TRK000000523,SHP00000140,已揽收,上海,2026-04-02 05:42:31
TRK000000524,SHP00000140,运输中,上海,2026-04-02 17:42:31
TRK000000525,SHP00000141,已揽收,太原,2026-08-11 22:39:05
TRK000000526,SHP00000141,运输中,太原,2026-08-12 10:39:05
TRK000000527,SHP00000142,已揽收,长沙,2025-04-09 16:28:59
TRK000000528,SHP00000142,运输中,长沙,2025-04-10 04:28:59
TRK000000529,SHP00000142,派送中,长沙,2025-04-15 10:28:59
TRK000000530,SHP00000142,已签收,长沙,2025-04-15 16:28:59
TRK000000531,SHP00000143,已揽收,石家庄,2026-06-04 05:02:53
TRK000000532,SHP00000143,运输中,石家庄,2026-06-04 17:02:53
TRK000000533,SHP00000143,派送中,石家庄,2026-06-04 23:02:53
TRK000000534,SHP00000143,已签收,石家庄,2026-06-05 05:02:53
TRK000000535,SHP00000144,已揽收,南京,2025-08-03 03:23:00
TRK000000536,SHP00000144,运输中,南京,2025-08-03 15:23:00
TRK000000537,SHP00000144,派送中,南京,2025-08-03 21:23:00
TRK000000538,SHP00000144,已签收,南京,2025-08-04 03:23:00
TRK000000539,SHP00000145,已揽收,广州,2025-08-24 13:40:14
TRK000000540,SHP00000145,运输中,广州,2025-08-25 01:40:14
TRK000000541,SHP00000145,派送中,广州,2025-08-27 07:40:14
TRK000000542,SHP00000145,已签收,广州,2025-08-27 13:40:14
TRK000000543,SHP00000146,已揽收,杭州,2025-04-12 15:26:58
TRK000000544,SHP00000146,运输中,杭州,2025-04-13 03:26:58
TRK000000545,SHP00000146,派送中,杭州,2025-04-16 09:26:58
TRK000000546,SHP00000146,已签收,杭州,2025-04-16 15:26:58
TRK000000547,SHP00000147,已揽收,深圳,2025-04-03 19:24:18
TRK000000548,SHP00000147,运输中,深圳,2025-04-04 07:24:18
TRK000000549,SHP00000147,派送中,深圳,2025-04-09 13:24:18
TRK000000550,SHP00000147,已签收,深圳,2025-04-09 19:24:18
TRK000000551,SHP00000148,已揽收,南京,2025-01-10 06:45:05
TRK000000552,SHP00000148,运输中,南京,2025-01-10 18:45:05
TRK000000553,SHP00000148,派送中,南京,2025-01-16 00:45:05
TRK000000554,SHP00000148,已签收,南京,2025-01-16 06:45:05
TRK000000555,SHP00000149,已揽收,杭州,2025-11-18 03:13:21
TRK000000556,SHP00000149,运输中,杭州,2025-11-18 15:13:21
TRK000000557,SHP00000149,派送中,杭州,2025-11-21 21:13:21
TRK000000558,SHP00000149,已签收,杭州,2025-11-22 03:13:21
TRK000000559,SHP00000150,已揽收,成都,2025-08-23 05:45:46
TRK000000560,SHP00000150,运输中,成都,2025-08-23 17:45:46
TRK000000561,SHP00000150,派送中,成都,2025-08-27 23:45:46
TRK000000562,SHP00000150,已签收,成都,2025-08-28 05:45:46
TRK000000563,SHP00000151,已揽收,深圳,2026-06-22 11:45:45
TRK000000564,SHP00000151,运输中,深圳,2026-06-22 23:45:45
TRK000000565,SHP00000151,派送中,深圳,2026-06-25 05:45:45
TRK000000566,SHP00000151,已签收,深圳,2026-06-25 11:45:45
TRK000000567,SHP00000152,已揽收,南京,2025-06-12 04:18:42
TRK000000568,SHP00000152,运输中,南京,2025-06-12 16:18:42
TRK000000569,SHP00000153,已揽收,上海,2025-04-01 10:00:44
TRK000000570,SHP00000153,运输中,上海,2025-04-01 22:00:44
TRK000000571,SHP00000154,已揽收,北京,2026-06-25 13:59:31
TRK000000572,SHP00000154,运输中,北京,2026-06-26 01:59:31
TRK000000573,SHP00000154,派送中,北京,2026-06-28 07:59:31
TRK000000574,SHP00000154,已签收,北京,2026-06-28 13:59:31
TRK000000575,SHP00000155,已揽收,太原,2026-07-12 21:13:29
TRK000000576,SHP00000155,运输中,太原,2026-07-13 09:13:29
TRK000000577,SHP00000155,派送中,太原,2026-07-17 15:13:29
TRK000000578,SHP00000155,已签收,太原,2026-07-17 21:13:29
TRK000000579,SHP00000156,已揽收,武汉,2026-04-01 17:56:21
TRK000000580,SHP00000156,运输中,武汉,2026-04-02 05:56:21
TRK000000581,SHP00000156,派送中,武汉,2026-04-04 11:56:21
TRK000000582,SHP00000156,已签收,武汉,2026-04-04 17:56:21
TRK000000583,SHP00000157,已揽收,南昌,2025-08-14 05:50:41
TRK000000584,SHP00000157,运输中,南昌,2025-08-14 17:50:41
TRK000000585,SHP00000157,派送中,南昌,2025-08-17 23:50:41
TRK000000586,SHP00000157,已签收,南昌,2025-08-18 05:50:41
TRK000000587,SHP00000158,已揽收,广州,2025-04-22 09:41:39
TRK000000588,SHP00000158,运输中,广州,2025-04-22 21:41:39
TRK000000589,SHP00000158,派送中,广州,2025-04-25 03:41:39
TRK000000590,SHP00000158,已签收,广州,2025-04-25 09:41:39
TRK000000591,SHP00000159,已揽收,南昌,2026-01-21 12:58:05
TRK000000592,SHP00000159,运输中,南昌,2026-01-22 00:58:05
TRK000000593,SHP00000159,派送中,南昌,2026-01-25 06:58:05
TRK000000594,SHP00000159,已签收,南昌,2026-01-25 12:58:05
TRK000000595,SHP00000160,已揽收,长沙,2025-09-02 02:15:12
TRK000000596,SHP00000160,运输中,长沙,2025-09-02 14:15:12
TRK000000597,SHP00000160,派送中,长沙,2025-09-02 20:15:12
TRK000000598,SHP00000160,已签收,长沙,2025-09-03 02:15:12
TRK000000599,SHP00000161,已揽收,天津,2025-08-29 12:26:21
TRK000000600,SHP00000161,运输中,天津,2025-08-30 00:26:21
TRK000000601,SHP00000161,派送中,天津,2025-08-30 06:26:21
TRK000000602,SHP00000161,已签收,天津,2025-08-30 12:26:21
TRK000000603,SHP00000162,已揽收,上海,2026-04-20 01:34:50
TRK000000604,SHP00000162,运输中,上海,2026-04-20 13:34:50
TRK000000605,SHP00000162,派送中,上海,2026-04-22 19:34:50
TRK000000606,SHP00000162,已签收,上海,2026-04-23 01:34:50
TRK000000607,SHP00000163,已揽收,厦门,2025-07-29 12:47:57
TRK000000608,SHP00000163,运输中,厦门,2025-07-30 00:47:57
TRK000000609,SHP00000163,派送中,厦门,2025-08-04 06:47:57
TRK000000610,SHP00000163,已签收,厦门,2025-08-04 12:47:57
TRK000000611,SHP00000164,已揽收,青岛,2026-07-15 17:37:08
TRK000000612,SHP00000164,运输中,青岛,2026-07-16 05:37:08
TRK000000613,SHP00000165,已揽收,南宁,2026-08-22 05:19:30
TRK000000614,SHP00000165,运输中,南宁,2026-08-22 17:19:30
TRK000000615,SHP00000165,派送中,南宁,2026-08-25 23:19:30
TRK000000616,SHP00000165,已签收,南宁,2026-08-26 05:19:30
TRK000000617,SHP00000166,已揽收,厦门,2025-03-20 00:42:20
TRK000000618,SHP00000166,运输中,厦门,2025-03-20 12:42:20
TRK000000619,SHP00000166,派送中,厦门,2025-03-24 18:42:20
TRK000000620,SHP00000166,已签收,厦门,2025-03-25 00:42:20
TRK000000621,SHP00000167,已揽收,青岛,2025-08-19 20:51:58
TRK000000622,SHP00000167,运输中,青岛,2025-08-20 08:51:58
TRK000000623,SHP00000167,派送中,青岛,2025-08-24 14:51:58
TRK000000624,SHP00000167,已签收,青岛,2025-08-24 20:51:58
TRK000000625,SHP00000168,已揽收,南昌,2026-08-20 03:49:35
TRK000000626,SHP00000168,运输中,南昌,2026-08-20 15:49:35
TRK000000627,SHP00000168,派送中,南昌,2026-08-21 21:49:35
TRK000000628,SHP00000168,已签收,南昌,2026-08-22 03:49:35
TRK000000629,SHP00000169,已揽收,太原,2025-06-01 01:42:04
TRK000000630,SHP00000169,运输中,太原,2025-06-01 13:42:04
TRK000000631,SHP00000169,派送中,太原,2025-06-02 19:42:04
TRK000000632,SHP00000169,已签收,太原,2025-06-03 01:42:04
TRK000000633,SHP00000170,已揽收,上海,2025-09-10 10:19:05
TRK000000634,SHP00000170,运输中,上海,2025-09-10 22:19:05
TRK000000635,SHP00000170,派送中,上海,2025-09-15 04:19:05
TRK000000636,SHP00000170,已签收,上海,2025-09-15 10:19:05
TRK000000637,SHP00000171,已揽收,太原,2026-03-31 13:10:06
TRK000000638,SHP00000171,运输中,太原,2026-04-01 01:10:06
TRK000000639,SHP00000171,派送中,太原,2026-04-03 07:10:06
TRK000000640,SHP00000171,已签收,太原,2026-04-03 13:10:06
TRK000000641,SHP00000172,已揽收,重庆,2026-02-14 00:00:42
TRK000000642,SHP00000172,运输中,重庆,2026-02-14 12:00:42
TRK000000643,SHP00000172,派送中,重庆,2026-02-19 18:00:42
TRK000000644,SHP00000172,已签收,重庆,2026-02-20 00:00:42
TRK000000645,SHP00000173,已揽收,厦门,2025-04-06 04:37:26
TRK000000646,SHP00000173,运输中,厦门,2025-04-06 16:37:26
TRK000000647,SHP00000173,派送中,厦门,2025-04-09 22:37:26
TRK000000648,SHP00000173,已签收,厦门,2025-04-10 04:37:26
TRK000000649,SHP00000174,已揽收,太原,2025-12-06 14:23:32
TRK000000650,SHP00000174,运输中,太原,2025-12-07 02:23:32
TRK000000651,SHP00000174,派送中,太原,2025-12-10 08:23:32
TRK000000652,SHP00000174,已签收,太原,2025-12-10 14:23:32
TRK000000653,SHP00000175,已揽收,杭州,2025-09-07 15:25:51
TRK000000654,SHP00000175,运输中,杭州,2025-09-08 03:25:51
TRK000000655,SHP00000175,派送中,杭州,2025-09-12 09:25:51
TRK000000656,SHP00000175,已签收,杭州,2025-09-12 15:25:51
TRK000000657,SHP00000176,已揽收,昆明,2025-01-25 11:24:32
TRK000000658,SHP00000176,运输中,昆明,2025-01-25 23:24:32
TRK000000659,SHP00000176,派送中,昆明,2025-01-28 05:24:32
TRK000000660,SHP00000176,已签收,昆明,2025-01-28 11:24:32
TRK000000661,SHP00000177,已揽收,广州,2025-12-25 21:16:12
TRK000000662,SHP00000177,运输中,广州,2025-12-26 09:16:12
TRK000000663,SHP00000178,已揽收,青岛,2025-01-17 01:58:11
TRK000000664,SHP00000178,运输中,青岛,2025-01-17 13:58:11
TRK000000665,SHP00000178,派送中,青岛,2025-01-19 19:58:11
TRK000000666,SHP00000178,已签收,青岛,2025-01-20 01:58:11
TRK000000667,SHP00000179,已揽收,长沙,2026-04-20 10:44:16
TRK000000668,SHP00000179,运输中,长沙,2026-04-20 22:44:16
TRK000000669,SHP00000180,已揽收,石家庄,2025-02-09 09:03:10
TRK000000670,SHP00000180,运输中,石家庄,2025-02-09 21:03:10
TRK000000671,SHP00000180,派送中,石家庄,2025-02-11 03:03:10
TRK000000672,SHP00000180,已签收,石家庄,2025-02-11 09:03:10
TRK000000673,SHP00000181,已揽收,南昌,2025-09-20 01:30:03
TRK000000674,SHP00000181,运输中,南昌,2025-09-20 13:30:03
TRK000000675,SHP00000181,派送中,南昌,2025-09-23 19:30:03
TRK000000676,SHP00000181,已签收,南昌,2025-09-24 01:30:03
TRK000000677,SHP00000182,已揽收,厦门,2025-02-02 01:24:08
TRK000000678,SHP00000182,运输中,厦门,2025-02-02 13:24:08
TRK000000679,SHP00000182,派送中,厦门,2025-02-06 19:24:08
TRK000000680,SHP00000182,已签收,厦门,2025-02-07 01:24:08
TRK000000681,SHP00000183,已揽收,南京,2025-11-01 15:47:45
TRK000000682,SHP00000183,运输中,南京,2025-11-02 03:47:45
TRK000000683,SHP00000183,派送中,南京,2025-11-06 09:47:45
TRK000000684,SHP00000183,已签收,南京,2025-11-06 15:47:45
TRK000000685,SHP00000184,已揽收,贵阳,2025-12-03 13:06:03
TRK000000686,SHP00000184,运输中,贵阳,2025-12-04 01:06:03
TRK000000687,SHP00000184,派送中,贵阳,2025-12-08 07:06:03
TRK000000688,SHP00000184,已签收,贵阳,2025-12-08 13:06:03
TRK000000689,SHP00000185,已揽收,杭州,2026-06-09 12:27:57
TRK000000690,SHP00000185,运输中,杭州,2026-06-10 00:27:57
TRK000000691,SHP00000185,派送中,杭州,2026-06-15 06:27:57
TRK000000692,SHP00000185,已签收,杭州,2026-06-15 12:27:57
TRK000000693,SHP00000186,已揽收,成都,2025-02-24 09:45:16
TRK000000694,SHP00000186,运输中,成都,2025-02-24 21:45:16
TRK000000695,SHP00000186,派送中,成都,2025-02-27 03:45:16
TRK000000696,SHP00000186,已签收,成都,2025-02-27 09:45:16
TRK000000697,SHP00000187,已揽收,南宁,2025-10-30 22:02:04
TRK000000698,SHP00000187,运输中,南宁,2025-10-31 10:02:04
TRK000000699,SHP00000187,派送中,南宁,2025-10-31 16:02:04
TRK000000700,SHP00000187,已签收,南宁,2025-10-31 22:02:04
TRK000000701,SHP00000188,已揽收,成都,2025-09-01 12:57:46
TRK000000702,SHP00000188,运输中,成都,2025-09-02 00:57:46
TRK000000703,SHP00000188,派送中,成都,2025-09-06 06:57:46
TRK000000704,SHP00000188,已签收,成都,2025-09-06 12:57:46
TRK000000705,SHP00000189,已揽收,南京,2026-08-01 16:27:36
TRK000000706,SHP00000189,运输中,南京,2026-08-02 04:27:36
TRK000000707,SHP00000189,派送中,南京,2026-08-05 10:27:36
TRK000000708,SHP00000189,已签收,南京,2026-08-05 16:27:36
TRK000000709,SHP00000190,已揽收,长沙,2025-11-17 01:30:31
TRK000000710,SHP00000190,运输中,长沙,2025-11-17 13:30:31
TRK000000711,SHP00000190,派送中,长沙,2025-11-20 19:30:31
TRK000000712,SHP00000190,已签收,长沙,2025-11-21 01:30:31
TRK000000713,SHP00000191,已揽收,厦门,2026-08-15 04:34:57
TRK000000714,SHP00000191,运输中,厦门,2026-08-15 16:34:57
TRK000000715,SHP00000191,派送中,厦门,2026-08-19 22:34:57
TRK000000716,SHP00000191,已签收,厦门,2026-08-20 04:34:57
TRK000000717,SHP00000192,已揽收,上海,2026-03-25 08:49:37
TRK000000718,SHP00000192,运输中,上海,2026-03-25 20:49:37
TRK000000719,SHP00000192,派送中,上海,2026-03-30 02:49:37
TRK000000720,SHP00000192,已签收,上海,2026-03-30 08:49:37
TRK000000721,SHP00000193,已揽收,上海,2026-01-27 08:50:15
TRK000000722,SHP00000193,运输中,上海,2026-01-27 20:50:15
TRK000000723,SHP00000193,派送中,上海,2026-01-31 02:50:15
TRK000000724,SHP00000193,已签收,上海,2026-01-31 08:50:15
