receipt_id,coupon_id,user_id,received_at,receipt_status,source
CR00000408,CP00106,U001017,2025-02-19 14:54:09,used,new_user
CR00000409,CP00147,U001600,2025-04-08 15:57:04,expired,push
CR00000410,CP00034,U002822,2026-05-25 23:48:55,expired,push
CR00000411,CP00025,U000115,2025-08-15 00:14:20,used,campaign
CR00000412,CP00172,U003520,2026-02-14 20:27:59,expired,member_center
CR00000413,CP00059,U002536,2026-08-22 12:50:07,used,campaign
CR00000414,CP00075,U003999,2025-02-16 22:56:39,unused,push
CR00000415,CP00036,U000168,2026-08-08 08:07:25,unused,campaign
CR00000416,CP00126,U003416,2026-08-11 08:11:36,used,new_user
CR00000417,CP00153,U000767,2025-08-23 20:21:25,expired,member_center
CR00000418,CP00139,U002437,2025-11-19 08:11:03,unused,member_center
CR00000419,CP00139,U004407,2025-11-28 01:21:52,used,member_center
CR00000420,CP00171,U003934,2025-11-02 21:37:52,expired,campaign
CR00000421,CP00152,U001682,2026-01-17 09:47:08,unused,campaign
CR00000422,CP00077,U003364,2025-01-31 13:42:16,expired,new_user
CR00000423,CP00029,U002246,2025-10-15 01:39:53,unused,campaign
CR00000424,CP00003,U000727,2025-09-27 16:37:33,used,member_center
CR00000425,CP00055,U001150,2026-03-01 17:43:26,used,push
CR00000426,CP00005,U000163,2025-10-09 20:50:43,expired,push
CR00000427,CP00062,U001207,2026-04-12 13:15:45,used,new_user
CR00000428,CP00079,U000910,2026-02-03 04:25:06,used,campaign
CR00000429,CP00105,U002447,2025-06-09 15:39:29,used,campaign
CR00000430,CP00041,U001434,2025-02-03 05:18:31,expired,campaign
CR00000431,CP00138,U002698,2025-05-12 03:43:31,expired,campaign
CR00000432,CP00135,U003621,2025-11-20 00:06:21,expired,campaign
CR00000433,CP00041,U001898,2025-01-19 06:40:25,expired,member_center
CR00000434,CP00134,U003655,2025-06-29 20:32:07,used,push
CR00000435,CP00158,U001066,2025-08-24 08:33:47,used,campaign
CR00000436,CP00015,U002026,2026-04-11 03:32:53,used,campaign
CR00000437,CP00164,U000427,2025-12-09 23:57:29,expired,campaign
CR00000438,CP00069,U003932,2026-08-22 00:32:54,used,push
CR00000439,CP00047,U004755,2026-07-27 16:13:49,used,new_user
CR00000440,CP00162,U004841,2025-01-18 22:09:44,unused,campaign
CR00000441,CP00076,U001520,2025-03-08 02:17:30,used,new_user
CR00000442,CP00025,U003811,2025-08-22 02:16:56,used,new_user
CR00000443,CP00067,U004287,2025-08-06 18:42:06,expired,new_user
CR00000444,CP00107,U003646,2026-07-01 17:25:47,used,campaign
CR00000445,CP00151,U003074,2025-06-19 02:28:15,unused,campaign
CR00000446,CP00068,U003418,2026-06-14 19:07:55,expired,campaign
CR00000447,CP00108,U003574,2026-07-24 18:33:29,unused,push
CR00000448,CP00038,U004531,2026-06-06 10:30:41,unused,campaign
CR00000449,CP00169,U001416,2025-06-12 05:55:49,used,member_center
CR00000450,CP00176,U000822,2025-05-27 18:57:49,used,campaign
CR00000451,CP00165,U002654,2026-06-02 03:41:09,expired,push
CR00000452,CP00173,U000545,2025-07-14 13:32:14,expired,campaign
CR00000453,CP00118,U002112,2025-12-23 00:18:18,used,member_center
CR00000454,CP00114,U004153,2025-10-02 04:27:58,used,campaign
CR00000455,CP00035,U000273,2026-02-01 14:27:31,unused,campaign
CR00000456,CP00111,U002299,2025-09-30 04:17:05,used,campaign
CR00000457,CP00139,U004276,2025-11-28 02:27:46,used,campaign
CR00000458,CP00030,U000723,2025-08-01 13:32:04,used,new_user
CR00000459,CP00010,U002112,2025-11-16 21:56:16,used,member_center
CR00000460,CP00021,U002909,2026-02-17 14:39:48,used,campaign
CR00000461,CP00095,U002784,2025-01-31 02:51:52,expired,campaign
CR00000462,CP00016,U001135,2025-12-31 04:05:18,used,campaign
CR00000463,CP00113,U004823,2025-12-19 12:29:05,used,member_center
CR00000464,CP00057,U004085,2025-06-08 07:56:40,unused,campaign
CR00000465,CP00044,U000196,2025-08-25 07:18:34,unused,push
CR00000466,CP00014,U004138,2025-11-03 10:39:31,used,campaign
CR00000467,CP00062,U004933,2026-04-16 06:30:00,expired,push
CR00000468,CP00116,U003245,2026-06-08 15:17:49,unused,campaign
CR00000469,CP00104,U002444,2025-10-20 04:21:02,expired,campaign
CR00000470,CP00078,U001497,2026-08-16 08:41:05,unused,push
CR00000471,CP00150,U004563,2025-12-08 21:25:21,used,member_center
CR00000472,CP00165,U002478,2026-05-30 12:08:29,used,campaign
CR00000473,CP00079,U001999,2026-01-28 20:46:29,used,campaign
CR00000474,CP00030,U003847,2025-07-29 23:10:07,expired,campaign
CR00000475,CP00083,U003817,2026-04-14 21:08:15,expired,new_user
CR00000476,CP00052,U002703,2026-03-19 01:04:53,used,push
CR00000477,CP00028,U004230,2025-11-15 15:05:05,used,member_center
CR00000478,CP00014,U000803,2025-10-27 16:46:09,expired,push
CR00000479,CP00067,U000443,2025-08-10 01:24:08,expired,new_user
CR00000480,CP00110,U000401,2025-09-18 11:45:43,used,new_user
CR00000481,CP00151,U000275,2025-06-24 00:01:01,used,campaign
CR00000482,CP00094,U000693,2025-04-06 06:59:36,expired,new_user
CR00000483,CP00098,U000642,2025-07-16 22:07:59,used,member_center
CR00000484,CP00132,U003619,2026-06-11 15:47:38,used,campaign
CR00000485,CP00168,U001756,2026-02-22 10:48:00,used,campaign
CR00000486,CP00138,U002267,2025-05-08 09:17:44,expired,new_user
CR00000487,CP00056,U000947,2026-06-19 12:37:41,unused,new_user
CR00000488,CP00134,U001246,2025-07-03 13:29:59,unused,campaign
CR00000489,CP00136,U002543,2026-01-22 08:11:39,unused,campaign
CR00000490,CP00122,U000172,2025-01-26 13:14:18,used,campaign
CR00000491,CP00157,U004303,2025-04-12 20:47:04,expired,campaign
CR00000492,CP00028,U001639,2025-11-12 14:56:33,unused,new_user
CR00000493,CP00167,U003461,2025-06-01 02:54:12,used,campaign
CR00000494,CP00061,U000945,2025-09-10 14:04:03,unused,member_center
CR00000495,CP00115,U001355,2025-07-24 16:36:38,used,push
CR00000496,CP00029,U001644,2025-10-02 01:17:12,expired,campaign
CR00000497,CP00149,U000495,2026-01-05 17:51:11,unused,member_center
CR00000498,CP00107,U004342,2026-07-23 11:04:15,unused,new_user
CR00000499,CP00100,U001803,2026-08-13 11:17:59,unused,campaign
CR00000500,CP00120,U001085,2026-05-26 17:14:40,expired,member_center
CR00000501,CP00111,U003733,2025-10-08 15:56:25,used,new_user
CR00000502,CP00176,U001784,2025-05-04 22:07:24,unused,campaign
CR00000503,CP00173,U004325,2025-07-04 19:07:26,unused,campaign
CR00000504,CP00050,U001697,2025-08-29 20:32:19,used,campaign
CR00000505,CP00018,U002951,2026-04-07 19:07:38,used,push
CR00000506,CP00021,U002634,2026-01-25 15:37:41,unused,push
CR00000507,CP00030,U001835,2025-07-24 16:34:44,unused,new_user
CR00000508,CP00104,U000490,2025-10-15 15:50:57,unused,campaign
CR00000509,CP00043,U000869,2025-03-20 01:15:52,expired,push
CR00000510,CP00039,U001871,2026-01-11 14:12:21,used,new_user
CR00000511,CP00039,U000525,2026-01-18 14:34:16,expired,member_center
CR00000512,CP00161,U002012,2026-04-01 16:23:59,used,campaign
CR00000513,CP00045,U004075,2026-08-08 21:31:58,expired,member_center
CR00000514,CP00076,U002763,2025-03-04 13:10:59,used,campaign
CR00000515,CP00172,U003127,2026-02-18 11:11:21,used,campaign
CR00000516,CP00106,U002110,2025-02-04 14:40:17,expired,campaign
CR00000517,CP00165,U004546,2026-06-01 20:32:05,used,member_center
CR00000518,CP00163,U002521,2026-06-09 09:59:30,used,new_user
CR00000519,CP00130,U002480,2026-07-05 13:18:56,expired,campaign
CR00000520,CP00110,U000445,2025-09-20 12:13:53,unused,push
CR00000521,CP00102,U004132,2025-02-26 20:12:28,used,campaign
CR00000522,CP00172,U000265,2026-02-06 17:56:34,used,campaign
CR00000523,CP00130,U000523,2026-07-10 13:04:42,used,campaign
CR00000524,CP00028,U003005,2025-11-15 10:44:20,expired,campaign
CR00000525,CP00150,U001292,2025-12-16 04:57:38,used,campaign
CR00000526,CP00130,U004564,2026-07-13 17:51:58,used,member_center
CR00000527,CP00110,U000960,2025-10-03 21:38:19,used,campaign
CR00000528,CP00174,U001942,2025-09-08 18:46:20,used,push
CR00000529,CP00001,U004068,2025-07-19 14:17:57,expired,push
CR00000530,CP00129,U003346,2026-03-10 07:15:01,used,new_user
CR00000531,CP00081,U000544,2025-10-28 13:04:27,used,campaign
CR00000532,CP00165,U003823,2026-05-24 18:32:09,used,member_center
CR00000533,CP00046,U002003,2026-08-16 05:01:55,used,campaign
CR00000534,CP00006,U004626,2025-07-23 02:06:41,unused,member_center
CR00000535,CP00056,U000917,2026-05-30 02:29:21,used,member_center
CR00000536,CP00126,U003850,2026-08-20 05:31:33,unused,new_user
CR00000537,CP00052,U004134,2026-03-19 17:46:21,expired,member_center
CR00000538,CP00110,U000646,2025-09-21 18:19:46,used,new_user
CR00000539,CP00048,U000074,2026-08-22 11:47:00,used,push
CR00000540,CP00060,U004996,2025-04-09 19:29:57,unused,member_center
CR00000541,CP00042,U000593,2026-01-03 11:13:54,expired,member_center
CR00000542,CP00130,U000409,2026-07-05 13:02:33,used,campaign
CR00000543,CP00093,U000707,2026-06-18 18:47:42,used,campaign
CR00000544,CP00165,U004415,2026-06-02 19:58:22,used,push
CR00000545,CP00053,U003116,2025-04-29 00:18:44,expired,campaign
CR00000546,CP00069,U000561,2026-08-20 14:35:37,used,member_center
CR00000547,CP00106,U000303,2025-01-17 08:50:53,used,campaign
CR00000548,CP00005,U003468,2025-10-19 20:36:23,used,member_center
CR00000549,CP00050,U001351,2025-09-03 08:31:48,used,new_user
CR00000550,CP00063,U002840,2026-01-13 01:55:15,used,new_user
CR00000551,CP00087,U001140,2025-08-26 23:46:35,unused,campaign
CR00000552,CP00065,U001742,2025-04-24 03:09:52,expired,campaign
CR00000553,CP00055,U001139,2026-02-12 08:09:44,unused,push
CR00000554,CP00172,U001635,2026-02-07 00:47:13,used,push
CR00000555,CP00116,U000814,2026-06-09 19:00:17,unused,member_center
CR00000556,CP00093,U004317,2026-06-30 12:06:49,used,push
CR00000557,CP00038,U000940,2026-06-13 17:03:19,used,member_center
CR00000558,CP00119,U003658,2026-05-27 09:19:28,used,campaign
CR00000559,CP00129,U000260,2026-03-24 14:27:42,unused,new_user
CR00000560,CP00089,U003783,2026-08-14 09:00:05,expired,new_user
CR00000561,CP00088,U000570,2026-07-05 18:25:35,unused,new_user
CR00000562,CP00107,U003687,2026-07-21 07:28:00,unused,campaign
CR00000563,CP00063,U004661,2026-01-19 03:29:37,expired,campaign
CR00000564,CP00151,U004869,2025-06-14 05:21:48,unused,new_user
CR00000565,CP00147,U003372,2025-04-03 05:37:28,unused,push
CR00000566,CP00093,U002888,2026-06-17 15:34:57,used,member_center
CR00000567,CP00156,U004506,2025-04-06 12:49:55,used,campaign
CR00000568,CP00053,U002657,2025-04-20 18:23:32,used,campaign
CR00000569,CP00156,U000267,2025-04-11 06:01:14,used,campaign
CR00000570,CP00006,U002563,2025-07-18 17:55:12,unused,new_user
CR00000571,CP00089,U001905,2026-07-30 13:39:11,unused,push
CR00000572,CP00033,U003577,2025-03-24 17:00:19,used,campaign
CR00000573,CP00003,U000258,2025-09-24 02:10:52,unused,push
CR00000574,CP00075,U000600,2025-02-09 05:28:39,expired,campaign
CR00000575,CP00091,U003762,2026-06-20 19:12:43,expired,campaign
CR00000576,CP00022,U001755,2026-04-02 05:17:53,used,campaign
CR00000577,CP00064,U003391,2026-02-23 23:35:38,used,campaign
CR00000578,CP00024,U003931,2026-08-18 00:17:50,used,campaign
CR00000579,CP00098,U003170,2025-07-10 13:22:51,used,campaign
CR00000580,CP00153,U003323,2025-08-23 04:01:07,expired,push
CR00000581,CP00110,U001624,2025-10-09 06:26:52,used,push
CR00000582,CP00167,U002136,2025-06-07 00:42:39,used,new_user
CR00000583,CP00111,U002085,2025-10-30 23:04:33,used,campaign
CR00000584,CP00035,U002713,2026-01-30 05:05:02,unused,campaign
CR00000585,CP00172,U000127,2026-02-15 16:09:36,used,campaign
CR00000586,CP00023,U003020,2025-01-28 22:07:03,unused,push
CR00000587,CP00006,U000607,2025-07-23 00:43:04,unused,campaign
CR00000588,CP00076,U001101,2025-02-14 13:42:28,unused,campaign
CR00000589,CP00090,U000621,2025-04-24 00:31:50,used,campaign
CR00000590,CP00013,U003695,2026-08-08 13:19:31,used,push
CR00000591,CP00070,U001666,2025-06-27 12:36:19,used,campaign
CR00000592,CP00060,U002500,2025-04-13 21:12:30,expired,campaign
CR00000593,CP00055,U002663,2026-02-16 17:03:29,unused,campaign
CR00000594,CP00027,U003043,2026-03-27 05:15:16,expired,member_center
CR00000595,CP00085,U002065,2025-03-31 21:35:14,expired,campaign
CR00000596,CP00052,U001738,2026-03-28 19:40:30,unused,member_center
CR00000597,CP00018,U002504,2026-04-08 16:13:39,used,campaign
CR00000598,CP00122,U000906,2025-02-09 09:04:28,used,campaign
CR00000599,CP00049,U002813,2025-04-07 17:06:13,used,member_center
CR00000600,CP00140,U001061,2025-06-04 16:12:19,expired,campaign
CR00000601,CP00133,U002549,2026-06-12 20:30:39,expired,campaign
CR00000602,CP00126,U002556,2026-08-20 18:18:26,expired,campaign
CR00000603,CP00014,U002938,2025-10-26 07:06:32,used,push
CR00000604,CP00036,U000054,2026-08-14 00:12:22,used,new_user
CR00000605,CP00021,U001899,2026-01-24 14:16:19,used,member_center
CR00000606,CP00110,U003600,2025-09-27 02:24:30,expired,member_center
CR00000607,CP00086,U003648,2025-03-23 07:02:20,used,member_center
CR00000608,CP00003,U003353,2025-09-22 04:11:59,used,new_user
CR00000609,CP00154,U004342,2026-02-27 04:45:55,used,new_user
CR00000610,CP00057,U002687,2025-06-07 09:15:29,expired,campaign
CR00000611,CP00155,U001295,2026-08-22 15:14:27,unused,member_center
CR00000612,CP00170,U002417,2025-06-05 23:10:58,used,campaign
CR00000613,CP00128,U004353,2026-07-09 12:12:56,used,push
CR00000614,CP00161,U001565,2026-04-05 08:11:43,used,member_center
CR00000615,CP00114,U001609,2025-09-23 19:48:15,expired,push
CR00000616,CP00085,U002084,2025-04-05 19:18:25,unused,campaign
CR00000617,CP00078,U003605,2026-08-12 15:21:26,used,campaign
CR00000618,CP00081,U002968,2025-10-26 21:37:28,expired,new_user
CR00000619,CP00123,U003606,2025-08-01 23:11:02,unused,campaign
CR00000620,CP00021,U004158,2026-01-13 17:22:30,expired,member_center
CR00000621,CP00168,U004438,2026-02-23 18:39:18,used,new_user
CR00000622,CP00051,U001566,2025-11-30 18:30:29,unused,push
CR00000623,CP00113,U000306,2025-12-28 17:17:16,expired,member_center
CR00000624,CP00146,U003617,2025-12-19 19:30:46,used,new_user
CR00000625,CP00115,U002288,2025-07-20 00:30:10,used,push
CR00000626,CP00003,U004380,2025-09-29 07:28:39,expired,campaign
CR00000627,CP00032,U004738,2026-01-08 14:02:01,used,campaign
CR00000628,CP00058,U001682,2026-07-11 13:49:08,expired,new_user
CR00000629,CP00178,U000334,2025-10-01 22:02:55,used,member_center
CR00000630,CP00127,U004016,2025-04-17 04:32:48,expired,new_user
CR00000631,CP00030,U001351,2025-08-05 11:12:28,expired,member_center
CR00000632,CP00094,U000971,2025-03-28 19:31:49,unused,push
CR00000633,CP00025,U004474,2025-08-12 00:48:07,unused,push
CR00000634,CP00121,U000774,2026-03-16 04:41:42,used,campaign
CR00000635,CP00128,U002903,2026-07-03 21:33:25,used,campaign
CR00000636,CP00029,U003295,2025-10-13 02:58:49,used,campaign
CR00000637,CP00037,U002346,2026-04-29 12:31:09,used,campaign
CR00000638,CP00096,U001486,2025-09-29 00:34:53,used,campaign
CR00000639,CP00151,U003927,2025-06-19 18:49:16,expired,push
CR00000640,CP00098,U003664,2025-07-11 12:48:36,expired,campaign
CR00000641,CP00019,U004890,2026-05-04 02:22:46,used,campaign
CR00000642,CP00081,U001815,2025-10-25 03:04:17,unused,push
CR00000643,CP00060,U001560,2025-04-24 22:28:35,unused,member_center
CR00000644,CP00030,U001994,2025-07-27 14:16:36,expired,member_center
CR00000645,CP00119,U001286,2026-05-24 17:12:24,used,campaign
CR00000646,CP00154,U001008,2026-03-30 12:27:19,used,new_user
CR00000647,CP00010,U001872,2025-11-07 16:20:41,used,campaign
CR00000648,CP00052,U003854,2026-03-22 23:04:31,unused,campaign
CR00000649,CP00002,U003118,2026-08-18 22:09:02,unused,member_center
CR00000650,CP00037,U001226,2026-04-29 16:27:58,expired,member_center
CR00000651,CP00043,U002701,2025-03-16 22:53:14,expired,new_user
CR00000652,CP00140,U000983,2025-06-18 08:16:47,used,member_center
CR00000653,CP00032,U003936,2026-01-21 16:26:53,used,campaign
CR00000654,CP00107,U003317,2026-07-08 21:34:29,expired,push
CR00000655,CP00170,U000333,2025-06-13 16:16:38,used,campaign
CR00000656,CP00075,U002096,2025-02-14 03:43:38,used,member_center
CR00000657,CP00083,U004998,2026-04-02 19:10:22,used,member_center
CR00000658,CP00075,U000311,2025-02-12 15:19:49,used,push
CR00000659,CP00128,U000156,2026-07-29 02:00:41,unused,push
CR00000660,CP00009,U003988,2025-06-26 00:30:31,unused,member_center
CR00000661,CP00101,U002622,2025-06-04 11:10:45,expired,campaign
CR00000662,CP00082,U004535,2026-03-29 14:20:20,used,campaign
CR00000663,CP00026,U000229,2025-03-15 08:00:24,used,member_center
CR00000664,CP00112,U004354,2025-12-27 04:08:49,used,push
CR00000665,CP00046,U001201,2026-08-12 13:33:49,expired,campaign
CR00000666,CP00089,U001821,2026-08-07 13:24:44,used,push
CR00000667,CP00164,U002779,2025-12-25 09:14:26,unused,push
CR00000668,CP00171,U003473,2025-10-30 21:32:07,unused,member_center
CR00000669,CP00004,U000233,2025-06-20 10:40:16,unused,campaign
CR00000670,CP00011,U004313,2026-01-06 03:05:37,used,campaign
CR00000671,CP00042,U003347,2026-01-07 17:57:37,expired,campaign
CR00000672,CP00176,U004521,2025-05-05 03:50:29,expired,campaign
CR00000673,CP00175,U002288,2026-08-08 06:01:04,used,member_center
CR00000674,CP00080,U003167,2025-12-29 22:25:17,used,campaign
CR00000675,CP00077,U000142,2025-01-26 03:58:21,unused,campaign
CR00000676,CP00161,U001945,2026-04-04 08:10:25,unused,member_center
CR00000677,CP00013,U002702,2026-08-03 15:19:56,used,member_center
CR00000678,CP00085,U002421,2025-04-01 13:54:53,unused,push
CR00000679,CP00032,U004686,2026-01-22 11:12:31,unused,campaign
CR00000680,CP00115,U002402,2025-07-19 15:28:48,used,campaign
CR00000681,CP00059,U002972,2026-08-22 20:59:40,unused,push
CR00000682,CP00168,U003605,2026-02-03 09:41:26,unused,member_center
CR00000683,CP00028,U003691,2025-11-15 07:09:21,unused,campaign
CR00000684,CP00109,U002676,2026-04-21 20:22:25,used,push
CR00000685,CP00160,U002015,2026-06-01 15:25:15,used,push
CR00000686,CP00072,U003110,2025-04-19 15:25:49,expired,campaign
CR00000687,CP00056,U002713,2026-07-06 06:51:12,expired,push
CR00000688,CP00172,U004910,2026-02-07 12:40:38,used,member_center
CR00000689,CP00123,U000012,2025-07-22 15:42:07,unused,push
CR00000690,CP00114,U000845,2025-09-17 07:56:27,expired,campaign
CR00000691,CP00161,U003945,2026-03-21 18:44:51,used,member_center
CR00000692,CP00031,U002668,2026-05-19 17:22:58,used,new_user
CR00000693,CP00113,U000836,2025-12-22 13:29:12,expired,push
CR00000694,CP00037,U001096,2026-04-24 12:09:28,expired,new_user
CR00000695,CP00060,U004268,2025-04-21 02:29:15,unused,new_user
CR00000696,CP00011,U003860,2026-01-05 17:34:09,expired,push
CR00000697,CP00121,U002002,2026-04-01 02:42:58,used,campaign
CR00000698,CP00074,U001931,2025-12-26 02:21:40,used,new_user
CR00000699,CP00040,U000980,2025-04-22 12:24:19,unused,new_user
CR00000700,CP00132,U000516,2026-06-07 03:19:56,expired,new_user
CR00000701,CP00085,U000174,2025-03-31 14:35:37,expired,new_user
CR00000702,CP00076,U004222,2025-02-09 10:03:08,used,new_user
CR00000703,CP00179,U001189,2026-03-27 02:12:56,unused,campaign
CR00000704,CP00051,U000033,2025-11-29 07:16:48,unused,push
CR00000705,CP00094,U001183,2025-04-17 19:29:44,used,push
CR00000706,CP00053,U003857,2025-04-15 20:38:20,expired,member_center
CR00000707,CP00085,U001739,2025-04-03 23:59:56,used,new_user
CR00000708,CP00077,U002122,2025-02-02 03:26:04,expired,new_user
CR00000709,CP00109,U000554,2026-04-22 06:48:17,used,campaign
CR00000710,CP00068,U004351,2026-06-13 16:09:49,used,member_center
CR00000711,CP00043,U002406,2025-03-20 02:16:44,expired,push
CR00000712,CP00141,U001587,2026-01-13 19:05:10,unused,campaign
CR00000713,CP00056,U004895,2026-06-20 14:39:19,unused,campaign
CR00000714,CP00046,U003379,2026-08-08 17:04:12,used,member_center
CR00000715,CP00102,U003855,2025-03-14 17:24:31,expired,push
CR00000716,CP00078,U002115,2026-08-09 09:20:39,used,campaign
CR00000717,CP00070,U002937,2025-06-19 04:47:05,expired,campaign
