shipment_id,order_id,warehouse_id,carrier_name,tracking_no,shipped_at,delivered_at,shipment_status,package_count
SHP00000230,O00000262,W015,韵达快递,MOCK000000000230,2026-03-17 20:56:09,2026-03-21 20:56:09,delivered,1
SHP00000231,O00000263,W005,京东物流,MOCK000000000231,2026-06-15 05:07:53,,in_transit,4
SHP00000232,O00000264,W015,中通快递,MOCK000000000232,2025-06-12 07:42:28,2025-06-14 07:42:28,delivered,2
SHP00000233,O00000265,W001,京东物流,MOCK000000000233,2025-05-23 12:19:40,2025-05-26 12:19:40,delivered,4
SHP00000234,O00000266,W012,韵达快递,MOCK000000000234,2026-02-26 03:30:42,2026-02-27 03:30:42,delivered,1
SHP00000235,O00000267,W005,顺丰速运,MOCK000000000235,2025-08-11 06:57:39,,in_transit,2
SHP00000236,O00000268,W012,中通快递,MOCK000000000236,2025-10-27 13:35:32,,in_transit,3
SHP00000237,O00000269,W015,顺丰速运,MOCK000000000237,2026-07-21 03:21:06,2026-07-26 03:21:06,delivered,2
SHP00000238,O00000270,W008,圆通速递,MOCK000000000238,2025-06-30 05:57:10,2025-07-06 05:57:10,delivered,1
SHP00000239,O00000271,W008,韵达快递,MOCK000000000239,2025-04-20 13:58:54,2025-04-23 13:58:54,delivered,1
SHP00000240,O00000272,W009,圆通速递,MOCK000000000240,2025-04-26 14:11:58,2025-04-30 14:11:58,delivered,4
SHP00000241,O00000273,W004,京东物流,MOCK000000000241,2026-04-26 00:28:30,,in_transit,1
SHP00000242,O00000274,W003,顺丰速运,MOCK000000000242,2025-09-29 08:22:02,2025-09-30 08:22:02,delivered,3
SHP00000243,O00000275,W009,京东物流,MOCK000000000243,2026-06-09 03:03:59,2026-06-14 03:03:59,delivered,4
SHP00000244,O00000277,W012,京东物流,MOCK000000000244,2026-01-19 11:15:42,2026-01-23 11:15:42,delivered,2
SHP00000245,O00000278,W002,京东物流,MOCK000000000245,2025-05-24 05:09:09,2025-05-25 05:09:09,delivered,1
SHP00000246,O00000280,W011,中通快递,MOCK000000000246,2025-04-04 14:07:24,2025-04-08 14:07:24,delivered,3
SHP00000247,O00000281,W001,圆通速递,MOCK000000000247,2025-01-14 07:39:07,2025-01-16 07:39:07,delivered,4
SHP00000248,O00000282,W009,顺丰速运,MOCK000000000248,2026-01-19 15:31:11,2026-01-25 15:31:11,delivered,3
SHP00000249,O00000285,W001,中通快递,MOCK000000000249,2025-04-01 21:47:25,2025-04-05 21:47:25,delivered,2
SHP00000250,O00000287,W016,顺丰速运,MOCK000000000250,2025-11-05 11:34:25,2025-11-08 11:34:25,delivered,4
SHP00000251,O00000289,W010,京东物流,MOCK000000000251,2026-01-04 18:45:50,2026-01-09 18:45:50,delivered,2
SHP00000252,O00000290,W005,顺丰速运,MOCK000000000252,2025-12-07 23:45:05,2025-12-12 23:45:05,delivered,2
SHP00000253,O00000291,W014,圆通速递,MOCK000000000253,2025-03-11 11:31:11,2025-03-12 11:31:11,delivered,4
SHP00000254,O00000292,W015,京东物流,MOCK000000000254,2026-06-11 06:59:36,2026-06-15 06:59:36,delivered,1
SHP00000255,O00000293,W007,京东物流,MOCK000000000255,2026-05-24 17:56:27,2026-05-25 17:56:27,delivered,3
SHP00000256,O00000294,W011,韵达快递,MOCK000000000256,2025-10-13 03:29:59,,in_transit,4
SHP00000257,O00000295,W001,顺丰速运,MOCK000000000257,2025-05-30 03:37:34,2025-06-02 03:37:34,delivered,4
SHP00000258,O00000296,W014,韵达快递,MOCK000000000258,2026-02-19 21:22:16,2026-02-22 21:22:16,delivered,1
SHP00000259,O00000297,W004,中通快递,MOCK000000000259,2025-08-11 00:31:35,2025-08-17 00:31:35,delivered,2
SHP00000260,O00000298,W012,中通快递,MOCK000000000260,2025-04-15 03:58:19,2025-04-20 03:58:19,delivered,2
SHP00000261,O00000299,W001,韵达快递,MOCK000000000261,2025-08-11 04:12:45,2025-08-13 04:12:45,delivered,1
SHP00000262,O00000300,W013,顺丰速运,MOCK000000000262,2025-01-06 13:25:05,2025-01-09 13:25:05,delivered,4
SHP00000263,O00000301,W016,韵达快递,MOCK000000000263,2026-01-22 19:36:31,2026-01-28 19:36:31,delivered,1
SHP00000264,O00000302,W013,韵达快递,MOCK000000000264,2026-02-19 02:55:10,,in_transit,4
SHP00000265,O00000303,W005,顺丰速运,MOCK000000000265,2025-03-15 17:51:51,2025-03-17 17:51:51,delivered,2
SHP00000266,O00000305,W001,圆通速递,MOCK000000000266,2026-07-04 16:43:26,2026-07-09 16:43:26,delivered,2
SHP00000267,O00000306,W004,韵达快递,MOCK000000000267,2025-08-18 08:53:13,2025-08-20 08:53:13,delivered,4
SHP00000268,O00000307,W007,中通快递,MOCK000000000268,2026-06-02 10:35:21,2026-06-03 10:35:21,delivered,1
SHP00000269,O00000309,W012,圆通速递,MOCK000000000269,2025-05-23 04:07:10,2025-05-27 04:07:10,delivered,2
SHP00000270,O00000311,W006,顺丰速运,MOCK000000000270,2026-06-20 03:46:48,2026-06-21 03:46:48,delivered,1
SHP00000271,O00000312,W012,圆通速递,MOCK000000000271,2026-03-14 15:38:30,2026-03-17 15:38:30,delivered,4
SHP00000272,O00000314,W014,韵达快递,MOCK000000000272,2025-11-18 22:16:46,2025-11-24 22:16:46,delivered,1
SHP00000273,O00000315,W012,中通快递,MOCK000000000273,2025-02-25 16:48:04,,in_transit,1
SHP00000274,O00000316,W007,圆通速递,MOCK000000000274,2025-02-08 11:47:22,,in_transit,1
SHP00000275,O00000317,W006,中通快递,MOCK000000000275,2026-08-09 15:50:24,,in_transit,4
SHP00000276,O00000318,W009,顺丰速运,MOCK000000000276,2026-02-01 18:05:37,2026-02-05 18:05:37,delivered,1
SHP00000277,O00000319,W015,圆通速递,MOCK000000000277,2025-11-09 21:49:40,2025-11-12 21:49:40,delivered,4
SHP00000278,O00000320,W015,中通快递,MOCK000000000278,2025-05-04 08:03:05,2025-05-07 08:03:05,delivered,1
SHP00000279,O00000321,W012,圆通速递,MOCK000000000279,2026-01-28 18:50:22,2026-01-31 18:50:22,delivered,1
SHP00000280,O00000322,W004,圆通速递,MOCK000000000280,2025-02-01 08:23:03,,in_transit,3
SHP00000281,O00000323,W002,韵达快递,MOCK000000000281,2025-10-18 04:34:32,2025-10-21 04:34:32,delivered,4
SHP00000282,O00000324,W003,京东物流,MOCK000000000282,2025-10-13 17:35:17,,in_transit,2
SHP00000283,O00000325,W009,圆通速递,MOCK000000000283,2026-05-11 07:46:41,2026-05-16 07:46:41,delivered,3
SHP00000284,O00000327,W013,圆通速递,MOCK000000000284,2026-01-19 21:18:12,2026-01-22 21:18:12,delivered,3
SHP00000285,O00000329,W014,圆通速递,MOCK000000000285,2025-07-12 11:21:12,,in_transit,3
SHP00000286,O00000330,W003,圆通速递,MOCK000000000286,2025-01-02 19:17:51,2025-01-04 19:17:51,delivered,1
SHP00000287,O00000331,W007,韵达快递,MOCK000000000287,2026-08-02 17:49:04,2026-08-07 17:49:04,delivered,3
SHP00000288,O00000332,W002,中通快递,MOCK000000000288,2026-05-17 14:21:09,2026-05-20 14:21:09,delivered,3
SHP00000289,O00000334,W011,圆通速递,MOCK000000000289,2026-06-08 09:12:06,2026-06-09 09:12:06,delivered,2
SHP00000290,O00000335,W008,中通快递,MOCK000000000290,2026-07-03 23:05:36,,in_transit,2
SHP00000291,O00000336,W001,圆通速递,MOCK000000000291,2025-11-28 23:09:35,2025-12-02 23:09:35,delivered,2
SHP00000292,O00000337,W005,中通快递,MOCK000000000292,2026-06-25 20:40:44,2026-07-01 20:40:44,delivered,4
SHP00000293,O00000338,W009,圆通速递,MOCK000000000293,2025-08-29 09:57:40,,in_transit,1
SHP00000294,O00000339,W005,顺丰速运,MOCK000000000294,2025-12-28 15:50:43,2026-01-02 15:50:43,delivered,1
SHP00000295,O00000340,W012,顺丰速运,MOCK000000000295,2025-08-17 22:24:00,2025-08-22 22:24:00,delivered,2
SHP00000296,O00000341,W010,中通快递,MOCK000000000296,2025-04-22 13:36:51,,in_transit,3
SHP00000297,O00000342,W010,京东物流,MOCK000000000297,2026-03-07 20:06:13,,in_transit,1
SHP00000298,O00000343,W011,顺丰速运,MOCK000000000298,2025-03-12 15:13:52,2025-03-14 15:13:52,delivered,1
SHP00000299,O00000345,W014,圆通速递,MOCK000000000299,2025-11-15 10:15:57,,in_transit,1
SHP00000300,O00000346,W014,中通快递,MOCK000000000300,2026-08-19 18:34:15,2026-08-21 18:34:15,delivered,1
SHP00000301,O00000347,W004,中通快递,MOCK000000000301,2025-01-09 13:23:24,2025-01-12 13:23:24,delivered,4
SHP00000302,O00000348,W012,韵达快递,MOCK000000000302,2025-12-20 11:40:04,,in_transit,2
SHP00000303,O00000350,W010,京东物流,MOCK000000000303,2025-09-23 21:43:18,2025-09-28 21:43:18,delivered,3
SHP00000304,O00000351,W004,中通快递,MOCK000000000304,2025-06-10 10:22:17,2025-06-12 10:22:17,delivered,4
SHP00000305,O00000352,W006,韵达快递,MOCK000000000305,2025-01-31 11:22:02,2025-02-03 11:22:02,delivered,4
SHP00000306,O00000353,W015,顺丰速运,MOCK000000000306,2026-04-25 21:25:39,2026-04-27 21:25:39,delivered,1
SHP00000307,O00000354,W013,京东物流,MOCK000000000307,2025-06-28 16:22:29,2025-07-04 16:22:29,delivered,3
SHP00000308,O00000355,W002,圆通速递,MOCK000000000308,2025-06-15 08:03:03,2025-06-17 08:03:03,delivered,4
SHP00000309,O00000357,W011,韵达快递,MOCK000000000309,2025-05-23 09:58:04,2025-05-28 09:58:04,delivered,3
SHP00000310,O00000358,W002,顺丰速运,MOCK000000000310,2025-03-01 22:51:41,2025-03-05 22:51:41,delivered,1
SHP00000311,O00000359,W003,顺丰速运,MOCK000000000311,2026-02-09 09:08:00,2026-02-10 09:08:00,delivered,3
SHP00000312,O00000360,W007,中通快递,MOCK000000000312,2026-02-22 16:56:35,2026-02-25 16:56:35,delivered,2
SHP00000313,O00000361,W015,顺丰速运,MOCK000000000313,2025-09-21 18:25:03,2025-09-27 18:25:03,delivered,3
SHP00000314,O00000362,W003,中通快递,MOCK000000000314,2025-01-15 07:57:26,,in_transit,2
SHP00000315,O00000363,W011,京东物流,MOCK000000000315,2026-01-01 14:01:53,2026-01-04 14:01:53,delivered,3
SHP00000316,O00000364,W014,圆通速递,MOCK000000000316,2025-07-23 22:25:56,,in_transit,2
SHP00000317,O00000365,W007,圆通速递,MOCK000000000317,2026-02-21 05:44:31,2026-02-24 05:44:31,delivered,3
SHP00000318,O00000366,W002,中通快递,MOCK000000000318,2025-06-25 19:07:17,2025-06-30 19:07:17,delivered,4
SHP00000319,O00000367,W014,韵达快递,MOCK000000000319,2025-11-20 19:32:18,2025-11-24 19:32:18,delivered,1
SHP00000320,O00000368,W004,中通快递,MOCK000000000320,2026-03-11 17:07:14,,in_transit,2
SHP00000321,O00000369,W001,圆通速递,MOCK000000000321,2026-06-01 00:04:18,2026-06-06 00:04:18,delivered,4
SHP00000322,O00000370,W005,圆通速递,MOCK000000000322,2026-07-30 15:20:00,2026-08-05 15:20:00,delivered,3
SHP00000323,O00000371,W005,圆通速递,MOCK000000000323,2025-05-18 01:11:36,2025-05-21 01:11:36,delivered,2
SHP00000324,O00000373,W011,京东物流,MOCK000000000324,2025-12-30 08:31:48,2025-12-31 08:31:48,delivered,3
SHP00000325,O00000375,W014,韵达快递,MOCK000000000325,2025-07-02 21:09:15,2025-07-03 21:09:15,delivered,2
SHP00000326,O00000376,W015,圆通速递,MOCK000000000326,2025-05-10 14:13:47,2025-05-12 14:13:47,delivered,1
SHP00000327,O00000377,W015,顺丰速运,MOCK000000000327,2025-10-06 21:42:55,2025-10-10 21:42:55,delivered,4
SHP00000328,O00000378,W012,京东物流,MOCK000000000328,2026-03-27 15:09:16,2026-03-28 15:09:16,delivered,2
SHP00000329,O00000379,W004,顺丰速运,MOCK000000000329,2025-12-11 17:11:11,2025-12-17 17:11:11,delivered,1
SHP00000330,O00000380,W008,韵达快递,MOCK000000000330,2025-12-26 03:28:18,2026-01-01 03:28:18,delivered,4
SHP00000331,O00000381,W005,顺丰速运,MOCK000000000331,2025-08-09 01:45:30,2025-08-10 01:45:30,delivered,4
SHP00000332,O00000382,W011,中通快递,MOCK000000000332,2026-03-03 02:09:28,2026-03-04 02:09:28,delivered,2
SHP00000333,O00000383,W008,韵达快递,MOCK000000000333,2026-03-15 18:23:55,2026-03-19 18:23:55,delivered,4
SHP00000334,O00000384,W007,圆通速递,MOCK000000000334,2025-05-15 15:49:33,2025-05-21 15:49:33,delivered,1
SHP00000335,O00000385,W009,圆通速递,MOCK000000000335,2026-07-18 10:31:36,2026-07-19 10:31:36,delivered,4
SHP00000336,O00000386,W013,顺丰速运,MOCK000000000336,2025-12-09 05:15:03,2025-12-12 05:15:03,delivered,1
SHP00000337,O00000387,W005,顺丰速运,MOCK000000000337,2026-04-01 07:48:21,2026-04-07 07:48:21,delivered,2
SHP00000338,O00000388,W007,圆通速递,MOCK000000000338,2025-06-01 19:47:31,2025-06-04 19:47:31,delivered,3
SHP00000339,O00000389,W016,顺丰速运,MOCK000000000339,2025-04-29 03:37:59,,in_transit,2
SHP00000340,O00000390,W010,圆通速递,MOCK000000000340,2026-08-21 10:21:09,2026-08-25 10:21:09,delivered,2
SHP00000341,O00000391,W002,韵达快递,MOCK000000000341,2025-01-25 05:45:22,2025-01-31 05:45:22,delivered,3
SHP00000342,O00000392,W015,韵达快递,MOCK000000000342,2026-01-21 15:30:43,2026-01-23 15:30:43,delivered,1
SHP00000343,O00000393,W009,中通快递,MOCK000000000343,2026-07-30 04:33:07,2026-08-04 04:33:07,delivered,4
SHP00000344,O00000394,W002,京东物流,MOCK000000000344,2025-05-15 22:51:12,2025-05-20 22:51:12,delivered,4
SHP00000345,O00000396,W001,京东物流,MOCK000000000345,2026-04-05 08:30:07,2026-04-10 08:30:07,delivered,4
SHP00000346,O00000397,W002,韵达快递,MOCK000000000346,2026-03-03 02:07:21,,in_transit,3
SHP00000347,O00000398,W015,中通快递,MOCK000000000347,2025-02-17 12:11:20,2025-02-22 12:11:20,delivered,2
SHP00000348,O00000399,W014,韵达快递,MOCK000000000348,2025-02-19 05:21:13,,in_transit,3
SHP00000349,O00000401,W003,中通快递,MOCK000000000349,2025-02-08 21:58:59,2025-02-10 21:58:59,delivered,3
SHP00000350,O00000402,W006,京东物流,MOCK000000000350,2025-05-01 07:54:26,2025-05-05 07:54:26,delivered,4
SHP00000351,O00000403,W009,圆通速递,MOCK000000000351,2025-08-01 12:20:50,2025-08-07 12:20:50,delivered,1
SHP00000352,O00000404,W011,韵达快递,MOCK000000000352,2026-06-27 11:51:39,,in_transit,4
SHP00000353,O00000405,W005,顺丰速运,MOCK000000000353,2025-08-23 12:21:41,2025-08-26 12:21:41,delivered,4
SHP00000354,O00000406,W010,京东物流,MOCK000000000354,2025-01-19 15:48:25,2025-01-23 15:48:25,delivered,4
SHP00000355,O00000407,W004,顺丰速运,MOCK000000000355,2026-04-25 20:22:54,2026-04-26 20:22:54,delivered,3
SHP00000356,O00000408,W007,顺丰速运,MOCK000000000356,2025-09-03 14:49:27,2025-09-06 14:49:27,delivered,2
SHP00000357,O00000409,W005,顺丰速运,MOCK000000000357,2026-03-26 02:40:17,2026-03-27 02:40:17,delivered,4
SHP00000358,O00000410,W002,顺丰速运,MOCK000000000358,2026-04-03 20:50:23,2026-04-08 20:50:23,delivered,2
SHP00000359,O00000411,W008,顺丰速运,MOCK000000000359,2026-02-11 00:55:07,2026-02-17 00:55:07,delivered,1
SHP00000360,O00000412,W010,中通快递,MOCK000000000360,2026-04-22 23:29:26,2026-04-28 23:29:26,delivered,4
SHP00000361,O00000413,W002,韵达快递,MOCK000000000361,2026-06-21 11:45:43,2026-06-25 11:45:43,delivered,3
SHP00000362,O00000414,W003,京东物流,MOCK000000000362,2025-04-22 21:57:58,2025-04-28 21:57:58,delivered,2
SHP00000363,O00000416,W006,韵达快递,MOCK000000000363,2026-08-16 05:49:41,2026-08-22 05:49:41,delivered,1
SHP00000364,O00000417,W009,京东物流,MOCK000000000364,2025-08-29 06:21:08,2025-09-01 06:21:08,delivered,1
SHP00000365,O00000418,W003,京东物流,MOCK000000000365,2025-03-08 14:16:45,2025-03-13 14:16:45,delivered,3
SHP00000366,O00000419,W016,圆通速递,MOCK000000000366,2025-05-31 15:10:05,2025-06-04 15:10:05,delivered,2
SHP00000367,O00000420,W013,圆通速递,MOCK000000000367,2026-08-19 02:09:33,2026-08-22 02:09:33,delivered,4
SHP00000368,O00000421,W012,圆通速递,MOCK000000000368,2025-05-15 04:46:58,2025-05-18 04:46:58,delivered,3
SHP00000369,O00000422,W002,京东物流,MOCK000000000369,2025-08-30 19:19:48,,in_transit,3
SHP00000370,O00000423,W012,京东物流,MOCK000000000370,2025-01-05 22:32:09,2025-01-10 22:32:09,delivered,2
SHP00000371,O00000424,W004,中通快递,MOCK000000000371,2026-03-16 11:46:43,2026-03-21 11:46:43,delivered,2
SHP00000372,O00000425,W015,圆通速递,MOCK000000000372,2025-03-06 03:50:25,2025-03-09 03:50:25,delivered,1
SHP00000373,O00000426,W011,圆通速递,MOCK000000000373,2025-07-08 19:12:33,2025-07-13 19:12:33,delivered,2
SHP00000374,O00000427,W006,顺丰速运,MOCK000000000374,2025-04-07 12:23:37,,in_transit,2
SHP00000375,O00000429,W007,韵达快递,MOCK000000000375,2025-12-12 03:58:08,2025-12-16 03:58:08,delivered,4
SHP00000376,O00000430,W016,中通快递,MOCK000000000376,2025-11-01 18:08:17,2025-11-05 18:08:17,delivered,3
SHP00000377,O00000431,W005,中通快递,MOCK000000000377,2026-03-09 05:33:28,2026-03-10 05:33:28,delivered,1
SHP00000378,O00000432,W010,京东物流,MOCK000000000378,2025-04-12 06:23:56,2025-04-14 06:23:56,delivered,3
SHP00000379,O00000433,W004,京东物流,MOCK000000000379,2026-05-27 00:41:33,2026-05-29 00:41:33,delivered,3
SHP00000380,O00000434,W007,韵达快递,MOCK000000000380,2026-07-01 08:14:44,2026-07-02 08:14:44,delivered,4
SHP00000381,O00000435,W004,圆通速递,MOCK000000000381,2026-05-26 15:19:40,2026-05-31 15:19:40,delivered,3
SHP00000382,O00000436,W011,京东物流,MOCK000000000382,2025-10-14 05:31:27,2025-10-20 05:31:27,delivered,2
SHP00000383,O00000437,W002,中通快递,MOCK000000000383,2025-02-24 03:29:32,2025-03-01 03:29:32,delivered,2
SHP00000384,O00000438,W003,圆通速递,MOCK000000000384,2026-05-05 00:14:57,2026-05-11 00:14:57,delivered,1
SHP00000385,O00000439,W008,顺丰速运,MOCK000000000385,2025-10-24 11:31:42,2025-10-28 11:31:42,delivered,4
SHP00000386,O00000440,W009,京东物流,MOCK000000000386,2026-03-25 11:18:06,2026-03-26 11:18:06,delivered,3
SHP00000387,O00000442,W009,圆通速递,MOCK000000000387,2026-07-27 08:25:05,2026-07-29 08:25:05,delivered,2
SHP00000388,O00000443,W012,韵达快递,MOCK000000000388,2026-03-25 17:22:27,2026-03-31 17:22:27,delivered,4
SHP00000389,O00000444,W007,京东物流,MOCK000000000389,2026-07-21 00:28:09,,in_transit,1
SHP00000390,O00000445,W016,韵达快递,MOCK000000000390,2026-01-19 14:34:44,2026-01-20 14:34:44,delivered,4
SHP00000391,O00000446,W003,京东物流,MOCK000000000391,2025-04-09 22:55:07,2025-04-11 22:55:07,delivered,2
SHP00000392,O00000447,W008,圆通速递,MOCK000000000392,2026-05-23 00:31:51,2026-05-28 00:31:51,delivered,3
SHP00000393,O00000448,W006,韵达快递,MOCK000000000393,2025-04-09 22:25:16,2025-04-14 22:25:16,delivered,1
SHP00000394,O00000449,W014,韵达快递,MOCK000000000394,2026-04-20 11:46:35,2026-04-25 11:46:35,delivered,2
SHP00000395,O00000450,W002,京东物流,MOCK000000000395,2026-02-24 13:43:38,2026-03-02 13:43:38,delivered,4
SHP00000396,O00000451,W010,京东物流,MOCK000000000396,2026-03-09 20:08:55,2026-03-15 20:08:55,delivered,4
SHP00000397,O00000453,W015,圆通速递,MOCK000000000397,2026-08-04 19:00:42,2026-08-07 19:00:42,delivered,1
SHP00000398,O00000454,W014,京东物流,MOCK000000000398,2025-12-15 00:53:05,2025-12-20 00:53:05,delivered,2
SHP00000399,O00000455,W001,韵达快递,MOCK000000000399,2025-04-13 20:59:46,2025-04-16 20:59:46,delivered,1
SHP00000400,O00000457,W003,顺丰速运,MOCK000000000400,2025-07-19 23:29:14,2025-07-25 23:29:14,delivered,4
SHP00000401,O00000458,W001,中通快递,MOCK000000000401,2025-07-21 06:18:59,2025-07-25 06:18:59,delivered,1
SHP00000402,O00000459,W012,顺丰速运,MOCK000000000402,2026-06-25 19:28:00,2026-07-01 19:28:00,delivered,2
SHP00000403,O00000460,W009,圆通速递,MOCK000000000403,2025-05-11 00:03:01,,in_transit,2
SHP00000404,O00000461,W008,圆通速递,MOCK000000000404,2025-06-03 19:09:37,2025-06-05 19:09:37,delivered,3
SHP00000405,O00000463,W009,韵达快递,MOCK000000000405,2025-12-19 06:43:58,2025-12-24 06:43:58,delivered,4
SHP00000406,O00000464,W008,京东物流,MOCK000000000406,2025-05-13 23:57:03,2025-05-14 23:57:03,delivered,3
SHP00000407,O00000465,W004,京东物流,MOCK000000000407,2025-01-24 07:49:00,,in_transit,4
SHP00000408,O00000466,W004,顺丰速运,MOCK000000000408,2026-05-08 09:26:40,,in_transit,1
SHP00000409,O00000467,W008,中通快递,MOCK000000000409,2025-09-19 16:12:53,2025-09-21 16:12:53,delivered,1
SHP00000410,O00000468,W004,圆通速递,MOCK000000000410,2026-02-21 14:23:41,2026-02-27 14:23:41,delivered,1
SHP00000411,O00000469,W008,京东物流,MOCK000000000411,2026-01-28 07:41:25,2026-02-02 07:41:25,delivered,1
SHP00000412,O00000470,W005,韵达快递,MOCK000000000412,2025-12-19 03:13:02,2025-12-23 03:13:02,delivered,3
SHP00000413,O00000471,W006,中通快递,MOCK000000000413,2026-02-22 06:41:19,2026-02-23 06:41:19,delivered,1
SHP00000414,O00000472,W005,京东物流,MOCK000000000414,2025-04-30 05:19:24,,in_transit,2
SHP00000415,O00000473,W005,圆通速递,MOCK000000000415,2025-06-08 04:23:44,2025-06-10 04:23:44,delivered,1
SHP00000416,O00000474,W016,京东物流,MOCK000000000416,2026-03-03 06:31:48,2026-03-07 06:31:48,delivered,4
SHP00000417,O00000475,W009,韵达快递,MOCK000000000417,2025-03-04 13:04:57,2025-03-10 13:04:57,delivered,4
SHP00000418,O00000476,W011,顺丰速运,MOCK000000000418,2026-02-02 00:34:30,2026-02-06 00:34:30,delivered,4
SHP00000419,O00000477,W008,中通快递,MOCK000000000419,2025-09-15 01:13:14,,in_transit,2
SHP00000420,O00000478,W013,中通快递,MOCK000000000420,2025-11-28 09:59:00,,in_transit,3
SHP00000421,O00000479,W007,圆通速递,MOCK000000000421,2025-12-07 10:40:13,2025-12-09 10:40:13,delivered,3
SHP00000422,O00000480,W012,顺丰速运,MOCK000000000422,2026-07-24 05:14:27,,in_transit,3
SHP00000423,O00000481,W013,韵达快递,MOCK000000000423,2025-03-02 18:20:35,2025-03-07 18:20:35,delivered,3
