cart_id,user_id,updated_at,cart_status,platform
CART0000489,U002584,2025-09-27 16:39:06,converted,app
CART0000490,U000341,2025-11-25 23:19:24,active,app
CART0000491,U004352,2025-01-20 04:14:39,active,app
CART0000492,U004189,2026-04-30 05:20:53,converted,mini_program
CART0000493,U000956,2025-01-21 19:18:11,abandoned,web
CART0000494,U000630,2025-06-20 00:40:36,converted,app
CART0000495,U004075,2026-03-27 01:24:58,abandoned,mini_program
CART0000496,U004680,2025-12-29 08:57:02,active,mini_program
CART0000497,U003460,2025-09-06 01:26:16,converted,app
CART0000498,U002498,2025-02-15 08:57:27,active,app
CART0000499,U002757,2025-04-20 08:35:16,abandoned,mini_program
CART0000500,U002327,2025-01-23 02:52:01,active,web
CART0000501,U004693,2026-01-04 16:59:43,abandoned,app
CART0000502,U003393,2026-07-11 17:22:32,active,app
CART0000503,U003906,2025-05-25 06:04:06,converted,mini_program
CART0000504,U003716,2026-01-12 10:29:45,active,mini_program
CART0000505,U003691,2025-12-26 19:38:23,converted,app
CART0000506,U001786,2026-05-22 16:23:42,converted,app
CART0000507,U000512,2026-06-29 14:07:12,active,app
CART0000508,U003061,2026-03-02 13:47:06,active,app
CART0000509,U004176,2025-05-17 00:21:17,converted,web
CART0000510,U004221,2026-05-25 07:38:57,converted,app
CART0000511,U004073,2025-03-04 19:38:11,converted,web
CART0000512,U004174,2025-04-01 12:54:11,active,mini_program
CART0000513,U001458,2026-03-19 20:53:36,converted,mini_program
CART0000514,U002353,2026-08-02 16:29:25,abandoned,app
CART0000515,U001196,2025-11-07 19:13:38,active,app
CART0000516,U004239,2026-01-23 22:12:14,active,app
CART0000517,U001658,2025-06-09 02:19:31,active,app
CART0000518,U001231,2026-03-18 00:58:49,active,app
CART0000519,U003665,2025-03-29 22:08:43,converted,app
CART0000520,U000902,2025-12-10 00:10:38,abandoned,app
CART0000521,U003725,2025-02-17 05:40:00,abandoned,app
CART0000522,U003809,2025-12-30 19:30:52,active,mini_program
CART0000523,U002670,2025-03-24 19:34:10,abandoned,mini_program
CART0000524,U000234,2026-04-24 05:36:14,active,app
CART0000525,U003081,2026-01-28 22:33:13,converted,app
CART0000526,U003810,2025-10-04 09:54:54,abandoned,app
CART0000527,U001527,2025-08-21 13:52:30,converted,app
CART0000528,U000554,2026-02-12 00:13:56,active,app
CART0000529,U002820,2026-06-10 21:03:58,converted,app
CART0000530,U000062,2025-11-23 16:49:42,converted,app
CART0000531,U002596,2026-08-10 17:13:42,converted,mini_program
CART0000532,U000021,2025-10-29 20:02:30,converted,mini_program
CART0000533,U004857,2025-01-30 21:25:32,abandoned,web
CART0000534,U002297,2026-07-19 23:35:31,converted,app
CART0000535,U000204,2026-02-12 18:06:19,converted,app
CART0000536,U004604,2025-12-30 17:23:49,active,mini_program
CART0000537,U002394,2026-07-20 16:20:32,converted,web
CART0000538,U004974,2025-07-14 21:18:57,abandoned,app
CART0000539,U001119,2025-12-30 08:04:59,active,web
CART0000540,U001671,2025-04-20 11:09:39,active,web
CART0000541,U004643,2025-04-19 20:37:22,active,app
CART0000542,U002537,2026-01-08 17:17:39,abandoned,app
CART0000543,U003553,2025-05-09 10:39:22,active,app
CART0000544,U000402,2025-01-12 12:46:46,converted,app
CART0000545,U002430,2026-05-17 13:46:39,converted,app
CART0000546,U004037,2025-11-26 10:55:52,active,mini_program
CART0000547,U001513,2025-08-10 04:55:41,abandoned,mini_program
CART0000548,U002790,2025-07-18 09:31:43,converted,app
CART0000549,U003738,2025-08-01 22:31:00,active,app
CART0000550,U003714,2026-04-06 11:04:30,abandoned,mini_program
CART0000551,U004170,2026-03-06 14:33:45,abandoned,app
CART0000552,U002127,2025-10-18 03:39:07,active,app
CART0000553,U000933,2026-05-08 05:39:03,converted,mini_program
CART0000554,U003747,2026-07-05 22:33:50,converted,app
CART0000555,U000046,2025-04-03 17:10:19,converted,app
CART0000556,U003506,2026-05-01 05:45:21,active,mini_program
CART0000557,U001152,2026-04-07 10:45:57,abandoned,app
CART0000558,U004385,2026-08-14 10:20:08,abandoned,app
CART0000559,U004984,2026-03-08 16:08:04,active,app
CART0000560,U003679,2025-08-27 10:24:26,converted,mini_program
CART0000561,U003392,2025-05-05 10:20:39,active,web
CART0000562,U000434,2025-06-26 07:47:59,converted,app
CART0000563,U001282,2025-10-10 22:07:04,active,app
CART0000564,U004855,2026-05-29 12:36:22,converted,app
CART0000565,U003674,2026-02-04 22:41:27,active,web
CART0000566,U003120,2025-11-16 12:52:58,converted,web
CART0000567,U004009,2025-01-21 14:51:49,active,app
CART0000568,U003839,2025-09-04 15:11:03,active,app
CART0000569,U004676,2025-04-26 03:46:39,converted,web
CART0000570,U004185,2025-11-14 16:04:43,abandoned,app
CART0000571,U004501,2025-04-23 11:21:30,converted,app
CART0000572,U003612,2025-03-28 15:53:27,abandoned,app
CART0000573,U003359,2026-06-10 03:40:57,converted,app
CART0000574,U003114,2025-07-10 06:12:30,converted,mini_program
CART0000575,U002775,2025-05-16 08:04:12,converted,web
CART0000576,U004882,2025-10-14 05:44:55,abandoned,mini_program
CART0000577,U001057,2026-06-25 12:43:25,active,app
CART0000578,U003138,2026-06-07 18:33:29,converted,app
CART0000579,U004883,2026-03-25 01:40:13,active,mini_program
CART0000580,U002935,2026-02-20 16:22:26,active,app
CART0000581,U001544,2025-03-20 15:53:59,converted,web
CART0000582,U003243,2026-06-24 10:30:37,converted,app
CART0000583,U001580,2025-01-18 16:57:02,abandoned,app
CART0000584,U003649,2026-02-28 21:54:35,active,app
CART0000585,U002111,2026-04-10 01:04:40,active,web
CART0000586,U002129,2026-01-07 09:25:16,active,app
CART0000587,U003828,2025-08-02 15:53:14,converted,app
CART0000588,U004137,2025-01-01 16:41:48,converted,app
CART0000589,U000580,2026-02-04 10:35:23,abandoned,web
CART0000590,U002355,2025-09-06 18:11:07,active,app
CART0000591,U004794,2026-03-25 05:13:06,active,app
CART0000592,U000642,2025-05-10 04:36:42,converted,app
CART0000593,U002482,2025-03-24 07:02:18,abandoned,web
CART0000594,U003725,2025-11-06 13:45:59,converted,app
CART0000595,U003141,2026-01-31 07:18:24,abandoned,app
CART0000596,U004771,2025-07-25 19:35:36,active,web
CART0000597,U004937,2026-03-08 19:58:11,converted,web
CART0000598,U000255,2025-06-17 15:55:35,active,mini_program
CART0000599,U000439,2025-05-12 04:38:18,active,app
CART0000600,U002759,2025-01-10 21:33:45,converted,app
CART0000601,U000292,2025-04-15 11:45:00,active,mini_program
CART0000602,U004494,2026-04-16 13:03:38,converted,app
CART0000603,U000671,2026-04-27 00:28:20,abandoned,app
CART0000604,U001206,2025-04-22 10:14:00,converted,app
CART0000605,U000057,2025-10-10 16:37:36,converted,app
CART0000606,U003572,2026-08-15 20:51:30,converted,app
CART0000607,U001504,2026-08-07 00:18:29,converted,app
CART0000608,U000102,2026-05-11 14:48:15,active,app
CART0000609,U000541,2025-06-04 18:29:14,active,web
CART0000610,U001277,2026-08-21 15:59:08,converted,app
CART0000611,U000954,2025-03-25 14:15:53,abandoned,app
CART0000612,U002142,2026-05-23 03:34:50,converted,web
CART0000613,U004609,2025-08-15 06:19:43,abandoned,app
CART0000614,U003968,2026-04-18 07:33:26,converted,app
CART0000615,U004014,2025-01-07 23:49:53,active,mini_program
CART0000616,U003912,2025-04-11 07:42:20,converted,web
CART0000617,U003246,2025-04-27 08:51:26,converted,app
CART0000618,U001389,2025-03-17 16:14:01,converted,mini_program
CART0000619,U004525,2025-11-23 11:40:14,converted,mini_program
CART0000620,U000991,2025-10-20 00:33:04,abandoned,web
CART0000621,U004376,2026-04-14 06:34:56,active,mini_program
CART0000622,U004137,2025-12-15 17:32:34,converted,app
CART0000623,U000228,2025-12-12 15:03:47,active,app
CART0000624,U003872,2026-08-05 17:07:42,converted,app
CART0000625,U000513,2026-02-11 00:08:14,abandoned,web
CART0000626,U003542,2025-03-02 13:20:36,converted,mini_program
CART0000627,U000218,2025-04-26 01:30:37,active,app
CART0000628,U001087,2025-06-19 16:43:31,abandoned,app
CART0000629,U002684,2025-04-29 13:22:40,abandoned,mini_program
CART0000630,U004041,2026-01-31 22:26:16,active,mini_program
CART0000631,U000419,2025-06-19 06:45:35,converted,app
CART0000632,U002383,2026-01-05 01:24:57,converted,mini_program
CART0000633,U003437,2025-06-10 20:38:40,converted,app
CART0000634,U003186,2025-09-01 00:17:41,active,mini_program
CART0000635,U004746,2026-06-21 04:56:15,active,mini_program
CART0000636,U003493,2026-04-02 02:58:06,converted,web
CART0000637,U001810,2025-10-31 18:51:40,active,app
CART0000638,U004655,2025-08-04 13:02:51,converted,app
CART0000639,U003368,2025-07-04 06:34:50,active,app
CART0000640,U004743,2026-01-04 13:31:35,converted,app
CART0000641,U002881,2026-05-29 10:57:08,converted,mini_program
CART0000642,U004393,2025-04-02 13:01:07,abandoned,app
CART0000643,U001055,2026-07-11 20:05:58,converted,web
CART0000644,U001564,2025-09-20 13:59:31,converted,app
CART0000645,U001431,2026-06-22 19:05:51,converted,web
CART0000646,U000930,2025-07-29 13:45:54,converted,app
CART0000647,U003558,2025-08-16 04:18:15,active,app
CART0000648,U002746,2026-07-01 08:39:05,active,app
CART0000649,U000023,2025-05-21 13:34:14,converted,app
CART0000650,U001139,2025-03-12 23:58:38,active,app
CART0000651,U001649,2025-06-06 21:24:50,converted,web
CART0000652,U004152,2025-05-09 23:33:42,converted,app
CART0000653,U000379,2025-06-05 01:26:09,converted,app
CART0000654,U000826,2025-07-16 05:26:14,active,mini_program
CART0000655,U002657,2025-02-19 03:14:43,converted,mini_program
CART0000656,U004774,2025-05-09 16:32:41,converted,mini_program
CART0000657,U000887,2025-04-18 00:08:57,abandoned,mini_program
CART0000658,U002307,2025-09-27 15:29:38,active,app
CART0000659,U002932,2025-07-17 06:31:02,active,web
CART0000660,U002545,2025-09-14 11:07:04,active,mini_program
CART0000661,U002422,2026-02-13 22:41:25,active,web
CART0000662,U003263,2025-12-02 16:57:03,active,web
CART0000663,U000530,2026-04-23 03:11:58,converted,app
CART0000664,U004118,2026-01-30 21:55:38,abandoned,app
CART0000665,U001480,2025-09-25 12:51:24,active,app
CART0000666,U003167,2025-03-03 22:18:02,active,web
CART0000667,U004519,2025-05-06 15:22:13,abandoned,mini_program
CART0000668,U004648,2026-01-11 19:04:57,abandoned,app
CART0000669,U001138,2025-09-16 11:22:26,abandoned,app
CART0000670,U002689,2025-02-19 20:16:22,converted,app
CART0000671,U002143,2025-07-03 09:26:09,active,app
CART0000672,U002675,2026-08-19 10:50:29,converted,mini_program
CART0000673,U004841,2026-08-02 10:38:13,active,app
CART0000674,U000018,2025-02-17 21:49:32,active,web
CART0000675,U001315,2026-01-23 14:34:29,converted,mini_program
CART0000676,U002996,2025-04-02 17:06:22,abandoned,web
CART0000677,U004040,2025-12-16 21:20:12,active,app
CART0000678,U002388,2025-06-14 17:34:51,abandoned,app
CART0000679,U002684,2026-08-05 03:53:17,converted,app
CART0000680,U000262,2026-01-11 07:42:22,active,app
CART0000681,U003018,2025-07-09 09:28:00,converted,mini_program
CART0000682,U004989,2025-03-17 02:54:15,converted,mini_program
CART0000683,U002145,2025-11-09 12:52:58,abandoned,app
CART0000684,U003773,2025-12-09 14:54:44,abandoned,app
CART0000685,U003357,2025-11-30 17:49:10,converted,mini_program
CART0000686,U002580,2026-07-27 03:49:44,active,web
CART0000687,U002765,2025-01-30 16:25:45,active,app
CART0000688,U004619,2025-04-13 13:47:14,abandoned,app
CART0000689,U004173,2026-06-01 06:05:36,active,app
CART0000690,U001522,2025-02-13 10:11:47,abandoned,app
CART0000691,U000695,2025-02-02 13:15:13,abandoned,app
CART0000692,U004966,2025-08-25 01:41:03,converted,app
CART0000693,U003829,2026-03-23 17:14:50,active,app
CART0000694,U003846,2025-01-07 15:50:49,active,app
CART0000695,U003671,2026-07-18 04:00:14,converted,mini_program
CART0000696,U004641,2026-05-20 20:25:05,converted,app
CART0000697,U003087,2025-10-16 12:58:14,converted,web
CART0000698,U000187,2025-07-09 15:44:52,converted,app
CART0000699,U001470,2026-07-17 12:49:10,abandoned,web
CART0000700,U000689,2025-07-04 16:53:55,active,app
CART0000701,U003180,2025-11-09 05:33:36,active,web
CART0000702,U002589,2025-05-22 02:48:17,active,app
CART0000703,U003844,2025-10-31 04:35:08,converted,app
CART0000704,U002434,2025-07-01 21:35:55,converted,app
CART0000705,U000821,2025-04-04 18:17:11,converted,web
CART0000706,U003620,2026-05-20 23:11:56,abandoned,web
CART0000707,U004815,2026-07-04 16:23:02,abandoned,mini_program
CART0000708,U000691,2025-08-20 14:33:48,converted,app
CART0000709,U004062,2025-09-24 00:47:44,active,app
CART0000710,U002415,2025-07-26 09:13:32,converted,mini_program
CART0000711,U000641,2025-03-10 14:54:29,abandoned,app
CART0000712,U001259,2026-03-15 04:03:58,converted,web
CART0000713,U002024,2026-04-19 23:04:38,abandoned,app
CART0000714,U003243,2025-08-24 19:28:44,active,web
CART0000715,U003850,2026-03-24 14:32:33,converted,web
CART0000716,U003440,2026-03-06 21:49:03,active,app
CART0000717,U000698,2025-06-18 05:54:17,active,app
CART0000718,U000359,2025-08-17 02:23:51,active,web
CART0000719,U000330,2026-07-27 14:47:07,converted,app
CART0000720,U001795,2025-04-17 15:37:54,active,web
CART0000721,U003779,2025-02-27 09:27:23,converted,app
CART0000722,U000020,2025-10-10 06:55:47,converted,app
CART0000723,U000658,2025-10-31 09:11:18,converted,web
CART0000724,U003839,2026-05-08 17:12:41,converted,app
CART0000725,U001169,2026-08-14 00:08:52,active,app
CART0000726,U000417,2025-03-20 09:46:17,active,app
CART0000727,U004358,2025-10-29 03:19:27,active,app
CART0000728,U003327,2025-08-14 11:23:02,active,app
CART0000729,U002194,2025-06-19 07:39:40,converted,web
CART0000730,U000739,2025-04-18 17:31:32,active,app
CART0000731,U000128,2025-05-20 00:10:47,active,app
CART0000732,U003174,2025-09-02 15:26:53,abandoned,web
CART0000733,U002366,2026-06-28 02:37:30,converted,app
CART0000734,U002966,2025-05-19 17:35:03,active,mini_program
CART0000735,U000807,2026-07-13 16:17:27,active,app
CART0000736,U004438,2025-01-22 06:17:39,active,app
CART0000737,U002855,2026-06-14 12:27:03,active,app
CART0000738,U001861,2025-04-10 02:35:26,active,app
CART0000739,U002582,2026-08-17 20:01:01,converted,app
CART0000740,U004243,2025-05-02 09:31:01,active,app
CART0000741,U002253,2026-02-11 07:29:08,abandoned,app
CART0000742,U004915,2025-05-19 12:49:38,converted,mini_program
CART0000743,U002160,2026-03-13 22:06:39,abandoned,app
CART0000744,U004333,2025-01-31 01:59:14,active,app
CART0000745,U004910,2026-01-27 00:50:08,converted,mini_program
CART0000746,U003664,2025-03-07 08:41:55,converted,web
CART0000747,U003607,2026-07-02 00:20:23,active,app
CART0000748,U000574,2026-01-16 21:22:08,active,mini_program
CART0000749,U002734,2026-04-21 00:10:24,converted,app
CART0000750,U000120,2025-08-01 02:27:30,converted,app
CART0000751,U002761,2026-05-10 10:23:25,abandoned,app
CART0000752,U001854,2025-10-22 23:22:16,converted,web
CART0000753,U002575,2026-05-01 18:28:33,active,app
CART0000754,U000671,2026-05-04 22:11:23,abandoned,app
CART0000755,U004615,2026-02-03 01:15:09,converted,web
CART0000756,U000182,2025-01-03 11:02:27,converted,app
CART0000757,U000142,2025-04-05 14:32:41,active,app
CART0000758,U000192,2026-04-30 00:12:28,active,app
CART0000759,U003963,2026-05-07 02:47:06,abandoned,web
CART0000760,U001573,2025-06-06 11:32:25,converted,app
CART0000761,U002375,2025-10-23 06:59:11,converted,app
CART0000762,U000834,2025-02-21 06:52:04,converted,app
CART0000763,U003461,2026-08-20 13:52:02,converted,app
CART0000764,U004045,2025-08-07 06:06:31,active,app
CART0000765,U000408,2026-07-08 08:12:34,converted,app
CART0000766,U002288,2025-08-23 16:34:13,active,app
CART0000767,U004513,2026-02-20 08:28:44,abandoned,app
CART0000768,U001587,2025-07-15 22:35:24,active,web
CART0000769,U003790,2025-07-25 20:05:53,converted,app
CART0000770,U002358,2025-09-16 17:53:25,abandoned,mini_program
CART0000771,U003383,2026-01-22 05:04:40,converted,app
CART0000772,U003894,2025-02-15 06:42:31,converted,app
CART0000773,U002672,2025-01-04 22:47:04,abandoned,app
CART0000774,U000779,2025-12-03 15:33:18,active,mini_program
CART0000775,U003798,2025-07-22 07:42:16,active,web
CART0000776,U002465,2025-06-02 01:01:58,converted,mini_program
CART0000777,U002439,2025-07-15 16:40:28,active,app
CART0000778,U004631,2026-08-04 02:06:50,converted,app
CART0000779,U004085,2025-09-12 00:58:15,abandoned,app
CART0000780,U004176,2026-06-15 00:17:07,active,app
CART0000781,U003287,2025-08-27 02:10:43,abandoned,mini_program
CART0000782,U003420,2026-01-25 03:50:44,abandoned,mini_program
CART0000783,U004574,2025-03-17 04:14:59,active,app
CART0000784,U002199,2025-04-21 22:56:03,converted,web
CART0000785,U004371,2025-08-23 10:48:06,abandoned,app
CART0000786,U004652,2025-07-08 05:55:27,active,mini_program
CART0000787,U001602,2026-07-14 04:03:10,converted,mini_program
CART0000788,U000376,2025-05-29 22:46:29,abandoned,app
CART0000789,U002282,2025-07-11 06:05:51,converted,app
CART0000790,U002640,2026-07-08 08:23:42,abandoned,app
CART0000791,U003516,2025-10-24 01:24:08,abandoned,app
CART0000792,U003010,2025-05-16 19:22:01,active,app
CART0000793,U001218,2026-02-17 21:29:49,abandoned,app
CART0000794,U004189,2025-07-09 07:03:22,abandoned,app
CART0000795,U004957,2025-08-12 10:00:00,abandoned,app
CART0000796,U004858,2025-06-17 11:24:35,converted,mini_program
CART0000797,U001258,2025-09-26 10:11:23,active,web
CART0000798,U002200,2025-06-29 13:33:57,converted,app
CART0000799,U003265,2026-05-27 01:23:31,abandoned,app
CART0000800,U000064,2025-08-11 04:09:39,abandoned,app
CART0000801,U002087,2026-01-04 01:21:06,active,app
CART0000802,U002912,2025-07-12 18:43:40,active,mini_program
CART0000803,U002468,2026-04-19 11:39:49,active,web
CART0000804,U004272,2025-08-13 07:23:35,active,app
CART0000805,U002108,2026-07-25 07:13:58,converted,app
CART0000806,U002996,2026-04-19 08:38:03,abandoned,app
CART0000807,U002531,2025-12-07 15:30:03,active,app
CART0000808,U002042,2026-07-09 08:13:39,converted,web
CART0000809,U004515,2025-05-22 13:57:13,active,app
CART0000810,U004065,2025-09-28 09:28:26,abandoned,app
CART0000811,U004189,2026-05-03 16:25:02,converted,web
CART0000812,U002230,2025-05-01 04:43:25,converted,app
CART0000813,U004239,2026-03-21 23:49:08,abandoned,app
CART0000814,U002124,2025-10-02 01:19:16,active,app
CART0000815,U000939,2025-11-06 03:56:31,active,app
CART0000816,U003980,2026-08-10 01:58:23,converted,app
CART0000817,U001766,2025-02-02 13:32:27,active,web
CART0000818,U002220,2026-05-20 16:49:23,converted,web
CART0000819,U002130,2026-01-26 05:42:37,active,app
CART0000820,U001257,2025-01-12 19:23:23,converted,web
CART0000821,U002478,2025-08-13 21:33:46,converted,mini_program
CART0000822,U004492,2025-08-25 02:42:27,converted,mini_program
CART0000823,U004670,2025-05-23 13:54:32,active,web
CART0000824,U001469,2026-08-20 02:32:07,converted,app
CART0000825,U001101,2026-06-03 18:35:09,abandoned,app
