movement_id,sku_id,warehouse_id,movement_type,quantity_delta,occurred_at,reference_no,source_system
IM00000304,SKU0001554,W009,sale_out,-74,2026-02-28 05:33:01,REF00003943,order
IM00000305,SKU0002550,W013,adjustment,33,2025-04-13 19:38:10,REF00003688,order
IM00000306,SKU0000237,W005,transfer_out,-76,2025-03-13 06:41:01,REF00011963,order
IM00000307,SKU0001607,W005,return_in,31,2025-05-23 04:10:12,REF00011720,order
IM00000308,SKU0000129,W005,sale_out,-55,2025-05-29 09:13:49,REF00005040,warehouse
IM00000309,SKU0002279,W001,purchase_in,43,2025-11-23 20:40:10,REF00014329,order
IM00000310,SKU0000055,W011,purchase_in,12,2025-03-05 12:53:09,REF00005176,order
IM00000311,SKU0001127,W007,sale_out,-22,2025-10-29 14:58:56,REF00014100,purchase
IM00000312,SKU0000378,W004,sale_out,-75,2025-01-28 22:05:31,REF00001398,order
IM00000313,SKU0002202,W003,purchase_in,52,2025-01-29 04:09:03,REF00014668,warehouse
IM00000314,SKU0001162,W014,sale_out,-31,2026-04-15 09:59:14,REF00012849,order
IM00000315,SKU0001577,W012,purchase_in,18,2026-07-18 00:06:51,REF00011120,order
IM00000316,SKU0001184,W013,sale_out,-80,2026-08-02 00:50:53,REF00005327,order
IM00000317,SKU0000085,W001,sale_out,-44,2025-02-17 20:41:21,REF00001000,order
IM00000318,SKU0002183,W009,sale_out,-1,2025-05-22 10:54:26,REF00013903,warehouse
IM00000319,SKU0001956,W016,sale_out,-9,2025-03-27 09:07:21,REF00001384,order
IM00000320,SKU0000805,W007,sale_out,-65,2026-01-08 05:35:15,REF00012930,order
IM00000321,SKU0000643,W005,purchase_in,36,2025-07-25 18:34:32,REF00014374,order
IM00000322,SKU0002013,W011,purchase_in,46,2026-05-24 01:04:42,REF00006706,system
IM00000323,SKU0001377,W008,return_in,71,2025-01-09 19:40:43,REF00005655,order
IM00000324,SKU0001621,W007,adjustment,62,2026-03-22 06:41:04,REF00006931,purchase
IM00000325,SKU0000517,W008,sale_out,-30,2026-03-31 09:35:04,REF00003365,order
IM00000326,SKU0001021,W011,purchase_in,77,2025-04-19 10:01:47,REF00007384,order
IM00000327,SKU0001813,W007,purchase_in,8,2026-04-27 20:05:35,REF00007944,order
IM00000328,SKU0000796,W007,sale_out,-30,2025-10-23 01:25:28,REF00012373,order
IM00000329,SKU0002444,W012,sale_out,-76,2025-05-02 03:29:12,REF00002262,warehouse
IM00000330,SKU0002548,W009,transfer_in,77,2025-10-31 23:05:55,REF00009354,purchase
IM00000331,SKU0002298,W004,sale_out,-13,2025-11-03 01:53:31,REF00009998,order
IM00000332,SKU0001008,W015,sale_out,-55,2026-03-01 17:17:07,REF00008864,order
IM00000333,SKU0000271,W016,sale_out,-50,2026-01-23 01:34:01,REF00011988,system
IM00000334,SKU0002700,W015,sale_out,-78,2026-02-25 10:16:18,REF00007229,order
IM00000335,SKU0001181,W009,sale_out,-13,2025-06-02 08:54:57,REF00001220,purchase
IM00000336,SKU0001075,W007,purchase_in,72,2025-03-04 00:36:57,REF00009636,order
IM00000337,SKU0001669,W008,sale_out,-32,2026-01-07 21:47:31,REF00001328,system
IM00000338,SKU0002729,W013,sale_out,-75,2026-05-26 16:54:53,REF00011880,order
IM00000339,SKU0002809,W015,purchase_in,57,2025-02-24 11:50:10,REF00013536,order
IM00000340,SKU0000994,W001,sale_out,-63,2025-01-06 09:59:50,REF00013559,order
IM00000341,SKU0002623,W003,sale_out,-58,2026-06-18 16:26:36,REF00014257,order
IM00000342,SKU0001381,W011,sale_out,-46,2026-06-26 10:04:13,REF00001369,order
IM00000343,SKU0000255,W010,purchase_in,25,2026-06-29 04:58:15,REF00000444,order
IM00000344,SKU0002942,W010,purchase_in,63,2025-04-16 19:31:58,REF00008687,warehouse
IM00000345,SKU0001512,W015,sale_out,-1,2025-12-24 18:26:58,REF00004831,warehouse
IM00000346,SKU0000096,W006,adjustment,32,2026-04-07 03:54:32,REF00006041,purchase
IM00000347,SKU0001378,W006,sale_out,-55,2025-08-04 19:57:02,REF00009600,order
IM00000348,SKU0001969,W014,sale_out,-15,2026-01-16 17:57:06,REF00012714,order
IM00000349,SKU0001888,W008,sale_out,-80,2026-03-27 08:48:27,REF00013915,order
IM00000350,SKU0002924,W011,adjustment,76,2025-01-05 11:46:37,REF00004564,order
IM00000351,SKU0002294,W011,purchase_in,72,2025-09-02 01:49:02,REF00004040,order
IM00000352,SKU0001105,W009,sale_out,-70,2026-01-19 19:37:57,REF00013699,order
IM00000353,SKU0000706,W005,return_in,23,2026-04-09 02:41:38,REF00005619,purchase
IM00000354,SKU0002445,W003,sale_out,-49,2026-03-08 22:02:12,REF00004983,purchase
IM00000355,SKU0000521,W014,transfer_in,51,2025-08-27 22:42:47,REF00013932,warehouse
IM00000356,SKU0000405,W016,purchase_in,19,2025-07-17 11:44:07,REF00012159,purchase
IM00000357,SKU0002698,W010,return_in,80,2026-04-08 01:19:05,REF00010355,order
IM00000358,SKU0001694,W015,sale_out,-25,2026-08-14 01:28:04,REF00011410,purchase
IM00000359,SKU0000051,W014,sale_out,-63,2026-05-25 18:18:21,REF00012680,order
IM00000360,SKU0001721,W001,sale_out,-78,2025-07-25 23:16:36,REF00012026,order
IM00000361,SKU0000380,W010,sale_out,-65,2026-04-19 00:38:56,REF00000342,warehouse
IM00000362,SKU0001982,W003,sale_out,-13,2025-12-30 08:53:41,REF00014422,warehouse
IM00000363,SKU0000403,W014,purchase_in,1,2025-05-25 06:23:21,REF00002838,warehouse
IM00000364,SKU0001567,W015,return_in,16,2025-06-13 20:48:52,REF00007120,order
IM00000365,SKU0002963,W005,sale_out,-67,2025-11-22 06:18:23,REF00001414,warehouse
IM00000366,SKU0001640,W010,sale_out,-26,2025-04-16 22:05:40,REF00013504,order
IM00000367,SKU0002329,W001,sale_out,-77,2026-02-20 01:46:49,REF00014679,purchase
IM00000368,SKU0002013,W011,purchase_in,21,2025-05-01 15:17:14,REF00014355,order
IM00000369,SKU0002050,W003,sale_out,-60,2025-03-27 13:53:12,REF00013937,order
IM00000370,SKU0002069,W008,transfer_in,76,2026-01-12 00:33:17,REF00006748,order
IM00000371,SKU0002308,W003,transfer_in,79,2025-12-02 05:15:09,REF00013909,purchase
IM00000372,SKU0001958,W016,purchase_in,26,2026-05-28 03:39:50,REF00009171,order
IM00000373,SKU0002937,W009,purchase_in,31,2026-04-28 03:11:06,REF00001921,purchase
IM00000374,SKU0002144,W012,sale_out,-25,2026-06-04 16:24:58,REF00008165,order
IM00000375,SKU0002224,W001,sale_out,-6,2025-03-26 08:09:33,REF00014832,warehouse
IM00000376,SKU0002138,W016,return_in,60,2025-09-12 11:29:43,REF00008120,order
IM00000377,SKU0002201,W013,sale_out,-47,2025-03-03 20:18:02,REF00008061,order
IM00000378,SKU0002003,W008,sale_out,-51,2026-08-05 02:01:28,REF00003562,warehouse
IM00000379,SKU0000460,W004,sale_out,-30,2026-03-02 17:29:28,REF00002131,warehouse
IM00000380,SKU0002160,W011,purchase_in,71,2026-02-24 02:45:13,REF00000676,warehouse
IM00000381,SKU0000638,W005,transfer_in,40,2026-04-07 05:43:46,REF00002632,warehouse
IM00000382,SKU0002686,W001,purchase_in,30,2025-04-16 10:22:21,REF00009367,warehouse
IM00000383,SKU0000271,W016,transfer_out,-8,2025-06-27 19:33:11,REF00000401,order
IM00000384,SKU0002169,W007,sale_out,-66,2025-04-30 13:30:41,REF00001188,warehouse
IM00000385,SKU0000038,W005,purchase_in,40,2025-10-09 14:43:15,REF00007183,order
IM00000386,SKU0002795,W006,purchase_in,8,2025-07-21 08:47:46,REF00003950,order
IM00000387,SKU0001424,W001,sale_out,-51,2025-11-10 21:09:39,REF00008552,order
IM00000388,SKU0002951,W003,purchase_in,30,2025-10-12 04:50:11,REF00004607,order
IM00000389,SKU0001364,W002,sale_out,-58,2025-08-01 12:48:31,REF00013147,order
IM00000390,SKU0001939,W009,purchase_in,55,2026-07-06 04:03:30,REF00014015,warehouse
IM00000391,SKU0000011,W009,sale_out,-23,2025-11-11 16:12:39,REF00012748,warehouse
IM00000392,SKU0000293,W009,purchase_in,47,2025-06-22 02:23:59,REF00005553,warehouse
IM00000393,SKU0002716,W003,return_in,53,2025-01-15 06:01:02,REF00003709,warehouse
IM00000394,SKU0002946,W009,adjustment,28,2025-07-20 12:51:31,REF00002900,purchase
IM00000395,SKU0000317,W001,sale_out,-52,2025-01-10 19:24:07,REF00001890,warehouse
IM00000396,SKU0002611,W004,transfer_out,-76,2026-08-19 13:31:52,REF00001335,warehouse
IM00000397,SKU0001822,W008,purchase_in,74,2025-04-01 17:29:09,REF00002434,order
IM00000398,SKU0000072,W004,purchase_in,67,2025-08-12 07:45:36,REF00013864,order
IM00000399,SKU0000585,W009,adjustment,5,2025-01-02 14:36:54,REF00003119,purchase
IM00000400,SKU0002123,W009,purchase_in,70,2026-05-05 19:07:26,REF00012903,warehouse
IM00000401,SKU0000966,W012,sale_out,-30,2026-02-06 07:03:18,REF00003895,order
IM00000402,SKU0002925,W009,sale_out,-35,2025-09-03 16:28:50,REF00013668,order
IM00000403,SKU0000372,W016,sale_out,-33,2026-07-23 07:21:43,REF00003502,system
IM00000404,SKU0001070,W007,sale_out,-61,2025-08-26 07:40:39,REF00010434,order
IM00000405,SKU0002924,W011,sale_out,-55,2025-05-25 13:53:37,REF00005972,order
IM00000406,SKU0001949,W004,transfer_in,53,2026-06-14 00:02:03,REF00014544,purchase
IM00000407,SKU0000530,W013,purchase_in,78,2025-05-04 12:23:20,REF00005867,purchase
IM00000408,SKU0000144,W014,transfer_out,-44,2025-04-30 16:59:14,REF00003484,order
IM00000409,SKU0000866,W008,adjustment,56,2025-12-25 04:16:00,REF00006919,order
IM00000410,SKU0001112,W002,transfer_in,4,2025-10-19 10:12:05,REF00007950,order
IM00000411,SKU0000823,W011,purchase_in,54,2025-03-25 19:09:48,REF00005073,order
IM00000412,SKU0000181,W012,sale_out,-76,2025-12-30 17:59:45,REF00005654,purchase
IM00000413,SKU0001053,W002,purchase_in,75,2025-05-26 09:49:28,REF00010813,order
IM00000414,SKU0000882,W010,sale_out,-20,2026-03-02 19:10:57,REF00007505,order
IM00000415,SKU0002345,W016,return_in,30,2025-06-30 07:25:22,REF00004015,order
IM00000416,SKU0001761,W001,sale_out,-31,2025-04-30 06:00:40,REF00000151,order
IM00000417,SKU0000704,W013,return_in,51,2026-08-09 12:35:33,REF00010164,purchase
IM00000418,SKU0001782,W007,sale_out,-57,2026-01-30 12:46:39,REF00003181,order
IM00000419,SKU0001592,W002,transfer_in,25,2025-02-02 07:47:13,REF00001498,order
IM00000420,SKU0000678,W011,purchase_in,40,2026-06-13 20:39:28,REF00003261,purchase
IM00000421,SKU0002827,W009,adjustment,70,2026-04-14 21:07:06,REF00007852,warehouse
IM00000422,SKU0000753,W005,sale_out,-11,2025-02-22 19:30:19,REF00006088,system
IM00000423,SKU0002507,W014,sale_out,-59,2025-07-29 11:48:38,REF00005164,order
IM00000424,SKU0002884,W010,transfer_in,35,2025-11-21 16:48:57,REF00005968,order
IM00000425,SKU0001984,W016,adjustment,33,2025-09-15 09:30:14,REF00014601,order
IM00000426,SKU0001765,W009,sale_out,-50,2025-02-14 14:13:09,REF00011803,purchase
IM00000427,SKU0000134,W010,adjustment,11,2025-07-18 10:55:08,REF00000110,warehouse
IM00000428,SKU0001939,W009,sale_out,-51,2026-08-02 20:52:54,REF00004589,system
IM00000429,SKU0001379,W016,purchase_in,64,2025-07-31 23:56:16,REF00000448,order
IM00000430,SKU0000797,W009,return_in,31,2026-04-26 13:15:03,REF00011117,order
IM00000431,SKU0000074,W016,purchase_in,13,2025-04-22 16:56:53,REF00000415,order
IM00000432,SKU0002526,W006,adjustment,51,2026-04-04 19:58:56,REF00001573,order
IM00000433,SKU0001472,W012,transfer_in,62,2025-05-11 09:35:21,REF00013504,warehouse
IM00000434,SKU0002601,W008,sale_out,-25,2026-02-15 19:22:40,REF00007799,order
IM00000435,SKU0000858,W004,sale_out,-58,2026-02-01 01:24:57,REF00007241,system
IM00000436,SKU0002472,W007,sale_out,-70,2025-09-27 23:04:52,REF00014971,order
IM00000437,SKU0000570,W013,sale_out,-66,2025-10-22 21:17:43,REF00006753,purchase
IM00000438,SKU0001652,W002,sale_out,-53,2026-08-20 13:59:17,REF00012595,system
IM00000439,SKU0002540,W014,purchase_in,79,2025-03-05 01:30:36,REF00013220,purchase
IM00000440,SKU0001625,W006,purchase_in,49,2025-01-17 06:10:54,REF00010333,order
IM00000441,SKU0002390,W008,sale_out,-22,2026-03-29 22:38:00,REF00004417,order
IM00000442,SKU0000492,W002,return_in,58,2026-08-15 20:00:08,REF00001877,purchase
IM00000443,SKU0002932,W013,return_in,23,2025-02-15 21:29:45,REF00001734,order
IM00000444,SKU0000514,W009,purchase_in,26,2025-08-14 13:57:37,REF00012230,order
IM00000445,SKU0000546,W015,sale_out,-21,2025-09-10 07:02:16,REF00012687,order
IM00000446,SKU0000316,W016,sale_out,-68,2025-05-19 06:19:27,REF00011580,system
IM00000447,SKU0000294,W015,purchase_in,49,2025-04-11 19:45:00,REF00011237,purchase
IM00000448,SKU0000721,W002,adjustment,39,2026-07-30 04:53:19,REF00010173,purchase
IM00000449,SKU0001758,W007,purchase_in,4,2025-02-16 18:20:37,REF00007485,order
IM00000450,SKU0001008,W015,sale_out,-58,2025-02-19 16:03:57,REF00010938,order
IM00000451,SKU0002589,W004,return_in,20,2025-08-05 18:14:33,REF00004757,order
IM00000452,SKU0001408,W004,sale_out,-56,2025-05-05 06:10:58,REF00011524,order
IM00000453,SKU0000030,W008,sale_out,-62,2025-01-23 01:21:24,REF00006237,order
IM00000454,SKU0001880,W001,purchase_in,76,2026-03-18 08:34:11,REF00005462,order
IM00000455,SKU0001306,W008,sale_out,-10,2025-08-26 17:23:46,REF00004084,purchase
IM00000456,SKU0000322,W002,sale_out,-59,2026-07-29 07:56:29,REF00014675,warehouse
IM00000457,SKU0000288,W012,sale_out,-2,2026-02-01 12:16:40,REF00013109,order
IM00000458,SKU0001737,W012,purchase_in,59,2026-06-01 04:37:27,REF00001353,purchase
IM00000459,SKU0002343,W015,sale_out,-53,2026-08-03 18:48:55,REF00009728,purchase
IM00000460,SKU0000318,W005,sale_out,-57,2025-07-08 16:57:26,REF00000540,system
IM00000461,SKU0000771,W011,sale_out,-67,2026-05-21 03:06:16,REF00011536,purchase
IM00000462,SKU0001161,W015,sale_out,-16,2025-08-04 14:44:22,REF00013809,order
IM00000463,SKU0000647,W002,sale_out,-54,2025-07-30 15:11:05,REF00010690,order
IM00000464,SKU0001483,W008,sale_out,-67,2025-10-18 11:02:05,REF00001705,warehouse
IM00000465,SKU0001747,W014,sale_out,-73,2026-06-18 23:24:42,REF00003898,order
IM00000466,SKU0002739,W005,sale_out,-29,2025-05-22 05:17:59,REF00006505,purchase
IM00000467,SKU0001761,W001,purchase_in,71,2025-03-07 07:37:56,REF00007527,order
IM00000468,SKU0002147,W007,sale_out,-1,2025-04-18 18:55:38,REF00001402,order
IM00000469,SKU0000361,W002,purchase_in,27,2026-06-18 10:22:17,REF00012754,purchase
IM00000470,SKU0000600,W004,sale_out,-66,2025-03-22 18:18:41,REF00012050,order
IM00000471,SKU0002405,W015,purchase_in,45,2025-09-11 21:18:55,REF00012742,warehouse
IM00000472,SKU0001640,W010,sale_out,-46,2025-10-02 18:52:45,REF00004685,system
IM00000473,SKU0001131,W015,sale_out,-64,2025-07-29 10:06:25,REF00012704,warehouse
IM00000474,SKU0001459,W007,sale_out,-58,2026-03-02 16:55:48,REF00006933,system
IM00000475,SKU0002650,W001,sale_out,-6,2025-12-17 16:50:28,REF00011232,order
IM00000476,SKU0001095,W005,purchase_in,3,2026-08-20 19:52:53,REF00002517,system
IM00000477,SKU0001521,W003,return_in,79,2025-09-30 22:05:36,REF00000872,order
IM00000478,SKU0002548,W009,transfer_out,-47,2025-02-09 21:18:46,REF00001181,order
IM00000479,SKU0001372,W012,adjustment,43,2026-03-25 23:16:20,REF00014254,warehouse
IM00000480,SKU0001145,W011,sale_out,-1,2025-05-07 14:28:46,REF00003450,order
IM00000481,SKU0000777,W003,adjustment,21,2026-04-27 18:06:14,REF00010182,order
IM00000482,SKU0001275,W016,sale_out,-68,2025-12-12 02:50:34,REF00000476,order
IM00000483,SKU0001691,W008,purchase_in,1,2026-08-09 10:27:55,REF00002688,order
IM00000484,SKU0000452,W008,return_in,24,2026-01-30 12:24:03,REF00009768,system
IM00000485,SKU0000018,W015,sale_out,-36,2025-01-07 01:49:29,REF00005546,warehouse
IM00000486,SKU0002801,W007,transfer_out,-17,2025-09-06 01:43:29,REF00000392,order
IM00000487,SKU0001237,W001,purchase_in,16,2025-08-14 17:35:11,REF00007473,system
IM00000488,SKU0001303,W002,transfer_in,27,2025-06-04 21:55:28,REF00014730,warehouse
IM00000489,SKU0000828,W011,transfer_in,29,2025-11-25 17:05:42,REF00001553,warehouse
IM00000490,SKU0000272,W003,purchase_in,46,2025-03-13 16:41:15,REF00013744,order
IM00000491,SKU0001537,W014,sale_out,-25,2025-07-14 07:49:41,REF00000419,purchase
IM00000492,SKU0000733,W012,sale_out,-46,2026-07-17 19:30:43,REF00005918,purchase
IM00000493,SKU0001412,W007,sale_out,-45,2025-09-13 21:13:35,REF00009059,order
IM00000494,SKU0001268,W007,purchase_in,69,2026-08-07 04:16:11,REF00004517,purchase
IM00000495,SKU0000204,W003,purchase_in,11,2025-12-07 01:08:29,REF00004130,order
IM00000496,SKU0002957,W009,sale_out,-46,2025-10-26 18:23:53,REF00006018,order
IM00000497,SKU0002632,W011,sale_out,-3,2026-07-19 21:56:04,REF00004946,order
IM00000498,SKU0000297,W012,purchase_in,9,2025-03-03 06:42:46,REF00005769,order
IM00000499,SKU0000152,W015,sale_out,-42,2026-05-13 04:23:26,REF00003497,order
IM00000500,SKU0000286,W006,return_in,1,2025-03-15 02:47:30,REF00001930,order
IM00000501,SKU0000528,W005,transfer_in,64,2026-02-06 12:31:37,REF00006986,order
IM00000502,SKU0001194,W015,purchase_in,64,2026-03-23 10:33:13,REF00014582,order
IM00000503,SKU0001167,W003,sale_out,-6,2025-01-10 05:51:18,REF00012041,purchase
IM00000504,SKU0002847,W007,purchase_in,23,2025-01-29 17:24:21,REF00012322,order
IM00000505,SKU0001946,W007,sale_out,-75,2025-12-15 08:14:15,REF00009344,warehouse
IM00000506,SKU0002503,W005,purchase_in,16,2026-05-24 15:48:07,REF00012012,purchase
IM00000507,SKU0000771,W011,sale_out,-60,2026-04-24 04:34:36,REF00007253,order
IM00000508,SKU0000422,W015,sale_out,-55,2026-02-12 02:41:04,REF00009056,order
IM00000509,SKU0001345,W016,transfer_out,-74,2026-03-10 17:23:08,REF00003943,order
IM00000510,SKU0000807,W005,return_in,64,2025-04-26 04:43:14,REF00004933,order
IM00000511,SKU0002101,W010,sale_out,-54,2025-08-11 21:48:15,REF00002017,order
IM00000512,SKU0002604,W004,sale_out,-32,2026-07-14 15:00:41,REF00014135,system
IM00000513,SKU0001827,W001,transfer_in,36,2025-10-25 17:46:37,REF00006715,system
IM00000514,SKU0002682,W010,sale_out,-32,2026-06-03 17:54:41,REF00004641,order
IM00000515,SKU0000395,W005,sale_out,-73,2025-07-06 00:39:02,REF00009473,order
IM00000516,SKU0000884,W008,transfer_in,71,2025-11-09 08:11:18,REF00009026,system
IM00000517,SKU0001856,W014,purchase_in,14,2025-10-18 15:48:45,REF00002083,purchase
IM00000518,SKU0002957,W009,return_in,32,2026-05-07 20:00:23,REF00008021,warehouse
IM00000519,SKU0001762,W014,purchase_in,76,2026-03-25 16:33:07,REF00010075,system
IM00000520,SKU0001028,W011,purchase_in,12,2025-01-28 14:41:26,REF00012138,order
IM00000521,SKU0002309,W001,transfer_in,57,2026-05-23 06:09:20,REF00012861,order
IM00000522,SKU0002905,W012,sale_out,-34,2025-05-20 06:30:05,REF00004076,order
IM00000523,SKU0001731,W016,return_in,26,2025-05-02 21:20:45,REF00001430,order
IM00000524,SKU0000950,W010,purchase_in,65,2025-08-02 05:48:01,REF00013727,order
IM00000525,SKU0001134,W004,sale_out,-22,2026-02-02 02:49:36,REF00006381,system
IM00000526,SKU0000543,W001,sale_out,-42,2025-09-22 09:57:36,REF00003857,system
IM00000527,SKU0001284,W003,sale_out,-59,2025-01-06 16:34:52,REF00007050,system
IM00000528,SKU0000234,W015,transfer_in,63,2025-04-10 02:21:18,REF00005885,purchase
IM00000529,SKU0001086,W011,sale_out,-77,2025-04-18 06:13:28,REF00008053,order
IM00000530,SKU0001384,W007,purchase_in,19,2025-07-06 01:25:15,REF00009660,purchase
IM00000531,SKU0000935,W007,sale_out,-18,2025-11-29 06:15:51,REF00000717,warehouse
IM00000532,SKU0000906,W008,transfer_in,5,2025-03-30 10:43:01,REF00011310,order
IM00000533,SKU0000917,W009,sale_out,-27,2025-02-14 09:33:51,REF00000015,order
IM00000534,SKU0000023,W011,sale_out,-35,2026-08-10 02:19:28,REF00006207,order
IM00000535,SKU0001794,W015,sale_out,-40,2025-09-20 07:49:27,REF00001540,order
IM00000536,SKU0000728,W008,return_in,78,2025-07-27 15:56:05,REF00008713,order
IM00000537,SKU0001362,W014,sale_out,-10,2026-02-18 16:42:09,REF00000162,order
IM00000538,SKU0002717,W011,return_in,10,2025-08-16 13:20:12,REF00008728,order
IM00000539,SKU0000695,W004,sale_out,-15,2026-02-03 13:56:50,REF00003915,purchase
IM00000540,SKU0000839,W003,adjustment,60,2026-03-08 23:10:03,REF00008646,purchase
IM00000541,SKU0001382,W016,purchase_in,64,2025-03-16 21:05:09,REF00006091,order
IM00000542,SKU0001368,W011,transfer_in,61,2025-12-08 14:51:02,REF00001424,warehouse
IM00000543,SKU0002775,W009,return_in,31,2026-08-04 20:43:46,REF00014742,order
IM00000544,SKU0000535,W009,transfer_out,-51,2026-03-19 08:33:02,REF00006208,purchase
IM00000545,SKU0002194,W002,sale_out,-61,2026-05-02 08:49:42,REF00000239,warehouse
IM00000546,SKU0002727,W009,purchase_in,39,2025-08-20 05:06:25,REF00002511,order
IM00000547,SKU0000221,W001,return_in,47,2025-02-13 20:31:28,REF00007622,order
IM00000548,SKU0002822,W001,sale_out,-75,2026-08-01 11:23:37,REF00003398,system
IM00000549,SKU0001143,W011,sale_out,-54,2025-01-25 10:23:41,REF00010277,purchase
IM00000550,SKU0000180,W006,sale_out,-77,2025-06-10 11:20:01,REF00008653,warehouse
IM00000551,SKU0001664,W013,transfer_out,-66,2025-03-09 15:05:03,REF00010950,order
IM00000552,SKU0001389,W009,purchase_in,61,2025-05-24 05:18:24,REF00008671,order
IM00000553,SKU0002541,W003,transfer_in,12,2026-08-10 20:37:10,REF00002706,order
IM00000554,SKU0000437,W006,transfer_in,9,2026-08-08 15:32:18,REF00011647,purchase
IM00000555,SKU0000333,W002,return_in,78,2025-10-14 15:03:01,REF00013017,order
IM00000556,SKU0002511,W008,adjustment,26,2025-05-15 18:53:42,REF00011317,system
IM00000557,SKU0000927,W011,sale_out,-7,2025-09-07 08:20:26,REF00005452,order
IM00000558,SKU0001305,W003,sale_out,-50,2025-03-12 01:08:07,REF00004256,order
IM00000559,SKU0002085,W003,sale_out,-49,2026-02-12 12:49:44,REF00002396,system
IM00000560,SKU0002783,W010,sale_out,-69,2025-10-03 06:43:29,REF00001717,purchase
IM00000561,SKU0001688,W013,sale_out,-59,2025-10-27 01:50:01,REF00007867,order
