purchase_item_id,purchase_order_id,sku_id,ordered_qty,received_qty,unit_cost,line_amount
POI0001770,PO000170,SKU0000918,410,410,631.43,258886.3
POI0001771,PO000171,SKU0000243,269,188,1133.02,304782.38
POI0001772,PO000172,SKU0000376,34,34,1334.84,45384.56
POI0001773,PO000173,SKU0001311,56,56,541.95,30349.2
POI0001774,PO000174,SKU0002506,147,147,1193.32,175418.04
POI0001775,PO000175,SKU0001681,373,153,1815.2,677069.6
POI0001776,PO000176,SKU0000172,199,173,362.74,72185.26
POI0001777,PO000177,SKU0000597,62,0,1020.22,63253.64
POI0001778,PO000178,SKU0001274,20,20,1229.89,24597.8
POI0001779,PO000179,SKU0001038,330,330,1687.22,556782.6
POI0001780,PO000180,SKU0002202,66,66,1398.97,92332.02
POI0001781,PO000181,SKU0002283,122,0,2333.28,284660.16
POI0001782,PO000182,SKU0001913,268,268,1676.94,449419.92
POI0001783,PO000183,SKU0000468,339,0,2132.83,723029.37
POI0001784,PO000184,SKU0001183,314,314,1752.69,550344.66
POI0001785,PO000185,SKU0002379,467,467,1281.01,598231.67
POI0001786,PO000186,SKU0001828,41,41,322.2,13210.2
POI0001787,PO000187,SKU0002740,63,0,1148.44,72351.72
POI0001788,PO000188,SKU0001024,353,353,1345.43,474936.79
POI0001789,PO000189,SKU0002449,314,314,1478.24,464167.36
POI0001790,PO000190,SKU0000766,44,44,1615.45,71079.8
POI0001791,PO000191,SKU0001280,156,152,1246.9,194516.4
POI0001792,PO000192,SKU0000877,485,485,1585.18,768812.3
POI0001793,PO000193,SKU0001503,132,132,2361.19,311677.08
POI0001794,PO000194,SKU0002696,245,245,1667.07,408432.15
POI0001795,PO000195,SKU0001489,132,61,1348.4,177988.8
POI0001796,PO000196,SKU0000032,200,11,778.83,155766.0
POI0001797,PO000197,SKU0001525,169,114,1513.23,255735.87
POI0001798,PO000198,SKU0001905,462,91,1608.03,742909.86
POI0001799,PO000199,SKU0002095,488,0,666.94,325466.72
POI0001800,PO000200,SKU0001178,175,175,2490.65,435863.75
POI0001801,PO000201,SKU0000513,406,406,551.14,223762.84
POI0001802,PO000202,SKU0000763,61,61,1368.49,83477.89
POI0001803,PO000203,SKU0000734,239,52,1211.29,289498.31
POI0001804,PO000204,SKU0000533,457,457,1406.63,642829.91
POI0001805,PO000205,SKU0002448,316,316,310.87,98234.92
POI0001806,PO000206,SKU0002893,469,469,182.86,85761.34
POI0001807,PO000207,SKU0000038,426,426,2187.31,931794.06
POI0001808,PO000208,SKU0001346,252,0,1772.54,446680.08
POI0001809,PO000209,SKU0000443,341,341,213.15,72684.15
POI0001810,PO000210,SKU0002970,300,260,1018.94,305682.0
POI0001811,PO000211,SKU0001656,186,0,127.47,23709.42
POI0001812,PO000212,SKU0000776,211,211,1008.8,212856.8
POI0001813,PO000213,SKU0000720,403,403,2026.9,816840.7
POI0001814,PO000214,SKU0000337,329,329,15.14,4981.06
POI0001815,PO000215,SKU0002040,419,419,1934.31,810475.89
POI0001816,PO000216,SKU0000883,346,346,1409.23,487593.58
POI0001817,PO000217,SKU0002659,359,0,851.94,305846.46
POI0001818,PO000218,SKU0002490,171,171,1323.95,226395.45
POI0001819,PO000219,SKU0001795,26,26,598.57,15562.82
POI0001820,PO000220,SKU0002331,379,379,1134.05,429804.95
POI0001821,PO000221,SKU0002020,305,305,1522.75,464438.75
POI0001822,PO000222,SKU0001902,406,406,394.95,160349.7
POI0001823,PO000223,SKU0002196,261,261,1652.22,431229.42
POI0001824,PO000224,SKU0001706,189,189,1899.45,358996.05
POI0001825,PO000225,SKU0000692,390,390,1772.98,691462.2
POI0001826,PO000226,SKU0001016,399,0,1163.03,464048.97
POI0001827,PO000227,SKU0001273,58,58,816.84,47376.72
POI0001828,PO000228,SKU0000144,447,447,1428.23,638418.81
POI0001829,PO000229,SKU0000363,334,334,490.32,163766.88
POI0001830,PO000230,SKU0000518,393,393,929.81,365415.33
POI0001831,PO000231,SKU0002466,258,258,43.79,11297.82
POI0001832,PO000232,SKU0000368,231,231,1851.21,427629.51
POI0001833,PO000233,SKU0002029,91,91,746.78,67956.98
POI0001834,PO000234,SKU0002966,45,45,2383.85,107273.25
POI0001835,PO000235,SKU0002578,80,15,1349.57,107965.6
POI0001836,PO000236,SKU0001942,184,184,208.21,38310.64
POI0001837,PO000237,SKU0000025,125,125,1120.89,140111.25
POI0001838,PO000238,SKU0000601,340,340,385.89,131202.6
POI0001839,PO000239,SKU0001642,376,376,1981.19,744927.44
POI0001840,PO000240,SKU0001143,444,444,1033.7,458962.8
POI0001841,PO000241,SKU0000992,228,228,1539.28,350955.84
POI0001842,PO000242,SKU0002937,114,114,926.81,105656.34
POI0001843,PO000243,SKU0001780,248,248,156.68,38856.64
POI0001844,PO000244,SKU0000637,217,0,1288.71,279650.07
POI0001845,PO000245,SKU0002610,425,0,496.54,211029.5
POI0001846,PO000246,SKU0002831,167,167,1686.23,281600.41
POI0001847,PO000247,SKU0000874,178,178,664.2,118227.6
POI0001848,PO000248,SKU0001587,413,413,1364.1,563373.3
POI0001849,PO000249,SKU0001163,364,364,1750.88,637320.32
POI0001850,PO000250,SKU0001645,263,0,712.12,187287.56
POI0001851,PO000251,SKU0001970,164,164,880.88,144464.32
POI0001852,PO000252,SKU0000591,76,76,2121.69,161248.44
POI0001853,PO000253,SKU0001425,304,304,443.25,134748.0
POI0001854,PO000254,SKU0002847,223,223,1648.3,367570.9
POI0001855,PO000255,SKU0002019,311,311,1408.38,438006.18
POI0001856,PO000256,SKU0001916,296,296,1103.62,326671.52
POI0001857,PO000257,SKU0002668,52,52,430.8,22401.6
POI0001858,PO000258,SKU0002339,205,205,1150.4,235832.0
POI0001859,PO000259,SKU0002003,174,174,1806.82,314386.68
POI0001860,PO000260,SKU0002773,400,400,303.28,121312.0
POI0001861,PO000261,SKU0000249,421,0,1373.45,578222.45
POI0001862,PO000262,SKU0001952,353,0,1092.41,385620.73
POI0001863,PO000263,SKU0002285,61,0,1743.57,106357.77
POI0001864,PO000264,SKU0000728,28,28,1855.6,51956.8
POI0001865,PO000265,SKU0001505,430,430,661.34,284376.2
POI0001866,PO000266,SKU0001179,205,205,407.56,83549.8
POI0001867,PO000267,SKU0001330,109,109,186.47,20325.23
POI0001868,PO000268,SKU0002980,167,0,1290.36,215490.12
POI0001869,PO000269,SKU0001408,118,118,1545.89,182415.02
POI0001870,PO000270,SKU0000822,107,0,1232.73,131902.11
POI0001871,PO000271,SKU0000136,44,44,503.58,22157.52
POI0001872,PO000272,SKU0002695,147,109,2167.94,318687.18
POI0001873,PO000273,SKU0001056,243,243,1080.66,262600.38
POI0001874,PO000274,SKU0000423,90,90,1412.38,127114.2
POI0001875,PO000275,SKU0002192,30,30,1808.65,54259.5
POI0001876,PO000276,SKU0000506,320,0,50.84,16268.8
POI0001877,PO000277,SKU0002960,196,196,1986.65,389383.4
POI0001878,PO000278,SKU0001489,300,300,1243.01,372903.0
POI0001879,PO000279,SKU0002043,226,226,391.69,88521.94
POI0001880,PO000280,SKU0001707,479,479,822.79,394116.41
POI0001881,PO000281,SKU0000370,218,116,1867.7,407158.6
POI0001882,PO000282,SKU0002440,498,498,789.07,392956.86
POI0001883,PO000283,SKU0002377,94,94,699.83,65784.02
POI0001884,PO000284,SKU0001554,211,211,189.5,39984.5
POI0001885,PO000285,SKU0001059,224,224,1746.13,391133.12
POI0001886,PO000286,SKU0001709,157,157,1536.95,241301.15
POI0001887,PO000287,SKU0001124,142,0,589.14,83657.88
POI0001888,PO000288,SKU0000306,386,386,910.27,351364.22
POI0001889,PO000289,SKU0001143,299,299,999.32,298796.68
POI0001890,PO000290,SKU0002022,400,400,944.93,377972.0
POI0001891,PO000291,SKU0000820,473,0,950.98,449813.54
POI0001892,PO000292,SKU0000914,438,438,147.81,64740.78
POI0001893,PO000293,SKU0002676,192,60,1413.61,271413.12
POI0001894,PO000294,SKU0000081,28,28,1525.83,42723.24
POI0001895,PO000295,SKU0000818,473,473,1436.13,679289.49
POI0001896,PO000296,SKU0000186,451,451,140.58,63401.58
POI0001897,PO000297,SKU0001466,73,73,24.09,1758.57
POI0001898,PO000298,SKU0000978,20,20,1163.62,23272.4
POI0001899,PO000299,SKU0001618,143,143,469.3,67109.9
POI0001900,PO000300,SKU0000049,150,150,638.21,95731.5
POI0001901,PO000301,SKU0001441,189,189,45.9,8675.1
POI0001902,PO000302,SKU0002690,322,55,926.45,298316.9
POI0001903,PO000303,SKU0000344,370,370,907.29,335697.3
POI0001904,PO000304,SKU0000451,355,355,1549.32,550008.6
POI0001905,PO000305,SKU0001316,377,377,1387.07,522925.39
POI0001906,PO000306,SKU0000877,269,269,1701.31,457652.39
POI0001907,PO000307,SKU0000983,370,370,1152.19,426310.3
POI0001908,PO000308,SKU0001140,409,409,700.65,286565.85
POI0001909,PO000309,SKU0002141,96,96,1319.43,126665.28
POI0001910,PO000310,SKU0002251,267,267,248.48,66344.16
POI0001911,PO000311,SKU0001045,417,417,57.63,24031.71
POI0001912,PO000312,SKU0001387,139,139,556.94,77414.66
POI0001913,PO000313,SKU0002505,32,32,1387.53,44400.96
POI0001914,PO000314,SKU0000155,363,363,777.29,282156.27
POI0001915,PO000315,SKU0000344,379,379,891.76,337977.04
POI0001916,PO000316,SKU0002580,363,291,1108.19,402272.97
POI0001917,PO000317,SKU0001722,37,37,792.04,29305.48
POI0001918,PO000318,SKU0002940,324,324,1144.87,370937.88
POI0001919,PO000319,SKU0000820,79,0,1050.67,83002.93
POI0001920,PO000320,SKU0001946,33,4,787.63,25991.79
POI0001921,PO000321,SKU0002688,270,270,1016.55,274468.5
POI0001922,PO000322,SKU0000827,85,85,1093.01,92905.85
POI0001923,PO000323,SKU0001367,350,350,479.66,167881.0
POI0001924,PO000324,SKU0002627,26,26,1239.92,32237.92
POI0001925,PO000325,SKU0000013,127,127,178.71,22696.17
POI0001926,PO000326,SKU0001230,22,22,1880.7,41375.4
POI0001927,PO000327,SKU0001874,386,386,330.96,127750.56
POI0001928,PO000328,SKU0002990,324,324,321.25,104085.0
POI0001929,PO000329,SKU0000902,411,411,1916.68,787755.48
POI0001930,PO000330,SKU0001451,442,442,668.07,295286.94
POI0001931,PO000331,SKU0002953,394,0,628.82,247755.08
POI0001932,PO000332,SKU0000225,449,449,1003.47,450558.03
POI0001933,PO000333,SKU0002871,118,44,205.77,24280.86
POI0001934,PO000334,SKU0000221,111,0,327.45,36346.95
POI0001935,PO000335,SKU0001180,251,0,395.71,99323.21
POI0001936,PO000336,SKU0002886,41,41,1937.3,79429.3
POI0001937,PO000337,SKU0000461,150,150,422.95,63442.5
POI0001938,PO000338,SKU0001489,126,0,1335.62,168288.12
POI0001939,PO000339,SKU0002186,487,0,1411.53,687415.11
POI0001940,PO000340,SKU0001942,369,369,220.88,81504.72
POI0001941,PO000341,SKU0002634,232,232,562.13,130414.16
POI0001942,PO000342,SKU0001655,97,0,105.43,10226.71
POI0001943,PO000343,SKU0000766,29,29,1717.69,49813.01
POI0001944,PO000344,SKU0001348,187,0,689.81,128994.47
POI0001945,PO000345,SKU0001899,81,30,865.22,70082.82
POI0001946,PO000346,SKU0000462,465,465,398.62,185358.3
POI0001947,PO000347,SKU0000315,348,348,726.2,252717.6
POI0001948,PO000348,SKU0001955,335,93,757.15,253645.25
POI0001949,PO000349,SKU0002059,341,341,1338.32,456367.12
POI0001950,PO000350,SKU0001114,472,472,1513.06,714164.32
POI0001951,PO000351,SKU0000573,230,69,1542.12,354687.6
POI0001952,PO000352,SKU0001885,391,391,891.9,348732.9
POI0001953,PO000353,SKU0000278,45,0,792.95,35682.75
POI0001954,PO000354,SKU0000025,271,271,1140.73,309137.83
POI0001955,PO000355,SKU0000269,104,104,1277.39,132848.56
POI0001956,PO000356,SKU0000050,264,0,677.45,178846.8
POI0001957,PO000357,SKU0001428,480,480,936.11,449332.8
POI0001958,PO000358,SKU0002117,444,444,345.4,153357.6
POI0001959,PO000359,SKU0000497,152,152,2105.81,320083.12
POI0001960,PO000360,SKU0002180,385,99,2142.6,824901.0
POI0001961,PO000361,SKU0001311,85,85,572.98,48703.3
POI0001962,PO000362,SKU0000785,379,379,550.45,208620.55
POI0001963,PO000363,SKU0000068,142,142,1123.08,159477.36
POI0001964,PO000364,SKU0002606,390,390,1794.84,699987.6
POI0001965,PO000365,SKU0002225,354,354,1103.17,390522.18
POI0001966,PO000366,SKU0000834,344,344,1709.89,588202.16
POI0001967,PO000367,SKU0001539,32,32,81.22,2599.04
POI0001968,PO000368,SKU0001812,37,37,1983.05,73372.85
POI0001969,PO000369,SKU0000197,232,0,813.61,188757.52
POI0001970,PO000370,SKU0001197,389,389,944.52,367418.28
POI0001971,PO000371,SKU0000368,236,236,1866.49,440491.64
POI0001972,PO000372,SKU0002846,335,11,884.49,296304.15
POI0001973,PO000373,SKU0002024,425,127,276.34,117444.5
POI0001974,PO000374,SKU0001354,426,426,1443.85,615080.1
POI0001975,PO000375,SKU0000858,171,171,2234.15,382039.65
POI0001976,PO000376,SKU0000054,430,430,679.0,291970.0
POI0001977,PO000377,SKU0000752,462,462,1203.95,556224.9
POI0001978,PO000378,SKU0001529,63,0,185.06,11658.78
POI0001979,PO000379,SKU0000462,87,87,429.05,37327.35
POI0001980,PO000380,SKU0000646,225,225,1773.32,398997.0
POI0001981,PO000381,SKU0000049,38,0,621.61,23621.18
POI0001982,PO000382,SKU0000753,457,457,1021.15,466665.55
POI0001983,PO000383,SKU0001200,98,0,243.74,23886.52
POI0001984,PO000384,SKU0002462,467,467,178.11,83177.37
POI0001985,PO000385,SKU0000705,140,140,481.37,67391.8
POI0001986,PO000386,SKU0002073,158,158,154.6,24426.8
POI0001987,PO000387,SKU0000110,329,329,1183.36,389325.44
POI0001988,PO000388,SKU0001178,51,51,2330.5,118855.5
POI0001989,PO000389,SKU0002561,393,393,1309.99,514826.07
POI0001990,PO000390,SKU0000338,257,58,16.17,4155.69
POI0001991,PO000391,SKU0001242,24,24,1234.28,29622.72
POI0001992,PO000392,SKU0000210,476,476,25.34,12061.84
POI0001993,PO000393,SKU0000828,257,0,1000.05,257012.85
POI0001994,PO000394,SKU0002291,25,25,58.43,1460.75
POI0001995,PO000395,SKU0000509,223,223,1545.32,344606.36
POI0001996,PO000396,SKU0000360,128,6,619.33,79274.24
POI0001997,PO000397,SKU0000840,437,437,321.31,140412.47
POI0001998,PO000398,SKU0002353,370,370,451.22,166951.4
POI0001999,PO000399,SKU0001218,73,10,1589.41,116026.93
POI0002000,PO000400,SKU0000570,362,362,1729.34,626021.08
POI0002001,PO000401,SKU0002205,295,0,396.35,116923.25
POI0002002,PO000402,SKU0001417,421,421,645.67,271827.07
POI0002003,PO000403,SKU0001355,408,408,717.04,292552.32
POI0002004,PO000404,SKU0002650,318,318,1556.02,494814.36
POI0002005,PO000405,SKU0001362,317,317,959.44,304142.48
POI0002006,PO000406,SKU0001006,106,106,1559.05,165259.3
POI0002007,PO000407,SKU0001692,248,62,1085.45,269191.6
POI0002008,PO000408,SKU0000474,367,0,1476.32,541809.44
POI0002009,PO000409,SKU0002161,200,200,935.95,187190.0
POI0002010,PO000410,SKU0001375,114,114,1104.97,125966.58
POI0002011,PO000411,SKU0002491,477,0,1266.2,603977.4
POI0002012,PO000412,SKU0000148,340,340,108.49,36886.6
POI0002013,PO000413,SKU0000825,164,164,143.17,23479.88
POI0002014,PO000414,SKU0001675,182,182,736.99,134132.18
POI0002015,PO000415,SKU0000763,488,488,1385.51,676128.88
POI0002016,PO000416,SKU0000446,226,226,1391.55,314490.3
POI0002017,PO000417,SKU0001984,498,498,1254.73,624855.54
POI0002018,PO000418,SKU0000569,264,0,2111.27,557375.28
POI0002019,PO000419,SKU0001265,174,174,147.6,25682.4
POI0002020,PO000420,SKU0002937,144,144,1025.98,147741.12
POI0002021,PO000421,SKU0002690,104,104,902.34,93843.36
POI0002022,PO000422,SKU0001246,373,0,212.03,79087.19
POI0002023,PO000423,SKU0000888,183,183,301.42,55159.86
POI0002024,PO000424,SKU0002832,188,188,1572.71,295669.48
POI0002025,PO000425,SKU0001932,382,382,1370.82,523653.24
POI0002026,PO000426,SKU0002882,84,84,591.8,49711.2
POI0002027,PO000427,SKU0002030,265,0,1038.95,275321.75
POI0002028,PO000428,SKU0000844,314,314,936.99,294214.86
POI0002029,PO000429,SKU0000150,168,168,591.4,99355.2
POI0002030,PO000430,SKU0002983,458,43,174.03,79705.74
POI0002031,PO000431,SKU0000650,75,26,2030.59,152294.25
POI0002032,PO000432,SKU0000637,172,172,1388.78,238870.16
POI0002033,PO000433,SKU0001603,421,421,1325.06,557850.26
POI0002034,PO000434,SKU0000871,409,192,601.76,246119.84
POI0002035,PO000435,SKU0000829,457,457,1205.93,551110.01
POI0002036,PO000436,SKU0002260,336,336,82.96,27874.56
POI0002037,PO000437,SKU0002517,103,103,222.49,22916.47
POI0002038,PO000438,SKU0000908,177,177,1185.18,209776.86
POI0002039,PO000439,SKU0001656,391,391,141.31,55252.21
POI0002040,PO000440,SKU0000889,83,83,327.76,27204.08
POI0002041,PO000441,SKU0001958,292,292,287.02,83809.84
POI0002042,PO000442,SKU0001653,270,270,1001.68,270453.6
POI0002043,PO000443,SKU0002768,488,220,417.0,203496.0
POI0002044,PO000444,SKU0001838,474,474,1566.67,742601.58
POI0002045,PO000445,SKU0000762,448,448,1473.47,660114.56
POI0002046,PO000446,SKU0002024,263,263,299.21,78692.23
POI0002047,PO000447,SKU0000707,244,244,928.59,226575.96
POI0002048,PO000448,SKU0002282,102,102,629.03,64161.06
POI0002049,PO000449,SKU0001103,232,232,847.92,196717.44
POI0002050,PO000450,SKU0002808,129,0,1624.84,209604.36
POI0002051,PO000451,SKU0001066,390,390,808.13,315170.7
POI0002052,PO000452,SKU0002698,499,499,755.01,376749.99
POI0002053,PO000453,SKU0001374,102,102,669.28,68266.56
POI0002054,PO000454,SKU0002190,96,0,655.36,62914.56
POI0002055,PO000455,SKU0002111,419,0,448.18,187787.42
POI0002056,PO000456,SKU0002394,214,214,591.87,126660.18
POI0002057,PO000457,SKU0002116,140,140,1686.81,236153.4
POI0002058,PO000458,SKU0000502,328,0,1480.41,485574.48
POI0002059,PO000459,SKU0002169,285,285,164.84,46979.4
POI0002060,PO000460,SKU0001268,43,43,1097.25,47181.75
POI0002061,PO000461,SKU0000047,438,438,1154.52,505679.76
POI0002062,PO000462,SKU0002604,486,486,134.19,65216.34
POI0002063,PO000463,SKU0002717,392,392,1074.98,421392.16
POI0002064,PO000464,SKU0000629,151,61,403.75,60966.25
POI0002065,PO000465,SKU0002766,142,0,1027.83,145951.86
POI0002066,PO000466,SKU0002042,123,123,679.85,83621.55
POI0002067,PO000467,SKU0002207,126,126,696.69,87782.94
POI0002068,PO000468,SKU0000438,453,453,1713.24,776097.72
POI0002069,PO000469,SKU0002373,207,0,310.72,64319.04
POI0002070,PO000470,SKU0002220,259,259,603.5,156306.5
POI0002071,PO000471,SKU0000668,495,495,282.65,139911.75
POI0002072,PO000472,SKU0002413,137,137,997.58,136668.46
POI0002073,PO000473,SKU0002028,421,0,1228.68,517274.28
POI0002074,PO000474,SKU0002993,263,263,2571.41,676280.83
POI0002075,PO000475,SKU0000710,253,253,675.49,170898.97
POI0002076,PO000476,SKU0000843,76,76,945.16,71832.16
POI0002077,PO000477,SKU0001366,161,161,793.46,127747.06
POI0002078,PO000478,SKU0001068,40,40,91.53,3661.2
POI0002079,PO000479,SKU0000375,456,0,1634.76,745450.56
POI0002080,PO000480,SKU0002378,70,70,726.53,50857.1
POI0002081,PO000481,SKU0002929,231,154,985.52,227655.12
POI0002082,PO000482,SKU0002322,309,309,1748.11,540165.99
POI0002083,PO000483,SKU0000160,243,243,1792.43,435560.49
POI0002084,PO000484,SKU0000419,420,420,2062.13,866094.6
POI0002085,PO000485,SKU0000640,346,346,78.68,27223.28
POI0002086,PO000486,SKU0002645,163,0,1966.52,320542.76
POI0002087,PO000487,SKU0002584,371,52,1330.39,493574.69
POI0002088,PO000488,SKU0001774,197,197,841.93,165860.21
POI0002089,PO000489,SKU0002501,467,467,129.35,60406.45
POI0002090,PO000490,SKU0002317,391,259,1200.23,469289.93
POI0002091,PO000491,SKU0002481,254,254,929.5,236093.0
POI0002092,PO000492,SKU0000657,375,375,2386.54,894952.5
POI0002093,PO000493,SKU0002661,274,0,919.08,251827.92
POI0002094,PO000494,SKU0001315,163,163,834.35,135999.05
POI0002095,PO000495,SKU0001829,82,82,1064.07,87253.74
POI0002096,PO000496,SKU0001242,204,204,1235.67,252076.68
POI0002097,PO000497,SKU0000142,21,21,1783.22,37447.62
POI0002098,PO000498,SKU0001647,231,27,467.09,107897.79
POI0002099,PO000499,SKU0002644,116,0,612.35,71032.6
POI0002100,PO000500,SKU0002001,396,396,605.12,239627.52
POI0002101,PO000501,SKU0001393,308,308,982.84,302714.72
POI0002102,PO000502,SKU0000693,360,360,669.97,241189.2
POI0002103,PO000503,SKU0000231,72,72,2071.76,149166.72
POI0002104,PO000504,SKU0000970,81,81,527.77,42749.37
POI0002105,PO000505,SKU0001665,393,393,312.33,122745.69
POI0002106,PO000506,SKU0000397,33,33,1067.69,35233.77
POI0002107,PO000507,SKU0002444,418,232,418.38,174882.84
POI0002108,PO000508,SKU0001751,410,410,1574.43,645516.3
POI0002109,PO000509,SKU0000712,219,219,751.86,164657.34
POI0002110,PO000510,SKU0002556,439,439,143.2,62864.8
POI0002111,PO000511,SKU0001905,89,89,1618.49,144045.61
POI0002112,PO000512,SKU0000240,87,87,1310.94,114051.78
POI0002113,PO000513,SKU0002396,437,76,2079.36,908680.32
POI0002114,PO000514,SKU0000890,500,0,381.0,190500.0
POI0002115,PO000515,SKU0002972,483,483,616.1,297576.3
POI0002116,PO000516,SKU0000911,255,255,366.8,93534.0
POI0002117,PO000517,SKU0000381,201,201,83.73,16829.73
POI0002118,PO000518,SKU0000394,85,85,998.11,84839.35
POI0002119,PO000519,SKU0001435,226,226,1291.0,291766.0
POI0002120,PO000520,SKU0002365,463,463,1051.81,486988.03
POI0002121,PO000521,SKU0001741,51,51,1727.26,88090.26
POI0002122,PO000522,SKU0001054,294,294,605.76,178093.44
POI0002123,PO000523,SKU0001989,223,0,107.22,23910.06
POI0002124,PO000524,SKU0000700,413,413,1216.2,502290.6
POI0002125,PO000525,SKU0002566,117,117,1855.84,217133.28
POI0002126,PO000526,SKU0001223,487,487,1530.54,745372.98
POI0002127,PO000527,SKU0000302,336,336,2249.66,755885.76
POI0002128,PO000528,SKU0001070,140,140,920.05,128807.0
POI0002129,PO000529,SKU0000819,402,402,1088.6,437617.2
POI0002130,PO000530,SKU0002594,211,211,1700.36,358775.96
POI0002131,PO000531,SKU0002515,462,462,687.66,317698.92
POI0002132,PO000532,SKU0000111,129,129,748.56,96564.24
POI0002133,PO000533,SKU0002142,60,60,1276.59,76595.4
POI0002134,PO000534,SKU0002309,93,93,987.57,91844.01
POI0002135,PO000535,SKU0002474,23,0,937.32,21558.36
POI0002136,PO000536,SKU0002991,421,421,401.41,168993.61
POI0002137,PO000537,SKU0001480,197,0,18.94,3731.18
POI0002138,PO000538,SKU0000564,273,273,1823.25,497747.25
POI0002139,PO000539,SKU0002850,201,96,653.4,131333.4
POI0002140,PO000540,SKU0000444,115,115,329.87,37935.05
POI0002141,PO000541,SKU0002400,491,491,1094.32,537311.12
POI0002142,PO000542,SKU0000348,113,113,1489.3,168290.9
POI0002143,PO000543,SKU0001164,273,0,1746.6,476821.8
POI0002144,PO000544,SKU0001118,353,353,1309.83,462369.99
POI0002145,PO000545,SKU0001447,28,0,233.1,6526.8
POI0002146,PO000546,SKU0000830,61,61,1473.06,89856.66
POI0002147,PO000547,SKU0002547,361,361,1490.57,538095.77
POI0002148,PO000548,SKU0000688,244,20,1235.29,301410.76
POI0002149,PO000549,SKU0002678,139,139,288.5,40101.5
POI0002150,PO000550,SKU0000197,422,422,782.21,330092.62
POI0002151,PO000551,SKU0001122,205,205,986.38,202207.9
POI0002152,PO000552,SKU0002211,57,57,1413.83,80588.31
POI0002153,PO000553,SKU0001131,53,53,1039.15,55074.95
POI0002154,PO000554,SKU0002822,270,270,600.12,162032.4
POI0002155,PO000555,SKU0002773,104,104,278.57,28971.28
POI0002156,PO000556,SKU0001173,237,237,669.09,158574.33
POI0002157,PO000557,SKU0000519,286,286,434.25,124195.5
POI0002158,PO000558,SKU0000213,81,81,1263.24,102322.44
POI0002159,PO000559,SKU0002533,308,308,326.3,100500.4
POI0002160,PO000560,SKU0000983,285,84,1125.61,320798.85
POI0002161,PO000561,SKU0002215,38,38,2081.82,79109.16
POI0002162,PO000562,SKU0000226,367,367,1184.38,434667.46
POI0002163,PO000563,SKU0000068,112,112,1046.66,117225.92
POI0002164,PO000564,SKU0002059,357,0,1330.67,475049.19
POI0002165,PO000565,SKU0002880,293,293,585.65,171595.45
POI0002166,PO000566,SKU0000962,249,249,127.84,31832.16
POI0002167,PO000567,SKU0000381,336,336,85.65,28778.4
POI0002168,PO000568,SKU0000250,272,272,2278.84,619844.48
POI0002169,PO000569,SKU0001694,320,320,2147.53,687209.6
POI0002170,PO000570,SKU0000620,368,368,16.72,6152.96
POI0002171,PO000571,SKU0001834,195,195,224.16,43711.2
POI0002172,PO000572,SKU0000692,201,201,1738.15,349368.15
POI0002173,PO000573,SKU0002286,37,37,1658.14,61351.18
POI0002174,PO000574,SKU0001031,158,0,644.29,101797.82
POI0002175,PO000575,SKU0001110,351,351,546.78,191919.78
POI0002176,PO000576,SKU0001945,218,149,1009.54,220079.72
POI0002177,PO000577,SKU0000021,23,23,854.71,19658.33
POI0002178,PO000578,SKU0002295,260,260,513.6,133536.0
POI0002179,PO000579,SKU0001186,259,259,2006.41,519660.19
POI0002180,PO000580,SKU0000826,263,263,102.09,26849.67
POI0002181,PO000581,SKU0002956,269,269,388.66,104549.54
POI0002182,PO000582,SKU0002586,258,258,1596.31,411847.98
POI0002183,PO000583,SKU0000386,156,156,915.19,142769.64
POI0002184,PO000584,SKU0002289,111,111,113.97,12650.67
POI0002185,PO000585,SKU0001237,176,150,330.16,58108.16
POI0002186,PO000586,SKU0002558,38,38,369.61,14045.18
POI0002187,PO000587,SKU0001284,208,208,1836.88,382071.04
POI0002188,PO000588,SKU0001978,120,54,1131.62,135794.4
POI0002189,PO000589,SKU0001241,40,40,921.28,36851.2
POI0002190,PO000590,SKU0001167,340,340,1174.23,399238.2
POI0002191,PO000591,SKU0000656,205,205,1128.32,231305.6
POI0002192,PO000592,SKU0002166,67,67,624.85,41864.95
POI0002193,PO000593,SKU0002038,331,331,1465.84,485193.04
POI0002194,PO000594,SKU0002722,460,460,1513.1,696026.0
POI0002195,PO000595,SKU0000690,204,204,1737.8,354511.2
POI0002196,PO000596,SKU0000554,160,59,1176.6,188256.0
POI0002197,PO000597,SKU0000946,232,0,552.0,128064.0
POI0002198,PO000598,SKU0000803,427,427,797.47,340519.69
POI0002199,PO000599,SKU0001919,73,73,89.92,6564.16
POI0002200,PO000600,SKU0001418,270,270,584.75,157882.5
POI0002201,PO000601,SKU0002150,267,267,1662.38,443855.46
POI0002202,PO000602,SKU0000493,283,283,477.34,135087.22
POI0002203,PO000603,SKU0000791,70,0,2385.87,167010.9
POI0002204,PO000604,SKU0002144,484,484,215.67,104384.28
POI0002205,PO000605,SKU0000593,258,258,1993.86,514415.88
POI0002206,PO000606,SKU0001827,105,105,272.35,28596.75
POI0002207,PO000607,SKU0002177,128,128,692.77,88674.56
POI0002208,PO000608,SKU0001521,226,226,1206.62,272696.12
POI0002209,PO000609,SKU0002069,69,69,1645.4,113532.6
POI0002210,PO000610,SKU0002446,392,392,1540.85,604013.2
POI0002211,PO000611,SKU0000502,121,121,1388.61,168021.81
POI0002212,PO000612,SKU0001047,416,0,1523.28,633684.48
