order_id,user_id,store_id,channel_id,ordered_at,order_status,item_amount,discount_amount,shipping_fee,payable_amount,paid_amount,region,province,city
O00000219,U003736,S0003,CH09,2026-03-24 13:49:37,completed,6072.45,863.32,0,5209.13,5209.13,华东,上海,上海
O00000220,U000276,S0029,CH12,2026-01-26 21:50:15,completed,1146.36,204.19,0,942.17,942.17,华东,上海,上海
O00000221,U002809,S0048,CH03,2026-02-02 11:18:32,completed,2749.61,325.57,0,2424.04,2424.04,华南,福建,厦门
O00000222,U002782,S0063,CH10,2025-05-22 13:09:42,paid,2370.93,14.51,0,2356.42,2356.42,华南,福建,厦门
O00000223,U000929,S0029,CH03,2026-02-17 14:34:41,paid,7270.92,286.08,0,6984.84,6984.84,西南,重庆,重庆
O00000224,U002189,S0060,CH01,2025-07-02 15:42:40,cancelled,2873.46,325.87,0,2547.59,0,华北,北京,北京
O00000225,U004383,S0076,CH12,2026-02-07 21:39:08,paid,1858.91,159.12,0,1699.79,1699.79,华南,福建,厦门
O00000226,U004525,S0010,CH03,2025-11-25 10:22:34,completed,2324.8,255.63,0,2069.17,2069.17,华东,山东,青岛
O00000227,U004900,S0002,CH03,2025-11-19 16:20:39,completed,7313.17,977.85,0,6335.32,6335.32,西南,四川,成都
O00000228,U002623,S0061,CH08,2025-12-19 05:53:38,completed,3197.7,267.3,0,2930.4,2930.4,华北,山西,太原
O00000229,U004735,S0010,CH01,2025-03-13 11:46:19,completed,502.54,22.46,0,480.08,480.08,华东,上海,上海
O00000230,U001073,S0079,CH01,2026-06-14 04:12:56,completed,6286.05,235.48,0,6050.57,6050.57,华东,浙江,杭州
O00000231,U002207,S0014,CH01,2025-03-08 04:48:15,completed,700.75,23.11,0,677.64,677.64,华中,湖北,武汉
O00000232,U002344,S0009,CH09,2026-02-27 08:50:32,completed,3028.24,281.17,0,2747.07,2747.07,华南,广东,广州
O00000233,U002157,S0019,CH07,2026-04-09 01:55:03,completed,3168.51,517.72,0,2650.79,2650.79,西南,重庆,重庆
O00000234,U003831,S0031,CH04,2025-11-14 17:23:18,completed,6553.1,1141.3,0,5411.8,5411.8,华北,河北,石家庄
O00000235,U003606,S0073,CH01,2026-01-06 19:09:34,shipped,1969.15,315.84,0,1653.31,1653.31,华东,江苏,南京
O00000236,U002181,S0032,CH01,2026-08-08 02:36:11,completed,6149.94,156.58,0,5993.36,5993.36,华中,湖南,长沙
O00000237,U003841,S0044,CH09,2025-03-13 05:00:22,completed,2169.19,301.09,0,1868.1,1868.1,华北,河北,石家庄
O00000238,U002431,S0065,CH04,2026-01-19 15:31:38,completed,6236.94,439.97,0,5796.97,5796.97,西南,贵州,贵阳
O00000239,U004666,S0062,CH11,2026-01-27 23:26:17,completed,3374.33,70.71,0,3303.62,3303.62,华北,北京,北京
O00000240,U004885,S0060,CH03,2026-06-13 17:52:31,completed,1555.66,108.07,0,1447.59,1447.59,华北,天津,天津
O00000241,U003246,S0021,CH03,2026-02-20 23:56:53,shipped,398.88,28.81,0,370.07,370.07,华中,湖南,长沙
O00000242,U000868,S0062,CH05,2025-11-16 16:39:05,completed,3714.51,257.38,0,3457.13,3457.13,华东,上海,上海
O00000243,U000738,S0054,CH02,2025-07-20 01:30:20,pending_payment,3405.59,340.45,0,3065.14,0,西南,云南,昆明
O00000244,U000711,S0008,CH03,2026-07-25 10:17:29,completed,76.97,8.41,8,76.56,76.56,西南,贵州,贵阳
O00000245,U003228,S0072,CH03,2025-09-05 16:02:36,completed,3174.64,352.3,0,2822.34,2822.34,华北,天津,天津
O00000246,U004983,S0009,CH11,2026-04-17 07:13:52,completed,10441.71,579.76,0,9861.95,9861.95,西南,四川,成都
O00000247,U002320,S0033,CH05,2025-11-04 19:30:21,refunded,4858.22,402.62,0,4455.6,4455.6,华南,福建,厦门
O00000248,U003774,S0044,CH01,2026-08-13 16:09:47,shipped,4146.54,284.89,0,3861.65,3861.65,西南,贵州,贵阳
O00000249,U002054,S0024,CH03,2025-12-01 11:57:36,completed,6868.18,1108.65,0,5759.53,5759.53,华南,福建,厦门
O00000250,U000899,S0036,CH02,2025-01-20 02:28:34,completed,800.28,10.62,0,789.66,789.66,西南,重庆,重庆
O00000251,U002625,S0002,CH09,2026-07-20 19:30:05,shipped,8097.14,1173.72,0,6923.42,6923.42,华南,广东,广州
O00000252,U002042,S0003,CH04,2026-04-19 02:25:04,completed,13807.87,1504.57,0,12303.3,12303.3,西南,贵州,贵阳
O00000253,U000114,S0050,CH04,2025-03-25 15:56:45,completed,5791.39,741.87,0,5049.52,5049.52,华中,湖南,长沙
O00000254,U003170,S0016,CH04,2025-07-11 18:13:38,completed,3020.72,334.23,0,2686.49,2686.49,西南,贵州,贵阳
O00000255,U003470,S0017,CH08,2025-07-14 22:37:03,completed,323.86,26.85,0,297.01,297.01,华北,天津,天津
O00000256,U004893,S0035,CH10,2026-01-08 06:26:06,completed,926.11,123.16,0,802.95,802.95,华北,北京,北京
O00000257,U004984,S0078,CH02,2025-10-23 20:38:55,completed,209.09,35.79,0,173.3,173.3,西南,四川,成都
O00000258,U004483,S0072,CH07,2026-01-01 22:13:40,completed,2682.45,52.45,0,2630.0,2630.0,华北,山西,太原
O00000259,U003512,S0057,CH03,2025-10-16 08:46:27,completed,3235.44,251.76,0,2983.68,2983.68,华北,天津,天津
O00000260,U001863,S0047,CH12,2025-10-19 19:11:38,completed,1742.34,196.17,0,1546.17,1546.17,华东,上海,上海
O00000261,U002964,S0073,CH02,2025-08-21 15:29:42,completed,14001.22,1454.26,0,12546.96,12546.96,华中,湖南,长沙
O00000262,U004185,S0029,CH07,2026-03-16 08:56:09,completed,220.52,35.7,0,184.82,184.82,华南,广东,广州
O00000263,U000432,S0041,CH03,2026-06-12 12:07:53,shipped,6453.32,447.69,0,6005.63,6005.63,华中,湖南,长沙
O00000264,U003988,S0049,CH02,2025-06-10 01:42:28,completed,1858.85,54.94,0,1803.91,1803.91,华中,河南,郑州
O00000265,U004547,S0001,CH05,2025-05-22 19:19:40,refunded,6723.79,703.45,0,6020.34,6020.34,华中,江西,南昌
O00000266,U003131,S0033,CH01,2026-02-25 14:30:42,completed,3880.6,507.08,0,3373.52,3373.52,华东,山东,青岛
O00000267,U004263,S0015,CH02,2025-08-10 07:57:39,shipped,5507.59,516.57,0,4991.02,4991.02,华中,湖北,武汉
O00000268,U003163,S0029,CH06,2025-10-25 18:35:32,shipped,7940.84,619.48,0,7321.36,7321.36,华中,湖北,武汉
O00000269,U000905,S0031,CH10,2026-07-20 08:21:06,completed,4513.08,48.84,0,4464.24,4464.24,华南,广东,深圳
O00000270,U000267,S0067,CH01,2025-06-27 23:57:10,completed,1021.26,154.48,0,866.78,866.78,华南,广东,广州
O00000271,U004017,S0049,CH04,2025-04-18 09:58:54,completed,3287.81,247.53,0,3040.28,3040.28,华东,江苏,南京
O00000272,U004523,S0067,CH09,2025-04-26 02:11:58,completed,2683.48,411.82,0,2271.66,2271.66,华东,山东,青岛
O00000273,U000060,S0044,CH06,2026-04-23 06:28:30,shipped,2262.31,290.19,0,1972.12,1972.12,华中,湖南,长沙
O00000274,U001197,S0056,CH02,2025-09-28 14:22:02,completed,7436.29,693.38,0,6742.91,6742.91,华北,山西,太原
O00000275,U000899,S0032,CH01,2026-06-08 13:03:59,completed,714.44,63.75,0,650.69,650.69,西南,重庆,重庆
O00000276,U003801,S0024,CH02,2026-01-12 10:09:47,cancelled,5900.28,871.84,0,5028.44,0,华南,福建,厦门
O00000277,U001866,S0043,CH04,2026-01-16 22:15:42,completed,1253.56,14.49,0,1239.07,1239.07,华中,湖北,武汉
O00000278,U002725,S0026,CH08,2025-05-22 11:09:09,completed,914.11,5.96,0,908.15,908.15,华北,天津,天津
O00000279,U001630,S0013,CH02,2026-07-26 14:02:26,paid,1267.8,106.55,0,1161.25,1161.25,华北,北京,北京
O00000280,U001431,S0045,CH01,2025-04-02 17:07:24,completed,2796.82,191.83,0,2604.99,2604.99,华东,上海,上海
O00000281,U002711,S0018,CH01,2025-01-11 08:39:07,completed,15699.24,1355.64,0,14343.6,14343.6,华北,山西,太原
O00000282,U004290,S0061,CH06,2026-01-17 06:31:11,completed,14327.79,1633.58,0,12694.21,12694.21,华东,山东,青岛
O00000283,U004641,S0015,CH02,2025-06-07 07:35:54,cancelled,4304.04,266.93,0,4037.11,0,华南,广西,南宁
O00000284,U004141,S0001,CH04,2026-01-07 09:18:13,cancelled,5798.46,337.29,0,5461.17,0,华北,北京,北京
O00000285,U000166,S0059,CH02,2025-04-01 09:47:25,completed,314.44,56.04,0,258.4,258.4,华北,山西,太原
O00000286,U004029,S0003,CH06,2025-03-08 08:18:49,cancelled,3255.64,96.26,0,3159.38,0,华中,江西,南昌
O00000287,U001346,S0048,CH08,2025-11-03 06:34:25,completed,2174.11,199.79,0,1974.32,1974.32,华南,广东,深圳
O00000288,U001532,S0020,CH10,2026-07-20 19:40:55,cancelled,3769.24,362.47,0,3406.77,0,华中,江西,南昌
O00000289,U001371,S0016,CH07,2026-01-02 19:45:50,completed,5990.0,830.79,0,5159.21,5159.21,华中,河南,郑州
O00000290,U000765,S0067,CH06,2025-12-07 12:45:05,completed,2636.92,425.58,0,2211.34,2211.34,华中,湖北,武汉
O00000291,U000861,S0057,CH05,2025-03-09 15:31:11,completed,4843.76,525.4,0,4318.36,4318.36,华东,浙江,杭州
O00000292,U003614,S0016,CH08,2026-06-08 08:59:36,completed,3016.64,427.52,0,2589.12,2589.12,华北,北京,北京
O00000293,U000337,S0027,CH07,2026-05-23 12:56:27,completed,1609.59,72.84,0,1536.75,1536.75,华东,浙江,杭州
O00000294,U003129,S0003,CH11,2025-10-11 04:29:59,shipped,1931.74,242.64,0,1689.1,1689.1,华南,福建,厦门
O00000295,U003511,S0022,CH04,2025-05-28 11:37:34,completed,12993.73,616.71,0,12377.02,12377.02,西南,云南,昆明
O00000296,U004702,S0044,CH07,2026-02-19 04:22:16,completed,12344.12,991.11,0,11353.01,11353.01,华南,福建,厦门
O00000297,U002417,S0071,CH03,2025-08-10 12:31:35,completed,2216.9,174.73,0,2042.17,2042.17,华南,广东,广州
O00000298,U002960,S0077,CH06,2025-04-13 06:58:19,completed,1366.77,97.09,0,1269.68,1269.68,华东,上海,上海
O00000299,U002324,S0011,CH06,2025-08-09 19:12:45,completed,7310.17,57.88,0,7252.29,7252.29,华北,北京,北京
O00000300,U004648,S0052,CH02,2025-01-04 06:25:05,completed,2842.2,93.94,0,2748.26,2748.26,华东,山东,青岛
O00000301,U000597,S0042,CH06,2026-01-20 12:36:31,completed,1780.6,305.79,0,1474.81,1474.81,华东,浙江,杭州
O00000302,U000227,S0058,CH03,2026-02-16 23:55:10,shipped,1170.03,204.02,0,966.01,966.01,华东,江苏,南京
O00000303,U000842,S0032,CH03,2025-03-15 02:51:51,completed,150.83,19.49,0,131.34,131.34,华北,山西,太原
O00000304,U002394,S0064,CH01,2025-03-25 10:58:48,paid,2892.58,320.51,0,2572.07,2572.07,华北,山西,太原
O00000305,U001194,S0047,CH01,2026-07-03 03:43:26,completed,4814.47,253.32,0,4561.15,4561.15,华南,广西,南宁
O00000306,U002413,S0073,CH09,2025-08-17 01:53:13,completed,3885.96,327.81,0,3558.15,3558.15,西南,云南,昆明
O00000307,U001191,S0026,CH03,2026-06-01 21:35:21,completed,597.76,74.69,0,523.07,523.07,华东,浙江,杭州
O00000308,U000557,S0033,CH01,2025-11-19 11:01:25,paid,2727.51,89.73,0,2637.78,2637.78,华东,山东,青岛
O00000309,U003004,S0020,CH02,2025-05-21 02:07:10,refunded,2915.42,394.57,0,2520.85,2520.85,华中,湖北,武汉
O00000310,U001203,S0031,CH01,2026-02-25 04:42:41,paid,1105.27,97.28,0,1007.99,1007.99,华南,广西,南宁
O00000311,U002953,S0072,CH01,2026-06-17 18:46:48,completed,148.96,2.59,0,146.37,146.37,华北,北京,北京
O00000312,U003914,S0052,CH02,2026-03-13 19:38:30,completed,1854.45,190.55,0,1663.9,1663.9,华南,福建,厦门
O00000313,U000003,S0005,CH02,2026-03-02 12:06:45,paid,409.37,57.83,0,351.54,351.54,华北,北京,北京
O00000314,U002571,S0057,CH02,2025-11-16 02:16:46,completed,1809.75,146.61,0,1663.14,1663.14,华南,广东,广州
O00000315,U001034,S0047,CH05,2025-02-22 19:48:04,shipped,1087.83,111.66,0,976.17,976.17,华东,江苏,南京
O00000316,U001858,S0033,CH04,2025-02-07 12:47:22,shipped,460.91,33.35,0,427.56,427.56,华北,山西,太原
O00000317,U001993,S0070,CH08,2026-08-08 09:50:24,shipped,3014.36,130.82,0,2883.54,2883.54,华中,湖南,长沙
O00000318,U004664,S0076,CH10,2026-01-31 06:05:37,completed,6800.16,558.41,0,6241.75,6241.75,华南,广东,深圳
O00000319,U000638,S0021,CH03,2025-11-07 19:49:40,completed,4101.82,411.2,0,3690.62,3690.62,华中,江西,南昌
O00000320,U004142,S0067,CH02,2025-05-02 17:03:05,completed,986.01,50.87,0,935.14,935.14,华中,江西,南昌
O00000321,U004751,S0001,CH07,2026-01-25 22:50:22,completed,3041.72,385.76,0,2655.96,2655.96,华北,天津,天津
O00000322,U004881,S0058,CH06,2025-01-29 20:23:03,shipped,1626.42,98.28,0,1528.14,1528.14,华东,山东,青岛
O00000323,U002861,S0071,CH08,2025-10-16 07:34:32,completed,2175.11,322.92,0,1852.19,1852.19,华中,江西,南昌
O00000324,U000462,S0017,CH04,2025-10-12 20:35:17,shipped,3256.82,34.87,0,3221.95,3221.95,西南,云南,昆明
O00000325,U000196,S0064,CH05,2026-05-09 07:46:41,completed,2487.25,233.45,0,2253.8,2253.8,华东,浙江,杭州
O00000326,U001199,S0002,CH04,2026-04-20 00:08:18,paid,2409.02,215.16,0,2193.86,2193.86,华东,山东,青岛
O00000327,U004337,S0077,CH02,2026-01-17 22:18:12,completed,1571.94,155.32,0,1416.62,1416.62,华南,广西,南宁
O00000328,U001365,S0024,CH10,2025-12-06 11:28:12,cancelled,10594.47,363.63,0,10230.84,0,华南,广东,广州
O00000329,U002967,S0043,CH02,2025-07-11 14:21:12,shipped,6077.91,471.58,0,5606.33,5606.33,华南,广西,南宁
O00000330,U003934,S0019,CH03,2025-01-02 09:17:51,completed,5472.19,743.82,0,4728.37,4728.37,华东,浙江,杭州
O00000331,U003729,S0077,CH10,2026-07-30 22:49:04,completed,548.82,8.44,0,540.38,540.38,华东,山东,青岛
O00000332,U000143,S0067,CH10,2026-05-17 02:21:09,completed,3993.04,451.2,0,3541.84,3541.84,华东,江苏,南京
O00000333,U001032,S0040,CH03,2025-03-13 04:04:00,paid,8037.66,838.12,0,7199.54,7199.54,华北,天津,天津
O00000334,U002765,S0007,CH07,2026-06-06 00:12:06,completed,1835.16,129.78,0,1705.38,1705.38,华东,山东,青岛
O00000335,U000240,S0026,CH02,2026-07-03 13:05:36,shipped,737.38,33.24,0,704.14,704.14,华北,河北,石家庄
O00000336,U001438,S0051,CH03,2025-11-27 08:09:35,completed,7632.45,640.58,0,6991.87,6991.87,华中,湖北,武汉
O00000337,U001961,S0011,CH03,2026-06-25 06:40:44,completed,9873.08,850.07,0,9023.01,9023.01,西南,重庆,重庆
O00000338,U001166,S0025,CH04,2025-08-27 22:57:40,shipped,5588.24,295.16,0,5293.08,5293.08,华东,江苏,南京
O00000339,U002249,S0023,CH08,2025-12-26 11:50:43,completed,2525.64,392.71,0,2132.93,2132.93,华中,河南,郑州
O00000340,U000655,S0046,CH01,2025-08-15 16:24:00,completed,1481.63,253.74,0,1227.89,1227.89,华东,江苏,南京
O00000341,U000532,S0004,CH05,2025-04-21 08:36:51,shipped,3971.5,444.23,0,3527.27,3527.27,华中,湖南,长沙
O00000342,U002385,S0012,CH04,2026-03-05 09:06:13,shipped,67.1,11.36,6,61.74,61.74,华东,浙江,杭州
O00000343,U000995,S0050,CH01,2025-03-11 16:13:52,completed,7067.54,124.69,0,6942.85,6942.85,华南,福建,厦门
O00000344,U001579,S0053,CH08,2025-12-17 13:36:15,cancelled,2156.74,89.77,0,2066.97,0,华南,福建,厦门
O00000345,U002679,S0026,CH10,2025-11-13 03:15:57,shipped,6861.94,995.57,0,5866.37,5866.37,华东,江苏,南京
O00000346,U000629,S0027,CH08,2026-08-18 20:34:15,completed,5004.12,615.87,0,4388.25,4388.25,华中,湖南,长沙
O00000347,U001919,S0012,CH12,2025-01-08 23:23:24,refunded,1429.68,111.46,0,1318.22,1318.22,华东,江苏,南京
O00000348,U002840,S0065,CH03,2025-12-19 06:40:04,shipped,2434.35,0.19,0,2434.16,2434.16,华东,山东,青岛
O00000349,U001108,S0080,CH02,2026-08-06 21:47:39,cancelled,5150.65,488.35,0,4662.3,0,华南,广西,南宁
O00000350,U001810,S0064,CH07,2025-09-21 13:43:18,completed,1554.19,63.22,0,1490.97,1490.97,华北,天津,天津
O00000351,U002413,S0052,CH08,2025-06-08 18:22:17,completed,1704.72,154.14,0,1550.58,1550.58,西南,云南,昆明
O00000352,U002818,S0071,CH10,2025-01-28 16:22:02,completed,2451.24,167.69,0,2283.55,2283.55,西南,贵州,贵阳
O00000353,U003724,S0040,CH02,2026-04-24 20:25:39,refunded,14749.3,651.59,0,14097.71,14097.71,华北,山西,太原
O00000354,U000263,S0004,CH04,2025-06-27 01:22:29,completed,2805.67,126.47,0,2679.2,2679.2,华南,广东,深圳
O00000355,U003724,S0027,CH04,2025-06-13 11:03:03,completed,1799.78,127.24,0,1672.54,1672.54,华北,山西,太原
O00000356,U001497,S0075,CH01,2025-08-02 16:53:46,cancelled,1076.11,54.39,0,1021.72,0,华中,湖北,武汉
O00000357,U001253,S0045,CH07,2025-05-22 18:58:04,completed,7130.78,538.7,0,6592.08,6592.08,华南,福建,厦门
O00000358,U002978,S0024,CH01,2025-02-26 22:51:41,completed,2032.7,351.43,0,1681.27,1681.27,华东,山东,青岛
O00000359,U000217,S0056,CH02,2026-02-07 12:08:00,completed,4651.74,327.23,0,4324.51,4324.51,华北,河北,石家庄
O00000360,U000144,S0070,CH07,2026-02-20 12:56:35,completed,15570.92,847.09,0,14723.83,14723.83,华中,湖北,武汉
O00000361,U002523,S0057,CH03,2025-09-19 15:25:03,completed,2200.29,347.55,0,1852.74,1852.74,华东,浙江,杭州
O00000362,U001896,S0075,CH07,2025-01-14 13:57:26,shipped,4072.32,577.27,0,3495.05,3495.05,华北,北京,北京
O00000363,U000688,S0066,CH03,2025-12-29 19:01:53,completed,2832.62,403.11,0,2429.51,2429.51,华中,湖南,长沙
O00000364,U004777,S0017,CH04,2025-07-21 05:25:56,shipped,3050.26,402.35,0,2647.91,2647.91,华东,山东,青岛
O00000365,U002129,S0041,CH01,2026-02-19 14:44:31,completed,1461.15,52.63,0,1408.52,1408.52,西南,四川,成都
O00000366,U004481,S0053,CH03,2025-06-24 21:07:17,completed,3199.28,206.03,0,2993.25,2993.25,华南,广东,深圳
O00000367,U001152,S0037,CH08,2025-11-18 02:32:18,completed,3413.16,567.75,0,2845.41,2845.41,华南,广东,广州
O00000368,U000544,S0048,CH04,2026-03-11 05:07:14,shipped,1036.31,22.23,0,1014.08,1014.08,华南,广西,南宁
O00000369,U000666,S0052,CH10,2026-05-29 01:04:18,completed,1566.25,137.76,0,1428.49,1428.49,华南,广东,广州
O00000370,U004032,S0045,CH05,2026-07-27 16:20:00,completed,1690.11,100.56,0,1589.55,1589.55,华南,广东,深圳
O00000371,U001832,S0015,CH01,2025-05-16 21:11:36,completed,1400.39,82.4,0,1317.99,1317.99,华中,湖北,武汉
O00000372,U000085,S0022,CH03,2025-01-12 01:07:03,paid,3614.84,30.26,0,3584.58,3584.58,西南,四川,成都
O00000373,U000408,S0059,CH08,2025-12-28 18:31:48,completed,426.06,54.45,0,371.61,371.61,华中,湖南,长沙
O00000374,U003592,S0039,CH02,2026-04-24 01:38:54,cancelled,3977.25,172.17,0,3805.08,0,西南,四川,成都
O00000375,U003506,S0037,CH01,2025-06-30 15:09:15,completed,610.52,45.97,0,564.55,564.55,华北,北京,北京
O00000376,U000466,S0040,CH05,2025-05-10 06:13:47,refunded,7588.99,269.51,0,7319.48,7319.48,华南,广东,深圳
O00000377,U001039,S0019,CH02,2025-10-04 06:42:55,completed,3947.62,367.31,0,3580.31,3580.31,华南,广东,广州
O00000378,U001479,S0013,CH04,2026-03-24 17:09:16,completed,4987.63,619.94,0,4367.69,4367.69,华东,上海,上海
O00000379,U001152,S0023,CH01,2025-12-08 23:11:11,completed,7123.54,787.98,0,6335.56,6335.56,华南,广东,广州
O00000380,U001141,S0070,CH10,2025-12-25 12:28:18,completed,1476.85,197.11,0,1279.74,1279.74,华北,山西,太原
O00000381,U000565,S0039,CH02,2025-08-08 11:45:30,completed,10588.53,772.68,0,9815.85,9815.85,华北,北京,北京
O00000382,U004718,S0019,CH01,2026-03-02 05:09:28,completed,895.71,15.42,0,880.29,880.29,华东,上海,上海
O00000383,U000800,S0015,CH09,2026-03-12 18:23:55,completed,6123.0,380.37,0,5742.63,5742.63,华东,山东,青岛
O00000384,U000920,S0014,CH08,2025-05-14 15:49:33,completed,2726.5,118.7,0,2607.8,2607.8,华东,浙江,杭州
O00000385,U004126,S0006,CH04,2026-07-16 11:31:36,refunded,484.05,19.64,0,464.41,464.41,华北,天津,天津
O00000386,U002131,S0079,CH05,2025-12-07 22:15:03,completed,1148.2,108.53,0,1039.67,1039.67,华南,福建,厦门
O00000387,U002441,S0058,CH07,2026-03-31 15:48:21,refunded,3456.54,380.77,0,3075.77,3075.77,西南,四川,成都
O00000388,U003122,S0020,CH03,2025-06-01 11:47:31,completed,2823.94,106.97,0,2716.97,2716.97,华中,河南,郑州
O00000389,U000995,S0075,CH02,2025-04-27 10:37:59,shipped,5600.43,539.6,0,5060.83,5060.83,华南,福建,厦门
O00000390,U004540,S0070,CH05,2026-08-19 22:21:09,completed,4562.46,174.45,0,4388.01,4388.01,华中,湖南,长沙
O00000391,U003769,S0028,CH01,2025-01-24 05:45:22,refunded,1786.85,320.36,0,1466.49,1466.49,华南,福建,厦门
O00000392,U002092,S0078,CH06,2026-01-21 06:30:43,completed,4477.28,438.68,0,4038.6,4038.6,华南,福建,厦门
O00000393,U000327,S0030,CH01,2026-07-29 01:33:07,completed,298.09,45.31,0,252.78,252.78,华东,江苏,南京
O00000394,U001762,S0041,CH12,2025-05-15 08:51:12,completed,1672.89,168.94,0,1503.95,1503.95,华北,天津,天津
O00000395,U001662,S0004,CH02,2026-05-09 02:40:45,cancelled,2064.1,231.19,0,1832.91,0,华南,广东,深圳
O00000396,U002122,S0033,CH01,2026-04-03 16:30:07,completed,3154.86,406.71,0,2748.15,2748.15,华东,上海,上海
O00000397,U001480,S0015,CH01,2026-02-28 14:07:21,shipped,2941.74,0.41,0,2941.33,2941.33,华中,湖南,长沙
O00000398,U000845,S0016,CH05,2025-02-14 13:11:20,completed,1098.46,123.73,0,974.73,974.73,华东,江苏,南京
O00000399,U002066,S0059,CH02,2025-02-18 07:21:13,shipped,65.01,2.91,8,70.1,70.1,华北,河北,石家庄
O00000400,U003455,S0016,CH08,2026-03-29 13:36:03,paid,5474.08,665.22,0,4808.86,4808.86,华南,广东,深圳
O00000401,U004323,S0004,CH02,2025-02-08 12:58:59,completed,644.18,109.43,0,534.75,534.75,华中,河南,郑州
O00000402,U004711,S0071,CH08,2025-04-29 19:54:26,completed,9595.12,949.78,0,8645.34,8645.34,华南,广东,深圳
O00000403,U003744,S0015,CH06,2025-08-01 02:20:50,completed,4913.11,264.92,0,4648.19,4648.19,华北,天津,天津
O00000404,U004663,S0041,CH09,2026-06-25 08:51:39,shipped,2035.21,251.07,0,1784.14,1784.14,华东,江苏,南京
