sku_id,warehouse_id,available_qty,reserved_qty,safety_stock,max_stock,updated_at
SKU0001787,W012,116,16,102,1054,2026-08-22 23:59:59
SKU0001788,W002,558,38,55,427,2026-08-22 23:59:59
SKU0001789,W014,35,7,148,435,2026-08-22 23:59:59
SKU0001790,W012,99,15,70,809,2026-08-22 23:59:59
SKU0001791,W008,315,78,60,985,2026-08-22 23:59:59
SKU0001792,W003,378,49,136,696,2026-08-22 23:59:59
SKU0001793,W002,161,4,109,1190,2026-08-22 23:59:59
SKU0001794,W015,0,0,146,675,2026-08-22 23:59:59
SKU0001795,W009,190,3,23,979,2026-08-22 23:59:59
SKU0001796,W011,664,25,126,1179,2026-08-22 23:59:59
SKU0001797,W015,16,14,101,418,2026-08-22 23:59:59
SKU0001798,W005,664,36,150,1037,2026-08-22 23:59:59
SKU0001799,W013,322,33,36,995,2026-08-22 23:59:59
SKU0001800,W006,743,9,44,926,2026-08-22 23:59:59
SKU0001801,W010,408,15,123,332,2026-08-22 23:59:59
SKU0001802,W003,10,2,116,892,2026-08-22 23:59:59
SKU0001803,W011,454,47,84,802,2026-08-22 23:59:59
SKU0001804,W004,673,79,93,1030,2026-08-22 23:59:59
SKU0001805,W011,643,80,127,548,2026-08-22 23:59:59
SKU0001806,W008,484,40,121,292,2026-08-22 23:59:59
SKU0001807,W013,67,24,91,780,2026-08-22 23:59:59
SKU0001808,W010,734,52,29,901,2026-08-22 23:59:59
SKU0001809,W008,503,76,122,1186,2026-08-22 23:59:59
SKU0001810,W013,648,4,37,1014,2026-08-22 23:59:59
SKU0001811,W006,76,9,72,709,2026-08-22 23:59:59
SKU0001812,W011,44,38,122,339,2026-08-22 23:59:59
SKU0001813,W007,504,57,72,726,2026-08-22 23:59:59
SKU0001814,W009,28,17,127,529,2026-08-22 23:59:59
SKU0001815,W015,114,73,58,1061,2026-08-22 23:59:59
SKU0001816,W013,688,9,77,1115,2026-08-22 23:59:59
SKU0001817,W016,569,6,104,1190,2026-08-22 23:59:59
SKU0001818,W006,703,6,44,665,2026-08-22 23:59:59
SKU0001819,W007,469,27,80,201,2026-08-22 23:59:59
SKU0001820,W003,758,12,98,902,2026-08-22 23:59:59
SKU0001821,W001,280,57,36,909,2026-08-22 23:59:59
SKU0001822,W008,717,50,123,272,2026-08-22 23:59:59
SKU0001823,W016,86,35,59,996,2026-08-22 23:59:59
SKU0001824,W013,141,47,79,533,2026-08-22 23:59:59
SKU0001825,W005,608,75,113,598,2026-08-22 23:59:59
SKU0001826,W004,566,38,102,330,2026-08-22 23:59:59
SKU0001827,W001,88,20,38,423,2026-08-22 23:59:59
SKU0001828,W014,532,8,62,817,2026-08-22 23:59:59
SKU0001829,W005,693,9,82,272,2026-08-22 23:59:59
SKU0001830,W011,387,15,83,276,2026-08-22 23:59:59
SKU0001831,W011,461,33,60,494,2026-08-22 23:59:59
SKU0001832,W014,800,43,50,760,2026-08-22 23:59:59
SKU0001833,W014,739,75,65,732,2026-08-22 23:59:59
SKU0001834,W013,450,66,98,457,2026-08-22 23:59:59
SKU0001835,W009,430,20,50,306,2026-08-22 23:59:59
SKU0001836,W015,562,36,125,381,2026-08-22 23:59:59
SKU0001837,W006,732,30,50,508,2026-08-22 23:59:59
SKU0001838,W009,372,75,125,552,2026-08-22 23:59:59
SKU0001839,W003,418,35,78,624,2026-08-22 23:59:59
SKU0001840,W002,236,79,28,1066,2026-08-22 23:59:59
SKU0001841,W003,476,3,42,1004,2026-08-22 23:59:59
SKU0001842,W009,670,9,65,400,2026-08-22 23:59:59
SKU0001843,W004,381,78,114,1064,2026-08-22 23:59:59
SKU0001844,W009,446,41,110,332,2026-08-22 23:59:59
SKU0001845,W004,32,0,123,471,2026-08-22 23:59:59
SKU0001846,W016,438,43,116,932,2026-08-22 23:59:59
SKU0001847,W005,64,29,143,1060,2026-08-22 23:59:59
SKU0001848,W010,768,62,66,569,2026-08-22 23:59:59
SKU0001849,W012,652,44,66,561,2026-08-22 23:59:59
SKU0001850,W005,38,37,125,899,2026-08-22 23:59:59
SKU0001851,W003,57,8,66,677,2026-08-22 23:59:59
SKU0001852,W006,473,77,123,1099,2026-08-22 23:59:59
SKU0001853,W009,159,50,34,287,2026-08-22 23:59:59
SKU0001854,W015,731,7,104,763,2026-08-22 23:59:59
SKU0001855,W001,195,39,121,589,2026-08-22 23:59:59
SKU0001856,W014,632,10,64,933,2026-08-22 23:59:59
SKU0001857,W001,397,7,144,951,2026-08-22 23:59:59
SKU0001858,W003,331,60,51,650,2026-08-22 23:59:59
SKU0001859,W007,642,41,93,652,2026-08-22 23:59:59
SKU0001860,W014,492,22,36,762,2026-08-22 23:59:59
SKU0001861,W010,506,14,68,338,2026-08-22 23:59:59
SKU0001862,W009,298,10,144,671,2026-08-22 23:59:59
SKU0001863,W006,286,45,120,1143,2026-08-22 23:59:59
SKU0001864,W001,371,76,64,453,2026-08-22 23:59:59
SKU0001865,W004,747,60,66,1087,2026-08-22 23:59:59
SKU0001866,W003,545,40,30,1123,2026-08-22 23:59:59
SKU0001867,W005,288,25,140,1121,2026-08-22 23:59:59
SKU0001868,W013,346,72,56,978,2026-08-22 23:59:59
SKU0001869,W012,232,41,126,278,2026-08-22 23:59:59
SKU0001870,W003,27,13,79,423,2026-08-22 23:59:59
SKU0001871,W004,466,29,138,1107,2026-08-22 23:59:59
SKU0001872,W009,492,77,63,1190,2026-08-22 23:59:59
SKU0001873,W014,42,38,40,368,2026-08-22 23:59:59
SKU0001874,W008,562,38,106,241,2026-08-22 23:59:59
SKU0001875,W001,30,14,99,219,2026-08-22 23:59:59
SKU0001876,W001,28,1,37,314,2026-08-22 23:59:59
SKU0001877,W005,410,44,118,520,2026-08-22 23:59:59
SKU0001878,W014,391,66,91,284,2026-08-22 23:59:59
SKU0001879,W004,455,27,55,1019,2026-08-22 23:59:59
SKU0001880,W001,374,79,37,805,2026-08-22 23:59:59
SKU0001881,W008,275,49,120,502,2026-08-22 23:59:59
SKU0001882,W007,501,50,38,500,2026-08-22 23:59:59
SKU0001883,W005,481,65,51,430,2026-08-22 23:59:59
SKU0001884,W006,742,71,20,610,2026-08-22 23:59:59
SKU0001885,W014,3,0,117,980,2026-08-22 23:59:59
SKU0001886,W002,413,80,126,930,2026-08-22 23:59:59
SKU0001887,W004,18,11,47,935,2026-08-22 23:59:59
SKU0001888,W008,531,69,73,251,2026-08-22 23:59:59
SKU0001889,W005,406,50,38,671,2026-08-22 23:59:59
SKU0001890,W015,4,4,69,854,2026-08-22 23:59:59
SKU0001891,W008,436,74,147,626,2026-08-22 23:59:59
SKU0001892,W014,423,28,87,783,2026-08-22 23:59:59
SKU0001893,W002,792,51,96,298,2026-08-22 23:59:59
SKU0001894,W016,225,33,118,916,2026-08-22 23:59:59
SKU0001895,W016,266,20,76,762,2026-08-22 23:59:59
SKU0001896,W011,91,13,139,973,2026-08-22 23:59:59
SKU0001897,W015,212,56,70,653,2026-08-22 23:59:59
SKU0001898,W016,637,62,53,1084,2026-08-22 23:59:59
SKU0001899,W014,566,6,35,1172,2026-08-22 23:59:59
SKU0001900,W003,306,10,141,522,2026-08-22 23:59:59
SKU0001901,W004,160,35,20,249,2026-08-22 23:59:59
SKU0001902,W009,159,72,46,1175,2026-08-22 23:59:59
SKU0001903,W013,587,80,125,994,2026-08-22 23:59:59
SKU0001904,W014,794,27,43,1060,2026-08-22 23:59:59
SKU0001905,W008,350,1,114,396,2026-08-22 23:59:59
SKU0001906,W013,73,46,28,296,2026-08-22 23:59:59
SKU0001907,W006,21,19,130,941,2026-08-22 23:59:59
SKU0001908,W002,603,20,84,474,2026-08-22 23:59:59
SKU0001909,W009,596,47,25,453,2026-08-22 23:59:59
SKU0001910,W008,621,66,33,506,2026-08-22 23:59:59
SKU0001911,W009,702,68,55,774,2026-08-22 23:59:59
SKU0001912,W008,233,39,59,988,2026-08-22 23:59:59
SKU0001913,W014,571,25,105,463,2026-08-22 23:59:59
SKU0001914,W014,620,73,125,1173,2026-08-22 23:59:59
SKU0001915,W004,582,39,47,220,2026-08-22 23:59:59
SKU0001916,W003,655,66,66,937,2026-08-22 23:59:59
SKU0001917,W016,513,30,70,1138,2026-08-22 23:59:59
SKU0001918,W001,21,4,91,430,2026-08-22 23:59:59
SKU0001919,W007,213,14,55,1019,2026-08-22 23:59:59
SKU0001920,W004,10,5,77,308,2026-08-22 23:59:59
SKU0001921,W012,622,6,74,1057,2026-08-22 23:59:59
SKU0001922,W006,24,20,47,459,2026-08-22 23:59:59
SKU0001923,W009,81,39,35,339,2026-08-22 23:59:59
SKU0001924,W007,286,30,93,428,2026-08-22 23:59:59
SKU0001925,W002,336,49,70,269,2026-08-22 23:59:59
SKU0001926,W016,152,21,150,942,2026-08-22 23:59:59
SKU0001927,W013,528,3,48,636,2026-08-22 23:59:59
SKU0001928,W010,37,27,116,696,2026-08-22 23:59:59
SKU0001929,W002,388,33,97,537,2026-08-22 23:59:59
SKU0001930,W001,15,13,133,639,2026-08-22 23:59:59
SKU0001931,W014,217,13,89,239,2026-08-22 23:59:59
SKU0001932,W016,2,1,52,761,2026-08-22 23:59:59
SKU0001933,W015,441,67,85,681,2026-08-22 23:59:59
SKU0001934,W011,333,35,41,995,2026-08-22 23:59:59
SKU0001935,W004,112,35,25,1068,2026-08-22 23:59:59
SKU0001936,W006,241,19,35,592,2026-08-22 23:59:59
SKU0001937,W006,174,65,27,675,2026-08-22 23:59:59
SKU0001938,W004,725,1,123,401,2026-08-22 23:59:59
SKU0001939,W009,40,40,123,228,2026-08-22 23:59:59
SKU0001940,W002,281,48,59,601,2026-08-22 23:59:59
SKU0001941,W008,133,57,91,1027,2026-08-22 23:59:59
SKU0001942,W011,160,21,33,1154,2026-08-22 23:59:59
SKU0001943,W012,632,48,29,359,2026-08-22 23:59:59
SKU0001944,W016,290,27,131,604,2026-08-22 23:59:59
SKU0001945,W016,547,3,69,533,2026-08-22 23:59:59
SKU0001946,W007,270,28,72,1031,2026-08-22 23:59:59
SKU0001947,W005,705,71,63,1070,2026-08-22 23:59:59
SKU0001948,W006,719,76,57,518,2026-08-22 23:59:59
SKU0001949,W004,728,29,142,782,2026-08-22 23:59:59
SKU0001950,W013,732,43,87,1036,2026-08-22 23:59:59
SKU0001951,W012,416,53,25,742,2026-08-22 23:59:59
SKU0001952,W016,255,32,130,883,2026-08-22 23:59:59
SKU0001953,W004,760,18,121,1049,2026-08-22 23:59:59
SKU0001954,W011,117,21,81,1172,2026-08-22 23:59:59
SKU0001955,W002,584,42,140,891,2026-08-22 23:59:59
SKU0001956,W016,500,39,33,421,2026-08-22 23:59:59
SKU0001957,W007,617,65,71,456,2026-08-22 23:59:59
SKU0001958,W016,657,53,51,528,2026-08-22 23:59:59
SKU0001959,W009,124,74,115,1004,2026-08-22 23:59:59
SKU0001960,W009,183,79,48,640,2026-08-22 23:59:59
SKU0001961,W011,384,80,64,769,2026-08-22 23:59:59
SKU0001962,W003,694,13,113,377,2026-08-22 23:59:59
SKU0001963,W002,107,56,39,698,2026-08-22 23:59:59
SKU0001964,W002,422,32,100,219,2026-08-22 23:59:59
SKU0001965,W013,566,41,41,829,2026-08-22 23:59:59
SKU0001966,W016,686,59,50,697,2026-08-22 23:59:59
SKU0001967,W003,401,39,64,748,2026-08-22 23:59:59
SKU0001968,W004,274,4,30,348,2026-08-22 23:59:59
SKU0001969,W014,628,54,81,592,2026-08-22 23:59:59
SKU0001970,W009,741,36,136,971,2026-08-22 23:59:59
SKU0001971,W005,269,8,51,339,2026-08-22 23:59:59
SKU0001972,W008,491,22,110,1099,2026-08-22 23:59:59
SKU0001973,W002,338,58,132,855,2026-08-22 23:59:59
SKU0001974,W016,467,53,125,834,2026-08-22 23:59:59
SKU0001975,W007,553,59,121,300,2026-08-22 23:59:59
SKU0001976,W001,748,3,130,694,2026-08-22 23:59:59
SKU0001977,W003,747,42,143,1063,2026-08-22 23:59:59
SKU0001978,W012,602,1,68,943,2026-08-22 23:59:59
SKU0001979,W007,239,34,59,999,2026-08-22 23:59:59
SKU0001980,W005,225,31,137,690,2026-08-22 23:59:59
SKU0001981,W012,314,55,63,540,2026-08-22 23:59:59
SKU0001982,W003,634,22,146,631,2026-08-22 23:59:59
SKU0001983,W010,379,74,66,1082,2026-08-22 23:59:59
SKU0001984,W016,304,51,82,438,2026-08-22 23:59:59
SKU0001985,W007,542,37,33,1109,2026-08-22 23:59:59
SKU0001986,W008,182,3,48,1143,2026-08-22 23:59:59
SKU0001987,W010,709,12,147,725,2026-08-22 23:59:59
SKU0001988,W006,319,53,143,927,2026-08-22 23:59:59
SKU0001989,W013,572,34,93,436,2026-08-22 23:59:59
SKU0001990,W007,73,33,114,749,2026-08-22 23:59:59
SKU0001991,W010,313,20,112,243,2026-08-22 23:59:59
SKU0001992,W011,569,57,88,1150,2026-08-22 23:59:59
SKU0001993,W015,17,14,29,638,2026-08-22 23:59:59
SKU0001994,W014,600,23,122,962,2026-08-22 23:59:59
SKU0001995,W006,669,23,58,406,2026-08-22 23:59:59
SKU0001996,W014,53,39,118,417,2026-08-22 23:59:59
SKU0001997,W010,271,43,52,773,2026-08-22 23:59:59
SKU0001998,W015,290,50,150,466,2026-08-22 23:59:59
SKU0001999,W005,511,17,87,1085,2026-08-22 23:59:59
SKU0002000,W016,798,77,36,566,2026-08-22 23:59:59
SKU0002001,W009,506,31,66,451,2026-08-22 23:59:59
SKU0002002,W007,708,21,44,1012,2026-08-22 23:59:59
SKU0002003,W008,147,33,38,983,2026-08-22 23:59:59
SKU0002004,W002,642,34,39,1009,2026-08-22 23:59:59
SKU0002005,W001,495,25,66,301,2026-08-22 23:59:59
SKU0002006,W006,534,77,113,1140,2026-08-22 23:59:59
SKU0002007,W006,339,41,111,618,2026-08-22 23:59:59
SKU0002008,W009,700,16,87,271,2026-08-22 23:59:59
SKU0002009,W005,331,23,144,676,2026-08-22 23:59:59
SKU0002010,W006,730,53,36,984,2026-08-22 23:59:59
SKU0002011,W003,374,57,81,448,2026-08-22 23:59:59
SKU0002012,W008,523,51,93,1068,2026-08-22 23:59:59
SKU0002013,W011,127,38,35,714,2026-08-22 23:59:59
SKU0002014,W010,507,6,105,756,2026-08-22 23:59:59
SKU0002015,W003,52,32,96,465,2026-08-22 23:59:59
SKU0002016,W003,574,71,94,820,2026-08-22 23:59:59
SKU0002017,W008,738,65,91,276,2026-08-22 23:59:59
SKU0002018,W011,349,21,145,214,2026-08-22 23:59:59
SKU0002019,W010,207,18,67,809,2026-08-22 23:59:59
SKU0002020,W004,602,36,95,1104,2026-08-22 23:59:59
SKU0002021,W009,471,64,135,881,2026-08-22 23:59:59
SKU0002022,W013,118,80,104,255,2026-08-22 23:59:59
SKU0002023,W009,487,8,70,713,2026-08-22 23:59:59
SKU0002024,W014,705,32,41,732,2026-08-22 23:59:59
SKU0002025,W004,488,65,110,384,2026-08-22 23:59:59
SKU0002026,W003,181,29,114,729,2026-08-22 23:59:59
SKU0002027,W016,715,54,104,877,2026-08-22 23:59:59
SKU0002028,W015,547,35,71,792,2026-08-22 23:59:59
SKU0002029,W001,537,58,90,487,2026-08-22 23:59:59
SKU0002030,W011,29,5,132,1143,2026-08-22 23:59:59
SKU0002031,W009,706,78,109,527,2026-08-22 23:59:59
SKU0002032,W008,147,2,21,785,2026-08-22 23:59:59
SKU0002033,W015,200,54,57,783,2026-08-22 23:59:59
SKU0002034,W015,607,10,54,582,2026-08-22 23:59:59
SKU0002035,W012,618,23,89,504,2026-08-22 23:59:59
SKU0002036,W002,88,30,43,521,2026-08-22 23:59:59
SKU0002037,W006,391,26,150,252,2026-08-22 23:59:59
SKU0002038,W008,644,67,123,1039,2026-08-22 23:59:59
SKU0002039,W002,600,78,92,875,2026-08-22 23:59:59
SKU0002040,W002,208,13,43,386,2026-08-22 23:59:59
SKU0002041,W015,294,25,78,289,2026-08-22 23:59:59
SKU0002042,W005,504,2,22,1194,2026-08-22 23:59:59
SKU0002043,W015,209,3,29,662,2026-08-22 23:59:59
SKU0002044,W001,364,13,128,1105,2026-08-22 23:59:59
SKU0002045,W005,226,65,20,554,2026-08-22 23:59:59
SKU0002046,W007,371,2,63,349,2026-08-22 23:59:59
SKU0002047,W003,731,23,131,1047,2026-08-22 23:59:59
SKU0002048,W001,581,63,99,1087,2026-08-22 23:59:59
SKU0002049,W015,73,23,112,477,2026-08-22 23:59:59
SKU0002050,W003,775,79,118,278,2026-08-22 23:59:59
SKU0002051,W016,660,17,134,371,2026-08-22 23:59:59
SKU0002052,W015,353,63,65,589,2026-08-22 23:59:59
SKU0002053,W016,687,57,109,499,2026-08-22 23:59:59
SKU0002054,W004,703,5,38,297,2026-08-22 23:59:59
SKU0002055,W016,799,72,137,376,2026-08-22 23:59:59
SKU0002056,W010,478,69,48,295,2026-08-22 23:59:59
SKU0002057,W013,395,40,60,415,2026-08-22 23:59:59
SKU0002058,W002,422,52,34,815,2026-08-22 23:59:59
SKU0002059,W004,15,11,105,1164,2026-08-22 23:59:59
SKU0002060,W002,198,59,26,550,2026-08-22 23:59:59
SKU0002061,W016,468,12,100,613,2026-08-22 23:59:59
SKU0002062,W007,700,42,140,536,2026-08-22 23:59:59
SKU0002063,W008,189,37,117,234,2026-08-22 23:59:59
SKU0002064,W004,273,5,122,539,2026-08-22 23:59:59
SKU0002065,W013,152,5,61,342,2026-08-22 23:59:59
SKU0002066,W010,525,28,44,490,2026-08-22 23:59:59
SKU0002067,W006,424,58,136,433,2026-08-22 23:59:59
SKU0002068,W012,452,17,149,409,2026-08-22 23:59:59
SKU0002069,W008,419,38,21,1189,2026-08-22 23:59:59
SKU0002070,W014,420,63,116,778,2026-08-22 23:59:59
SKU0002071,W002,356,26,69,631,2026-08-22 23:59:59
SKU0002072,W009,512,11,143,472,2026-08-22 23:59:59
SKU0002073,W003,420,22,73,1168,2026-08-22 23:59:59
SKU0002074,W004,304,55,131,492,2026-08-22 23:59:59
SKU0002075,W006,426,64,127,459,2026-08-22 23:59:59
SKU0002076,W013,666,79,113,250,2026-08-22 23:59:59
SKU0002077,W005,121,43,22,357,2026-08-22 23:59:59
SKU0002078,W002,361,42,49,411,2026-08-22 23:59:59
SKU0002079,W010,232,38,29,1069,2026-08-22 23:59:59
SKU0002080,W015,156,72,84,949,2026-08-22 23:59:59
SKU0002081,W013,792,80,120,695,2026-08-22 23:59:59
SKU0002082,W003,585,10,127,537,2026-08-22 23:59:59
SKU0002083,W003,411,29,27,815,2026-08-22 23:59:59
SKU0002084,W016,356,66,82,657,2026-08-22 23:59:59
SKU0002085,W003,302,52,54,432,2026-08-22 23:59:59
SKU0002086,W011,365,78,106,388,2026-08-22 23:59:59
SKU0002087,W016,40,23,141,947,2026-08-22 23:59:59
SKU0002088,W007,236,14,44,362,2026-08-22 23:59:59
SKU0002089,W007,210,34,73,386,2026-08-22 23:59:59
SKU0002090,W016,715,33,119,529,2026-08-22 23:59:59
SKU0002091,W003,616,50,98,418,2026-08-22 23:59:59
SKU0002092,W002,284,45,88,308,2026-08-22 23:59:59
SKU0002093,W008,249,52,42,1174,2026-08-22 23:59:59
SKU0002094,W012,762,56,102,246,2026-08-22 23:59:59
SKU0002095,W012,244,64,86,655,2026-08-22 23:59:59
SKU0002096,W008,512,32,75,1128,2026-08-22 23:59:59
SKU0002097,W013,693,41,138,228,2026-08-22 23:59:59
SKU0002098,W007,210,70,34,668,2026-08-22 23:59:59
SKU0002099,W002,195,69,50,1015,2026-08-22 23:59:59
SKU0002100,W012,93,74,104,687,2026-08-22 23:59:59
SKU0002101,W010,65,12,47,242,2026-08-22 23:59:59
SKU0002102,W015,620,35,147,385,2026-08-22 23:59:59
SKU0002103,W001,1,1,86,508,2026-08-22 23:59:59
SKU0002104,W005,787,36,146,743,2026-08-22 23:59:59
SKU0002105,W005,751,63,105,1167,2026-08-22 23:59:59
SKU0002106,W001,446,72,81,252,2026-08-22 23:59:59
SKU0002107,W011,435,57,132,356,2026-08-22 23:59:59
SKU0002108,W013,746,69,108,983,2026-08-22 23:59:59
SKU0002109,W014,643,23,108,673,2026-08-22 23:59:59
SKU0002110,W009,98,39,63,1017,2026-08-22 23:59:59
SKU0002111,W015,557,36,140,210,2026-08-22 23:59:59
SKU0002112,W012,143,15,56,782,2026-08-22 23:59:59
SKU0002113,W010,485,25,135,1147,2026-08-22 23:59:59
SKU0002114,W001,312,26,91,705,2026-08-22 23:59:59
SKU0002115,W009,396,62,80,555,2026-08-22 23:59:59
SKU0002116,W001,20,9,140,270,2026-08-22 23:59:59
SKU0002117,W014,388,70,41,759,2026-08-22 23:59:59
SKU0002118,W011,721,6,104,369,2026-08-22 23:59:59
SKU0002119,W015,702,33,90,660,2026-08-22 23:59:59
SKU0002120,W004,587,35,137,549,2026-08-22 23:59:59
SKU0002121,W010,288,8,143,422,2026-08-22 23:59:59
SKU0002122,W016,189,9,85,303,2026-08-22 23:59:59
SKU0002123,W009,336,1,143,903,2026-08-22 23:59:59
SKU0002124,W007,128,6,126,679,2026-08-22 23:59:59
SKU0002125,W007,140,31,145,586,2026-08-22 23:59:59
SKU0002126,W002,201,57,120,1008,2026-08-22 23:59:59
SKU0002127,W007,620,17,34,329,2026-08-22 23:59:59
SKU0002128,W006,307,60,133,849,2026-08-22 23:59:59
SKU0002129,W016,135,66,48,886,2026-08-22 23:59:59
SKU0002130,W008,163,34,143,688,2026-08-22 23:59:59
SKU0002131,W001,602,11,37,903,2026-08-22 23:59:59
SKU0002132,W006,408,61,101,1048,2026-08-22 23:59:59
SKU0002133,W011,116,14,113,496,2026-08-22 23:59:59
SKU0002134,W003,375,54,130,355,2026-08-22 23:59:59
SKU0002135,W002,76,70,110,497,2026-08-22 23:59:59
SKU0002136,W003,428,15,100,288,2026-08-22 23:59:59
SKU0002137,W010,635,23,128,901,2026-08-22 23:59:59
SKU0002138,W016,369,13,135,678,2026-08-22 23:59:59
SKU0002139,W016,83,7,64,769,2026-08-22 23:59:59
SKU0002140,W012,589,63,43,210,2026-08-22 23:59:59
SKU0002141,W009,329,66,96,794,2026-08-22 23:59:59
SKU0002142,W007,582,6,49,510,2026-08-22 23:59:59
SKU0002143,W003,544,4,67,224,2026-08-22 23:59:59
SKU0002144,W012,4,2,65,778,2026-08-22 23:59:59
SKU0002145,W010,242,70,112,501,2026-08-22 23:59:59
SKU0002146,W004,386,17,104,1088,2026-08-22 23:59:59
SKU0002147,W007,757,55,34,313,2026-08-22 23:59:59
SKU0002148,W013,688,78,111,1150,2026-08-22 23:59:59
SKU0002149,W003,341,44,37,777,2026-08-22 23:59:59
SKU0002150,W016,366,17,42,834,2026-08-22 23:59:59
SKU0002151,W015,258,28,65,930,2026-08-22 23:59:59
SKU0002152,W014,758,42,68,454,2026-08-22 23:59:59
SKU0002153,W013,454,28,146,658,2026-08-22 23:59:59
SKU0002154,W005,90,58,20,210,2026-08-22 23:59:59
SKU0002155,W007,62,15,69,468,2026-08-22 23:59:59
SKU0002156,W016,26,5,45,502,2026-08-22 23:59:59
SKU0002157,W008,426,30,51,693,2026-08-22 23:59:59
SKU0002158,W004,583,45,80,927,2026-08-22 23:59:59
SKU0002159,W003,563,50,113,358,2026-08-22 23:59:59
SKU0002160,W011,709,51,24,1009,2026-08-22 23:59:59
SKU0002161,W002,185,72,69,465,2026-08-22 23:59:59
SKU0002162,W013,728,18,89,583,2026-08-22 23:59:59
SKU0002163,W014,653,5,38,411,2026-08-22 23:59:59
SKU0002164,W007,477,64,92,1183,2026-08-22 23:59:59
SKU0002165,W012,501,40,34,485,2026-08-22 23:59:59
SKU0002166,W002,529,59,114,1153,2026-08-22 23:59:59
SKU0002167,W014,523,11,145,1062,2026-08-22 23:59:59
SKU0002168,W006,364,75,69,873,2026-08-22 23:59:59
SKU0002169,W007,36,31,40,1159,2026-08-22 23:59:59
SKU0002170,W007,61,56,36,438,2026-08-22 23:59:59
SKU0002171,W003,185,3,49,972,2026-08-22 23:59:59
SKU0002172,W011,155,6,143,921,2026-08-22 23:59:59
SKU0002173,W002,265,77,23,221,2026-08-22 23:59:59
SKU0002174,W011,393,61,80,991,2026-08-22 23:59:59
SKU0002175,W007,566,64,138,789,2026-08-22 23:59:59
SKU0002176,W010,724,50,85,1053,2026-08-22 23:59:59
SKU0002177,W012,118,67,25,735,2026-08-22 23:59:59
SKU0002178,W008,87,30,141,1060,2026-08-22 23:59:59
SKU0002179,W007,493,39,114,779,2026-08-22 23:59:59
SKU0002180,W005,567,22,144,907,2026-08-22 23:59:59
SKU0002181,W004,258,42,146,390,2026-08-22 23:59:59
SKU0002182,W011,351,50,97,716,2026-08-22 23:59:59
SKU0002183,W009,591,39,44,343,2026-08-22 23:59:59
SKU0002184,W009,331,9,81,440,2026-08-22 23:59:59
SKU0002185,W001,76,58,146,487,2026-08-22 23:59:59
SKU0002186,W012,95,45,33,522,2026-08-22 23:59:59
SKU0002187,W013,265,50,75,468,2026-08-22 23:59:59
SKU0002188,W014,219,32,108,777,2026-08-22 23:59:59
SKU0002189,W009,11,1,27,574,2026-08-22 23:59:59
SKU0002190,W001,357,23,137,873,2026-08-22 23:59:59
SKU0002191,W015,530,25,127,291,2026-08-22 23:59:59
SKU0002192,W012,713,18,136,1043,2026-08-22 23:59:59
SKU0002193,W005,236,28,55,1188,2026-08-22 23:59:59
SKU0002194,W002,520,50,90,579,2026-08-22 23:59:59
SKU0002195,W011,144,25,99,875,2026-08-22 23:59:59
SKU0002196,W013,732,69,48,1063,2026-08-22 23:59:59
SKU0002197,W005,634,57,36,709,2026-08-22 23:59:59
SKU0002198,W005,376,28,86,961,2026-08-22 23:59:59
SKU0002199,W014,210,21,122,531,2026-08-22 23:59:59
SKU0002200,W003,673,29,39,274,2026-08-22 23:59:59
SKU0002201,W013,486,12,118,499,2026-08-22 23:59:59
SKU0002202,W003,287,54,109,629,2026-08-22 23:59:59
SKU0002203,W005,728,8,72,298,2026-08-22 23:59:59
SKU0002204,W009,490,63,55,718,2026-08-22 23:59:59
SKU0002205,W011,612,64,69,645,2026-08-22 23:59:59
SKU0002206,W001,582,17,43,483,2026-08-22 23:59:59
SKU0002207,W014,231,57,88,371,2026-08-22 23:59:59
SKU0002208,W002,116,5,50,1131,2026-08-22 23:59:59
SKU0002209,W009,557,78,62,342,2026-08-22 23:59:59
SKU0002210,W004,691,52,126,998,2026-08-22 23:59:59
SKU0002211,W012,167,44,124,677,2026-08-22 23:59:59
SKU0002212,W012,571,74,66,1135,2026-08-22 23:59:59
SKU0002213,W002,162,24,146,837,2026-08-22 23:59:59
SKU0002214,W009,238,63,96,922,2026-08-22 23:59:59
SKU0002215,W009,540,43,142,1016,2026-08-22 23:59:59
SKU0002216,W005,709,20,41,877,2026-08-22 23:59:59
SKU0002217,W008,248,38,146,1142,2026-08-22 23:59:59
SKU0002218,W012,39,33,87,1182,2026-08-22 23:59:59
SKU0002219,W012,447,77,127,948,2026-08-22 23:59:59
SKU0002220,W009,470,60,147,356,2026-08-22 23:59:59
SKU0002221,W001,723,67,38,694,2026-08-22 23:59:59
SKU0002222,W001,222,5,101,347,2026-08-22 23:59:59
SKU0002223,W008,763,0,51,872,2026-08-22 23:59:59
SKU0002224,W001,551,44,94,389,2026-08-22 23:59:59
SKU0002225,W003,109,3,148,598,2026-08-22 23:59:59
SKU0002226,W010,168,57,133,1092,2026-08-22 23:59:59
SKU0002227,W001,744,51,71,614,2026-08-22 23:59:59
SKU0002228,W003,66,27,62,904,2026-08-22 23:59:59
SKU0002229,W003,727,9,147,1196,2026-08-22 23:59:59
SKU0002230,W011,710,23,73,424,2026-08-22 23:59:59
SKU0002231,W006,530,55,126,1168,2026-08-22 23:59:59
SKU0002232,W013,111,36,99,396,2026-08-22 23:59:59
SKU0002233,W008,606,68,30,267,2026-08-22 23:59:59
