session_id,user_id,device_id,channel_id,started_at,ended_at,duration_seconds,landing_page,converted
SES00000273,U001512,D0000696,CH07,2025-06-13 20:48:36,2025-06-13 20:53:19,283,product,0
SES00000274,U002224,D0003138,CH01,2026-06-18 14:57:08,2026-06-18 14:59:30,142,product,0
SES00000275,U001157,D0004994,CH05,2026-06-18 14:04:58,2026-06-18 14:07:52,174,product,1
SES00000276,U000293,D0001623,CH04,2025-05-21 05:23:15,2025-05-21 05:25:59,164,product,1
SES00000277,U001285,D0003650,CH04,2026-06-12 19:11:27,2026-06-12 19:13:27,120,search,0
SES00000278,U002000,D0006291,CH03,2025-02-01 17:36:48,2025-02-01 17:48:02,674,home,0
SES00000279,U003959,D0006228,CH11,2026-02-08 00:04:46,2026-02-08 00:07:11,145,campaign,0
SES00000280,U000064,D0003943,CH03,2025-05-23 01:05:53,2025-05-23 01:07:22,89,product,0
SES00000281,U003227,D0000892,CH05,2026-01-05 02:04:02,2026-01-05 02:06:02,120,home,1
SES00000282,U001502,D0004963,CH01,2025-12-10 10:11:49,2025-12-10 10:14:54,185,product,0
SES00000283,U001823,D0006519,CH04,2025-05-25 05:06:09,2025-05-25 05:10:17,248,home,0
SES00000284,U002184,D0006565,CH07,2026-04-19 01:59:16,2026-04-19 02:02:13,177,home,0
SES00000285,U002731,D0001826,CH05,2025-10-06 03:36:00,2025-10-06 03:40:27,267,home,0
SES00000286,,D0006960,CH02,2026-06-21 07:07:03,2026-06-21 07:10:47,224,home,1
SES00000287,U002172,D0002005,CH01,2026-07-29 01:13:36,2026-07-29 01:15:45,129,live,1
SES00000288,U004762,D0006030,CH03,2026-02-22 04:12:20,2026-02-22 04:14:37,137,home,0
SES00000289,U002870,D0004388,CH06,2026-06-07 12:58:46,2026-06-07 12:59:48,62,home,0
SES00000290,,D0002174,CH01,2026-03-28 09:42:15,2026-03-28 09:45:02,167,home,0
SES00000291,,D0003724,CH09,2025-09-19 15:33:27,2025-09-19 15:34:52,85,campaign,0
SES00000292,U001118,D0003484,CH02,2026-07-13 04:49:56,2026-07-13 04:58:16,500,search,0
SES00000293,U000658,D0003300,CH01,2025-12-04 01:11:46,2025-12-04 01:12:29,43,search,0
SES00000294,U001429,D0001576,CH08,2025-11-20 13:54:09,2025-11-20 13:55:39,90,product,0
SES00000295,U003149,D0003151,CH07,2025-09-24 15:07:02,2025-09-24 15:07:24,22,search,0
SES00000296,U000145,D0002691,CH02,2025-04-02 19:38:14,2025-04-02 19:40:15,121,campaign,0
SES00000297,U001238,D0000251,CH01,2026-03-01 11:14:29,2026-03-01 11:17:15,166,home,1
SES00000298,U002948,D0001292,CH07,2026-02-26 21:15:13,2026-02-26 21:16:39,86,home,0
SES00000299,U000838,D0006504,CH10,2025-12-03 22:32:12,2025-12-03 22:38:11,359,campaign,0
SES00000300,U000164,D0004365,CH05,2026-06-22 17:48:35,2026-06-22 17:50:08,93,home,0
SES00000301,U000342,D0000848,CH03,2025-10-10 06:25:08,2025-10-10 06:29:28,260,search,0
SES00000302,U001077,D0001449,CH04,2026-06-24 04:33:28,2026-06-24 04:36:03,155,product,1
SES00000303,,D0006691,CH03,2026-03-13 23:16:50,2026-03-13 23:18:15,85,campaign,0
SES00000304,,D0001930,CH02,2026-02-01 00:24:40,2026-02-01 00:25:18,38,product,0
SES00000305,U002871,D0006592,CH10,2025-05-04 10:36:17,2025-05-04 10:37:38,81,home,1
SES00000306,,D0002741,CH04,2026-07-13 16:47:24,2026-07-13 16:49:28,124,home,0
SES00000307,U001495,D0004660,CH01,2025-03-01 09:21:22,2025-03-01 09:25:53,271,product,0
SES00000308,U001063,D0002150,CH05,2025-05-29 09:19:48,2025-05-29 09:21:46,118,search,0
SES00000309,U001558,D0003210,CH04,2026-01-18 00:36:03,2026-01-18 00:36:49,46,campaign,1
SES00000310,U001125,D0005991,CH05,2026-08-09 02:26:36,2026-08-09 02:28:33,117,campaign,0
SES00000311,,D0004925,CH06,2025-11-02 06:13:13,2025-11-02 06:15:14,121,home,0
SES00000312,U004764,D0000260,CH03,2025-12-27 20:05:15,2025-12-27 20:07:06,111,product,0
SES00000313,U000780,D0004514,CH05,2026-04-18 00:26:15,2026-04-18 00:27:15,60,home,0
SES00000314,U001774,D0001032,CH01,2026-04-04 00:46:48,2026-04-04 00:47:43,55,home,0
SES00000315,U004613,D0003690,CH01,2025-08-24 09:30:36,2025-08-24 09:36:34,358,home,0
SES00000316,U003000,D0000214,CH01,2025-12-13 23:28:15,2025-12-13 23:30:48,153,product,1
SES00000317,U000364,D0004654,CH01,2025-10-09 22:30:01,2025-10-09 22:31:13,72,home,0
SES00000318,U001127,D0000151,CH02,2026-02-08 17:07:14,2026-02-08 17:08:14,60,home,0
SES00000319,U002635,D0004664,CH02,2025-07-26 17:16:53,2025-07-26 17:25:13,500,product,0
SES00000320,U003305,D0003383,CH02,2026-02-13 08:55:55,2026-02-13 08:58:26,151,home,0
SES00000321,U000493,D0003545,CH03,2025-04-19 05:36:27,2025-04-19 05:36:42,15,home,0
SES00000322,U003170,D0006711,CH09,2026-02-10 08:21:10,2026-02-10 08:23:35,145,product,1
SES00000323,U004441,D0000583,CH03,2025-05-10 05:18:45,2025-05-10 05:22:16,211,search,0
SES00000324,U001251,D0004797,CH04,2025-09-15 16:08:31,2025-09-15 16:11:12,161,home,0
SES00000325,U004860,D0002330,CH03,2025-08-13 08:43:07,2025-08-13 08:44:17,70,search,0
SES00000326,U000562,D0001692,CH03,2026-04-13 17:16:32,2026-04-13 17:21:53,321,product,0
SES00000327,U001866,D0003044,CH01,2025-07-31 17:14:34,2025-07-31 17:16:16,102,search,0
SES00000328,U004439,D0004741,CH07,2025-06-17 02:13:15,2025-06-17 02:15:58,163,product,0
SES00000329,U002136,D0001265,CH07,2026-02-18 08:33:33,2026-02-18 08:40:31,418,search,0
SES00000330,U003016,D0006688,CH09,2025-09-30 01:09:29,2025-09-30 01:11:35,126,live,1
SES00000331,,D0000826,CH01,2025-09-17 19:11:31,2025-09-17 19:12:16,45,home,0
SES00000332,U003106,D0001951,CH06,2026-01-07 16:09:27,2026-01-07 16:11:10,103,home,0
SES00000333,U000875,D0005474,CH03,2025-08-24 12:00:13,2025-08-24 12:01:57,104,campaign,1
SES00000334,U003089,D0003232,CH07,2025-06-22 00:10:35,2025-06-22 00:14:06,211,product,1
SES00000335,U004343,D0005318,CH03,2026-08-09 09:10:05,2026-08-09 09:13:41,216,home,0
SES00000336,U003782,D0006470,CH06,2026-01-10 10:46:09,2026-01-10 10:59:35,806,search,0
SES00000337,U002506,D0000538,CH07,2025-03-01 03:51:44,2025-03-01 03:53:39,115,search,0
SES00000338,,D0002594,CH07,2025-11-29 21:10:56,2025-11-29 21:13:47,171,product,0
SES00000339,U004684,D0003282,CH09,2026-05-13 19:29:41,2026-05-13 19:30:56,75,campaign,0
SES00000340,U002339,D0001721,CH02,2025-07-29 03:16:44,2025-07-29 03:20:54,250,home,0
SES00000341,U001772,D0001534,CH03,2025-11-06 23:25:59,2025-11-06 23:29:01,182,home,0
SES00000342,U001624,D0001669,CH05,2025-01-20 14:12:11,2025-01-20 14:13:11,60,product,0
SES00000343,U002686,D0000363,CH01,2025-01-27 00:11:51,2025-01-27 00:14:17,146,product,0
SES00000344,U003400,D0001348,CH04,2026-04-05 21:35:20,2026-04-05 21:38:02,162,product,1
SES00000345,U002049,D0003489,CH09,2026-04-13 00:47:25,2026-04-13 00:51:14,229,home,0
SES00000346,U001345,D0004214,CH05,2025-06-07 01:54:19,2025-06-07 01:54:48,29,search,0
SES00000347,U002143,D0004838,CH03,2025-04-07 15:38:02,2025-04-07 15:42:08,246,home,0
SES00000348,,D0003973,CH01,2025-04-13 09:37:52,2025-04-13 09:41:31,219,search,1
SES00000349,U002786,D0006927,CH03,2026-02-04 02:29:49,2026-02-04 02:30:07,18,home,0
SES00000350,U000403,D0006639,CH01,2026-04-21 02:01:22,2026-04-21 02:04:47,205,home,0
SES00000351,,D0001402,CH06,2025-05-30 04:01:19,2025-05-30 04:10:04,525,home,0
SES00000352,U001216,D0005631,CH02,2025-09-30 00:25:39,2025-09-30 00:27:58,139,home,0
SES00000353,U002815,D0000491,CH08,2026-03-26 20:39:02,2026-03-26 20:44:57,355,campaign,0
SES00000354,U000682,D0003688,CH11,2025-10-10 01:54:46,2025-10-10 01:56:16,90,home,0
SES00000355,U002545,D0006263,CH02,2025-04-21 12:58:20,2025-04-21 13:00:41,141,home,0
SES00000356,U001217,D0004678,CH06,2025-12-06 16:58:00,2025-12-06 16:59:57,117,home,1
SES00000357,,D0006087,CH04,2025-06-20 15:14:50,2025-06-20 15:17:48,178,search,0
SES00000358,U002214,D0004411,CH02,2026-02-06 11:11:57,2026-02-06 11:13:07,70,product,1
SES00000359,U001242,D0001851,CH01,2026-08-13 01:02:48,2026-08-13 01:06:00,192,home,1
SES00000360,U001026,D0005737,CH10,2025-04-18 21:31:56,2025-04-18 21:33:24,88,product,0
SES00000361,U003172,D0000317,CH04,2025-09-05 15:36:29,2025-09-05 15:37:39,70,home,0
SES00000362,U002185,D0001448,CH06,2025-10-08 19:04:56,2025-10-08 19:11:56,420,search,0
SES00000363,U004959,D0006478,CH01,2026-05-31 03:00:47,2026-05-31 03:07:35,408,live,0
SES00000364,U003534,D0006952,CH04,2026-02-24 14:15:18,2026-02-24 14:20:52,334,search,0
SES00000365,U003194,D0004046,CH08,2025-09-17 02:25:04,2025-09-17 02:30:46,342,home,1
SES00000366,U000926,D0002434,CH02,2026-06-02 02:49:10,2026-06-02 02:53:25,255,home,0
SES00000367,U000842,D0006596,CH03,2026-07-27 09:55:08,2026-07-27 09:56:58,110,product,0
SES00000368,,D0002282,CH05,2025-07-17 07:37:59,2025-07-17 07:38:42,43,product,1
SES00000369,U000540,D0006986,CH08,2025-07-26 07:04:05,2025-07-26 07:10:17,372,campaign,0
SES00000370,U000742,D0004095,CH02,2025-03-29 10:21:55,2025-03-29 10:24:27,152,search,0
SES00000371,U003839,D0004442,CH03,2025-05-12 09:54:44,2025-05-12 09:56:06,82,home,0
SES00000372,U004750,D0000865,CH04,2025-06-02 08:19:57,2025-06-02 08:23:41,224,home,0
SES00000373,U001842,D0004738,CH10,2025-03-05 09:53:10,2025-03-05 09:54:54,104,search,1
SES00000374,,D0004831,CH01,2025-05-01 12:31:15,2025-05-01 12:35:45,270,home,0
SES00000375,U003551,D0000880,CH01,2025-06-01 14:30:19,2025-06-01 14:37:24,425,product,0
SES00000376,U003083,D0001792,CH01,2025-07-13 02:36:53,2025-07-13 02:39:46,173,home,0
SES00000377,U002756,D0000352,CH01,2025-07-04 11:46:14,2025-07-04 11:48:19,125,product,1
SES00000378,U001214,D0003752,CH05,2025-02-20 05:34:12,2025-02-20 05:36:13,121,home,0
SES00000379,U004372,D0002677,CH10,2025-05-22 11:51:37,2025-05-22 11:52:38,61,home,0
SES00000380,U003594,D0006339,CH02,2025-12-26 12:11:16,2025-12-26 12:13:12,116,home,0
SES00000381,U000595,D0003138,CH06,2025-06-02 22:26:00,2025-06-02 22:30:34,274,campaign,0
SES00000382,U001124,D0004446,CH10,2025-08-07 16:22:30,2025-08-07 16:25:34,184,product,0
SES00000383,U003876,D0001462,CH03,2025-05-30 20:48:29,2025-05-30 20:49:54,85,search,0
SES00000384,U004370,D0005737,CH02,2026-06-12 05:47:35,2026-06-12 05:54:42,427,search,0
SES00000385,U002159,D0006931,CH05,2025-01-19 23:12:55,2025-01-19 23:13:44,49,home,1
SES00000386,U004764,D0003719,CH08,2026-08-05 17:26:25,2026-08-05 17:28:32,127,home,0
SES00000387,U003538,D0006998,CH02,2026-03-29 22:02:06,2026-03-29 22:04:22,136,home,1
SES00000388,U002215,D0003052,CH04,2025-11-14 13:32:57,2025-11-14 13:34:04,67,home,0
SES00000389,U001308,D0002372,CH02,2025-05-03 06:21:10,2025-05-03 06:23:18,128,product,1
SES00000390,U004016,D0004605,CH01,2025-06-20 14:07:12,2025-06-20 14:10:23,191,campaign,1
SES00000391,U001427,D0004032,CH06,2025-03-24 23:36:05,2025-03-24 23:38:25,140,product,0
SES00000392,U004839,D0002477,CH12,2026-02-28 10:46:14,2026-02-28 10:47:25,71,product,0
SES00000393,U000932,D0006108,CH02,2025-03-01 02:43:39,2025-03-01 02:46:34,175,product,0
SES00000394,U003272,D0003825,CH05,2026-07-27 01:07:46,2026-07-27 01:08:34,48,search,0
SES00000395,,D0003157,CH01,2025-02-23 23:56:25,2025-02-23 23:58:50,145,product,0
SES00000396,,D0002347,CH03,2025-10-19 23:05:39,2025-10-19 23:07:25,106,home,1
SES00000397,U004588,D0002729,CH02,2025-08-24 10:27:29,2025-08-24 10:28:56,87,home,0
SES00000398,U003833,D0006599,CH05,2025-08-29 23:19:50,2025-08-29 23:20:45,55,home,0
SES00000399,U004598,D0002505,CH02,2025-04-05 01:03:58,2025-04-05 01:06:49,171,product,0
SES00000400,U004863,D0002055,CH01,2026-04-12 21:20:32,2026-04-12 21:24:16,224,home,1
SES00000401,U001012,D0000054,CH03,2026-02-19 03:49:13,2026-02-19 03:50:07,54,home,0
SES00000402,U003642,D0003701,CH02,2025-03-08 01:43:17,2025-03-08 01:43:46,29,campaign,1
SES00000403,U000619,D0001246,CH02,2025-10-30 02:46:21,2025-10-30 02:52:13,352,live,0
SES00000404,U002223,D0001867,CH09,2025-12-13 00:04:28,2025-12-13 00:06:15,107,live,0
SES00000405,U000252,D0001362,CH03,2025-11-07 12:11:24,2025-11-07 12:13:07,103,home,1
SES00000406,U004934,D0001848,CH09,2025-10-20 21:20:19,2025-10-20 21:25:57,338,campaign,1
SES00000407,U004222,D0001706,CH02,2026-01-01 17:12:09,2026-01-01 17:16:37,268,home,0
SES00000408,U001805,D0006097,CH05,2025-11-18 00:16:53,2025-11-18 00:20:31,218,product,1
SES00000409,U003653,D0001530,CH12,2025-04-06 06:07:43,2025-04-06 06:08:34,51,search,0
SES00000410,U003459,D0002343,CH03,2026-03-21 15:14:43,2026-03-21 15:17:53,190,campaign,0
SES00000411,U002839,D0005438,CH06,2025-01-30 22:52:16,2025-01-30 22:54:26,130,home,0
SES00000412,,D0004084,CH09,2025-02-07 10:37:04,2025-02-07 10:46:16,552,home,0
SES00000413,U004704,D0005391,CH02,2025-10-04 15:41:20,2025-10-04 15:43:57,157,home,0
SES00000414,,D0002945,CH02,2026-03-03 05:58:34,2026-03-03 06:01:18,164,home,0
SES00000415,U001452,D0005832,CH01,2026-06-24 06:26:20,2026-06-24 06:35:19,539,home,0
SES00000416,U002648,D0000962,CH07,2025-11-22 07:46:53,2025-11-22 07:49:13,140,product,0
SES00000417,U002219,D0002328,CH04,2026-01-29 08:07:29,2026-01-29 08:09:30,121,live,0
SES00000418,,D0005353,CH03,2026-05-27 18:17:21,2026-05-27 18:21:58,277,product,1
SES00000419,U004346,D0005683,CH01,2025-08-29 19:50:32,2025-08-29 19:51:02,30,search,0
SES00000420,U003581,D0003400,CH01,2026-08-13 21:21:21,2026-08-13 21:26:10,289,campaign,0
SES00000421,U003450,D0004131,CH02,2025-01-23 09:18:18,2025-01-23 09:18:54,36,product,0
SES00000422,U002608,D0001209,CH05,2026-08-17 04:44:38,2026-08-17 04:47:45,187,home,0
SES00000423,U000293,D0003989,CH01,2025-08-06 13:45:24,2025-08-06 13:54:36,552,campaign,0
SES00000424,,D0004497,CH06,2025-08-11 08:30:45,2025-08-11 08:34:50,245,home,0
SES00000425,U002951,D0003501,CH10,2025-10-18 21:51:21,2025-10-18 21:51:58,37,live,1
SES00000426,U001088,D0005786,CH07,2026-04-27 11:15:16,2026-04-27 11:27:31,735,campaign,0
SES00000427,U003388,D0006194,CH01,2026-06-15 21:07:42,2026-06-15 21:12:04,262,product,0
SES00000428,U002888,D0000564,CH08,2026-04-13 06:52:47,2026-04-13 07:05:37,770,home,0
SES00000429,U004902,D0000098,CH03,2025-09-18 19:14:28,2025-09-18 19:17:35,187,product,0
SES00000430,U003714,D0001120,CH01,2025-12-13 21:44:11,2025-12-13 21:59:39,928,home,1
SES00000431,U003690,D0004585,CH03,2026-03-01 17:25:02,2026-03-01 17:33:39,517,product,0
SES00000432,U001590,D0006123,CH10,2026-05-02 08:37:24,2026-05-02 08:42:21,297,campaign,0
SES00000433,U002851,D0001034,CH07,2026-04-15 18:46:52,2026-04-15 18:52:53,361,campaign,0
SES00000434,U004663,D0006730,CH03,2026-06-12 08:16:59,2026-06-12 08:20:32,213,home,0
SES00000435,U000382,D0005451,CH01,2025-09-18 18:16:40,2025-09-18 18:17:05,25,campaign,0
SES00000436,U002313,D0004663,CH03,2025-08-06 19:18:04,2025-08-06 19:21:23,199,campaign,0
SES00000437,U002574,D0002534,CH01,2025-06-25 09:14:39,2025-06-25 09:16:30,111,live,0
SES00000438,U001675,D0003433,CH02,2025-04-03 06:31:22,2025-04-03 06:33:26,124,live,0
SES00000439,U003968,D0006633,CH09,2026-08-18 13:05:13,2026-08-18 13:07:36,143,product,0
SES00000440,U003234,D0002372,CH11,2026-01-20 02:12:09,2026-01-20 02:13:41,92,home,0
SES00000441,U002650,D0003545,CH01,2025-04-21 22:09:01,2025-04-21 22:10:35,94,product,0
SES00000442,U000609,D0004118,CH01,2025-05-17 20:21:10,2025-05-17 20:22:18,68,home,0
SES00000443,U000975,D0002334,CH04,2025-01-31 04:40:44,2025-01-31 04:43:47,183,product,0
SES00000444,U003797,D0006482,CH03,2025-08-20 22:24:53,2025-08-20 22:25:27,34,home,0
SES00000445,U001482,D0002503,CH04,2025-07-23 08:15:22,2025-07-23 08:18:06,164,home,0
SES00000446,,D0004930,CH01,2025-01-10 23:31:32,2025-01-10 23:37:02,330,search,0
SES00000447,U002082,D0006721,CH03,2025-08-08 21:39:36,2025-08-08 21:40:23,47,product,1
SES00000448,U000422,D0004056,CH02,2025-05-21 11:00:21,2025-05-21 11:02:10,109,live,0
SES00000449,U001434,D0006000,CH06,2026-08-12 02:29:41,2026-08-12 02:31:42,121,home,0
SES00000450,U002542,D0003329,CH09,2025-08-28 01:15:07,2025-08-28 01:21:14,367,product,0
SES00000451,U002559,D0004008,CH08,2025-01-29 07:47:44,2025-01-29 07:50:21,157,product,0
SES00000452,U001699,D0004067,CH07,2026-03-09 16:34:31,2026-03-09 16:35:52,81,search,0
SES00000453,U002720,D0003078,CH02,2025-04-05 14:54:41,2025-04-05 14:56:16,95,product,0
SES00000454,U002241,D0001535,CH08,2025-04-06 01:45:22,2025-04-06 01:47:23,121,product,0
SES00000455,U000104,D0003301,CH07,2025-08-19 17:13:54,2025-08-19 17:16:20,146,product,0
SES00000456,U002719,D0005403,CH05,2026-03-07 17:26:47,2026-03-07 17:30:37,230,search,0
SES00000457,,D0006263,CH01,2025-05-02 22:52:11,2025-05-02 22:53:58,107,home,1
SES00000458,U000955,D0003564,CH05,2026-06-17 14:39:02,2026-06-17 14:40:24,82,home,0
SES00000459,U001855,D0005017,CH05,2025-03-14 10:59:48,2025-03-14 11:02:49,181,home,0
SES00000460,U000315,D0004753,CH01,2026-06-19 00:16:16,2026-06-19 00:21:25,309,campaign,0
SES00000461,U000474,D0000490,CH01,2026-02-27 19:43:48,2026-02-27 19:46:06,138,home,0
SES00000462,U003440,D0003061,CH03,2025-08-04 17:04:39,2025-08-04 17:06:54,135,home,0
SES00000463,U003425,D0003583,CH02,2026-01-11 20:03:05,2026-01-11 20:04:24,79,search,0
SES00000464,U002264,D0006645,CH06,2026-02-22 10:09:12,2026-02-22 10:11:06,114,search,1
SES00000465,U004744,D0005506,CH06,2026-07-18 17:11:05,2026-07-18 17:13:31,146,live,1
SES00000466,U002707,D0001430,CH10,2026-04-20 19:56:29,2026-04-20 19:58:41,132,product,0
SES00000467,U004350,D0005025,CH01,2026-01-23 22:07:11,2026-01-23 22:08:41,90,home,0
SES00000468,U001019,D0001497,CH02,2025-06-04 00:56:25,2025-06-04 01:02:27,362,home,0
SES00000469,U001166,D0001344,CH05,2026-08-18 04:13:48,2026-08-18 04:14:52,64,product,0
SES00000470,U003994,D0006591,CH10,2025-10-24 11:55:45,2025-10-24 11:57:25,100,campaign,1
SES00000471,U001205,D0002979,CH01,2025-07-24 13:22:15,2025-07-24 13:25:27,192,home,0
SES00000472,U001649,D0002604,CH01,2025-09-13 13:48:12,2025-09-13 13:49:18,66,campaign,0
SES00000473,U003117,D0006467,CH01,2026-01-05 05:34:35,2026-01-05 05:36:09,94,live,0
SES00000474,U002825,D0006271,CH07,2025-12-17 16:08:24,2025-12-17 16:09:09,45,product,0
SES00000475,U002828,D0001664,CH01,2025-04-30 14:50:23,2025-04-30 14:51:16,53,product,0
SES00000476,,D0004618,CH01,2026-03-17 04:07:25,2026-03-17 04:16:23,538,search,1
SES00000477,U002894,D0002766,CH07,2025-09-08 08:38:39,2025-09-08 08:49:04,625,campaign,1
SES00000478,U002251,D0002856,CH08,2026-04-03 16:03:02,2026-04-03 16:04:47,105,search,0
SES00000479,U002182,D0000659,CH03,2026-01-25 22:17:53,2026-01-25 22:25:02,429,campaign,0
SES00000480,U000493,D0006641,CH01,2026-06-08 18:31:14,2026-06-08 18:33:28,134,product,0
SES00000481,U004148,D0000997,CH01,2026-08-12 20:58:56,2026-08-12 21:06:53,477,product,0
SES00000482,U001187,D0005969,CH04,2025-11-19 23:34:01,2025-11-19 23:36:12,131,product,0
SES00000483,U000572,D0005270,CH03,2025-10-16 23:16:25,2025-10-16 23:29:40,795,live,0
SES00000484,U002923,D0004652,CH01,2026-08-18 22:18:00,2026-08-18 22:22:02,242,home,0
SES00000485,U001782,D0002334,CH02,2026-01-29 07:51:41,2026-01-29 07:53:20,99,home,1
SES00000486,,D0000714,CH06,2025-07-24 01:56:44,2025-07-24 02:02:51,367,home,0
SES00000487,U000933,D0000977,CH11,2026-01-05 15:02:50,2026-01-05 15:07:48,298,search,0
SES00000488,U003665,D0000351,CH02,2025-08-12 13:40:44,2025-08-12 13:43:38,174,campaign,0
SES00000489,U003275,D0005455,CH01,2026-06-27 01:06:20,2026-06-27 01:08:15,115,product,0
SES00000490,U000197,D0006525,CH09,2026-05-02 22:56:37,2026-05-02 22:58:00,83,search,0
SES00000491,,D0005290,CH01,2026-01-17 05:45:52,2026-01-17 05:47:42,110,home,1
SES00000492,U004661,D0002779,CH05,2025-07-25 11:36:28,2025-07-25 11:38:42,134,home,0
SES00000493,U004742,D0002460,CH07,2025-04-09 13:42:57,2025-04-09 13:48:14,317,home,0
SES00000494,U002184,D0004667,CH03,2025-12-02 09:49:45,2025-12-02 09:59:37,592,home,0
SES00000495,U004280,D0005231,CH08,2026-03-05 00:03:48,2026-03-05 00:05:30,102,home,0
SES00000496,U002378,D0004967,CH04,2026-03-30 20:20:18,2026-03-30 20:22:23,125,product,1
SES00000497,U004195,D0002386,CH09,2026-05-28 04:32:25,2026-05-28 04:33:05,40,campaign,0
SES00000498,U001667,D0003779,CH08,2025-10-03 07:47:55,2025-10-03 07:49:16,81,campaign,0
SES00000499,U003697,D0004038,CH02,2025-10-13 05:20:25,2025-10-13 05:22:58,153,home,0
SES00000500,U002959,D0005595,CH06,2026-08-07 00:25:05,2026-08-07 00:26:04,59,search,0
SES00000501,,D0000030,CH11,2025-06-30 01:37:09,2025-06-30 01:41:58,289,product,0
SES00000502,U003522,D0004631,CH08,2025-06-13 17:31:03,2025-06-13 17:34:24,201,campaign,1
SES00000503,U001436,D0003915,CH06,2026-03-05 10:20:12,2026-03-05 10:25:56,344,home,0
SES00000504,U003936,D0003486,CH04,2025-01-08 20:08:27,2025-01-08 20:09:32,65,product,0
SES00000505,U000400,D0000093,CH03,2026-07-19 13:36:40,2026-07-19 13:45:39,539,campaign,1
SES00000506,U000421,D0000610,CH04,2025-07-29 04:44:26,2025-07-29 04:45:27,61,search,0
SES00000507,U000215,D0003614,CH08,2026-07-01 20:18:25,2026-07-01 20:19:47,82,search,0
SES00000508,U003513,D0002382,CH01,2026-08-06 09:10:49,2026-08-06 09:11:46,57,product,0
SES00000509,U000516,D0002559,CH10,2026-08-19 19:19:03,2026-08-19 19:26:29,446,campaign,1
SES00000510,,D0003941,CH05,2026-05-01 17:38:01,2026-05-01 17:39:36,95,home,0
SES00000511,U002336,D0003212,CH07,2026-01-01 23:16:11,2026-01-01 23:25:34,563,live,1
SES00000512,,D0005720,CH06,2026-07-11 04:42:42,2026-07-11 04:43:54,72,home,0
SES00000513,U004000,D0003134,CH06,2025-11-30 23:47:50,2025-11-30 23:48:54,64,home,0
SES00000514,U001006,D0003600,CH04,2025-03-10 00:03:54,2025-03-10 00:14:16,622,product,0
SES00000515,U004463,D0006511,CH01,2025-06-12 16:26:24,2025-06-12 16:29:45,201,home,1
SES00000516,U000886,D0001787,CH03,2025-04-26 05:31:18,2025-04-26 05:34:42,204,search,0
SES00000517,U003984,D0002321,CH01,2026-04-18 10:48:58,2026-04-18 10:51:46,168,home,0
SES00000518,U003478,D0000271,CH02,2025-04-29 07:22:35,2025-04-29 07:26:07,212,campaign,1
SES00000519,U000609,D0002756,CH01,2026-01-07 07:26:58,2026-01-07 07:32:55,357,home,0
SES00000520,U003827,D0003137,CH05,2026-06-26 06:17:36,2026-06-26 06:28:35,659,product,0
SES00000521,U000688,D0004182,CH01,2026-08-05 12:23:23,2026-08-05 12:24:17,54,product,1
SES00000522,U000928,D0001211,CH01,2025-09-25 19:08:03,2025-09-25 19:11:00,177,home,1
SES00000523,U002027,D0000332,CH07,2025-05-22 03:05:34,2025-05-22 03:11:11,337,home,0
SES00000524,U004516,D0004956,CH01,2025-10-21 07:20:12,2025-10-21 07:27:10,418,product,0
