metric_id,stat_date,product_id,store_id,impressions,page_views,unique_visitors,buyers,paid_orders,gmv,refund_orders,favorite_additions
DPM000000322,2026-01-29,P000148,S0068,14000,4363,3700,189,185,268268.4,9,355
DPM000000323,2025-09-18,P000840,S0040,16075,1004,751,85,86,89351.29,8,59
DPM000000324,2026-06-20,P001197,S0077,15593,2668,1684,59,64,78845.74,1,184
DPM000000325,2026-04-22,P000094,S0014,19676,2636,1968,139,165,76420.1,12,169
DPM000000326,2026-03-17,P001049,S0009,11625,1311,1082,58,66,162545.41,0,49
DPM000000327,2026-07-10,P000055,S0055,22385,672,568,19,20,31785.12,1,45
DPM000000328,2025-12-08,P000277,S0037,16504,1316,1137,125,142,417256.06,15,23
DPM000000329,2026-02-18,P000399,S0079,9860,629,393,29,28,25423.08,3,31
DPM000000330,2025-12-31,P000720,S0080,16929,5100,3989,466,555,77909.43,54,93
DPM000000331,2025-12-03,P000290,S0050,14397,4059,2924,304,255,452809.83,15,335
DPM000000332,2026-07-31,P000435,S0035,7427,1789,1085,85,72,196108.04,0,89
DPM000000333,2026-08-14,P001230,S0030,16923,783,635,7,7,2989.78,0,49
DPM000000334,2026-06-14,P000927,S0047,4938,1232,1101,24,22,2324.82,1,88
DPM000000335,2026-01-30,P000856,S0056,10242,2294,1706,170,139,148355.68,6,179
DPM000000336,2026-06-25,P000903,S0023,10839,3626,2354,64,59,213045.65,4,134
DPM000000337,2025-12-05,P001347,S0067,15489,2313,1413,23,22,58345.26,1,131
DPM000000338,2026-01-25,P000495,S0015,10239,639,489,38,35,55114.08,0,27
DPM000000339,2025-11-19,P001018,S0058,24577,5238,3667,158,169,375271.83,20,199
DPM000000340,2026-05-23,P000619,S0059,12592,1682,1483,175,159,95464.35,6,116
DPM000000341,2026-07-23,P001201,S0001,19756,4273,2441,88,100,308634.32,9,18
DPM000000342,2026-06-22,P001360,S0080,17227,4942,3934,143,168,240039.99,0,50
DPM000000343,2026-01-06,P000015,S0015,708,104,83,4,4,6304.15,1,0
DPM000000344,2025-10-24,P001057,S0017,5832,2026,1427,150,171,73734.69,14,42
DPM000000345,2025-09-13,P000617,S0057,13165,2684,1698,83,93,297896.15,8,161
DPM000000346,2025-10-03,P001376,S0016,5183,748,432,28,26,12788.03,3,60
DPM000000347,2025-10-04,P001149,S0029,5858,593,519,48,41,12171.09,4,35
DPM000000348,2025-11-23,P000108,S0028,5160,1641,1032,119,121,434066.7,12,118
DPM000000349,2026-05-09,P000096,S0016,17573,4111,2567,79,75,99536.63,1,210
DPM000000350,2026-05-01,P000216,S0056,4656,1342,1074,120,126,566180.23,10,3
DPM000000351,2026-01-25,P000929,S0049,12503,2798,1992,164,193,497695.19,10,54
DPM000000352,2025-10-21,P000130,S0050,2160,565,380,23,22,58188.02,1,25
DPM000000353,2025-10-15,P001023,S0063,23293,2108,1521,104,120,40099.35,0,6
DPM000000354,2026-05-23,P000035,S0035,6584,1237,795,69,65,146485.53,7,16
DPM000000355,2025-11-05,P000823,S0023,22066,6770,5479,437,456,919956.63,44,143
DPM000000356,2026-05-30,P001024,S0064,21375,5655,3493,244,232,53774.22,16,221
DPM000000357,2026-02-21,P001055,S0015,16000,4988,4013,327,354,747750.38,41,281
DPM000000358,2026-03-04,P001258,S0058,17554,5678,3938,367,367,675948.83,16,73
DPM000000359,2026-04-12,P000245,S0005,21989,3093,2266,40,32,39675.57,1,26
DPM000000360,2026-07-23,P001394,S0034,2932,181,127,12,12,5084.56,1,13
DPM000000361,2026-08-20,P000453,S0053,14673,4020,2963,166,169,111740.85,1,261
DPM000000362,2026-01-07,P000672,S0032,18264,1759,1121,115,133,47870.3,16,44
DPM000000363,2025-11-30,P000372,S0052,16924,3515,2953,58,53,77206.15,5,88
DPM000000364,2026-02-24,P000671,S0031,16722,4104,2308,116,106,195567.91,0,218
DPM000000365,2025-09-22,P000730,S0010,14361,1997,1112,25,29,73536.01,0,18
DPM000000366,2025-09-22,P000854,S0054,22454,1337,936,34,33,53431.02,0,65
DPM000000367,2025-08-27,P000820,S0020,16381,777,649,49,58,137462.79,1,19
DPM000000368,2026-06-13,P001162,S0042,13165,2341,1294,139,138,240869.28,0,114
DPM000000369,2025-10-03,P000389,S0069,4388,463,325,17,14,3950.71,1,24
DPM000000370,2025-12-12,P001257,S0057,17845,5771,3999,319,295,538914.84,31,268
DPM000000371,2025-09-08,P001219,S0019,21523,5898,3544,328,361,385878.64,19,249
DPM000000372,2025-09-17,P001272,S0072,17232,3254,2615,267,252,281712.32,21,119
DPM000000373,2026-02-13,P000941,S0061,16707,4566,3411,231,213,441047.54,25,82
DPM000000374,2025-10-05,P000333,S0013,21670,2553,1613,184,219,745474.92,8,54
DPM000000375,2026-03-10,P001404,S0044,10237,3460,2645,35,31,108776.51,2,280
DPM000000376,2025-12-28,P000387,S0067,7165,1289,850,92,107,230890.82,9,40
DPM000000377,2026-05-30,P000681,S0041,12066,2930,1906,80,74,135858.22,5,46
DPM000000378,2025-12-07,P000529,S0049,17447,4581,3418,284,335,370592.4,18,240
DPM000000379,2026-08-18,P000822,S0022,20830,3584,2310,221,199,364314.83,23,141
DPM000000380,2026-08-09,P001274,S0074,7933,1183,965,83,77,253388.21,1,16
DPM000000381,2025-09-29,P000514,S0034,22220,6690,4303,255,264,682187.4,2,537
DPM000000382,2025-09-11,P000480,S0080,21419,1873,1331,110,112,354341.4,1,20
DPM000000383,2026-01-06,P000190,S0030,23353,2992,2457,184,151,375727.2,13,82
DPM000000384,2026-05-04,P000623,S0063,12775,1159,850,75,76,43097.32,4,93
DPM000000385,2026-05-19,P001413,S0053,3193,897,579,27,23,63871.16,0,8
DPM000000386,2025-12-30,P000816,S0016,17785,2798,2188,122,113,69500.22,10,142
DPM000000387,2026-06-23,P001287,S0007,13342,1402,963,107,109,19765.7,6,44
DPM000000388,2026-07-05,P000824,S0024,857,76,44,0,0,0.0,1,5
DPM000000389,2025-10-18,P001414,S0054,4433,370,322,10,8,7227.92,0,14
DPM000000390,2025-11-13,P001275,S0075,20260,5923,4204,271,241,859173.47,12,263
DPM000000391,2026-05-20,P000855,S0055,17987,2651,2019,171,163,449398.7,6,186
DPM000000392,2026-06-04,P001091,S0051,15814,5135,3506,397,417,892046.38,40,124
DPM000000393,2026-02-08,P000714,S0074,9186,716,500,47,39,48958.28,4,39
DPM000000394,2026-03-23,P001182,S0062,326,65,35,1,1,2769.54,0,3
DPM000000395,2026-01-04,P000528,S0048,22545,6408,5605,325,286,499136.3,33,26
DPM000000396,2026-05-26,P001482,S0042,6474,697,542,53,61,65980.07,2,10
DPM000000397,2026-02-22,P000137,S0057,7134,1638,1373,119,101,207835.05,6,87
DPM000000398,2025-10-21,P000853,S0053,24524,8447,4841,236,220,563990.78,8,585
DPM000000399,2025-10-20,P001217,S0017,21910,3899,3227,286,326,71831.04,11,46
DPM000000400,2025-12-16,P000327,S0007,13086,2936,2031,143,147,215120.63,13,166
DPM000000401,2026-03-02,P000234,S0074,24131,5588,4530,279,301,1096655.55,2,103
DPM000000402,2026-04-29,P001400,S0040,2420,512,385,15,16,22213.59,1,16
DPM000000403,2026-08-15,P000108,S0028,14699,565,389,23,23,50984.42,0,7
DPM000000404,2025-10-12,P000029,S0029,14424,1368,1073,113,95,30926.13,10,84
DPM000000405,2025-10-27,P000742,S0022,23507,2972,1837,217,221,636968.95,7,43
DPM000000406,2025-12-29,P000637,S0077,13880,946,538,44,40,77544.74,4,16
DPM000000407,2025-10-17,P000900,S0020,20050,5059,4151,65,71,139512.37,3,42
DPM000000408,2026-05-03,P001037,S0077,12989,2037,1272,97,112,20597.61,1,68
DPM000000409,2026-08-14,P001054,S0014,8240,985,663,42,45,16558.12,1,51
DPM000000410,2026-04-22,P001497,S0057,6261,1662,1015,13,13,38309.29,1,102
DPM000000411,2026-06-21,P000982,S0022,15358,2280,1574,69,61,106849.78,6,155
DPM000000412,2026-05-17,P000505,S0025,10971,3009,2699,218,207,104596.15,21,183
DPM000000413,2025-10-05,P000026,S0026,543,149,93,1,0,0.0,1,4
DPM000000414,2026-02-18,P000884,S0004,19517,5463,4620,540,605,1794147.96,72,304
DPM000000415,2026-06-21,P001458,S0018,20787,6199,4399,148,168,146785.31,4,271
DPM000000416,2026-01-28,P000504,S0024,10513,454,270,27,23,10903.72,1,7
DPM000000417,2025-11-30,P000508,S0028,24508,4434,2877,113,120,280533.33,7,97
DPM000000418,2026-04-21,P001274,S0074,7117,649,421,15,15,61343.73,1,35
DPM000000419,2026-07-14,P000558,S0078,9427,1058,665,51,51,18180.66,4,33
DPM000000420,2025-11-14,P000794,S0074,972,111,83,9,7,15241.99,0,3
DPM000000421,2026-06-14,P000598,S0038,5394,1029,697,14,15,19912.21,1,83
DPM000000422,2025-10-18,P001399,S0039,11232,2170,1597,134,121,242331.44,8,131
DPM000000423,2026-06-09,P000736,S0016,487,26,20,0,0,0.0,0,1
DPM000000424,2026-03-04,P000111,S0031,7847,2697,1811,181,180,118407.7,8,7
DPM000000425,2026-07-24,P001486,S0046,8073,2183,1644,185,148,155516.0,16,13
DPM000000426,2026-04-07,P001307,S0027,4217,979,706,57,56,103830.33,4,45
DPM000000427,2026-03-05,P000358,S0038,24689,1022,715,73,86,107211.91,2,3
DPM000000428,2025-09-05,P001380,S0020,23273,7120,6324,697,809,2571355.27,85,338
DPM000000429,2026-05-07,P000098,S0018,23018,4424,3938,296,313,243004.79,22,59
DPM000000430,2026-06-20,P000958,S0078,7833,2518,1870,196,179,420480.94,9,68
DPM000000431,2025-12-09,P000314,S0074,1284,304,200,1,1,1879.32,0,14
DPM000000432,2026-07-03,P000803,S0003,22245,5923,4190,484,577,2115508.77,14,240
DPM000000433,2026-04-06,P000525,S0045,15634,4179,2515,14,13,41612.31,0,161
DPM000000434,2025-11-17,P000099,S0019,1301,210,122,11,10,15405.19,0,1
DPM000000435,2025-11-15,P000165,S0005,14585,4827,3037,275,225,805942.16,27,130
DPM000000436,2026-08-20,P000905,S0025,20091,3317,2507,243,202,416778.78,6,67
DPM000000437,2026-05-22,P001206,S0006,9386,1771,1297,16,13,12447.58,1,107
DPM000000438,2026-04-12,P001219,S0019,2460,284,211,23,27,36443.13,3,1
DPM000000439,2025-12-05,P000421,S0021,6422,1615,1286,17,18,47273.85,0,62
DPM000000440,2026-03-22,P001372,S0012,688,111,69,0,0,0.0,0,1
DPM000000441,2026-08-16,P000782,S0062,9490,734,463,17,14,32965.3,0,46
DPM000000442,2026-02-25,P000036,S0036,7156,1749,1338,32,32,132487.13,4,72
DPM000000443,2026-02-08,P000107,S0027,16345,5459,3641,207,201,291281.92,18,385
DPM000000444,2026-05-15,P001202,S0002,17182,4992,3649,127,127,190310.41,13,116
DPM000000445,2026-01-17,P000056,S0056,19315,5062,4329,335,273,510331.88,26,94
DPM000000446,2026-07-29,P000958,S0078,2909,490,398,25,22,49511.02,0,21
DPM000000447,2026-06-25,P000248,S0008,12438,3729,2891,334,356,1110374.82,39,38
DPM000000448,2026-08-16,P000329,S0009,23961,892,758,19,18,81773.93,1,12
DPM000000449,2026-07-06,P000461,S0061,7472,291,245,4,3,1687.38,1,11
DPM000000450,2026-03-05,P000678,S0038,2942,377,271,25,26,55386.07,3,18
DPM000000451,2025-12-08,P001388,S0028,11336,1332,986,46,38,72530.59,3,44
DPM000000452,2026-03-04,P001146,S0026,8204,2048,1365,59,47,4499.9,1,128
DPM000000453,2026-04-11,P000231,S0071,10698,3622,2721,267,220,190560.12,20,108
DPM000000454,2026-02-25,P001046,S0006,21229,2944,2226,228,230,748489.73,9,155
DPM000000455,2026-04-16,P000911,S0031,5975,1536,967,22,24,4380.77,1,37
DPM000000456,2026-03-21,P001389,S0029,12356,3991,2451,79,84,67500.59,8,200
DPM000000457,2025-10-06,P000374,S0054,3481,387,254,29,34,1700.65,3,26
DPM000000458,2026-02-10,P000766,S0046,22260,6898,4547,56,59,11207.11,6,17
DPM000000459,2026-02-10,P000749,S0029,17493,3999,2933,43,42,33207.12,0,321
DPM000000460,2025-12-22,P001247,S0047,21628,5481,3753,316,270,447836.37,0,246
DPM000000461,2026-04-16,P000412,S0012,14247,2323,1301,80,93,60450.65,5,38
DPM000000462,2026-02-23,P000177,S0017,14372,1637,1057,85,72,162394.25,0,82
DPM000000463,2026-05-08,P000373,S0053,2987,302,195,20,23,25668.76,1,21
DPM000000464,2026-02-05,P001416,S0056,1713,363,312,10,9,24398.56,0,17
DPM000000465,2026-01-11,P000861,S0061,2166,275,244,13,10,13296.18,0,14
DPM000000466,2025-11-06,P000531,S0051,10655,2544,1899,212,199,357698.25,24,129
DPM000000467,2026-03-26,P001216,S0016,11784,3130,2230,127,114,101505.76,2,140
DPM000000468,2026-08-11,P001177,S0057,7454,2515,1682,132,151,148660.11,15,202
DPM000000469,2026-02-09,P000383,S0063,13725,3122,2715,238,262,599212.76,20,19
DPM000000470,2026-04-22,P001244,S0044,4118,1439,833,99,98,138176.95,2,114
DPM000000471,2025-10-22,P000768,S0048,23706,2910,2488,31,26,26051.7,0,181
DPM000000472,2025-10-17,P000639,S0079,14667,2740,1650,186,154,403028.7,12,1
DPM000000473,2026-05-16,P001138,S0018,5294,1679,1365,19,16,4805.57,2,17
DPM000000474,2026-06-18,P000509,S0029,6586,267,201,13,11,36047.47,1,15
DPM000000475,2026-06-10,P000363,S0043,10869,508,307,35,37,30197.84,2,23
DPM000000476,2026-01-13,P000209,S0049,23033,4021,3245,384,409,1117036.11,47,162
DPM000000477,2025-12-22,P001097,S0057,9785,2331,1583,11,10,22279.78,1,4
DPM000000478,2026-05-22,P001198,S0078,20274,5582,4481,433,500,1520272.95,35,155
DPM000000479,2025-11-18,P000324,S0004,17337,1552,1220,110,128,174629.26,3,129
DPM000000480,2026-04-13,P000706,S0066,20757,1342,937,64,63,16992.84,4,24
DPM000000481,2026-04-04,P001172,S0052,14129,2818,2078,241,196,104118.35,21,7
DPM000000482,2025-09-21,P000644,S0004,10519,3188,2585,84,88,270708.43,6,104
DPM000000483,2026-05-14,P000723,S0003,13407,4178,3722,79,77,85995.43,5,214
DPM000000484,2026-05-05,P001433,S0073,23116,2382,1473,68,75,218912.58,1,128
DPM000000485,2026-07-28,P000099,S0019,15520,870,557,26,26,28824.31,1,36
DPM000000486,2025-09-21,P001325,S0045,13500,1850,1492,125,104,194479.35,11,108
DPM000000487,2025-12-11,P000239,S0079,19491,6412,4657,476,419,1206439.53,26,202
DPM000000488,2026-06-07,P000389,S0069,21971,1389,965,107,121,46748.06,3,38
DPM000000489,2026-04-30,P001419,S0059,20488,5565,3627,163,179,788094.45,11,312
DPM000000490,2025-11-29,P000268,S0028,15843,3034,1947,42,45,133546.83,0,15
DPM000000491,2026-04-18,P000637,S0077,16289,4549,3387,84,71,159258.86,2,334
DPM000000492,2026-07-02,P000948,S0068,18793,1108,749,54,56,161301.75,1,19
DPM000000493,2026-04-05,P001227,S0027,812,216,140,1,1,100.37,0,17
DPM000000494,2026-07-17,P000143,S0063,2595,97,77,6,6,9658.37,0,6
DPM000000495,2025-08-30,P001327,S0047,2531,198,154,18,15,11832.9,0,10
DPM000000496,2025-10-04,P000542,S0062,18626,778,592,19,19,2784.15,2,35
DPM000000497,2025-11-24,P001474,S0034,18083,4802,4309,85,85,280516.15,10,53
DPM000000498,2025-08-24,P001053,S0013,15021,2629,2204,104,102,34940.58,4,189
DPM000000499,2026-08-07,P000063,S0063,495,36,27,2,1,848.86,0,1
DPM000000500,2025-09-16,P001309,S0029,5065,302,200,8,8,21498.02,1,25
DPM000000501,2025-11-30,P001394,S0034,19604,888,494,47,53,11804.14,1,57
DPM000000502,2025-08-23,P000486,S0006,1031,227,153,13,10,13545.43,0,2
DPM000000503,2026-05-21,P000577,S0017,6836,1493,1305,73,63,192435.87,2,22
DPM000000504,2026-06-08,P001223,S0023,23895,5578,4641,185,188,824130.46,20,258
DPM000000505,2026-04-19,P001497,S0057,11800,3398,2899,139,160,722868.4,20,56
DPM000000506,2026-04-14,P000295,S0055,11026,1324,1142,123,134,479955.72,9,35
DPM000000507,2026-06-22,P001429,S0069,16680,5582,4167,428,512,36763.96,55,240
DPM000000508,2025-11-13,P000580,S0020,10885,770,424,23,18,61798.27,2,39
DPM000000509,2026-02-04,P000804,S0004,14141,2395,1886,33,35,123386.09,0,162
DPM000000510,2025-12-13,P000753,S0033,5593,717,563,11,10,14891.9,0,25
DPM000000511,2025-08-23,P000879,S0079,21907,1397,896,76,77,84438.36,7,111
DPM000000512,2026-04-27,P001389,S0029,22360,4364,3711,153,181,104937.7,22,93
DPM000000513,2025-09-05,P000831,S0031,7151,384,300,7,5,4009.85,1,1
DPM000000514,2026-07-09,P001133,S0013,22692,2587,2181,144,154,265529.42,4,7
DPM000000515,2025-12-16,P001418,S0058,22665,7077,4195,99,94,92467.49,11,413
DPM000000516,2026-03-30,P000325,S0005,23214,771,669,62,53,172601.82,2,54
DPM000000517,2026-01-26,P000216,S0056,6381,771,558,34,32,138310.37,1,47
DPM000000518,2026-01-02,P000391,S0071,8857,1959,1487,153,166,163016.22,20,47
DPM000000519,2025-12-23,P000769,S0049,24390,8127,4894,560,460,161892.49,41,583
DPM000000520,2025-10-16,P001479,S0039,15807,4585,2774,160,181,277810.85,13,326
DPM000000521,2025-11-15,P001249,S0049,16577,4368,2718,152,137,340168.77,14,20
DPM000000522,2026-06-25,P000708,S0068,22104,5792,3488,319,289,539936.34,29,129
DPM000000523,2026-01-07,P000684,S0044,21550,5405,4210,416,334,222249.32,7,125
DPM000000524,2025-10-12,P000188,S0028,21586,3243,1954,120,108,244732.23,13,169
DPM000000525,2025-08-23,P001368,S0008,18355,3895,2775,264,231,99118.63,16,86
DPM000000526,2026-01-16,P000538,S0058,8472,1380,1129,89,87,172791.2,3,107
DPM000000527,2025-09-28,P000268,S0028,1675,121,77,2,2,7993.27,0,6
DPM000000528,2025-11-29,P001228,S0028,17456,1877,1071,60,58,79678.46,1,48
DPM000000529,2026-05-15,P001500,S0060,21037,5118,4335,120,135,178115.23,2,373
DPM000000530,2025-12-22,P000571,S0011,5208,337,279,18,18,41070.34,2,3
DPM000000531,2025-10-25,P000115,S0035,11095,3266,2018,94,105,284834.26,13,254
DPM000000532,2025-09-22,P000146,S0066,24969,7971,5885,373,320,516956.21,26,327
DPM000000533,2026-06-15,P001417,S0057,18249,2108,1246,33,30,103989.24,3,95
DPM000000534,2026-06-02,P001220,S0020,14288,3280,2425,159,148,255333.58,18,104
DPM000000535,2026-03-24,P001038,S0078,8651,1869,1093,61,66,25449.59,3,16
DPM000000536,2025-10-04,P001235,S0035,22167,5223,2878,305,346,1038824.01,28,317
DPM000000537,2025-09-22,P000723,S0003,13645,3778,3031,243,256,260550.29,31,72
DPM000000538,2025-12-03,P000335,S0015,22456,4208,3592,138,126,363814.56,10,165
DPM000000539,2026-01-31,P000458,S0058,24987,4046,2255,37,32,54316.13,3,82
DPM000000540,2026-08-03,P001407,S0047,19768,5111,2876,39,46,39721.01,1,209
DPM000000541,2025-09-16,P001004,S0044,19932,6006,3336,244,225,886433.8,23,79
DPM000000542,2025-10-20,P001014,S0054,17077,2710,2034,130,122,282157.52,2,33
DPM000000543,2026-01-07,P000937,S0057,22927,2705,2212,41,39,33733.64,4,77
DPM000000544,2025-09-03,P000901,S0021,20824,2349,1903,41,39,13729.18,0,177
DPM000000545,2026-02-28,P001232,S0032,14215,4628,3066,228,216,959171.52,18,73
DPM000000546,2026-06-08,P001475,S0035,14906,1602,1238,89,103,467243.08,8,55
DPM000000547,2026-06-14,P001366,S0006,2949,743,428,36,30,4763.91,0,29
DPM000000548,2026-07-14,P000643,S0003,9059,2642,1756,76,86,223943.66,7,82
DPM000000549,2026-04-06,P001059,S0019,19900,2427,1816,197,170,75256.5,11,45
DPM000000550,2026-02-15,P000976,S0016,11107,2235,1231,38,41,67559.91,1,20
DPM000000551,2025-10-13,P000893,S0013,9374,1287,970,13,10,9596.48,1,100
DPM000000552,2026-01-03,P001176,S0056,17146,1701,1236,127,140,278934.08,1,118
DPM000000553,2026-01-31,P001003,S0043,21868,4800,4277,101,111,120027.67,2,210
DPM000000554,2025-11-14,P001282,S0002,3231,126,107,9,8,29761.62,1,0
DPM000000555,2025-12-18,P001260,S0060,4445,1212,955,72,74,244105.69,0,95
DPM000000556,2026-07-21,P000009,S0009,21633,3746,2873,185,174,595594.42,8,145
DPM000000557,2026-08-02,P000713,S0073,16759,5538,3998,150,151,146046.09,3,330
DPM000000558,2026-02-19,P001237,S0037,11908,3777,2731,313,284,600643.6,35,50
DPM000000559,2026-08-06,P000770,S0050,13093,3959,2925,240,221,28852.69,8,184
DPM000000560,2026-01-26,P000809,S0009,14042,4438,2554,111,123,77590.9,4,73
DPM000000561,2025-11-17,P001214,S0014,15602,3073,2225,82,75,137772.24,3,124
DPM000000562,2026-03-14,P000890,S0010,24303,6792,4767,328,284,71662.86,4,277
DPM000000563,2026-04-04,P000464,S0064,8689,2466,1747,106,96,255275.56,0,204
DPM000000564,2025-10-13,P001334,S0054,21657,6676,4405,340,272,297558.45,5,33
DPM000000565,2026-03-27,P000162,S0002,12719,1749,1220,74,80,179629.9,8,58
DPM000000566,2025-09-10,P001454,S0014,21205,5791,3316,121,123,152541.35,0,300
DPM000000567,2026-06-13,P000502,S0022,2241,648,428,14,14,39538.76,1,16
DPM000000568,2026-06-24,P000022,S0022,4755,1574,1092,90,88,50906.11,6,4
DPM000000569,2025-11-18,P001472,S0032,14346,1160,986,109,107,24618.33,2,6
DPM000000570,2025-09-28,P001018,S0058,23177,3219,1833,143,163,319882.24,10,226
DPM000000571,2026-08-02,P001027,S0067,22323,4834,3391,278,257,122156.73,20,188
DPM000000572,2025-12-13,P001127,S0007,278,91,66,2,2,5271.24,0,7
DPM000000573,2026-07-30,P001296,S0016,1093,363,216,24,24,31476.18,0,17
DPM000000574,2026-05-02,P000911,S0031,6777,1705,1231,117,134,18273.14,11,109
DPM000000575,2026-07-31,P000771,S0051,9747,513,392,19,16,2644.22,2,27
DPM000000576,2026-01-31,P000250,S0010,15801,4359,2842,84,78,48403.59,0,42
DPM000000577,2026-01-17,P001254,S0054,13393,1232,750,67,58,206358.21,7,4
DPM000000578,2025-10-11,P000317,S0077,13980,4092,2323,253,265,399611.87,25,312
DPM000000579,2026-05-24,P000381,S0061,7458,701,467,43,48,151900.62,3,19
DPM000000580,2025-12-26,P000308,S0068,12898,1241,874,67,61,255214.47,7,96
DPM000000581,2025-08-30,P000694,S0054,11124,362,246,15,14,11738.04,0,6
DPM000000582,2026-02-04,P000687,S0047,10196,2565,1414,128,144,185029.47,4,208
DPM000000583,2026-05-04,P000380,S0060,8997,852,554,35,29,32221.96,0,0
DPM000000584,2025-08-31,P001020,S0060,22762,1823,1243,92,100,385246.5,9,42
DPM000000585,2025-10-18,P001046,S0006,15831,3939,3521,344,349,1362087.02,22,273
DPM000000586,2026-04-27,P001483,S0043,9195,1012,856,27,29,126372.37,1,13
DPM000000587,2025-11-03,P001336,S0056,21155,2187,1495,124,115,457281.37,11,131
DPM000000588,2025-12-26,P000762,S0042,21100,3485,2770,214,219,317513.03,27,167
DPM000000589,2025-10-16,P000409,S0009,1007,343,200,21,17,50817.84,2,11
DPM000000590,2025-11-17,P000838,S0038,21150,3997,3218,164,140,236490.07,15,220
DPM000000591,2026-07-15,P000444,S0044,17584,4924,3093,218,247,133728.75,13,206
DPM000000592,2026-04-01,P001470,S0030,3397,768,443,41,33,50980.91,3,21
DPM000000593,2026-04-21,P000744,S0024,14270,1206,874,69,66,116877.51,1,59
DPM000000594,2026-01-02,P000209,S0049,23344,2796,1864,138,148,455494.35,3,86
DPM000000595,2025-09-11,P000105,S0025,21754,718,565,9,10,682.06,1,31
DPM000000596,2026-05-16,P000939,S0059,6798,1245,738,87,76,5542.55,3,53
DPM000000597,2026-02-05,P001206,S0006,4727,334,189,6,6,5730.48,1,8
DPM000000598,2026-05-11,P001283,S0003,13158,409,306,6,5,17772.36,1,27
DPM000000599,2026-04-09,P000116,S0036,12227,1854,1062,56,54,145105.8,0,124
DPM000000600,2025-10-17,P000765,S0045,2367,793,600,20,23,5964.25,1,63
DPM000000601,2026-08-11,P000900,S0020,13854,713,447,20,22,26414.73,1,6
DPM000000602,2025-10-17,P001317,S0037,5644,382,244,26,25,26358.39,1,7
DPM000000603,2026-07-05,P001087,S0047,14887,4999,3650,262,233,139742.65,26,132
DPM000000604,2025-12-14,P000574,S0014,15723,2954,2382,17,17,62700.12,2,51
DPM000000605,2026-03-19,P001151,S0031,16541,1970,1557,46,54,128004.57,2,21
