ticket_id,user_id,order_id,issue_type,priority,ticket_status,created_at,resolved_at,source_channel
TK0000266,U004577,O00011057,物流问题,normal,closed,2026-03-26 19:08:30,2026-03-27 04:08:30,app
TK0000267,U001647,O00010713,退款售后,normal,closed,2025-03-07 14:47:24,2025-03-09 16:47:24,phone
TK0000268,U000640,,物流问题,normal,closed,2025-06-11 02:45:04,2025-06-13 13:45:04,app
TK0000269,U004949,O00002801,订单咨询,normal,closed,2026-07-07 06:52:49,2026-07-07 14:52:49,app
TK0000270,U000084,O00007855,退款售后,normal,processing,2026-07-02 23:00:25,,app
TK0000271,U000717,O00008039,物流问题,normal,resolved,2026-01-05 17:16:33,2026-01-07 12:16:33,phone
TK0000272,U004323,O00004521,商品咨询,normal,closed,2026-01-10 14:00:35,2026-01-11 21:00:35,app
TK0000273,U002215,O00003748,退款售后,normal,closed,2026-02-04 04:58:48,2026-02-05 00:58:48,social
TK0000274,U003826,O00003355,退款售后,low,resolved,2026-04-27 15:12:23,2026-04-27 17:12:23,web
TK0000275,U004386,,物流问题,normal,closed,2025-07-14 16:38:44,2025-07-16 17:38:44,app
TK0000276,U003143,,退款售后,normal,closed,2025-10-02 16:20:32,2025-10-03 21:20:32,app
TK0000277,U002427,O00002636,账户问题,high,closed,2025-07-29 15:29:52,2025-07-30 16:29:52,phone
TK0000278,U003943,,订单咨询,normal,closed,2025-12-31 19:27:32,2026-01-01 05:27:32,app
TK0000279,U000093,,订单咨询,normal,closed,2025-06-29 20:10:31,2025-07-02 13:10:31,app
TK0000280,U002648,,物流问题,normal,resolved,2025-07-15 15:20:33,2025-07-18 12:20:33,phone
TK0000281,U002012,O00002297,商品咨询,normal,processing,2026-04-29 10:16:06,,app
TK0000282,U002329,O00008574,物流问题,high,closed,2025-03-01 15:59:22,2025-03-03 04:59:22,phone
TK0000283,U004389,,账户问题,high,resolved,2026-07-30 07:12:32,2026-08-01 13:12:32,web
TK0000284,U002650,O00011376,活动优惠,urgent,closed,2026-07-23 07:02:53,2026-07-26 03:02:53,web
TK0000285,U000922,O00009777,账户问题,high,resolved,2025-02-23 14:12:56,2025-02-26 00:12:56,app
TK0000286,U003189,,退款售后,normal,resolved,2025-06-29 10:56:51,2025-06-30 08:56:51,phone
TK0000287,U003266,O00003081,账户问题,urgent,closed,2025-08-04 03:14:33,2025-08-04 14:14:33,phone
TK0000288,U002740,O00011504,退款售后,normal,closed,2025-02-23 00:50:45,2025-02-25 19:50:45,app
TK0000289,U003456,O00008105,退款售后,normal,resolved,2025-11-04 01:17:21,2025-11-06 17:17:21,web
TK0000290,U002758,O00011784,物流问题,low,closed,2025-06-12 17:03:01,2025-06-15 14:03:01,app
TK0000291,U000909,O00011700,订单咨询,low,closed,2025-05-03 13:33:41,2025-05-04 16:33:41,web
TK0000292,U001790,O00001438,退款售后,low,resolved,2025-07-17 06:34:45,2025-07-18 07:34:45,social
TK0000293,U001719,O00000955,账户问题,normal,resolved,2026-07-07 16:58:45,2026-07-08 13:58:45,app
TK0000294,U004864,O00004851,退款售后,normal,closed,2025-11-28 01:28:32,2025-11-29 05:28:32,social
TK0000295,U000215,O00008053,订单咨询,high,closed,2025-02-15 20:40:21,2025-02-16 00:40:21,app
TK0000296,U003016,O00009520,商品咨询,high,closed,2025-01-15 11:27:29,2025-01-15 18:27:29,social
TK0000297,U001873,O00004652,退款售后,normal,closed,2026-06-20 11:07:45,2026-06-21 17:07:45,app
TK0000298,U002208,O00007497,订单咨询,normal,closed,2026-06-21 14:13:00,2026-06-24 11:13:00,app
TK0000299,U000108,O00008076,活动优惠,normal,processing,2025-12-17 07:47:25,,app
TK0000300,U001997,,订单咨询,normal,closed,2025-05-05 03:57:07,2025-05-06 12:57:07,web
TK0000301,U003813,O00002920,物流问题,normal,processing,2026-06-17 04:05:12,,web
TK0000302,U000466,O00010136,物流问题,low,closed,2025-04-28 17:59:54,2025-04-29 00:59:54,web
TK0000303,U004663,O00000216,退款售后,high,closed,2026-08-04 18:27:36,2026-08-07 05:27:36,app
TK0000304,U004889,O00011976,账户问题,normal,closed,2026-07-01 09:00:28,2026-07-02 18:00:28,web
TK0000305,U002967,O00008967,退款售后,high,resolved,2026-03-11 13:01:47,2026-03-14 07:01:47,phone
TK0000306,U000413,O00010613,账户问题,high,closed,2025-11-20 02:41:52,2025-11-23 00:41:52,web
TK0000307,U000839,O00000843,物流问题,low,closed,2026-08-07 00:41:05,2026-08-08 17:41:05,web
TK0000308,U000912,O00007790,物流问题,low,resolved,2026-07-07 16:54:51,2026-07-10 11:54:51,web
TK0000309,U000861,O00005592,退款售后,low,closed,2026-03-25 10:51:26,2026-03-26 01:51:26,social
TK0000310,U001468,O00003604,物流问题,urgent,closed,2025-07-06 04:45:52,2025-07-08 08:45:52,app
TK0000311,U001854,O00007368,退款售后,normal,resolved,2026-04-17 15:08:05,2026-04-18 18:08:05,social
TK0000312,U000678,,活动优惠,normal,closed,2026-06-16 18:53:39,2026-06-18 13:53:39,web
TK0000313,U000027,O00004520,订单咨询,normal,closed,2025-10-03 09:24:49,2025-10-03 11:24:49,web
TK0000314,U003782,O00009659,物流问题,normal,closed,2026-03-26 10:27:27,2026-03-26 13:27:27,app
TK0000315,U003861,O00006675,商品咨询,low,closed,2025-03-09 11:53:07,2025-03-11 23:53:07,phone
TK0000316,U001962,O00011168,退款售后,high,closed,2025-04-03 03:49:32,2025-04-06 00:49:32,phone
TK0000317,U000601,,商品咨询,high,closed,2025-05-29 18:33:17,2025-05-31 11:33:17,web
TK0000318,U004147,O00008247,物流问题,normal,resolved,2026-05-07 08:17:02,2026-05-09 05:17:02,app
TK0000319,U001031,O00009900,退款售后,normal,resolved,2025-09-22 02:16:32,2025-09-24 21:16:32,web
TK0000320,U004727,O00003357,账户问题,high,resolved,2025-01-27 17:03:11,2025-01-29 02:03:11,phone
TK0000321,U004033,,活动优惠,high,closed,2025-07-03 02:49:17,2025-07-04 01:49:17,social
TK0000322,U003779,O00011239,物流问题,normal,closed,2026-03-19 15:27:16,2026-03-22 13:27:16,app
TK0000323,U002056,O00001614,商品咨询,high,resolved,2025-01-14 19:42:02,2025-01-16 20:42:02,app
TK0000324,U004427,O00001399,商品咨询,normal,closed,2025-12-27 05:10:18,2025-12-28 03:10:18,app
TK0000325,U000026,,活动优惠,normal,closed,2025-06-09 00:09:17,2025-06-10 22:09:17,phone
TK0000326,U000061,O00011383,商品咨询,normal,closed,2026-04-21 21:36:27,2026-04-24 13:36:27,phone
TK0000327,U002842,O00001134,物流问题,normal,closed,2025-12-04 19:08:49,2025-12-07 07:08:49,social
TK0000328,U001698,O00007784,退款售后,low,resolved,2025-03-05 22:05:44,2025-03-06 20:05:44,phone
TK0000329,U001056,O00005845,物流问题,low,processing,2025-09-16 13:49:01,,phone
TK0000330,U002379,O00002230,退款售后,high,resolved,2026-03-21 16:01:38,2026-03-23 17:01:38,web
TK0000331,U000405,O00004398,物流问题,normal,resolved,2026-02-01 21:41:44,2026-02-04 00:41:44,web
TK0000332,U002162,,商品咨询,normal,resolved,2026-05-10 17:49:53,2026-05-12 06:49:53,social
TK0000333,U004043,,物流问题,normal,closed,2025-05-25 01:55:51,2025-05-26 00:55:51,app
TK0000334,U002711,O00008313,商品咨询,high,resolved,2025-01-07 20:47:14,2025-01-10 04:47:14,social
TK0000335,U000449,O00006991,退款售后,low,closed,2026-02-28 04:47:34,2026-03-02 10:47:34,web
TK0000336,U003862,O00002906,退款售后,normal,closed,2025-11-09 20:22:58,2025-11-11 02:22:58,phone
TK0000337,U000516,O00005822,退款售后,low,resolved,2025-01-06 07:38:16,2025-01-07 20:38:16,phone
TK0000338,U000325,,物流问题,normal,processing,2025-06-06 09:45:37,,app
TK0000339,U001165,O00006303,订单咨询,urgent,resolved,2025-03-21 16:25:40,2025-03-22 05:25:40,app
TK0000340,U000861,O00003844,退款售后,normal,resolved,2025-10-16 12:35:13,2025-10-17 21:35:13,app
TK0000341,U001111,O00009021,商品咨询,high,processing,2025-04-12 01:17:43,,phone
TK0000342,U002384,O00008492,退款售后,normal,closed,2025-12-29 03:52:09,2025-12-29 10:52:09,web
TK0000343,U002358,,商品咨询,low,closed,2025-04-30 13:53:55,2025-05-01 09:53:55,app
TK0000344,U002812,,物流问题,normal,resolved,2026-05-10 10:37:47,2026-05-10 22:37:47,app
TK0000345,U004483,O00010405,商品咨询,high,resolved,2025-06-24 18:28:14,2025-06-26 14:28:14,web
TK0000346,U000876,O00004905,物流问题,low,resolved,2025-06-23 19:25:02,2025-06-25 14:25:02,phone
TK0000347,U004501,,活动优惠,low,processing,2025-07-02 03:12:07,,phone
TK0000348,U000527,O00000679,物流问题,normal,resolved,2026-01-03 17:42:45,2026-01-06 13:42:45,app
TK0000349,U003368,O00003823,退款售后,low,closed,2026-01-19 10:23:19,2026-01-20 20:23:19,web
TK0000350,U002859,O00004077,活动优惠,low,resolved,2026-04-20 10:33:48,2026-04-22 01:33:48,app
TK0000351,U003440,O00005305,退款售后,normal,closed,2025-08-14 03:07:49,2025-08-16 15:07:49,app
TK0000352,U002257,O00006243,物流问题,low,closed,2025-11-08 13:54:56,2025-11-10 02:54:56,phone
TK0000353,U002213,O00010373,订单咨询,normal,resolved,2026-06-19 09:23:50,2026-06-20 14:23:50,app
TK0000354,U003869,,商品咨询,low,resolved,2025-07-30 06:25:59,2025-08-01 19:25:59,phone
TK0000355,U004505,O00001356,账户问题,high,processing,2026-02-17 20:09:55,,app
TK0000356,U004971,O00003177,物流问题,low,closed,2025-10-02 04:31:16,2025-10-03 18:31:16,web
TK0000357,U002459,O00004442,退款售后,low,processing,2026-08-06 10:15:36,,web
TK0000358,U000616,O00001275,商品咨询,normal,processing,2025-08-20 09:30:58,,app
TK0000359,U003425,O00010767,订单咨询,normal,closed,2026-08-18 11:55:32,2026-08-19 18:55:32,phone
TK0000360,U000461,O00010627,活动优惠,normal,closed,2026-08-03 01:25:58,2026-08-05 08:25:58,web
TK0000361,U004023,O00005758,活动优惠,normal,resolved,2025-08-23 04:17:24,2025-08-23 17:17:24,app
TK0000362,U000035,O00003939,物流问题,high,open,2025-11-26 18:08:16,,phone
TK0000363,U003520,O00003676,商品咨询,normal,open,2026-06-05 09:00:03,,phone
TK0000364,U002172,,退款售后,high,closed,2025-12-04 14:51:55,2025-12-06 00:51:55,phone
TK0000365,U004503,O00004821,商品咨询,normal,closed,2025-04-03 21:49:28,2025-04-05 19:49:28,phone
TK0000366,U002466,O00009189,物流问题,normal,resolved,2025-01-16 20:55:32,2025-01-18 19:55:32,web
TK0000367,U003880,,物流问题,normal,resolved,2026-06-19 12:36:03,2026-06-21 05:36:03,app
TK0000368,U000147,O00004720,活动优惠,low,resolved,2025-08-31 13:56:22,2025-09-01 03:56:22,phone
TK0000369,U003321,O00010228,退款售后,high,processing,2026-01-04 18:05:55,,app
TK0000370,U001183,,物流问题,normal,closed,2026-01-06 09:49:54,2026-01-07 19:49:54,phone
TK0000371,U002945,O00006727,订单咨询,normal,resolved,2025-04-16 17:37:37,2025-04-19 01:37:37,phone
TK0000372,U002317,O00007256,订单咨询,high,open,2025-10-10 22:47:51,,app
TK0000373,U002001,,订单咨询,low,resolved,2025-12-07 13:11:49,2025-12-09 02:11:49,app
TK0000374,U000339,O00003668,物流问题,normal,resolved,2025-06-11 15:54:22,2025-06-13 10:54:22,web
TK0000375,U002967,O00006779,订单咨询,high,resolved,2025-09-12 11:57:58,2025-09-15 07:57:58,social
TK0000376,U004496,O00007487,物流问题,urgent,open,2026-01-25 14:02:58,,phone
TK0000377,U000312,O00001642,物流问题,normal,resolved,2025-07-02 08:32:53,2025-07-02 20:32:53,app
TK0000378,U001203,,退款售后,normal,resolved,2026-04-08 15:26:57,2026-04-10 14:26:57,web
TK0000379,U000067,O00001571,活动优惠,normal,closed,2025-04-18 16:47:30,2025-04-21 03:47:30,app
TK0000380,U001693,O00005041,退款售后,normal,closed,2025-10-03 19:04:06,2025-10-05 22:04:06,web
TK0000381,U001835,,物流问题,normal,closed,2025-06-10 23:36:49,2025-06-12 18:36:49,phone
TK0000382,U001178,,退款售后,normal,closed,2026-02-15 21:06:52,2026-02-17 16:06:52,social
TK0000383,U004249,O00010354,账户问题,normal,closed,2026-06-04 19:51:00,2026-06-06 10:51:00,app
TK0000384,U004491,,物流问题,normal,resolved,2025-09-18 22:10:19,2025-09-19 01:10:19,web
TK0000385,U000470,O00001230,物流问题,normal,processing,2026-03-15 05:09:50,,app
TK0000386,U001073,O00007540,订单咨询,normal,resolved,2026-07-21 15:07:22,2026-07-21 17:07:22,app
TK0000387,U002379,,账户问题,normal,closed,2026-02-11 00:00:30,2026-02-13 01:00:30,app
TK0000388,U000048,O00008189,物流问题,normal,closed,2025-02-07 04:17:33,2025-02-09 10:17:33,web
TK0000389,U001074,,退款售后,normal,resolved,2025-10-20 06:18:16,2025-10-22 12:18:16,phone
TK0000390,U001506,O00005028,物流问题,normal,processing,2026-08-02 22:54:44,,app
TK0000391,U001727,,物流问题,urgent,closed,2026-06-22 19:35:02,2026-06-24 21:35:02,social
TK0000392,U000830,O00011359,活动优惠,normal,resolved,2026-06-26 19:21:31,2026-06-27 15:21:31,app
TK0000393,U002031,,退款售后,normal,open,2025-05-17 02:09:09,,app
TK0000394,U002658,,物流问题,low,resolved,2025-11-25 05:54:44,2025-11-27 10:54:44,app
TK0000395,U001905,O00008441,订单咨询,low,resolved,2025-10-08 11:57:03,2025-10-09 14:57:03,social
TK0000396,U004665,O00001175,活动优惠,normal,closed,2026-03-22 01:26:05,2026-03-23 02:26:05,web
TK0000397,U001262,,退款售后,normal,closed,2025-03-24 11:07:44,2025-03-26 21:07:44,app
TK0000398,U004707,O00011755,物流问题,normal,closed,2025-08-13 02:07:02,2025-08-15 04:07:02,app
TK0000399,U003496,O00008657,账户问题,normal,closed,2025-01-20 20:30:13,2025-01-21 10:30:13,phone
TK0000400,U004870,O00007621,订单咨询,normal,resolved,2025-06-17 20:23:53,2025-06-19 09:23:53,phone
TK0000401,U001610,O00005682,退款售后,normal,resolved,2025-09-15 05:21:12,2025-09-17 06:21:12,app
TK0000402,U000739,O00005848,订单咨询,normal,resolved,2026-01-19 06:06:01,2026-01-20 09:06:01,web
TK0000403,U004111,O00008382,活动优惠,low,closed,2026-07-30 08:10:03,2026-08-02 04:10:03,app
TK0000404,U001990,O00010280,订单咨询,low,closed,2025-02-18 13:17:35,2025-02-20 16:17:35,phone
TK0000405,U001730,O00006290,商品咨询,low,closed,2025-07-28 14:17:28,2025-07-31 00:17:28,phone
TK0000406,U000519,O00002481,物流问题,low,closed,2026-01-26 07:18:24,2026-01-26 23:18:24,phone
TK0000407,U000165,O00010756,物流问题,normal,resolved,2025-01-29 03:40:08,2025-01-30 01:40:08,app
TK0000408,U003905,,退款售后,low,resolved,2025-03-24 10:09:43,2025-03-26 00:09:43,app
TK0000409,U001804,,订单咨询,low,processing,2025-10-25 08:25:41,,phone
TK0000410,U000578,O00008320,订单咨询,normal,closed,2026-06-27 01:54:53,2026-06-28 22:54:53,phone
TK0000411,U001365,O00001917,退款售后,normal,resolved,2026-07-20 18:28:55,2026-07-21 20:28:55,web
TK0000412,U003080,O00003517,物流问题,normal,resolved,2025-04-01 03:36:14,2025-04-01 10:36:14,web
TK0000413,U002932,O00009290,物流问题,normal,resolved,2026-07-26 19:10:52,2026-07-27 08:10:52,phone
TK0000414,U002088,,物流问题,high,closed,2026-01-07 17:14:20,2026-01-08 16:14:20,app
TK0000415,U003974,O00000480,物流问题,normal,open,2026-07-25 06:14:27,,social
TK0000416,U000456,O00000635,活动优惠,low,resolved,2025-06-12 09:07:22,2025-06-13 08:07:22,app
TK0000417,U001808,O00007120,商品咨询,high,processing,2025-11-16 12:29:51,,phone
TK0000418,U000323,O00002559,退款售后,low,closed,2025-03-28 23:44:14,2025-03-30 06:44:14,web
TK0000419,U001336,,订单咨询,normal,closed,2026-03-26 18:11:47,2026-03-28 10:11:47,social
TK0000420,U003512,,退款售后,normal,processing,2025-12-28 00:40:18,,social
TK0000421,U004515,,退款售后,normal,closed,2026-05-05 13:53:00,2026-05-06 12:53:00,app
TK0000422,U004345,,物流问题,high,resolved,2026-01-31 07:48:34,2026-01-31 23:48:34,social
TK0000423,U003618,,订单咨询,normal,open,2025-03-17 11:17:44,,phone
TK0000424,U003426,O00003395,物流问题,high,resolved,2025-06-29 07:28:31,2025-06-29 14:28:31,app
TK0000425,U002527,O00011720,退款售后,normal,resolved,2025-09-15 16:07:50,2025-09-16 02:07:50,app
TK0000426,U004721,,订单咨询,normal,closed,2025-05-15 13:02:34,2025-05-15 20:02:34,phone
TK0000427,U002984,O00004824,商品咨询,high,closed,2025-04-06 16:22:30,2025-04-06 23:22:30,phone
TK0000428,U004843,O00008782,订单咨询,normal,resolved,2026-03-17 21:21:32,2026-03-20 17:21:32,app
TK0000429,U003256,O00000580,订单咨询,high,closed,2025-07-26 02:40:22,2025-07-28 13:40:22,app
TK0000430,U002897,,物流问题,low,closed,2026-01-22 19:46:54,2026-01-25 06:46:54,app
TK0000431,U004262,O00010037,订单咨询,normal,closed,2026-01-02 23:59:57,2026-01-04 19:59:57,app
TK0000432,U000514,O00006830,退款售后,low,closed,2026-08-23 18:20:04,2026-08-25 10:20:04,phone
TK0000433,U002166,O00011294,物流问题,low,closed,2025-12-11 07:43:26,2025-12-12 08:43:26,phone
TK0000434,U004538,O00006153,账户问题,normal,resolved,2025-10-01 10:45:00,2025-10-03 18:45:00,social
TK0000435,U001684,O00002170,订单咨询,high,closed,2025-10-15 17:30:26,2025-10-17 20:30:26,app
TK0000436,U004602,O00010132,物流问题,normal,closed,2026-03-20 02:50:03,2026-03-21 12:50:03,app
TK0000437,U001880,O00006520,物流问题,high,resolved,2025-02-18 14:49:08,2025-02-19 05:49:08,app
TK0000438,U001004,O00005297,账户问题,high,closed,2026-01-21 12:39:45,2026-01-22 19:39:45,app
TK0000439,U002868,O00001980,活动优惠,normal,resolved,2025-08-20 11:10:39,2025-08-21 03:10:39,app
TK0000440,U000701,O00011059,物流问题,high,closed,2025-02-08 10:08:03,2025-02-10 11:08:03,web
TK0000441,U003710,O00005840,物流问题,high,closed,2025-08-01 14:19:19,2025-08-01 23:19:19,phone
TK0000442,U002610,O00009170,商品咨询,normal,closed,2025-02-14 07:52:02,2025-02-14 14:52:02,app
TK0000443,U003722,O00001365,活动优惠,normal,resolved,2026-01-24 22:11:49,2026-01-26 13:11:49,app
TK0000444,U002938,O00003558,商品咨询,normal,closed,2025-04-05 20:38:40,2025-04-06 16:38:40,app
TK0000445,U001381,,物流问题,low,resolved,2025-09-01 06:13:38,2025-09-01 14:13:38,phone
TK0000446,U002176,O00001555,物流问题,normal,resolved,2025-12-18 13:54:18,2025-12-19 16:54:18,phone
TK0000447,U004943,O00006810,订单咨询,high,resolved,2025-10-23 14:07:00,2025-10-24 21:07:00,web
TK0000448,U000327,O00000393,活动优惠,normal,resolved,2026-08-03 19:33:07,2026-08-05 21:33:07,social
TK0000449,U000571,O00010320,订单咨询,high,closed,2025-09-28 12:52:28,2025-10-01 03:52:28,phone
TK0000450,U002420,,订单咨询,normal,resolved,2026-01-14 12:30:08,2026-01-17 08:30:08,phone
TK0000451,U001610,O00004264,商品咨询,normal,resolved,2025-08-31 20:00:59,2025-09-03 11:00:59,phone
TK0000452,U003521,,物流问题,low,closed,2025-08-30 19:27:38,2025-09-02 03:27:38,app
TK0000453,U001907,O00004967,退款售后,normal,closed,2025-01-31 21:44:17,2025-02-03 00:44:17,phone
TK0000454,U004581,O00007529,商品咨询,high,closed,2026-07-06 21:40:23,2026-07-08 06:40:23,social
TK0000455,U002605,O00006877,商品咨询,normal,resolved,2025-01-26 03:00:00,2025-01-27 23:00:00,app
TK0000456,U000645,,物流问题,normal,resolved,2025-11-13 08:37:40,2025-11-15 23:37:40,social
TK0000457,U000006,O00010675,订单咨询,low,resolved,2026-05-23 22:36:52,2026-05-26 10:36:52,app
TK0000458,U004538,O00001685,活动优惠,normal,open,2026-03-24 22:56:26,,app
TK0000459,U002414,O00004232,退款售后,high,processing,2026-08-21 09:56:42,,phone
TK0000460,U003070,O00002553,退款售后,normal,resolved,2025-06-25 20:30:53,2025-06-26 01:30:53,app
TK0000461,U001772,O00002116,退款售后,high,resolved,2026-03-09 18:12:26,2026-03-11 09:12:26,web
TK0000462,U003574,O00001325,订单咨询,normal,closed,2026-03-08 02:55:18,2026-03-10 02:55:18,web
TK0000463,U003424,O00009601,活动优惠,low,closed,2026-06-09 07:35:24,2026-06-10 12:35:24,phone
TK0000464,U002812,O00005862,物流问题,normal,closed,2026-02-18 07:40:55,2026-02-20 15:40:55,app
TK0000465,U002879,O00006928,订单咨询,high,closed,2026-01-12 04:23:09,2026-01-13 05:23:09,phone
TK0000466,U003457,O00002912,活动优惠,normal,resolved,2025-07-31 21:50:59,2025-08-03 00:50:59,app
TK0000467,U004268,O00003193,物流问题,normal,resolved,2025-06-30 05:40:25,2025-07-02 23:40:25,social
TK0000468,U004512,O00011779,物流问题,high,resolved,2025-07-31 12:55:17,2025-08-02 13:55:17,phone
TK0000469,U002757,O00007059,账户问题,low,resolved,2025-01-21 10:12:16,2025-01-21 18:12:16,phone
TK0000470,U001994,,退款售后,normal,closed,2026-02-09 15:29:06,2026-02-09 20:29:06,phone
