usage_id,receipt_id,coupon_id,order_id,user_id,discount_amount,used_at
CU00000324,CR00000719,CP00158,O00003729,U003588,8.87,2025-11-25 08:11:46
CU00000325,CR00000722,CP00015,O00003676,U003520,26.99,2026-06-01 19:01:03
CU00000326,CR00000727,CP00136,O00004708,U000120,54.37,2026-04-17 19:09:06
CU00000327,CR00000731,CP00074,O00010977,U004272,48.37,2025-12-12 13:30:20
CU00000328,CR00000732,CP00101,O00002310,U003901,57.5,2026-08-22 18:20:28
CU00000329,CR00000733,CP00047,O00004521,U004323,66.82,2026-01-03 21:01:35
CU00000330,CR00000734,CP00143,O00008694,U000115,147.54,2025-11-01 23:46:48
CU00000331,CR00000735,CP00180,O00007469,U002364,70.25,2026-06-07 09:19:42
CU00000332,CR00000736,CP00059,O00008568,U000026,6.6,2026-03-14 05:24:34
CU00000333,CR00000737,CP00110,O00002088,U001364,20.65,2025-03-28 21:44:28
CU00000334,CR00000738,CP00084,O00003991,U002371,5.39,2025-02-13 22:29:29
CU00000335,CR00000741,CP00008,O00011986,U004696,101.76,2026-02-07 23:38:51
CU00000336,CR00000743,CP00056,O00000942,U001153,9.18,2025-04-20 16:11:34
CU00000337,CR00000744,CP00023,O00005127,U003819,106.03,2026-06-13 18:56:39
CU00000338,CR00000748,CP00018,O00008425,U003695,34.59,2026-03-26 00:43:09
CU00000339,CR00000750,CP00100,O00011492,U003971,8.39,2026-01-21 15:21:51
CU00000340,CR00000755,CP00067,O00010652,U000172,34.21,2025-05-23 10:12:58
CU00000341,CR00000757,CP00125,O00008672,U002544,21.22,2025-05-12 15:54:24
CU00000342,CR00000759,CP00086,O00001754,U000651,27.94,2026-06-21 00:36:24
CU00000343,CR00000761,CP00013,O00008851,U002019,27.35,2025-07-14 15:46:49
CU00000344,CR00000762,CP00162,O00006648,U001589,18.65,2025-07-27 05:48:22
CU00000345,CR00000764,CP00153,O00010337,U003223,113.23,2026-05-19 04:38:20
CU00000346,CR00000765,CP00151,O00006059,U001414,48.68,2026-03-20 00:16:34
CU00000347,CR00000771,CP00101,O00011191,U004546,57.5,2025-03-27 05:47:55
CU00000348,CR00000774,CP00176,O00002296,U002031,7.02,2025-09-11 13:20:58
CU00000349,CR00000775,CP00081,O00008996,U003372,38.35,2026-06-10 16:29:59
CU00000350,CR00000776,CP00086,O00007677,U000830,27.94,2026-08-15 07:05:36
CU00000351,CR00000777,CP00072,O00008979,U004806,37.75,2025-10-24 03:09:09
CU00000352,CR00000779,CP00075,O00011774,U004484,28.2,2025-10-20 09:45:03
CU00000353,CR00000780,CP00073,O00007955,U003322,42.24,2025-03-13 07:12:12
CU00000354,CR00000782,CP00119,O00002713,U003175,78.56,2026-02-14 04:28:09
CU00000355,CR00000783,CP00133,O00001835,U003524,25.98,2026-03-25 11:44:03
CU00000356,CR00000788,CP00175,O00006877,U002605,43.12,2025-01-24 15:01:00
CU00000357,CR00000789,CP00050,O00011755,U004707,55.17,2025-08-08 05:08:02
CU00000358,CR00000794,CP00075,O00002438,U004980,28.2,2026-07-05 14:10:02
CU00000359,CR00000795,CP00177,O00002816,U003485,55.22,2025-02-04 00:40:44
CU00000360,CR00000797,CP00154,O00004509,U000104,69.09,2026-03-18 18:00:09
CU00000361,CR00000798,CP00019,O00001507,U004546,82.27,2025-11-27 14:14:48
CU00000362,CR00000800,CP00034,O00010337,U003223,31.12,2026-05-19 04:38:20
CU00000363,CR00000806,CP00057,O00007128,U002304,5.78,2025-06-22 01:06:23
CU00000364,CR00000808,CP00160,O00008610,U000500,34.25,2025-02-24 11:25:39
CU00000365,CR00000809,CP00082,O00011378,U003274,9.28,2026-06-16 00:13:31
CU00000366,CR00000810,CP00179,O00007144,U002120,32.09,2025-10-30 13:15:39
CU00000367,CR00000812,CP00147,O00010031,U001639,64.83,2026-02-04 16:53:04
CU00000368,CR00000814,CP00149,O00011778,U002762,8.69,2025-10-29 13:58:04
CU00000369,CR00000815,CP00157,O00008049,U000592,111.49,2025-05-04 08:57:20
CU00000370,CR00000817,CP00044,O00004014,U001674,6.69,2025-09-02 16:32:24
CU00000371,CR00000819,CP00146,O00000299,U002375,104.66,2025-08-09 19:13:45
CU00000372,CR00000820,CP00055,O00003426,U004791,123.44,2025-07-18 04:23:45
CU00000373,CR00000823,CP00111,O00002424,U002141,14.15,2026-05-14 10:16:40
CU00000374,CR00000824,CP00065,O00008300,U000722,47.93,2025-08-17 04:52:06
CU00000375,CR00000825,CP00155,O00005548,U004446,76.61,2025-03-31 17:04:12
CU00000376,CR00000827,CP00097,O00001115,U000887,17.45,2026-06-03 14:50:07
CU00000377,CR00000829,CP00066,O00004392,U000090,117.08,2026-04-22 01:17:02
CU00000378,CR00000832,CP00104,O00011288,U002474,76.67,2025-05-14 00:11:50
CU00000379,CR00000834,CP00047,O00000648,U003378,66.82,2025-01-04 03:48:41
CU00000380,CR00000835,CP00012,O00002332,U001450,22.74,2025-07-29 13:15:19
CU00000381,CR00000838,CP00096,O00001287,U003112,23.59,2026-06-05 17:54:39
CU00000382,CR00000839,CP00164,O00004998,U004288,6.36,2025-10-03 04:04:29
CU00000383,CR00000841,CP00051,O00000640,U001921,42.04,2026-04-20 13:10:56
CU00000384,CR00000842,CP00139,O00004066,U003744,60.24,2025-11-02 06:11:30
CU00000385,CR00000843,CP00079,O00008301,U001461,6.82,2025-09-21 04:28:52
CU00000386,CR00000844,CP00139,O00009837,U003983,60.24,2026-07-30 19:19:35
CU00000387,CR00000845,CP00041,O00002959,U003935,53.71,2025-01-09 20:23:43
CU00000388,CR00000848,CP00098,O00011936,U003860,5.32,2026-06-22 12:37:46
CU00000389,CR00000849,CP00126,O00000976,U002248,76.27,2026-02-10 00:36:42
CU00000390,CR00000851,CP00066,O00004663,U000173,117.08,2025-11-06 20:41:23
CU00000391,CR00000853,CP00171,O00005333,U002940,79.44,2026-04-28 23:04:14
CU00000392,CR00000855,CP00164,O00011410,U001066,6.36,2025-04-30 14:29:00
CU00000393,CR00000857,CP00052,O00011230,U003855,26.8,2025-04-20 13:17:25
CU00000394,CR00000860,CP00036,O00001422,U000020,32.03,2025-05-04 17:12:37
CU00000395,CR00000861,CP00163,O00004246,U003104,12.05,2025-11-01 17:14:21
CU00000396,CR00000867,CP00105,O00002484,U000324,8.54,2025-07-24 00:41:27
CU00000397,CR00000868,CP00098,O00005880,U001060,5.32,2025-12-23 01:44:25
CU00000398,CR00000872,CP00100,O00005167,U001408,8.39,2025-01-30 03:14:31
CU00000399,CR00000878,CP00109,O00007245,U001597,52.92,2025-12-29 16:49:59
CU00000400,CR00000879,CP00065,O00002367,U000220,47.93,2025-03-30 06:59:15
CU00000401,CR00000884,CP00165,O00002455,U003106,5.64,2025-06-18 23:03:46
CU00000402,CR00000885,CP00145,O00000522,U001805,10.69,2026-08-17 01:44:07
CU00000403,CR00000886,CP00083,O00011419,U004787,32.24,2025-06-29 18:15:49
CU00000404,CR00000889,CP00144,O00004600,U000005,25.86,2025-04-19 08:14:51
CU00000405,CR00000890,CP00141,O00002757,U001173,109.53,2026-03-20 10:46:33
CU00000406,CR00000891,CP00174,O00002352,U001699,140.96,2025-09-07 08:18:18
CU00000407,CR00000894,CP00176,O00003885,U003447,7.02,2025-05-20 01:48:56
CU00000408,CR00000898,CP00152,O00008231,U001438,39.08,2025-12-09 01:37:52
CU00000409,CR00000901,CP00165,O00003555,U003738,5.64,2025-07-11 21:28:38
CU00000410,CR00000903,CP00122,O00001116,U004355,147.62,2026-02-22 09:31:20
CU00000411,CR00000906,CP00162,O00007962,U003746,18.65,2025-05-31 03:04:02
CU00000412,CR00000909,CP00029,O00000017,U001272,12.24,2025-12-23 23:17:16
CU00000413,CR00000912,CP00010,O00004352,U002232,8.57,2025-06-17 21:52:47
CU00000414,CR00000915,CP00056,O00009695,U003277,9.18,2026-07-03 18:06:57
CU00000415,CR00000920,CP00041,O00010602,U004327,53.71,2026-02-21 11:33:55
CU00000416,CR00000928,CP00009,O00007638,U000398,22.92,2026-05-05 21:53:28
CU00000417,CR00000930,CP00048,O00005602,U001374,11.56,2025-01-29 08:07:08
CU00000418,CR00000937,CP00019,O00006534,U000339,82.27,2026-06-09 23:38:46
CU00000419,CR00000941,CP00060,O00001034,U004136,11.31,2025-06-13 19:27:36
CU00000420,CR00000943,CP00175,O00004589,U002833,43.12,2026-01-05 05:30:56
CU00000421,CR00000947,CP00033,O00001099,U004990,27.87,2025-03-13 16:33:24
CU00000422,CR00000952,CP00150,O00005631,U001090,9.81,2025-05-28 10:32:39
CU00000423,CR00000954,CP00008,O00006641,U000239,101.76,2026-08-11 18:33:24
CU00000424,CR00000955,CP00022,O00003050,U001295,38.59,2025-09-17 16:35:21
CU00000425,CR00000957,CP00157,O00002966,U002596,111.49,2025-06-01 05:37:42
CU00000426,CR00000958,CP00080,O00008103,U003126,23.17,2025-06-15 18:51:35
CU00000427,CR00000967,CP00025,O00000446,U002183,26.85,2025-04-07 12:56:07
CU00000428,CR00000970,CP00136,O00006719,U000702,54.37,2026-02-07 09:42:11
CU00000429,CR00000971,CP00143,O00010962,U002055,147.54,2026-07-03 08:17:33
CU00000430,CR00000976,CP00023,O00004236,U003133,106.03,2026-02-11 20:29:06
CU00000431,CR00000977,CP00024,O00002498,U002359,54.73,2025-10-28 10:01:44
CU00000432,CR00000979,CP00071,O00010810,U000007,30.88,2026-07-21 07:07:31
CU00000433,CR00000980,CP00065,O00000936,U001945,47.93,2025-04-27 00:19:46
CU00000434,CR00000982,CP00095,O00003957,U001751,35.84,2025-08-10 11:30:17
CU00000435,CR00000983,CP00114,O00010217,U001756,29.15,2025-06-22 15:58:29
CU00000436,CR00000984,CP00042,O00002542,U004410,13.33,2025-05-22 05:29:07
CU00000437,CR00000985,CP00106,O00007245,U001597,6.59,2025-12-29 16:49:59
CU00000438,CR00000986,CP00017,O00007430,U003094,12.1,2026-02-06 03:13:58
CU00000439,CR00000987,CP00158,O00007372,U003295,8.87,2025-03-09 01:16:25
CU00000440,CR00000988,CP00168,O00005583,U002811,28.1,2026-02-13 06:48:21
CU00000441,CR00000989,CP00179,O00004352,U002232,32.09,2025-06-17 21:52:47
CU00000442,CR00000991,CP00075,O00009141,U004251,28.2,2026-04-04 04:39:26
CU00000443,CR00000992,CP00023,O00005077,U000673,106.03,2025-12-29 08:28:13
CU00000444,CR00000994,CP00126,O00009320,U003054,76.27,2025-04-06 02:03:33
CU00000445,CR00000996,CP00024,O00005581,U003299,54.73,2025-03-24 21:37:16
CU00000446,CR00000998,CP00084,O00006010,U003526,5.39,2025-04-26 13:33:39
CU00000447,CR00000999,CP00124,O00008043,U004079,5.83,2025-06-22 21:28:38
CU00000448,CR00001000,CP00049,O00007029,U004878,49.71,2026-07-05 21:08:16
CU00000449,CR00001003,CP00087,O00009358,U000770,52.22,2025-05-02 00:38:38
CU00000450,CR00001005,CP00108,O00004149,U000047,32.8,2025-02-23 14:24:56
CU00000451,CR00001006,CP00102,O00004728,U001143,106.56,2025-01-15 14:32:04
CU00000452,CR00001009,CP00085,O00001387,U001585,72.39,2025-03-23 02:25:00
CU00000453,CR00001015,CP00073,O00009042,U000055,42.24,2025-06-06 14:43:09
CU00000454,CR00001017,CP00061,O00006118,U002201,41.51,2025-06-23 02:02:37
CU00000455,CR00001018,CP00164,O00002991,U000998,6.36,2025-01-11 00:08:40
CU00000456,CR00001019,CP00005,O00001446,U004006,20.33,2026-07-18 06:40:05
CU00000457,CR00001020,CP00027,O00010516,U004994,42.99,2025-10-18 03:43:53
CU00000458,CR00001021,CP00001,O00004969,U004196,57.84,2025-07-01 10:33:30
CU00000459,CR00001022,CP00020,O00002031,U003896,32.45,2026-04-10 23:25:49
CU00000460,CR00001024,CP00170,O00010830,U001196,38.43,2025-05-21 03:59:31
CU00000461,CR00001025,CP00140,O00002250,U004641,21.17,2026-01-05 19:43:22
CU00000462,CR00001028,CP00099,O00002436,U002059,47.95,2026-02-09 00:23:45
CU00000463,CR00001030,CP00014,O00001490,U001631,56.4,2025-12-14 12:00:30
CU00000464,CR00001033,CP00044,O00006282,U004255,6.69,2026-04-05 07:41:21
CU00000465,CR00001036,CP00089,O00005767,U000699,8.02,2025-02-20 13:54:25
CU00000466,CR00001037,CP00164,O00009773,U000149,6.36,2026-03-04 00:54:13
CU00000467,CR00001038,CP00049,O00001483,U001865,49.71,2025-09-02 22:20:58
CU00000468,CR00001040,CP00159,O00010244,U002924,36.24,2026-08-16 06:56:25
CU00000469,CR00001041,CP00045,O00010117,U004271,102.24,2025-01-29 02:53:37
CU00000470,CR00001042,CP00139,O00008209,U002628,60.24,2026-04-10 10:11:20
CU00000471,CR00001043,CP00108,O00009880,U003572,32.8,2025-10-03 11:35:30
CU00000472,CR00001044,CP00148,O00009241,U003399,17.13,2026-06-19 18:10:35
CU00000473,CR00001049,CP00022,O00009025,U003269,38.59,2025-06-11 00:45:18
CU00000474,CR00001052,CP00123,O00009503,U004916,73.75,2025-04-20 21:56:50
CU00000475,CR00001054,CP00174,O00009002,U001125,140.96,2025-10-06 10:22:34
CU00000476,CR00001057,CP00119,O00006796,U002229,78.56,2026-06-27 16:04:59
CU00000477,CR00001058,CP00040,O00009897,U003075,22.44,2025-06-05 08:29:31
CU00000478,CR00001065,CP00078,O00008715,U001109,82.39,2025-10-27 01:16:33
CU00000479,CR00001067,CP00103,O00011136,U002256,6.3,2025-01-15 17:31:48
CU00000480,CR00001068,CP00042,O00010574,U000115,13.33,2025-09-29 01:09:52
CU00000481,CR00001077,CP00098,O00009523,U001991,5.32,2026-07-22 06:08:32
CU00000482,CR00001080,CP00010,O00004914,U000727,8.57,2025-06-23 07:28:01
CU00000483,CR00001084,CP00124,O00007972,U002137,5.83,2025-06-07 04:39:12
CU00000484,CR00001085,CP00169,O00011999,U001866,16.12,2025-05-07 10:57:03
CU00000485,CR00001088,CP00148,O00005146,U003832,17.13,2025-02-18 12:04:18
CU00000486,CR00001094,CP00160,O00000210,U002333,34.25,2025-12-01 17:07:03
CU00000487,CR00001097,CP00071,O00006072,U000407,30.88,2025-05-10 04:10:24
CU00000488,CR00001106,CP00047,O00011936,U003860,66.82,2026-06-22 12:37:46
CU00000489,CR00001107,CP00053,O00011106,U001710,12.33,2026-07-14 01:33:28
CU00000490,CR00001108,CP00036,O00011065,U003713,32.03,2025-11-02 22:05:03
CU00000491,CR00001110,CP00180,O00001802,U003871,70.25,2026-06-16 10:23:33
CU00000492,CR00001111,CP00155,O00002560,U000423,76.61,2026-07-21 21:42:18
CU00000493,CR00001112,CP00161,O00008018,U004414,54.46,2026-01-07 17:40:38
CU00000494,CR00001113,CP00158,O00004482,U000401,8.87,2025-08-15 21:51:31
CU00000495,CR00001114,CP00073,O00000095,U003998,42.24,2025-08-20 08:55:07
CU00000496,CR00001115,CP00180,O00009331,U001155,70.25,2026-01-11 05:41:10
CU00000497,CR00001119,CP00102,O00010089,U004807,106.56,2026-01-15 09:09:02
CU00000498,CR00001122,CP00117,O00001350,U002594,7.89,2025-08-22 23:02:33
CU00000499,CR00001123,CP00178,O00003395,U003426,41.84,2025-06-25 07:29:31
CU00000500,CR00001125,CP00021,O00004064,U004732,24.2,2025-09-15 17:49:32
CU00000501,CR00001126,CP00004,O00001539,U003529,19.05,2025-11-17 02:44:53
CU00000502,CR00001129,CP00105,O00004034,U003089,8.54,2025-06-27 19:27:25
CU00000503,CR00001131,CP00008,O00010818,U001239,101.76,2026-06-18 14:31:00
CU00000504,CR00001133,CP00001,O00011602,U002240,57.84,2026-07-18 07:11:43
CU00000505,CR00001135,CP00071,O00001187,U000277,30.88,2026-05-22 18:44:40
CU00000506,CR00001136,CP00008,O00009901,U003366,101.76,2026-05-23 08:31:53
CU00000507,CR00001138,CP00070,O00004768,U002244,99.65,2025-02-19 06:48:45
CU00000508,CR00001140,CP00059,O00007287,U004475,6.6,2025-07-24 18:32:45
CU00000509,CR00001147,CP00087,O00007876,U000055,52.22,2026-04-25 21:18:15
CU00000510,CR00001148,CP00021,O00000535,U004449,24.2,2025-03-20 21:26:07
CU00000511,CR00001154,CP00007,O00011659,U004047,82.38,2026-02-13 14:46:27
CU00000512,CR00001155,CP00034,O00010064,U002585,31.12,2025-12-05 22:09:00
CU00000513,CR00001157,CP00011,O00003716,U001555,32.73,2026-08-14 01:13:59
CU00000514,CR00001158,CP00055,O00003460,U003854,123.44,2026-03-11 01:47:47
CU00000515,CR00001160,CP00180,O00010205,U004399,70.25,2026-02-21 10:01:34
CU00000516,CR00001161,CP00120,O00000108,U001326,79.58,2025-11-11 15:31:05
CU00000517,CR00001162,CP00105,O00001655,U002134,8.54,2026-06-16 20:00:28
CU00000518,CR00001164,CP00036,O00008106,U004349,32.03,2025-06-09 05:09:23
CU00000519,CR00001165,CP00092,O00005277,U000024,104.3,2026-08-12 05:35:44
CU00000520,CR00001166,CP00031,O00002158,U001132,18.52,2025-07-05 12:43:31
CU00000521,CR00001167,CP00118,O00004016,U003917,13.08,2025-06-07 22:56:13
CU00000522,CR00001169,CP00171,O00002805,U000023,79.44,2025-01-10 22:01:21
CU00000523,CR00001170,CP00082,O00004143,U002248,9.28,2026-06-04 10:20:43
CU00000524,CR00001175,CP00040,O00006768,U003952,22.44,2026-04-11 15:29:00
CU00000525,CR00001177,CP00150,O00002424,U002141,9.81,2026-05-14 10:16:40
CU00000526,CR00001178,CP00055,O00011316,U004185,123.44,2026-08-21 21:45:48
CU00000527,CR00001180,CP00064,O00009549,U003106,55.92,2026-02-25 16:22:09
CU00000528,CR00001181,CP00099,O00003192,U004800,47.95,2026-04-25 16:16:21
CU00000529,CR00001182,CP00086,O00000137,U000014,27.94,2025-12-18 06:53:47
CU00000530,CR00001186,CP00104,O00007318,U003639,76.67,2026-03-12 10:46:08
CU00000531,CR00001187,CP00170,O00007848,U003798,38.43,2025-09-13 23:58:18
CU00000532,CR00001188,CP00076,O00003480,U004329,6.8,2025-12-30 17:25:22
CU00000533,CR00001194,CP00081,O00006985,U000641,38.35,2025-12-18 11:26:08
CU00000534,CR00001198,CP00106,O00008266,U004172,6.59,2025-04-15 17:17:17
CU00000535,CR00001211,CP00109,O00000974,U001985,52.92,2026-01-03 05:18:04
CU00000536,CR00001212,CP00155,O00000686,U001535,76.61,2025-04-04 15:33:49
CU00000537,CR00001214,CP00117,O00001092,U000230,7.89,2026-07-25 12:58:39
CU00000538,CR00001216,CP00005,O00009202,U003183,20.33,2026-06-24 08:27:37
CU00000539,CR00001217,CP00165,O00010486,U000874,5.64,2025-09-13 13:00:55
CU00000540,CR00001218,CP00009,O00002300,U000580,22.92,2025-12-15 05:49:51
CU00000541,CR00001219,CP00180,O00009463,U001763,70.25,2025-09-29 21:56:03
CU00000542,CR00001220,CP00128,O00011494,U000869,59.78,2025-03-09 08:02:44
CU00000543,CR00001221,CP00045,O00005445,U004979,102.24,2025-09-21 01:44:12
CU00000544,CR00001228,CP00114,O00001686,U002784,29.15,2025-01-26 08:38:14
CU00000545,CR00001232,CP00081,O00000498,U001023,38.35,2025-03-11 17:04:32
CU00000546,CR00001233,CP00124,O00009636,U004176,5.83,2025-12-29 00:59:28
CU00000547,CR00001234,CP00134,O00008007,U001803,28.03,2025-12-09 23:44:25
CU00000548,CR00001235,CP00010,O00006988,U004064,8.57,2026-01-13 10:31:00
CU00000549,CR00001236,CP00051,O00002345,U003970,42.04,2025-05-08 06:22:26
CU00000550,CR00001237,CP00037,O00009196,U003619,62.74,2025-06-21 16:56:06
CU00000551,CR00001239,CP00121,O00005915,U003398,14.4,2025-01-22 21:56:20
CU00000552,CR00001241,CP00092,O00005830,U003045,104.3,2026-02-27 01:23:58
CU00000553,CR00001244,CP00083,O00008166,U004571,32.24,2025-04-02 16:55:16
CU00000554,CR00001246,CP00053,O00001307,U002953,12.33,2026-08-21 21:20:40
CU00000555,CR00001250,CP00146,O00011030,U002243,102.75,2025-10-06 23:37:36
CU00000556,CR00001254,CP00030,O00009983,U003990,102.7,2026-07-08 06:10:56
CU00000557,CR00001255,CP00023,O00010292,U001498,106.03,2026-08-19 19:01:42
CU00000558,CR00001256,CP00156,O00006717,U004574,102.43,2025-04-27 14:29:31
CU00000559,CR00001257,CP00161,O00008148,U004236,54.46,2025-03-02 19:28:33
CU00000560,CR00001259,CP00080,O00002740,U000977,23.17,2025-10-13 00:29:22
CU00000561,CR00001260,CP00151,O00006896,U000156,48.68,2026-07-21 04:42:03
CU00000562,CR00001262,CP00006,O00003502,U002848,107.26,2025-12-27 12:52:33
CU00000563,CR00001263,CP00108,O00005719,U003035,32.8,2025-11-29 19:36:27
CU00000564,CR00001265,CP00158,O00007654,U002852,8.87,2026-05-02 01:48:09
CU00000565,CR00001266,CP00147,O00002491,U001511,64.83,2026-06-23 04:33:01
CU00000566,CR00001267,CP00135,O00009261,U004441,83.42,2025-12-31 20:56:41
CU00000567,CR00001268,CP00106,O00002477,U001127,6.59,2025-01-12 20:23:34
CU00000568,CR00001270,CP00078,O00001956,U004542,82.39,2025-01-04 23:05:35
CU00000569,CR00001272,CP00163,O00010418,U003599,12.05,2025-05-04 17:22:26
CU00000570,CR00001273,CP00046,O00001553,U002349,29.68,2026-07-10 10:11:31
CU00000571,CR00001275,CP00120,O00010071,U002283,79.58,2025-02-09 00:43:48
CU00000572,CR00001278,CP00119,O00000815,U002803,78.56,2025-07-20 17:05:57
CU00000573,CR00001280,CP00054,O00002304,U002856,31.25,2025-03-18 23:45:40
CU00000574,CR00001282,CP00079,O00004944,U002296,6.82,2026-07-18 04:11:58
CU00000575,CR00001286,CP00163,O00008526,U002408,12.05,2026-02-06 12:43:50
CU00000576,CR00001288,CP00037,O00003131,U004691,62.74,2025-03-12 20:39:34
CU00000577,CR00001293,CP00015,O00005802,U001347,26.99,2025-06-19 02:00:25
CU00000578,CR00001295,CP00151,O00010463,U001771,48.68,2026-03-23 12:07:20
CU00000579,CR00001296,CP00077,O00001822,U000382,13.83,2026-01-02 06:04:38
CU00000580,CR00001299,CP00123,O00006523,U001643,73.75,2026-05-15 20:22:44
CU00000581,CR00001300,CP00062,O00004872,U003903,6.55,2025-08-06 04:17:16
CU00000582,CR00001302,CP00147,O00009097,U000406,64.83,2026-02-20 11:57:47
CU00000583,CR00001304,CP00013,O00001466,U004389,27.35,2025-01-13 23:48:13
CU00000584,CR00001305,CP00154,O00001184,U000648,69.09,2025-06-23 06:24:20
CU00000585,CR00001306,CP00149,O00008623,U004715,8.69,2025-05-18 05:37:07
CU00000586,CR00001307,CP00041,O00007780,U003816,53.71,2025-11-30 12:47:08
CU00000587,CR00001309,CP00161,O00009132,U002680,54.46,2026-04-23 04:25:56
CU00000588,CR00001311,CP00083,O00005704,U002277,32.24,2025-10-03 02:54:05
CU00000589,CR00001312,CP00178,O00000671,U003646,41.84,2025-11-16 15:01:28
CU00000590,CR00001313,CP00083,O00000241,U003246,32.24,2026-02-20 23:57:53
CU00000591,CR00001321,CP00111,O00000210,U002333,14.15,2025-12-01 17:07:03
CU00000592,CR00001322,CP00052,O00009918,U004290,26.8,2025-02-20 10:46:42
CU00000593,CR00001324,CP00141,O00007297,U003760,109.53,2025-09-07 11:31:26
CU00000594,CR00001326,CP00093,O00005432,U000748,27.11,2026-01-18 14:00:48
CU00000595,CR00001327,CP00133,O00002477,U001127,25.98,2025-01-12 20:23:34
CU00000596,CR00001328,CP00045,O00007881,U003885,102.24,2025-09-30 12:43:05
CU00000597,CR00001329,CP00028,O00002700,U004076,57.77,2025-11-22 22:23:56
CU00000598,CR00001330,CP00114,O00001316,U000751,29.15,2025-01-01 06:53:30
CU00000599,CR00001331,CP00086,O00002994,U004735,27.94,2026-05-20 07:13:21
CU00000600,CR00001334,CP00179,O00007476,U000749,32.09,2026-08-19 21:49:19
CU00000601,CR00001338,CP00117,O00004722,U001429,7.89,2025-06-14 02:32:28
CU00000602,CR00001342,CP00136,O00004438,U003451,54.37,2026-04-29 15:00:47
CU00000603,CR00001343,CP00064,O00006932,U000410,55.92,2025-08-05 13:40:01
CU00000604,CR00001344,CP00172,O00004238,U002656,8.25,2026-05-13 03:12:10
CU00000605,CR00001348,CP00160,O00007938,U000211,34.25,2026-05-08 22:28:12
CU00000606,CR00001349,CP00047,O00002388,U003458,36.38,2026-07-25 13:42:01
CU00000607,CR00001350,CP00115,O00006483,U004471,86.93,2025-01-22 08:32:11
CU00000608,CR00001357,CP00098,O00002787,U001821,5.32,2026-07-25 09:58:10
CU00000609,CR00001360,CP00043,O00000665,U004634,88.16,2025-03-23 18:48:45
