exposure_id,user_id,product_id,position_name,strategy_name,exposed_at,clicked,converted
RE000000312,U002864,P000217,商品详情相似推荐,rule_based,2025-08-24 07:51:11,0,0
RE000000313,U003433,P001324,会员频道,recommend_v3,2025-12-12 02:13:39,0,0
RE000000314,U002268,P000160,首页猜你喜欢,recommend_v4,2026-05-29 01:28:10,0,0
RE000000315,U000302,P000830,购物车凑单,recommend_v3,2025-12-01 06:35:14,0,0
RE000000316,U003448,P000996,搜索联想,recommend_v4,2026-01-25 17:22:13,0,0
RE000000317,U000475,P000442,购物车凑单,recommend_v3,2025-10-25 07:29:37,0,0
RE000000318,U003642,P001111,商品详情相似推荐,recommend_v4,2025-06-04 01:02:36,0,0
RE000000319,U003795,P000894,首页猜你喜欢,recommend_v3,2026-06-28 14:54:42,0,0
RE000000320,U002129,P000282,会员频道,recommend_v3,2025-02-17 08:12:37,1,1
RE000000321,U001889,P000369,商品详情相似推荐,recommend_v3,2026-01-04 19:51:00,0,0
RE000000322,U004889,P000817,会员频道,recommend_v3,2026-03-05 12:07:39,0,0
RE000000323,U002497,P001273,搜索联想,recommend_v3,2026-02-05 01:16:04,0,0
RE000000324,U002608,P001182,商品详情相似推荐,recommend_v3,2026-07-21 04:27:14,0,0
RE000000325,U000434,P000364,首页猜你喜欢,popular,2025-11-01 13:18:19,1,0
RE000000326,U003021,P000217,会员频道,recommend_v3,2026-04-27 19:23:43,1,1
RE000000327,U000233,P000327,商品详情相似推荐,recommend_v4,2026-04-13 12:44:21,0,0
RE000000328,U002973,P001356,搜索联想,recommend_v4,2026-06-11 22:14:39,0,0
RE000000329,U002576,P000946,会员频道,recommend_v3,2026-06-23 06:49:13,0,0
RE000000330,U003355,P000798,搜索联想,recommend_v4,2025-01-15 21:58:32,0,0
RE000000331,U002677,P001061,首页猜你喜欢,rule_based,2026-02-17 20:14:25,0,0
RE000000332,U001924,P001471,会员频道,rule_based,2025-01-31 02:04:28,0,0
RE000000333,U003378,P000638,商品详情相似推荐,recommend_v4,2025-12-21 01:58:08,0,0
RE000000334,U003545,P000314,购物车凑单,recommend_v4,2026-01-08 08:44:20,0,0
RE000000335,U003639,P000281,商品详情相似推荐,recommend_v3,2025-02-03 06:38:55,0,0
RE000000336,U001031,P001374,首页猜你喜欢,recommend_v4,2025-08-01 03:30:09,0,0
RE000000337,U001675,P000498,会员频道,recommend_v3,2025-02-18 14:19:29,1,0
RE000000338,U000886,P001454,购物车凑单,recommend_v3,2026-03-10 13:08:27,0,0
RE000000339,U003825,P001323,搜索联想,recommend_v3,2026-02-16 08:15:54,0,0
RE000000340,U002532,P000261,商品详情相似推荐,recommend_v4,2025-01-18 11:48:03,0,0
RE000000341,U001814,P000300,购物车凑单,recommend_v3,2025-03-12 17:43:36,0,0
RE000000342,U003878,P000206,搜索联想,recommend_v3,2025-02-26 19:35:00,0,0
RE000000343,U004487,P000602,商品详情相似推荐,recommend_v4,2025-03-13 16:48:30,0,0
RE000000344,U003485,P001012,购物车凑单,recommend_v3,2026-07-29 20:10:18,0,0
RE000000345,U002722,P001386,商品详情相似推荐,popular,2025-07-25 08:53:06,0,0
RE000000346,U003699,P001048,搜索联想,recommend_v3,2026-06-03 12:19:27,0,0
RE000000347,U004831,P001104,搜索联想,recommend_v3,2026-05-21 07:48:46,0,0
RE000000348,U003765,P000548,首页猜你喜欢,recommend_v3,2026-06-30 16:51:01,0,0
RE000000349,U002478,P001055,搜索联想,rule_based,2026-06-12 20:45:28,1,0
RE000000350,U002614,P001220,会员频道,recommend_v3,2025-02-27 15:36:30,0,0
RE000000351,U004479,P000657,会员频道,recommend_v4,2025-03-29 15:34:23,0,0
RE000000352,U001713,P000366,搜索联想,recommend_v4,2026-05-05 13:31:27,0,0
RE000000353,U000193,P000456,首页猜你喜欢,popular,2026-02-14 02:09:43,0,0
RE000000354,U000587,P000137,搜索联想,recommend_v4,2025-11-17 01:32:26,0,0
RE000000355,U000816,P000533,商品详情相似推荐,recommend_v3,2026-04-22 08:32:48,0,0
RE000000356,U000951,P000252,会员频道,recommend_v3,2026-03-21 13:04:24,0,0
RE000000357,U003223,P001388,搜索联想,recommend_v4,2025-03-31 05:14:05,1,0
RE000000358,U002709,P000675,搜索联想,rule_based,2025-10-01 10:40:45,0,0
RE000000359,U004466,P000426,会员频道,rule_based,2025-08-20 16:25:29,0,0
RE000000360,U001915,P000022,购物车凑单,popular,2025-08-17 16:07:38,0,0
RE000000361,U000319,P000821,首页猜你喜欢,popular,2025-09-06 22:32:04,0,0
RE000000362,U004267,P001022,会员频道,rule_based,2026-01-15 00:29:57,0,0
RE000000363,U002581,P000034,商品详情相似推荐,popular,2025-08-31 16:06:33,0,0
RE000000364,U004217,P000662,购物车凑单,recommend_v3,2025-01-23 19:32:12,0,0
RE000000365,U000040,P001148,会员频道,popular,2025-10-07 15:19:13,0,0
RE000000366,U004132,P000337,首页猜你喜欢,rule_based,2025-06-11 21:05:28,0,0
RE000000367,U002536,P001211,购物车凑单,recommend_v3,2025-04-14 01:46:02,0,0
RE000000368,U000847,P000881,首页猜你喜欢,recommend_v3,2025-02-01 08:05:20,1,0
RE000000369,U002564,P000059,购物车凑单,rule_based,2026-06-15 08:06:52,1,0
RE000000370,U000243,P000212,会员频道,recommend_v4,2025-04-10 06:02:54,0,0
RE000000371,U001615,P000489,购物车凑单,recommend_v4,2026-07-27 23:25:41,0,0
RE000000372,U002332,P001430,搜索联想,recommend_v4,2026-04-29 03:59:54,0,0
RE000000373,U001822,P000596,搜索联想,recommend_v3,2026-02-23 05:21:41,0,0
RE000000374,U000578,P000002,首页猜你喜欢,recommend_v3,2025-04-11 22:57:23,0,0
RE000000375,U003931,P000753,商品详情相似推荐,recommend_v3,2025-11-21 21:25:21,0,0
RE000000376,U000098,P000432,商品详情相似推荐,popular,2026-05-12 16:22:22,0,0
RE000000377,U004016,P000640,首页猜你喜欢,rule_based,2025-05-04 15:03:29,0,0
RE000000378,U002059,P000110,首页猜你喜欢,recommend_v3,2025-06-09 13:05:11,0,0
RE000000379,U003124,P000095,会员频道,recommend_v4,2025-01-21 18:29:06,0,0
RE000000380,U003774,P000124,搜索联想,popular,2026-01-14 07:06:27,0,0
RE000000381,U000343,P000578,商品详情相似推荐,recommend_v3,2026-05-05 07:05:02,0,0
RE000000382,U000423,P001402,搜索联想,recommend_v3,2025-07-09 20:20:34,0,0
RE000000383,U002159,P000377,商品详情相似推荐,rule_based,2025-06-03 07:35:56,0,0
RE000000384,U002210,P001134,搜索联想,rule_based,2026-01-23 11:55:45,1,0
RE000000385,U000878,P000366,首页猜你喜欢,recommend_v3,2026-01-27 06:36:15,0,0
RE000000386,U004111,P000972,购物车凑单,popular,2026-03-18 19:24:43,0,0
RE000000387,U000186,P000450,商品详情相似推荐,recommend_v3,2025-08-13 05:28:12,0,0
RE000000388,U001037,P001095,购物车凑单,popular,2025-08-19 08:30:39,0,0
RE000000389,U000112,P000653,搜索联想,recommend_v3,2026-05-30 07:16:41,1,0
RE000000390,U002599,P000099,搜索联想,recommend_v4,2025-04-10 11:05:36,0,0
RE000000391,U004413,P000691,搜索联想,recommend_v3,2025-11-24 00:58:16,0,0
RE000000392,U002080,P001441,搜索联想,recommend_v3,2026-04-21 17:09:47,0,0
RE000000393,U003494,P000489,购物车凑单,recommend_v3,2026-02-26 12:56:09,0,0
RE000000394,U004549,P000271,会员频道,popular,2025-08-28 13:02:25,0,0
RE000000395,U004269,P000282,会员频道,recommend_v4,2026-03-29 05:17:59,1,0
RE000000396,U001796,P001430,首页猜你喜欢,recommend_v3,2025-04-28 11:45:56,0,0
RE000000397,U000871,P000737,搜索联想,recommend_v4,2025-07-18 05:27:08,0,0
RE000000398,U002502,P000652,首页猜你喜欢,recommend_v3,2025-04-05 04:15:53,0,0
RE000000399,U002449,P000810,商品详情相似推荐,rule_based,2025-02-01 17:40:02,0,0
RE000000400,U004927,P001167,搜索联想,recommend_v3,2026-05-04 06:32:25,0,0
RE000000401,U000489,P000057,会员频道,recommend_v4,2025-07-17 18:44:34,0,0
RE000000402,U003205,P000822,商品详情相似推荐,recommend_v4,2025-01-27 09:13:12,0,0
RE000000403,U001490,P000351,首页猜你喜欢,recommend_v3,2025-05-22 17:31:13,0,0
RE000000404,U004674,P001190,商品详情相似推荐,recommend_v3,2026-03-28 08:49:02,0,0
RE000000405,U000404,P000165,首页猜你喜欢,recommend_v4,2025-10-03 08:54:00,0,0
RE000000406,U002579,P000087,购物车凑单,rule_based,2025-05-21 20:35:05,0,0
RE000000407,U000272,P000406,首页猜你喜欢,recommend_v4,2026-07-07 08:24:44,1,0
RE000000408,U002770,P000299,首页猜你喜欢,recommend_v4,2025-10-18 09:48:32,0,0
RE000000409,U000695,P000273,商品详情相似推荐,recommend_v4,2025-04-06 20:59:17,0,0
RE000000410,U001688,P001084,会员频道,popular,2026-07-30 22:42:08,0,0
RE000000411,U002131,P000118,搜索联想,recommend_v4,2026-05-11 02:47:20,0,0
RE000000412,U001344,P000893,首页猜你喜欢,recommend_v4,2025-01-06 18:32:53,0,0
RE000000413,U004557,P000608,商品详情相似推荐,recommend_v4,2025-04-27 09:44:44,0,0
RE000000414,U003851,P000994,购物车凑单,rule_based,2025-01-16 08:16:03,0,0
RE000000415,U001482,P000367,商品详情相似推荐,recommend_v3,2025-05-13 13:52:50,0,0
RE000000416,U002011,P000026,搜索联想,popular,2025-01-19 13:27:19,1,0
RE000000417,U002765,P000243,会员频道,popular,2025-01-01 21:54:39,0,0
RE000000418,U002735,P001149,会员频道,rule_based,2026-06-24 07:04:51,0,0
RE000000419,U003038,P001359,首页猜你喜欢,recommend_v3,2025-03-18 19:04:48,1,0
RE000000420,U003979,P000636,会员频道,rule_based,2026-05-04 13:33:03,0,0
RE000000421,U000694,P001395,购物车凑单,rule_based,2026-01-28 11:20:27,0,0
RE000000422,U002533,P000266,首页猜你喜欢,recommend_v3,2025-02-27 08:59:05,0,0
RE000000423,U001987,P000953,首页猜你喜欢,recommend_v3,2026-03-19 14:54:21,0,0
RE000000424,U002952,P001408,首页猜你喜欢,recommend_v3,2025-01-22 05:49:59,1,0
RE000000425,U001180,P000533,商品详情相似推荐,recommend_v3,2025-03-12 09:59:42,0,0
RE000000426,U004660,P000813,商品详情相似推荐,recommend_v3,2025-07-09 20:39:20,0,0
RE000000427,U003015,P001490,会员频道,rule_based,2026-03-30 19:02:41,0,0
RE000000428,U002749,P000934,购物车凑单,recommend_v3,2025-08-24 22:52:08,0,0
RE000000429,U000251,P001069,首页猜你喜欢,popular,2026-02-06 09:24:42,0,0
RE000000430,U004096,P000484,搜索联想,recommend_v3,2026-03-06 02:37:19,0,0
RE000000431,U004730,P000139,商品详情相似推荐,recommend_v3,2026-02-07 23:22:35,0,0
RE000000432,U004769,P001358,会员频道,rule_based,2026-08-19 05:47:47,0,0
RE000000433,U004224,P000603,首页猜你喜欢,rule_based,2026-07-31 10:19:24,0,0
RE000000434,U002103,P000694,搜索联想,recommend_v4,2026-03-05 19:09:34,0,0
RE000000435,U001346,P000194,购物车凑单,recommend_v3,2026-02-18 08:40:26,0,0
RE000000436,U001517,P000544,商品详情相似推荐,rule_based,2025-06-09 12:58:52,0,0
RE000000437,U000993,P000369,搜索联想,recommend_v4,2025-05-24 02:41:19,1,0
RE000000438,U002911,P000628,搜索联想,recommend_v3,2025-01-20 02:26:08,0,0
RE000000439,U003073,P000691,会员频道,recommend_v4,2025-01-31 10:28:03,1,0
RE000000440,U000629,P000745,购物车凑单,recommend_v3,2025-02-01 06:00:26,0,0
RE000000441,U003131,P000085,会员频道,recommend_v3,2025-02-14 14:48:10,0,0
RE000000442,U001810,P000868,会员频道,recommend_v3,2026-06-04 21:52:59,0,0
RE000000443,U004644,P001262,搜索联想,recommend_v4,2026-01-29 03:30:00,0,0
RE000000444,U001353,P000745,搜索联想,rule_based,2026-02-06 03:58:34,0,0
RE000000445,U002026,P001347,会员频道,recommend_v3,2026-02-10 18:16:17,0,0
RE000000446,U001784,P000841,会员频道,recommend_v3,2025-03-28 19:47:03,0,0
RE000000447,U000419,P000946,会员频道,recommend_v3,2026-07-29 05:31:26,0,0
RE000000448,U002117,P001044,购物车凑单,recommend_v4,2026-08-01 23:36:22,0,0
RE000000449,U001186,P000168,搜索联想,recommend_v4,2026-04-03 10:22:39,0,0
RE000000450,U002409,P000064,会员频道,recommend_v3,2025-01-25 11:18:10,0,0
RE000000451,U003146,P000517,首页猜你喜欢,rule_based,2026-03-31 23:49:25,0,0
RE000000452,U002616,P000370,首页猜你喜欢,recommend_v4,2025-01-21 16:29:12,0,0
RE000000453,U004215,P000621,首页猜你喜欢,recommend_v3,2026-07-09 23:45:31,0,0
RE000000454,U003437,P000037,商品详情相似推荐,recommend_v3,2026-02-28 10:09:34,1,0
RE000000455,U004791,P000380,会员频道,rule_based,2026-02-21 18:01:01,0,0
RE000000456,U001720,P000494,会员频道,recommend_v3,2026-06-06 01:03:45,0,0
RE000000457,U000912,P000744,商品详情相似推荐,recommend_v4,2025-12-01 02:49:26,0,0
RE000000458,U004364,P000328,购物车凑单,recommend_v3,2025-10-13 18:48:26,0,0
RE000000459,U001322,P000034,会员频道,recommend_v4,2025-11-24 23:10:00,0,0
RE000000460,U002187,P001264,搜索联想,rule_based,2026-05-19 06:57:53,0,0
RE000000461,U003157,P000359,商品详情相似推荐,recommend_v4,2025-07-02 22:37:56,0,0
RE000000462,U001504,P001455,购物车凑单,recommend_v4,2026-07-12 08:01:28,0,0
RE000000463,U000211,P000017,首页猜你喜欢,recommend_v3,2026-06-11 16:08:24,0,0
RE000000464,U001438,P000206,购物车凑单,rule_based,2025-09-01 07:39:09,1,0
RE000000465,U002499,P000348,购物车凑单,recommend_v3,2026-07-06 09:25:09,0,0
RE000000466,U003296,P001463,会员频道,rule_based,2025-11-11 07:53:25,0,0
RE000000467,U000715,P000178,搜索联想,rule_based,2025-12-03 13:03:45,0,0
RE000000468,U004379,P000811,购物车凑单,recommend_v3,2025-08-30 16:08:48,0,0
RE000000469,U002458,P000099,购物车凑单,recommend_v3,2025-01-10 08:29:07,0,0
RE000000470,U000261,P000692,会员频道,recommend_v4,2025-01-26 19:35:22,0,0
RE000000471,U001529,P000506,购物车凑单,recommend_v3,2026-01-15 11:08:05,0,0
RE000000472,U002023,P000952,会员频道,recommend_v3,2025-01-27 04:11:26,0,0
RE000000473,U000915,P000529,搜索联想,recommend_v4,2025-07-24 15:13:49,0,0
RE000000474,U001683,P000704,商品详情相似推荐,recommend_v3,2026-02-04 06:28:29,0,0
RE000000475,U002642,P000396,商品详情相似推荐,recommend_v4,2025-10-07 11:34:25,0,0
RE000000476,U001537,P000997,商品详情相似推荐,recommend_v4,2025-01-26 18:03:44,0,0
RE000000477,U001258,P000470,商品详情相似推荐,recommend_v3,2025-05-09 22:51:48,0,0
RE000000478,U001938,P000130,购物车凑单,recommend_v3,2026-06-11 23:46:34,0,0
RE000000479,U002348,P001191,购物车凑单,recommend_v4,2025-12-16 18:15:17,0,0
RE000000480,U000611,P001311,购物车凑单,popular,2025-02-12 18:14:06,0,0
RE000000481,U001832,P001157,商品详情相似推荐,recommend_v4,2026-03-20 09:28:29,0,0
RE000000482,U001029,P000144,商品详情相似推荐,recommend_v3,2025-03-01 05:55:50,0,0
RE000000483,U003421,P001474,会员频道,recommend_v4,2025-08-11 21:09:46,0,0
RE000000484,U002215,P000805,会员频道,recommend_v4,2026-07-19 15:09:06,0,0
RE000000485,U000380,P001477,搜索联想,recommend_v3,2025-07-10 21:01:17,0,0
RE000000486,U002718,P001051,商品详情相似推荐,recommend_v4,2026-06-15 08:06:35,1,0
RE000000487,U004353,P000061,搜索联想,recommend_v4,2026-05-14 09:20:24,0,0
RE000000488,U002160,P001128,购物车凑单,recommend_v4,2025-03-04 01:56:45,1,0
RE000000489,U003521,P001489,首页猜你喜欢,recommend_v3,2026-08-22 00:52:49,0,0
RE000000490,U001461,P001108,购物车凑单,recommend_v4,2025-11-04 12:37:11,0,0
RE000000491,U000135,P001089,首页猜你喜欢,recommend_v4,2025-01-08 20:50:20,0,0
RE000000492,U003695,P000235,首页猜你喜欢,recommend_v3,2025-11-28 10:40:33,0,0
RE000000493,U001558,P000430,搜索联想,recommend_v3,2025-08-13 15:53:57,0,0
RE000000494,U002449,P000436,搜索联想,popular,2025-04-19 19:39:05,0,0
RE000000495,U003967,P000436,首页猜你喜欢,rule_based,2025-01-29 13:31:18,0,0
RE000000496,U001346,P000308,首页猜你喜欢,recommend_v3,2026-06-04 05:11:10,0,0
RE000000497,U002619,P000452,购物车凑单,recommend_v3,2025-09-09 18:29:21,0,0
RE000000498,U003566,P000288,搜索联想,recommend_v4,2025-08-11 14:43:03,0,0
RE000000499,U004201,P001073,搜索联想,recommend_v4,2026-06-05 16:54:03,0,0
RE000000500,U000131,P000231,首页猜你喜欢,popular,2025-07-07 03:27:56,0,0
RE000000501,U002375,P000807,会员频道,recommend_v4,2026-07-28 10:38:57,0,0
RE000000502,U003475,P001249,购物车凑单,popular,2026-06-19 12:34:20,0,0
RE000000503,U000172,P001356,会员频道,recommend_v3,2025-01-06 12:21:44,0,0
RE000000504,U001089,P001427,商品详情相似推荐,recommend_v4,2025-08-07 16:51:38,0,0
RE000000505,U004972,P001282,购物车凑单,recommend_v3,2025-12-22 16:03:04,0,0
RE000000506,U003280,P000820,搜索联想,recommend_v3,2026-01-21 04:48:49,0,0
RE000000507,U003306,P001108,会员频道,recommend_v4,2025-01-24 15:18:56,0,0
RE000000508,U003962,P001233,商品详情相似推荐,recommend_v4,2025-06-27 22:40:50,0,0
RE000000509,U001375,P000352,商品详情相似推荐,recommend_v4,2026-07-26 16:13:37,0,0
RE000000510,U000638,P000437,搜索联想,recommend_v3,2026-05-21 02:20:07,0,0
RE000000511,U003540,P000965,购物车凑单,recommend_v3,2025-05-27 06:08:54,1,0
RE000000512,U001800,P001429,商品详情相似推荐,recommend_v3,2026-05-03 20:34:52,0,0
RE000000513,U000014,P000280,首页猜你喜欢,recommend_v4,2026-01-13 01:47:18,0,0
RE000000514,U000541,P001325,搜索联想,recommend_v3,2025-02-06 04:52:24,0,0
RE000000515,U003628,P000032,商品详情相似推荐,recommend_v3,2025-05-25 00:27:38,0,0
RE000000516,U001652,P001138,会员频道,recommend_v3,2026-06-25 02:18:20,0,0
RE000000517,U001119,P001202,商品详情相似推荐,recommend_v3,2026-01-07 07:10:24,0,0
RE000000518,U001307,P001348,会员频道,rule_based,2026-01-26 18:15:15,1,0
RE000000519,U002987,P000313,购物车凑单,popular,2026-04-27 04:03:15,0,0
RE000000520,U001893,P000385,商品详情相似推荐,recommend_v3,2025-01-22 12:11:57,1,0
RE000000521,U000764,P001469,会员频道,recommend_v3,2026-03-07 17:33:51,0,0
RE000000522,U001707,P000028,购物车凑单,recommend_v4,2025-03-02 17:51:19,0,0
RE000000523,U002971,P000487,商品详情相似推荐,recommend_v4,2025-10-30 15:09:59,0,0
RE000000524,U003607,P001038,搜索联想,rule_based,2025-11-07 09:03:47,0,0
RE000000525,U000081,P000457,会员频道,recommend_v3,2025-04-20 05:24:05,0,0
RE000000526,U001639,P001255,搜索联想,recommend_v3,2025-07-07 12:23:31,0,0
RE000000527,U004290,P000052,首页猜你喜欢,recommend_v4,2026-02-22 10:37:39,1,0
RE000000528,U004671,P000101,购物车凑单,recommend_v3,2025-06-07 11:01:36,0,0
RE000000529,U003948,P000694,购物车凑单,popular,2025-12-04 17:06:25,0,0
RE000000530,U002676,P000413,商品详情相似推荐,rule_based,2026-04-14 23:00:37,0,0
RE000000531,U004333,P000567,首页猜你喜欢,rule_based,2026-03-22 11:51:16,0,0
RE000000532,U002778,P001245,会员频道,popular,2025-07-12 14:31:48,0,0
RE000000533,U004246,P001114,商品详情相似推荐,recommend_v4,2026-05-30 14:27:32,0,0
RE000000534,U002756,P000712,会员频道,recommend_v3,2025-12-25 08:02:43,0,0
RE000000535,U004550,P001101,会员频道,recommend_v3,2025-05-08 05:38:03,0,0
RE000000536,U002872,P000250,会员频道,recommend_v3,2025-07-28 15:36:03,0,0
RE000000537,U000885,P000168,购物车凑单,recommend_v3,2025-06-19 01:10:30,0,0
RE000000538,U001886,P000148,搜索联想,recommend_v3,2026-04-02 01:24:30,0,0
RE000000539,U000639,P001361,会员频道,recommend_v4,2025-01-30 23:31:58,0,0
RE000000540,U000710,P000972,首页猜你喜欢,rule_based,2025-03-27 22:22:30,0,0
RE000000541,U001568,P001076,首页猜你喜欢,recommend_v4,2026-03-15 02:02:30,0,0
RE000000542,U001530,P000860,首页猜你喜欢,recommend_v4,2025-01-04 22:53:01,0,0
RE000000543,U003775,P000684,会员频道,popular,2025-09-12 20:48:56,1,0
RE000000544,U000805,P000007,首页猜你喜欢,recommend_v4,2026-02-11 03:42:37,0,0
RE000000545,U002947,P000296,搜索联想,recommend_v3,2026-04-17 08:10:05,0,0
RE000000546,U003503,P000524,搜索联想,recommend_v4,2026-05-29 18:57:12,0,0
RE000000547,U003231,P000189,会员频道,rule_based,2026-04-27 12:38:24,0,0
RE000000548,U003432,P000660,会员频道,rule_based,2026-05-07 08:18:17,0,0
RE000000549,U001132,P000498,商品详情相似推荐,recommend_v3,2025-02-11 10:58:46,0,0
RE000000550,U000178,P000184,会员频道,recommend_v4,2025-07-29 16:08:13,0,0
RE000000551,U003973,P000761,会员频道,recommend_v4,2026-01-25 01:07:55,1,0
RE000000552,U001981,P000225,首页猜你喜欢,recommend_v4,2026-06-05 13:32:07,1,0
RE000000553,U003521,P000900,搜索联想,recommend_v3,2025-06-05 02:49:25,0,0
RE000000554,U000316,P000564,首页猜你喜欢,recommend_v3,2025-05-19 05:59:35,1,0
RE000000555,U002759,P001113,会员频道,recommend_v3,2025-12-20 01:03:38,0,0
